Well,Content,Raw Data (600),
A01,Sample X1,0.211,
A02,Sample X2,0.186,
A03,Sample X3,0.363,
A04,Sample X4,0.316,
A05,Sample X5,0.305,
A06,Sample X6,0.259,
A07,Sample X7,0.250,
A08,Sample X8,0.230,
A09,Sample X9,0.236,
A10,Sample X10,0.267,
A11,Sample X11,0.274,
A12,Sample X12,0.276,
A13,Sample X13,0.330,
A14,Sample X14,0.217,
A15,Sample X15,0.245,
A16,Sample X16,0.269,
A17,Sample X17,0.256,
A18,Sample X18,3.293,
A19,Sample X19,3.262,
A20,Sample X20,3.165,
A21,Sample X21,3.258,
A22,Sample X22,3.273,
A23,Sample X23,0.160,
A24,Sample X24,0.174,
B01,Sample X25,0.171,
B02,Sample X26,0.179,
B03,Sample X27,2.848,
B04,Sample X28,3.087,
B05,Sample X29,3.042,
B06,Sample X30,3.016,
B07,Sample X31,3.093,
B08,Sample X32,3.028,
B09,Sample X33,3.217,
B10,Sample X34,3.063,
B11,Sample X35,2.977,
B12,Sample X36,2.938,
B13,Sample X37,2.851,
B14,Sample X38,2.957,
B15,Sample X39,2.883,
B16,Sample X40,3.068,
B17,Sample X41,3.079,
B18,Sample X42,2.922,
B19,Sample X43,2.923,
B20,Sample X44,3.315,
B21,Sample X45,2.966,
B22,Sample X46,3.263,
B23,Sample X47,0.153,
B24,Sample X48,0.204,
C01,Sample X49,0.165,
C02,Sample X50,0.164,
C03,Sample X51,0.351,
C04,Sample X52,0.453,
C05,Sample X53,2.627,
C06,Sample X54,0.295,
C07,Sample X55,2.730,
C08,Sample X56,2.671,
C09,Sample X57,2.920,
C10,Sample X58,2.614,
C11,Sample X59,2.821,
C12,Sample X60,2.979,
C13,Sample X61,2.713,
C14,Sample X62,3.052,
C15,Sample X63,0.742,
C16,Sample X64,1.710,
C17,Sample X65,2.458,
C18,Sample X66,1.098,
C19,Sample X67,0.822,
C20,Sample X68,1.250,
C21,Sample X69,2.540,
C22,Sample X70,2.823,
C23,Sample X71,0.148,
C24,Sample X72,0.372,
D01,Sample X73,0.163,
D02,Sample X74,0.164,
D03,Sample X75,2.680,
D04,Sample X76,3.046,
D05,Sample X77,2.963,
D06,Sample X78,2.984,
D07,Sample X79,2.808,
D08,Sample X80,3.465,
