Well,Content,Raw Data (600),
A01,Sample X1,0.207,
A02,Sample X2,0.185,
A03,Sample X3,0.375,
A04,Sample X4,0.328,
A05,Sample X5,0.315,
A06,Sample X6,0.291,
A07,Sample X7,0.290,
A08,Sample X8,0.246,
A09,Sample X9,0.249,
A10,Sample X10,0.284,
A11,Sample X11,0.304,
A12,Sample X12,0.345,
A13,Sample X13,0.350,
A14,Sample X14,0.257,
A15,Sample X15,0.273,
A16,Sample X16,0.291,
A17,Sample X17,0.284,
A18,Sample X18,1.697,
A19,Sample X19,1.654,
A20,Sample X20,1.622,
A21,Sample X21,1.787,
A22,Sample X22,1.733,
A23,Sample X23,0.164,
A24,Sample X24,0.175,
B01,Sample X25,0.174,
B02,Sample X26,0.173,
B03,Sample X27,1.407,
B04,Sample X28,1.587,
B05,Sample X29,1.621,
B06,Sample X30,1.658,
B07,Sample X31,1.720,
B08,Sample X32,1.617,
B09,Sample X33,1.687,
B10,Sample X34,1.538,
B11,Sample X35,1.531,
B12,Sample X36,1.468,
B13,Sample X37,1.484,
B14,Sample X38,1.530,
B15,Sample X39,1.479,
B16,Sample X40,1.544,
B17,Sample X41,1.724,
B18,Sample X42,1.536,
B19,Sample X43,1.515,
B20,Sample X44,1.644,
B21,Sample X45,1.519,
B22,Sample X46,1.679,
B23,Sample X47,0.153,
B24,Sample X48,0.183,
C01,Sample X49,0.166,
C02,Sample X50,0.166,
C03,Sample X51,0.297,
C04,Sample X52,0.423,
C05,Sample X53,1.076,
C06,Sample X54,0.343,
C07,Sample X55,1.201,
C08,Sample X56,1.030,
C09,Sample X57,1.195,
C10,Sample X58,1.099,
C11,Sample X59,1.179,
C12,Sample X60,1.236,
C13,Sample X61,1.153,
C14,Sample X62,1.278,
C15,Sample X63,0.680,
C16,Sample X64,0.710,
C17,Sample X65,0.875,
C18,Sample X66,0.760,
C19,Sample X67,0.677,
C20,Sample X68,0.876,
C21,Sample X69,0.980,
C22,Sample X70,1.250,
C23,Sample X71,0.150,
C24,Sample X72,0.357,
D01,Sample X73,0.164,
D02,Sample X74,0.160,
D03,Sample X75,0.915,
D04,Sample X76,1.535,
D05,Sample X77,1.093,
D06,Sample X78,1.507,
D07,Sample X79,0.944,
D08,Sample X80,1.750,
D09,Sample X81,0.935,
D10,Sample X82,1.187,
D11,Sample X83,0.837,
D12,Sample X84,1.384,
D13,Sample X85,0.939,
D14,Sample X86,1.449,
D15,Sample X87,0.909,
D16,Sample X88,1.410,
D17,Sample X89,1.134,
D18,Sample X90,1.373,
D19,Sample X91,0.921,
D20,Sample X92,1.556,
D21,Sample X93,0.862,
D22,Sample X94,1.153,
D23,Sample X95,0.157,
D24,Sample X96,0.155,
E01,Sample X97,0.163,
E02,Sample X98,0.157,
E03,Sample X99,0.968,
E04,Sample X100,1.046,
E05,Sample X101,1.039,
E06,Sample X102,0.720,
E07,Sample X103,1.223,
E08,Sample X104,1.378,
E09,Sample X105,0.762,
E10,Sample X106,0.905,
E11,Sample X107,1.249,
E12,Sample X108,0.314,
E13,Sample X109,1.054,
E14,Sample X110,0.460,
E15,Sample X111,0.368,
E16,Sample X112,1.141,
E17,Sample X113,0.613,
E18,Sample X114,1.054,
E19,Sample X115,0.263,
E20,Sample X116,0.536,
E21,Sample X117,0.937,
E22,Sample X118,0.873,
E23,Sample X119,0.153,
E24,Sample X120,0.155,
F01,Sample X121,0.165,
F02,Sample X122,0.148,
F03,Sample X123,0.336,
F04,Sample X124,1.280,
F05,Sample X125,0.745,
F06,Sample X126,1.247,
F07,Sample X127,0.726,
F08,Sample X128,1.368,
F09,Sample X129,0.685,
F10,Sample X130,1.394,
F11,Sample X131,1.224,
F12,Sample X132,1.368,
F13,Sample X133,1.012,
F14,Sample X134,1.425,
F15,Sample X135,0.950,
F16,Sample X136,1.331,
F17,Sample X137,1.071,
F18,Sample X138,1.340,
F19,Sample X139,1.275,
F20,Sample X140,1.417,
F21,Sample X141,1.348,
F22,Sample X142,1.367,
F23,Sample X143,0.156,
F24,Sample X144,0.193,
G01,Sample X145,0.157,
G02,Sample X146,0.155,
G03,Sample X147,0.802,
G04,Sample X148,0.601,
G05,Sample X149,0.951,
G06,Sample X150,0.460,
G07,Sample X151,0.541,
G08,Sample X152,0.966,
G09,Sample X153,0.542,
G10,Sample X154,1.423,
G11,Sample X155,0.225,
G12,Sample X156,1.015,
G13,Sample X157,0.650,
G14,Sample X158,0.578,
G15,Sample X159,0.651,
G16,Sample X160,1.084,
G17,Sample X161,0.911,
G18,Sample X162,1.039,
G19,Sample X163,0.285,
G20,Sample X164,1.054,
G21,Sample X165,0.991,
G22,Sample X166,0.896,
G23,Sample X167,0.141,
G24,Sample X168,0.146,
H01,Sample X169,0.161,
H02,Sample X170,0.147,
H03,Sample X171,0.544,
H04,Sample X172,1.464,
H05,Sample X173,0.800,
H06,Sample X174,1.346,
H07,Sample X175,0.985,
H08,Sample X176,1.524,
H09,Sample X177,0.608,
H10,Sample X178,1.388,
H11,Sample X179,1.335,
H12,Sample X180,1.024,
H13,Sample X181,0.646,
H14,Sample X182,1.468,
H15,Sample X183,1.357,
H16,Sample X184,1.363,
H17,Sample X185,1.074,
H18,Sample X186,1.292,
H19,Sample X187,1.124,
H20,Sample X188,1.493,
H21,Sample X189,1.280,
H22,Sample X190,1.368,
H23,Sample X191,0.156,
H24,Sample X192,0.302,
I01,Sample X193,0.147,
I02,Sample X194,0.143,
I03,Sample X195,0.488,
I04,Sample X196,1.122,
I05,Sample X197,0.346,
I06,Sample X198,0.951,
I07,Sample X199,0.541,
I08,Sample X200,0.328,
I09,Sample X201,0.756,
I10,Sample X202,0.892,
I11,Sample X203,0.556,
I12,Sample X204,1.168,
I13,Sample X205,1.057,
I14,Sample X206,0.728,
I15,Sample X207,0.871,
I16,Sample X208,0.992,
I17,Sample X209,0.556,
I18,Sample X210,1.177,
I19,Sample X211,1.011,
I20,Sample X212,1.493,
I21,Sample X213,0.437,
I22,Sample X214,1.061,
I23,Sample X215,0.146,
I24,Sample X216,0.160,
J01,Sample X217,0.152,
J02,Sample X218,0.143,
J03,Sample X219,1.272,
J04,Sample X220,1.421,
J05,Sample X221,1.231,
J06,Sample X222,1.542,
J07,Sample X223,1.144,
J08,Sample X224,1.541,
J09,Sample X225,1.167,
J10,Sample X226,1.255,
J11,Sample X227,0.593,
J12,Sample X228,1.315,
J13,Sample X229,0.361,
J14,Sample X230,1.357,
J15,Sample X231,0.271,
J16,Sample X232,1.333,
J17,Sample X233,0.746,
J18,Sample X234,1.381,
J19,Sample X235,1.001,
J20,Sample X236,1.393,
J21,Sample X237,0.264,
J22,Sample X238,1.383,
J23,Sample X239,0.147,
J24,Sample X240,0.145,
K01,Sample X241,0.144,
K02,Sample X242,0.142,
K03,Sample X243,1.054,
K04,Sample X244,0.570,
K05,Sample X245,1.069,
K06,Sample X246,1.033,
K07,Sample X247,0.976,
K08,Sample X248,1.045,
K09,Sample X249,0.772,
K10,Sample X250,0.641,
K11,Sample X251,0.725,
K12,Sample X252,0.990,
K13,Sample X253,1.205,
K14,Sample X254,0.700,
K15,Sample X255,0.415,
K16,Sample X256,0.801,
K17,Sample X257,1.286,
K18,Sample X258,1.418,
K19,Sample X259,0.469,
K20,Sample X260,0.954,
K21,Sample X261,0.944,
K22,Sample X262,1.281,
K23,Sample X263,0.140,
K24,Sample X264,0.198,
L01,Sample X265,0.151,
L02,Sample X266,0.144,
L03,Sample X267,1.143,
L04,Sample X268,1.482,
L05,Sample X269,0.956,
L06,Sample X270,1.407,
L07,Sample X271,0.897,
L08,Sample X272,1.544,
L09,Sample X273,1.148,
L10,Sample X274,1.399,
L11,Sample X275,0.996,
L12,Sample X276,1.335,
L13,Sample X277,0.549,
L14,Sample X278,1.433,
L15,Sample X279,0.666,
L16,Sample X280,1.354,
L17,Sample X281,0.993,
L18,Sample X282,1.283,
L19,Sample X283,0.859,
L20,Sample X284,1.313,
L21,Sample X285,0.872,
L22,Sample X286,1.766,
L23,Sample X287,0.272,
L24,Sample X288,0.166,
M01,Sample X289,0.151,
M02,Sample X290,0.151,
M03,Sample X291,1.163,
M04,Sample X292,1.486,
M05,Sample X293,0.810,
M06,Sample X294,0.914,
M07,Sample X295,1.312,
M08,Sample X296,0.825,
M09,Sample X297,1.203,
M10,Sample X298,1.243,
M11,Sample X299,1.470,
M12,Sample X300,0.932,
M13,Sample X301,0.622,
M14,Sample X302,1.373,
M15,Sample X303,1.088,
M16,Sample X304,1.104,
M17,Sample X305,0.542,
M18,Sample X306,1.082,
M19,Sample X307,1.265,
M20,Sample X308,1.323,
M21,Sample X309,0.213,
M22,Sample X310,0.739,
M23,Sample X311,0.151,
M24,Sample X312,0.157,
N01,Sample X313,0.152,
N02,Sample X314,0.234,
N03,Sample X315,0.907,
N04,Sample X316,1.426,
N05,Sample X317,1.262,
N06,Sample X318,1.325,
N07,Sample X319,1.402,
N08,Sample X320,1.185,
N09,Sample X321,1.017,
N10,Sample X322,1.290,
N11,Sample X323,0.985,
N12,Sample X324,1.082,
N13,Sample X325,1.314,
N14,Sample X326,1.313,
N15,Sample X327,1.298,
N16,Sample X328,1.188,
N17,Sample X329,1.389,
N18,Sample X330,1.258,
N19,Sample X331,1.228,
N20,Sample X332,1.222,
N21,Sample X333,1.255,
N22,Sample X334,1.166,
N23,Sample X335,0.149,
N24,Sample X336,0.204,
O01,Sample X337,0.145,
O02,Sample X338,0.181,
O03,Sample X339,1.177,
O04,Sample X340,1.234,
O05,Sample X341,1.083,
O06,Sample X342,1.184,
O07,Sample X343,1.238,
O08,Sample X344,1.366,
O09,Sample X345,1.179,
O10,Sample X346,1.404,
O11,Sample X347,1.271,
O12,Sample X348,1.473,
O13,Sample X349,1.447,
O14,Sample X350,1.494,
O15,Sample X351,1.437,
O16,Sample X352,1.468,
O17,Sample X353,1.477,
O18,Sample X354,1.527,
O19,Sample X355,1.457,
O20,Sample X356,1.453,
O21,Sample X357,1.366,
O22,Sample X358,1.327,
O23,Sample X359,0.146,
O24,Sample X360,0.179,
P01,Sample X361,0.155,
P02,Sample X362,0.160,
P03,Sample X363,0.202,
P04,Sample X364,0.234,
P05,Sample X365,0.273,
P06,Sample X366,0.296,
P07,Sample X367,0.387,
P08,Sample X368,0.211,
P09,Sample X369,0.205,
P10,Sample X370,0.216,
P11,Sample X371,0.207,
P12,Sample X372,0.212,
P13,Sample X373,1.372,
P14,Sample X374,1.619,
P15,Sample X375,1.397,
P16,Sample X376,1.486,
P17,Sample X377,1.419,
P18,Sample X378,1.394,
P19,Sample X379,1.347,
P20,Sample X380,1.432,
P21,Sample X381,1.501,
P22,Sample X382,1.524,
P23,Sample X383,0.150,
P24,Sample X384,0.179,
