Well,Content,Raw Data (600),
A01,Sample X1,1.157,
A02,Sample X2,1.532,
A03,Sample X3,0.391,
A04,Sample X4,0.361,
A05,Sample X5,0.297,
A06,Sample X6,0.192,
A07,Sample X7,0.182,
A08,Sample X8,0.279,
A09,Sample X9,0.212,
A10,Sample X10,0.278,
A11,Sample X11,0.306,
A12,Sample X12,0.259,
A13,Sample X13,0.298,
A14,Sample X14,0.173,
A15,Sample X15,0.181,
A16,Sample X16,0.187,
A17,Sample X17,0.218,
A18,Sample X18,3.768,
A19,Sample X19,3.595,
A20,Sample X20,3.621,
A21,Sample X21,3.740,
A22,Sample X22,3.685,
A23,Sample X23,1.539,
A24,Sample X24,1.985,
B01,Sample X25,1.572,
B02,Sample X26,1.332,
B03,Sample X27,3.328,
B04,Sample X28,3.514,
B05,Sample X29,3.531,
B06,Sample X30,3.425,
B07,Sample X31,3.523,
B08,Sample X32,3.554,
B09,Sample X33,3.720,
B10,Sample X34,3.594,
B11,Sample X35,3.374,
B12,Sample X36,3.440,
B13,Sample X37,3.277,
B14,Sample X38,3.505,
B15,Sample X39,3.407,
B16,Sample X40,3.630,
B17,Sample X41,3.664,
B18,Sample X42,3.398,
B19,Sample X43,3.461,
B20,Sample X44,3.866,
B21,Sample X45,3.574,
B22,Sample X46,3.743,
B23,Sample X47,1.514,
B24,Sample X48,1.450,
C01,Sample X49,0.931,
C02,Sample X50,1.535,
C03,Sample X51,2.510,
C04,Sample X52,0.557,
C05,Sample X53,3.529,
C06,Sample X54,0.206,
C07,Sample X55,3.443,
C08,Sample X56,3.525,
C09,Sample X57,3.637,
C10,Sample X58,3.415,
C11,Sample X59,3.553,
C12,Sample X60,3.670,
C13,Sample X61,3.475,
C14,Sample X62,4.029,
C15,Sample X63,1.004,
C16,Sample X64,2.994,
C17,Sample X65,3.625,
C18,Sample X66,2.697,
C19,Sample X67,2.392,
C20,Sample X68,3.079,
C21,Sample X69,3.487,
C22,Sample X70,3.336,
C23,Sample X71,1.776,
C24,Sample X72,1.740,
D01,Sample X73,1.041,
D02,Sample X74,0.970,
D03,Sample X75,3.697,
D04,Sample X76,3.591,
D05,Sample X77,3.644,
D06,Sample X78,3.568,
D07,Sample X79,3.697,
D08,Sample X80,4.316,
D09,Sample X81,3.693,
D10,Sample X82,3.241,
D11,Sample X83,3.746,
D12,Sample X84,3.437,
D13,Sample X85,3.650,
D14,Sample X86,3.640,
D15,Sample X87,3.826,
D16,Sample X88,3.732,
D17,Sample X89,3.958,
D18,Sample X90,3.463,
D19,Sample X91,3.631,
D20,Sample X92,3.611,
D21,Sample X93,3.534,
D22,Sample X94,3.224,
D23,Sample X95,1.504,
D24,Sample X96,0.877,
E01,Sample X97,1.829,
E02,Sample X98,3.343,
E03,Sample X99,3.562,
E04,Sample X100,3.635,
E05,Sample X101,3.450,
E06,Sample X102,3.225,
E07,Sample X103,3.402,
E08,Sample X104,4.102,
E09,Sample X105,3.699,
E10,Sample X106,3.264,
E11,Sample X107,3.595,
E12,Sample X108,0.337,
E13,Sample X109,3.626,
E14,Sample X110,0.456,
E15,Sample X111,2.446,
E16,Sample X112,3.559,
E17,Sample X113,3.288,
E18,Sample X114,3.722,
E19,Sample X115,3.220,
E20,Sample X116,0.522,
E21,Sample X117,3.411,
E22,Sample X118,3.540,
E23,Sample X119,0.430,
E24,Sample X120,1.216,
F01,Sample X121,0.461,
F02,Sample X122,1.276,
F03,Sample X123,0.217,
F04,Sample X124,3.452,
F05,Sample X125,3.436,
F06,Sample X126,3.172,
F07,Sample X127,3.694,
F08,Sample X128,3.553,
F09,Sample X129,3.112,
F10,Sample X130,3.532,
F11,Sample X131,3.626,
F12,Sample X132,3.411,
F13,Sample X133,3.756,
F14,Sample X134,3.518,
F15,Sample X135,3.370,
F16,Sample X136,3.421,
F17,Sample X137,3.836,
F18,Sample X138,3.318,
F19,Sample X139,3.711,
F20,Sample X140,3.336,
F21,Sample X141,3.626,
F22,Sample X142,3.337,
F23,Sample X143,1.675,
F24,Sample X144,1.553,
G01,Sample X145,0.421,
G02,Sample X146,1.119,
G03,Sample X147,3.364,
G04,Sample X148,3.313,
G05,Sample X149,3.754,
