Well,Content,Raw Data (600),
A01,Sample X1,0.171,
A02,Sample X2,0.167,
A03,Sample X3,0.190,
A04,Sample X4,0.205,
A05,Sample X5,0.173,
A06,Sample X6,0.173,
A07,Sample X7,0.178,
A08,Sample X8,0.215,
A09,Sample X9,0.206,
A10,Sample X10,0.245,
A11,Sample X11,0.251,
A12,Sample X12,0.280,
A13,Sample X13,0.361,
A14,Sample X14,0.240,
A15,Sample X15,0.206,
A16,Sample X16,0.190,
A17,Sample X17,0.228,
A18,Sample X18,2.589,
A19,Sample X19,4.002,
A20,Sample X20,2.125,
A21,Sample X21,2.656,
A22,Sample X22,2.934,
A23,Sample X23,0.287,
A24,Sample X24,0.181,
B01,Sample X25,0.168,
B02,Sample X26,0.166,
B03,Sample X27,2.133,
B04,Sample X28,1.873,
B05,Sample X29,1.724,
B06,Sample X30,1.822,
B07,Sample X31,1.639,
B08,Sample X32,1.901,
B09,Sample X33,1.553,
B10,Sample X34,1.438,
B11,Sample X35,1.333,
B12,Sample X36,1.385,
B13,Sample X37,1.267,
B14,Sample X38,1.435,
B15,Sample X39,1.604,
B16,Sample X40,1.902,
B17,Sample X41,1.451,
B18,Sample X42,1.281,
B19,Sample X43,1.478,
B20,Sample X44,1.456,
B21,Sample X45,1.495,
B22,Sample X46,1.336,
B23,Sample X47,0.183,
B24,Sample X48,0.186,
C01,Sample X49,0.177,
C02,Sample X50,0.168,
C03,Sample X51,0.474,
C04,Sample X52,1.333,
C05,Sample X53,1.559,
C06,Sample X54,0.235,
C07,Sample X55,1.431,
C08,Sample X56,0.655,
C09,Sample X57,1.509,
C10,Sample X58,1.756,
C11,Sample X59,2.348,
C12,Sample X60,2.190,
C13,Sample X61,2.492,
C14,Sample X62,2.702,
C15,Sample X63,1.318,
C16,Sample X64,0.315,
C17,Sample X65,2.473,
C18,Sample X66,0.311,
C19,Sample X67,0.177,
C20,Sample X68,2.034,
C21,Sample X69,1.931,
C22,Sample X70,2.033,
C23,Sample X71,0.150,
C24,Sample X72,0.158,
D01,Sample X73,0.160,
D02,Sample X74,0.162,
D03,Sample X75,1.904,
D04,Sample X76,1.382,
D05,Sample X77,1.155,
D06,Sample X78,1.329,
D07,Sample X79,1.087,
D08,Sample X80,1.965,
D09,Sample X81,1.476,
D10,Sample X82,1.246,
D11,Sample X83,1.097,
D12,Sample X84,1.257,
D13,Sample X85,0.247,
D14,Sample X86,1.413,
D15,Sample X87,1.392,
D16,Sample X88,1.474,
D17,Sample X89,1.649,
D18,Sample X90,1.270,
D19,Sample X91,2.256,
D20,Sample X92,1.420,
D21,Sample X93,1.404,
D22,Sample X94,1.311,
D23,Sample X95,0.175,
D24,Sample X96,0.155,
E01,Sample X97,0.162,
E02,Sample X98,0.159,
E03,Sample X99,1.434,
E04,Sample X100,1.409,
E05,Sample X101,1.135,
E06,Sample X102,1.300,
E07,Sample X103,1.293,
E08,Sample X104,1.741,
E09,Sample X105,1.216,
E10,Sample X106,2.725,
E11,Sample X107,1.561,
E12,Sample X108,0.252,
E13,Sample X109,2.267,
E14,Sample X110,0.246,
E15,Sample X111,1.117,
E16,Sample X112,1.890,
E17,Sample X113,0.213,
E18,Sample X114,1.896,
E19,Sample X115,1.305,
E20,Sample X116,0.169,
E21,Sample X117,2.393,
E22,Sample X118,2.199,
E23,Sample X119,0.251,
E24,Sample X120,0.150,
F01,Sample X121,0.158,
F02,Sample X122,0.158,
F03,Sample X123,0.189,
F04,Sample X124,1.570,
F05,Sample X125,0.938,
F06,Sample X126,1.201,
F07,Sample X127,1.271,
F08,Sample X128,1.575,
F09,Sample X129,1.923,
F10,Sample X130,1.506,
F11,Sample X131,1.389,
F12,Sample X132,1.281,
F13,Sample X133,1.246,
F14,Sample X134,1.376,
F15,Sample X135,1.408,
F16,Sample X136,1.377,
F17,Sample X137,1.247,
F18,Sample X138,1.822,
F19,Sample X139,1.286,
F20,Sample X140,1.354,
F21,Sample X141,1.481,
F22,Sample X142,1.286,
F23,Sample X143,0.152,
F24,Sample X144,0.148,
G01,Sample X145,0.306,
G02,Sample X146,0.172,
G03,Sample X147,1.548,
G04,Sample X148,1.140,
G05,Sample X149,1.581,
G06,Sample X150,0.174,
G07,Sample X151,0.197,
G08,Sample X152,0.915,
G09,Sample X153,0.212,
G10,Sample X154,1.511,
G11,Sample X155,1.855,
G12,Sample X156,0.201,
G13,Sample X157,1.046,
G14,Sample X158,0.947,
G15,Sample X159,2.119,
G16,Sample X160,2.324,
G17,Sample X161,1.919,
G18,Sample X162,2.130,
G19,Sample X163,0.288,
G20,Sample X164,2.280,
G21,Sample X165,2.272,
G22,Sample X166,2.166,
G23,Sample X167,0.151,
G24,Sample X168,0.185,
H01,Sample X169,0.157,
H02,Sample X170,0.162,
H03,Sample X171,1.661,
H04,Sample X172,1.477,
H05,Sample X173,1.446,
H06,Sample X174,1.449,
H07,Sample X175,1.168,
H08,Sample X176,1.352,
H09,Sample X177,1.044,
H10,Sample X178,1.380,
H11,Sample X179,1.402,
H12,Sample X180,1.529,
H13,Sample X181,0.205,
H14,Sample X182,1.264,
H15,Sample X183,1.326,
H16,Sample X184,1.237,
H17,Sample X185,1.350,
H18,Sample X186,1.282,
H19,Sample X187,1.161,
H20,Sample X188,1.617,
H21,Sample X189,1.190,
H22,Sample X190,1.189,
H23,Sample X191,0.149,
H24,Sample X192,0.234,
I01,Sample X193,0.168,
I02,Sample X194,0.161,
I03,Sample X195,0.161,
I04,Sample X196,1.467,
I05,Sample X197,0.874,
I06,Sample X198,1.337,
I07,Sample X199,1.163,
I08,Sample X200,0.256,
I09,Sample X201,1.901,
I10,Sample X202,2.813,
I11,Sample X203,0.226,
I12,Sample X204,2.973,
I13,Sample X205,1.915,
I14,Sample X206,1.681,
I15,Sample X207,1.695,
I16,Sample X208,2.883,
I17,Sample X209,2.040,
I18,Sample X210,2.597,
I19,Sample X211,2.420,
I20,Sample X212,2.028,
I21,Sample X213,0.159,
I22,Sample X214,2.217,
I23,Sample X215,0.158,
I24,Sample X216,0.153,
J01,Sample X217,0.163,
J02,Sample X218,0.167,
J03,Sample X219,1.387,
J04,Sample X220,1.348,
J05,Sample X221,1.240,
J06,Sample X222,1.238,
J07,Sample X223,1.400,
J08,Sample X224,1.343,
J09,Sample X225,1.340,
J10,Sample X226,1.360,
J11,Sample X227,1.007,
J12,Sample X228,1.241,
J13,Sample X229,1.104,
J14,Sample X230,1.389,
J15,Sample X231,0.195,
J16,Sample X232,1.386,
J17,Sample X233,1.457,
J18,Sample X234,1.305,
J19,Sample X235,0.210,
J20,Sample X236,1.350,
J21,Sample X237,0.419,
J22,Sample X238,1.461,
J23,Sample X239,0.162,
J24,Sample X240,0.192,
K01,Sample X241,0.157,
K02,Sample X242,0.157,
K03,Sample X243,1.798,
K04,Sample X244,0.163,
K05,Sample X245,1.199,
K06,Sample X246,1.275,
K07,Sample X247,1.299,
K08,Sample X248,1.496,
K09,Sample X249,1.386,
K10,Sample X250,1.085,
K11,Sample X251,3.074,
K12,Sample X252,1.204,
K13,Sample X253,2.459,
K14,Sample X254,3.202,
K15,Sample X255,0.213,
K16,Sample X256,2.225,
K17,Sample X257,2.684,
K18,Sample X258,2.322,
K19,Sample X259,0.200,
K20,Sample X260,1.467,
K21,Sample X261,2.286,
K22,Sample X262,2.146,
K23,Sample X263,0.166,
K24,Sample X264,0.170,
L01,Sample X265,0.152,
L02,Sample X266,0.153,
L03,Sample X267,1.323,
L04,Sample X268,1.304,
L05,Sample X269,1.225,
L06,Sample X270,1.141,
L07,Sample X271,1.315,
L08,Sample X272,1.263,
L09,Sample X273,1.327,
L10,Sample X274,1.329,
L11,Sample X275,1.350,
L12,Sample X276,1.383,
L13,Sample X277,1.251,
L14,Sample X278,1.356,
L15,Sample X279,1.401,
L16,Sample X280,1.259,
L17,Sample X281,1.560,
L18,Sample X282,1.318,
L19,Sample X283,1.247,
L20,Sample X284,1.376,
L21,Sample X285,1.466,
L22,Sample X286,1.374,
L23,Sample X287,0.156,
L24,Sample X288,0.174,
M01,Sample X289,0.158,
M02,Sample X290,0.153,
M03,Sample X291,1.360,
M04,Sample X292,1.284,
M05,Sample X293,1.310,
M06,Sample X294,1.246,
M07,Sample X295,1.250,
M08,Sample X296,1.419,
M09,Sample X297,1.691,
M10,Sample X298,1.428,
M11,Sample X299,1.250,
M12,Sample X300,1.213,
M13,Sample X301,0.651,
M14,Sample X302,1.865,
M15,Sample X303,1.226,
M16,Sample X304,1.969,
M17,Sample X305,0.278,
M18,Sample X306,2.118,
M19,Sample X307,1.855,
M20,Sample X308,2.166,
M21,Sample X309,0.254,
M22,Sample X310,0.705,
M23,Sample X311,0.159,
M24,Sample X312,0.153,
N01,Sample X313,0.162,
N02,Sample X314,0.154,
N03,Sample X315,1.509,
N04,Sample X316,1.779,
N05,Sample X317,1.315,
N06,Sample X318,1.223,
N07,Sample X319,1.440,
N08,Sample X320,1.454,
N09,Sample X321,1.380,
N10,Sample X322,1.249,
N11,Sample X323,1.276,
N12,Sample X324,1.163,
N13,Sample X325,1.320,
N14,Sample X326,1.264,
N15,Sample X327,1.249,
N16,Sample X328,1.185,
N17,Sample X329,1.199,
N18,Sample X330,1.200,
N19,Sample X331,1.014,
N20,Sample X332,1.261,
N21,Sample X333,1.290,
N22,Sample X334,1.119,
N23,Sample X335,0.156,
N24,Sample X336,0.153,
O01,Sample X337,0.154,
O02,Sample X338,0.154,
O03,Sample X339,1.401,
O04,Sample X340,1.354,
O05,Sample X341,1.461,
O06,Sample X342,1.285,
O07,Sample X343,1.308,
O08,Sample X344,1.822,
O09,Sample X345,1.699,
O10,Sample X346,1.487,
O11,Sample X347,1.262,
