Well,Content,Raw Data (600),
A01,Sample X1,0.167,
A02,Sample X2,0.163,
A03,Sample X3,0.189,
A04,Sample X4,0.205,
A05,Sample X5,0.167,
A06,Sample X6,0.173,
A07,Sample X7,0.177,
A08,Sample X8,0.215,
A09,Sample X9,0.210,
A10,Sample X10,0.251,
A11,Sample X11,0.262,
A12,Sample X12,0.279,
A13,Sample X13,0.358,
A14,Sample X14,0.242,
A15,Sample X15,0.209,
A16,Sample X16,0.195,
A17,Sample X17,0.239,
A18,Sample X18,1.883,
A19,Sample X19,2.774,
A20,Sample X20,1.758,
A21,Sample X21,2.065,
A22,Sample X22,2.051,
A23,Sample X23,0.288,
A24,Sample X24,0.180,
B01,Sample X25,0.165,
B02,Sample X26,0.162,
B03,Sample X27,1.619,
B04,Sample X28,1.617,
B05,Sample X29,1.635,
B06,Sample X30,1.514,
B07,Sample X31,1.475,
B08,Sample X32,1.587,
B09,Sample X33,1.472,
B10,Sample X34,1.363,
B11,Sample X35,1.254,
B12,Sample X36,1.305,
B13,Sample X37,1.198,
B14,Sample X38,1.345,
B15,Sample X39,1.521,
B16,Sample X40,1.563,
B17,Sample X41,1.397,
B18,Sample X42,1.242,
B19,Sample X43,1.313,
B20,Sample X44,1.409,
B21,Sample X45,1.375,
B22,Sample X46,1.303,
B23,Sample X47,0.178,
B24,Sample X48,0.183,
C01,Sample X49,0.172,
C02,Sample X50,0.163,
C03,Sample X51,0.457,
C04,Sample X52,1.289,
C05,Sample X53,1.455,
C06,Sample X54,0.244,
C07,Sample X55,1.271,
C08,Sample X56,0.474,
C09,Sample X57,1.392,
C10,Sample X58,1.586,
C11,Sample X59,2.198,
C12,Sample X60,1.614,
C13,Sample X61,1.920,
C14,Sample X62,1.991,
C15,Sample X63,1.267,
C16,Sample X64,0.431,
C17,Sample X65,1.822,
C18,Sample X66,0.287,
C19,Sample X67,0.172,
C20,Sample X68,1.671,
C21,Sample X69,1.599,
C22,Sample X70,1.725,
C23,Sample X71,0.161,
C24,Sample X72,0.153,
D01,Sample X73,0.157,
D02,Sample X74,0.161,
D03,Sample X75,1.457,
D04,Sample X76,1.353,
D05,Sample X77,1.113,
D06,Sample X78,1.290,
D07,Sample X79,0.985,
D08,Sample X80,1.953,
D09,Sample X81,1.392,
D10,Sample X82,1.187,
D11,Sample X83,1.217,
D12,Sample X84,1.182,
D13,Sample X85,0.245,
D14,Sample X86,1.299,
D15,Sample X87,1.323,
D16,Sample X88,1.373,
D17,Sample X89,1.600,
D18,Sample X90,1.229,
D19,Sample X91,1.802,
D20,Sample X92,1.393,
D21,Sample X93,1.379,
D22,Sample X94,1.254,
D23,Sample X95,0.170,
D24,Sample X96,0.161,
E01,Sample X97,0.159,
E02,Sample X98,0.154,
E03,Sample X99,1.327,
E04,Sample X100,1.296,
E05,Sample X101,1.077,
E06,Sample X102,1.270,
E07,Sample X103,1.185,
E08,Sample X104,1.639,
E09,Sample X105,1.201,
E10,Sample X106,2.286,
E11,Sample X107,1.375,
E12,Sample X108,0.262,
E13,Sample X109,1.681,
E14,Sample X110,0.249,
E15,Sample X111,0.870,
E16,Sample X112,1.653,
E17,Sample X113,0.213,
E18,Sample X114,1.586,
E19,Sample X115,0.630,
E20,Sample X116,0.154,
E21,Sample X117,2.501,
E22,Sample X118,1.909,
E23,Sample X119,0.279,
E24,Sample X120,0.142,
F01,Sample X121,0.153,
F02,Sample X122,0.153,
F03,Sample X123,0.189,
F04,Sample X124,1.445,
F05,Sample X125,0.882,
F06,Sample X126,1.163,
F07,Sample X127,1.254,
F08,Sample X128,1.537,
F09,Sample X129,1.866,
F10,Sample X130,1.482,
F11,Sample X131,1.338,
