Well,Content,Raw Data (600),
A01,Sample X1,0.166,
A02,Sample X2,0.164,
A03,Sample X3,0.188,
A04,Sample X4,0.207,
A05,Sample X5,0.165,
A06,Sample X6,0.172,
A07,Sample X7,0.173,
A08,Sample X8,0.213,
A09,Sample X9,0.215,
A10,Sample X10,0.260,
A11,Sample X11,0.276,
A12,Sample X12,0.302,
A13,Sample X13,0.364,
A14,Sample X14,0.252,
A15,Sample X15,0.220,
A16,Sample X16,0.207,
A17,Sample X17,0.260,
A18,Sample X18,1.604,
A19,Sample X19,2.125,
A20,Sample X20,1.613,
A21,Sample X21,1.804,
A22,Sample X22,1.669,
A23,Sample X23,0.278,
A24,Sample X24,0.173,
B01,Sample X25,0.164,
B02,Sample X26,0.162,
B03,Sample X27,1.365,
B04,Sample X28,1.445,
B05,Sample X29,1.390,
B06,Sample X30,1.315,
B07,Sample X31,1.333,
B08,Sample X32,1.465,
B09,Sample X33,1.409,
B10,Sample X34,1.310,
B11,Sample X35,1.183,
B12,Sample X36,1.264,
B13,Sample X37,1.127,
B14,Sample X38,1.304,
B15,Sample X39,1.489,
B16,Sample X40,1.509,
B17,Sample X41,1.405,
B18,Sample X42,1.218,
B19,Sample X43,1.220,
B20,Sample X44,1.398,
B21,Sample X45,1.344,
B22,Sample X46,1.288,
B23,Sample X47,0.175,
B24,Sample X48,0.178,
C01,Sample X49,0.166,
C02,Sample X50,0.159,
C03,Sample X51,0.482,
C04,Sample X52,0.936,
C05,Sample X53,1.221,
C06,Sample X54,0.273,
C07,Sample X55,1.164,
C08,Sample X56,0.389,
C09,Sample X57,1.304,
C10,Sample X58,1.282,
C11,Sample X59,1.535,
C12,Sample X60,1.433,
C13,Sample X61,1.253,
C14,Sample X62,1.464,
C15,Sample X63,1.353,
C16,Sample X64,0.479,
C17,Sample X65,1.464,
C18,Sample X66,0.265,
C19,Sample X67,0.186,
C20,Sample X68,1.452,
C21,Sample X69,1.565,
C22,Sample X70,1.455,
C23,Sample X71,0.153,
C24,Sample X72,0.157,
D01,Sample X73,0.153,
D02,Sample X74,0.159,
D03,Sample X75,1.292,
D04,Sample X76,1.343,
D05,Sample X77,1.051,
D06,Sample X78,1.280,
D07,Sample X79,0.849,
D08,Sample X80,2.062,
D09,Sample X81,1.320,
D10,Sample X82,1.097,
D11,Sample X83,1.017,
D12,Sample X84,1.105,
D13,Sample X85,0.263,
D14,Sample X86,1.250,
D15,Sample X87,1.296,
D16,Sample X88,1.368,
D17,Sample X89,1.611,
D18,Sample X90,1.188,
D19,Sample X91,1.322,
D20,Sample X92,1.392,
D21,Sample X93,1.373,
D22,Sample X94,1.220,
D23,Sample X95,0.169,
D24,Sample X96,0.155,
E01,Sample X97,0.155,
E02,Sample X98,0.153,
E03,Sample X99,1.140,
E04,Sample X100,1.225,
E05,Sample X101,0.966,
E06,Sample X102,1.384,
E07,Sample X103,1.042,
E08,Sample X104,1.591,
E09,Sample X105,1.152,
E10,Sample X106,1.439,
E11,Sample X107,1.273,
E12,Sample X108,0.273,
E13,Sample X109,1.553,
E14,Sample X110,0.253,
E15,Sample X111,0.593,
E16,Sample X112,1.329,
E17,Sample X113,0.209,
E18,Sample X114,1.314,
E19,Sample X115,0.224,
E20,Sample X116,0.160,
E21,Sample X117,1.307,
E22,Sample X118,1.694,
E23,Sample X119,0.261,
E24,Sample X120,0.151,
F01,Sample X121,0.154,
F02,Sample X122,0.153,
F03,Sample X123,0.195,
F04,Sample X124,1.362,
F05,Sample X125,0.773,
F06,Sample X126,1.097,
F07,Sample X127,1.286,
F08,Sample X128,1.568,
F09,Sample X129,1.996,
F10,Sample X130,1.504,
F11,Sample X131,1.287,
F12,Sample X132,1.204,
F13,Sample X133,1.146,
F14,Sample X134,1.363,
F15,Sample X135,1.214,
F16,Sample X136,1.324,
F17,Sample X137,1.286,
F18,Sample X138,1.415,
F19,Sample X139,1.127,
F20,Sample X140,1.335,
F21,Sample X141,1.296,
F22,Sample X142,1.144,
F23,Sample X143,0.144,
F24,Sample X144,0.147,
G01,Sample X145,0.304,
G02,Sample X146,0.169,
G03,Sample X147,1.049,
G04,Sample X148,1.069,
G05,Sample X149,1.373,
G06,Sample X150,0.178,
G07,Sample X151,0.203,
G08,Sample X152,0.652,
G09,Sample X153,0.247,
G10,Sample X154,1.377,
G11,Sample X155,1.460,
G12,Sample X156,0.202,
G13,Sample X157,0.862,
G14,Sample X158,1.006,
G15,Sample X159,1.737,
G16,Sample X160,1.595,
G17,Sample X161,1.341,
G18,Sample X162,1.574,
G19,Sample X163,0.296,
G20,Sample X164,1.562,
G21,Sample X165,1.677,
G22,Sample X166,1.529,
G23,Sample X167,0.148,
G24,Sample X168,0.194,
H01,Sample X169,0.148,
H02,Sample X170,0.159,
H03,Sample X171,1.300,
H04,Sample X172,1.475,
H05,Sample X173,1.381,
H06,Sample X174,1.237,
H07,Sample X175,0.930,
H08,Sample X176,1.327,
H09,Sample X177,0.943,
H10,Sample X178,1.350,
H11,Sample X179,1.405,
H12,Sample X180,1.211,
H13,Sample X181,0.182,
H14,Sample X182,1.244,
H15,Sample X183,1.329,
H16,Sample X184,1.250,
H17,Sample X185,1.476,
H18,Sample X186,1.270,
H19,Sample X187,1.051,
H20,Sample X188,1.447,
H21,Sample X189,1.103,
H22,Sample X190,1.109,
H23,Sample X191,0.148,
H24,Sample X192,0.224,
I01,Sample X193,0.159,
I02,Sample X194,0.160,
I03,Sample X195,0.180,
I04,Sample X196,1.324,
I05,Sample X197,0.211,
I06,Sample X198,1.266,
I07,Sample X199,1.011,
I08,Sample X200,0.270,
I09,Sample X201,1.363,
I10,Sample X202,1.655,
I11,Sample X203,0.169,
I12,Sample X204,1.870,
I13,Sample X205,1.317,
I14,Sample X206,1.333,
I15,Sample X207,1.392,
I16,Sample X208,1.766,
I17,Sample X209,1.616,
I18,Sample X210,1.653,
I19,Sample X211,1.555,
I20,Sample X212,1.667,
I21,Sample X213,0.176,
I22,Sample X214,1.034,
I23,Sample X215,0.164,
I24,Sample X216,0.148,
J01,Sample X217,0.157,
J02,Sample X218,0.162,
