Well,Content,Well Scan: Average (600),
A01,Sample X1,0.067,
A02,Sample X2,0.062,
A03,Sample X3,0.616,
A04,Sample X4,0.665,
A05,Sample X5,0.651,
A06,Sample X6,0.618,
A07,Sample X7,0.592,
A08,Sample X8,0.122,
A09,Sample X9,0.082,
A10,Sample X10,0.069,
A11,Sample X11,0.067,
A12,Sample X12,0.069,
A13,Sample X13,0.112,
A14,Sample X14,0.086,
A15,Sample X15,0.088,
A16,Sample X16,0.069,
A17,Sample X17,0.065,
A18,Sample X18,0.472,
A19,Sample X19,0.396,
A20,Sample X20,0.551,
A21,Sample X21,0.542,
A22,Sample X22,0.532,
A23,Sample X23,0.050,
A24,Sample X24,0.047,
B01,Sample X25,0.067,
B02,Sample X26,0.061,
B03,Sample X27,0.098,
B04,Sample X28,0.600,
B05,Sample X29,0.541,
B06,Sample X30,0.581,
B07,Sample X31,0.528,
B08,Sample X32,0.575,
B09,Sample X33,0.557,
B10,Sample X34,0.522,
B11,Sample X35,0.094,
B12,Sample X36,0.651,
B13,Sample X37,0.514,
B14,Sample X38,0.270,
B15,Sample X39,0.530,
B16,Sample X40,0.545,
B17,Sample X41,0.567,
B18,Sample X42,0.450,
B19,Sample X43,0.478,
B20,Sample X44,0.489,
B21,Sample X45,0.437,
B22,Sample X46,0.389,
B23,Sample X47,0.055,
B24,Sample X48,0.047,
C01,Sample X49,0.059,
C02,Sample X50,0.061,
C03,Sample X51,0.416,
C04,Sample X52,0.560,
C05,Sample X53,0.572,
C06,Sample X54,0.492,
C07,Sample X55,0.490,
C08,Sample X56,0.378,
C09,Sample X57,0.495,
C10,Sample X58,0.458,
C11,Sample X59,0.491,
C12,Sample X60,0.095,
C13,Sample X61,0.199,
C14,Sample X62,0.517,
C15,Sample X63,0.503,
C16,Sample X64,0.531,
C17,Sample X65,0.485,
C18,Sample X66,0.471,
C19,Sample X67,0.433,
C20,Sample X68,0.461,
C21,Sample X69,0.450,
C22,Sample X70,0.379,
C23,Sample X71,0.058,
C24,Sample X72,0.055,
D01,Sample X73,0.060,
D02,Sample X74,0.076,
D03,Sample X75,0.122,
D04,Sample X76,0.506,
D05,Sample X77,0.474,
D06,Sample X78,0.485,
D07,Sample X79,0.547,
D08,Sample X80,0.516,
D09,Sample X81,0.371,
D10,Sample X82,0.461,
D11,Sample X83,0.447,
D12,Sample X84,0.479,
D13,Sample X85,0.213,
D14,Sample X86,0.456,
D15,Sample X87,0.224,
D16,Sample X88,0.512,
D17,Sample X89,0.223,
D18,Sample X90,0.313,
D19,Sample X91,0.368,
D20,Sample X92,0.077,
D21,Sample X93,0.070,
D22,Sample X94,0.083,
D23,Sample X95,0.067,
D24,Sample X96,0.070,
E01,Sample X97,0.060,
E02,Sample X98,0.062,
E03,Sample X99,0.447,
E04,Sample X100,0.474,
E05,Sample X101,0.424,
E06,Sample X102,0.431,
E07,Sample X103,0.083,
E08,Sample X104,0.138,
E09,Sample X105,0.444,
E10,Sample X106,0.161,
E11,Sample X107,0.372,
