Well,Content,Well Scan: Average (600),
A01,Sample X1,0.087,
A02,Sample X2,0.090,
A03,Sample X3,0.616,
A04,Sample X4,0.628,
A05,Sample X5,0.650,
A06,Sample X6,0.652,
A07,Sample X7,0.615,
A08,Sample X8,0.171,
A09,Sample X9,0.091,
A10,Sample X10,0.063,
A11,Sample X11,0.064,
A12,Sample X12,0.070,
A13,Sample X13,0.101,
A14,Sample X14,0.080,
A15,Sample X15,0.084,
A16,Sample X16,0.065,
A17,Sample X17,0.064,
A18,Sample X18,0.499,
A19,Sample X19,0.510,
A20,Sample X20,0.553,
A21,Sample X21,0.569,
A22,Sample X22,0.562,
A23,Sample X23,0.050,
A24,Sample X24,0.050,
B01,Sample X25,0.072,
B02,Sample X26,0.064,
B03,Sample X27,0.172,
B04,Sample X28,0.529,
B05,Sample X29,0.481,
B06,Sample X30,0.463,
B07,Sample X31,0.499,
B08,Sample X32,0.459,
B09,Sample X33,0.452,
B10,Sample X34,0.468,
B11,Sample X35,0.196,
B12,Sample X36,0.506,
B13,Sample X37,0.445,
B14,Sample X38,0.348,
B15,Sample X39,0.444,
B16,Sample X40,0.467,
B17,Sample X41,0.472,
B18,Sample X42,0.445,
B19,Sample X43,0.461,
B20,Sample X44,0.478,
B21,Sample X45,0.491,
B22,Sample X46,0.535,
B23,Sample X47,0.049,
B24,Sample X48,0.055,
C01,Sample X49,0.061,
C02,Sample X50,0.057,
C03,Sample X51,0.475,
C04,Sample X52,0.486,
C05,Sample X53,0.472,
C06,Sample X54,0.419,
C07,Sample X55,0.405,
C08,Sample X56,0.395,
C09,Sample X57,0.395,
C10,Sample X58,0.469,
C11,Sample X59,0.376,
C12,Sample X60,0.155,
C13,Sample X61,0.374,
C14,Sample X62,0.480,
C15,Sample X63,0.386,
C16,Sample X64,0.431,
C17,Sample X65,0.436,
C18,Sample X66,0.452,
C19,Sample X67,0.449,
C20,Sample X68,0.455,
C21,Sample X69,0.469,
C22,Sample X70,0.487,
C23,Sample X71,0.444,
C24,Sample X72,0.046,
D01,Sample X73,0.062,
D02,Sample X74,0.077,
D03,Sample X75,0.192,
D04,Sample X76,0.450,
D05,Sample X77,0.413,
D06,Sample X78,0.386,
D07,Sample X79,0.426,
D08,Sample X80,0.399,
D09,Sample X81,0.352,
D10,Sample X82,0.358,
D11,Sample X83,0.362,
D12,Sample X84,0.380,
D13,Sample X85,0.296,
D14,Sample X86,0.376,
D15,Sample X87,0.281,
D16,Sample X88,0.307,
D17,Sample X89,0.259,
D18,Sample X90,0.320,
D19,Sample X91,0.429,
D20,Sample X92,0.146,
D21,Sample X93,0.097,
D22,Sample X94,0.103,
D23,Sample X95,0.149,
D24,Sample X96,0.654,
E01,Sample X97,0.063,
E02,Sample X98,0.106,
E03,Sample X99,0.429,
E04,Sample X100,0.434,
E05,Sample X101,0.405,
E06,Sample X102,0.379,
E07,Sample X103,0.148,
E08,Sample X104,0.179,
E09,Sample X105,0.366,
E10,Sample X106,0.197,
E11,Sample X107,0.373,
E12,Sample X108,0.260,
E13,Sample X109,0.365,
E14,Sample X110,0.353,
E15,Sample X111,0.152,
E16,Sample X112,0.360,
E17,Sample X113,0.393,
E18,Sample X114,0.116,
E19,Sample X115,0.085,
E20,Sample X116,0.215,
E21,Sample X117,0.464,
E22,Sample X118,0.113,
E23,Sample X119,0.198,
E24,Sample X120,0.052,
F01,Sample X121,0.068,
F02,Sample X122,0.060,
F03,Sample X123,0.149,
F04,Sample X124,0.097,
F05,Sample X125,0.341,
F06,Sample X126,0.374,
F07,Sample X127,0.532,
F08,Sample X128,0.383,
F09,Sample X129,0.334,
F10,Sample X130,0.339,
F11,Sample X131,0.356,
F12,Sample X132,0.351,
F13,Sample X133,0.107,
F14,Sample X134,0.361,
F15,Sample X135,0.454,
F16,Sample X136,0.377,
F17,Sample X137,0.379,
F18,Sample X138,0.154,
F19,Sample X139,0.403,
F20,Sample X140,0.412,
F21,Sample X141,0.456,
F22,Sample X142,0.458,
F23,Sample X143,0.056,
F24,Sample X144,0.059,
G01,Sample X145,0.080,
G02,Sample X146,0.061,
G03,Sample X147,0.455,
G04,Sample X148,0.543,
G05,Sample X149,0.404,
G06,Sample X150,0.394,
G07,Sample X151,0.140,
G08,Sample X152,0.359,
G09,Sample X153,0.402,
G10,Sample X154,0.723,
G11,Sample X155,0.335,
G12,Sample X156,0.346,
G13,Sample X157,0.321,
G14,Sample X158,0.370,
G15,Sample X159,0.369,
G16,Sample X160,0.369,
G17,Sample X161,0.416,
G18,Sample X162,0.389,
G19,Sample X163,0.359,
G20,Sample X164,0.421,
G21,Sample X165,0.434,
G22,Sample X166,0.100,
G23,Sample X167,0.064,
G24,Sample X168,0.056,
H01,Sample X169,0.060,
H02,Sample X170,0.059,
H03,Sample X171,0.419,
H04,Sample X172,0.170,
H05,Sample X173,0.371,
H06,Sample X174,0.385,
H07,Sample X175,0.355,
H08,Sample X176,0.380,
H09,Sample X177,0.372,
H10,Sample X178,0.462,
H11,Sample X179,0.334,
H12,Sample X180,0.357,
H13,Sample X181,0.349,
H14,Sample X182,0.350,
H15,Sample X183,0.363,
H16,Sample X184,0.313,
H17,Sample X185,0.344,
