Well,Content,Raw Data (600),
A01,Sample X1,0.158,
A02,Sample X2,0.159,
A03,Sample X3,0.162,
A04,Sample X4,0.168,
A05,Sample X5,0.166,
A06,Sample X6,0.174,
A07,Sample X7,0.222,
A08,Sample X8,0.199,
A09,Sample X9,0.170,
A10,Sample X10,0.177,
A11,Sample X11,0.230,
A12,Sample X12,0.183,
A13,Sample X13,0.266,
A14,Sample X14,0.211,
A15,Sample X15,0.171,
A16,Sample X16,0.217,
A17,Sample X17,0.244,
A18,Sample X18,1.440,
A19,Sample X19,1.347,
A20,Sample X20,1.412,
A21,Sample X21,1.532,
A22,Sample X22,1.495,
A23,Sample X23,0.162,
A24,Sample X24,0.154,
B01,Sample X25,0.154,
B02,Sample X26,0.183,
B03,Sample X27,1.465,
B04,Sample X28,0.628,
B05,Sample X29,1.917,
B06,Sample X30,1.513,
B07,Sample X31,1.563,
B08,Sample X32,1.631,
B09,Sample X33,1.805,
B10,Sample X34,1.606,
B11,Sample X35,1.647,
B12,Sample X36,1.599,
B13,Sample X37,1.367,
B14,Sample X38,1.614,
B15,Sample X39,1.529,
B16,Sample X40,1.711,
B17,Sample X41,0.201,
B18,Sample X42,1.620,
B19,Sample X43,1.645,
B20,Sample X44,1.730,
B21,Sample X45,1.617,
B22,Sample X46,1.575,
B23,Sample X47,0.157,
B24,Sample X48,0.150,
C01,Sample X49,0.162,
C02,Sample X50,0.161,
C03,Sample X51,0.173,
C04,Sample X52,1.839,
C05,Sample X53,0.167,
C06,Sample X54,1.684,
C07,Sample X55,0.182,
C08,Sample X56,1.690,
C09,Sample X57,2.155,
C10,Sample X58,2.067,
C11,Sample X59,1.897,
C12,Sample X60,0.167,
C13,Sample X61,0.417,
C14,Sample X62,1.917,
C15,Sample X63,0.350,
C16,Sample X64,1.947,
C17,Sample X65,0.174,
C18,Sample X66,1.911,
C19,Sample X67,1.925,
C20,Sample X68,1.723,
C21,Sample X69,1.872,
C22,Sample X70,1.627,
C23,Sample X71,0.157,
C24,Sample X72,0.148,
D01,Sample X73,0.151,
D02,Sample X74,0.163,
D03,Sample X75,1.972,
D04,Sample X76,0.173,
D05,Sample X77,0.201,
D06,Sample X78,1.977,
D07,Sample X79,0.833,
D08,Sample X80,1.922,
D09,Sample X81,2.115,
D10,Sample X82,1.780,
D11,Sample X83,2.095,
D12,Sample X84,1.926,
D13,Sample X85,2.119,
D14,Sample X86,1.923,
D15,Sample X87,1.890,
D16,Sample X88,1.888,
D17,Sample X89,2.417,
D18,Sample X90,1.830,
D19,Sample X91,1.603,
D20,Sample X92,0.148,
D21,Sample X93,0.170,
D22,Sample X94,1.827,
D23,Sample X95,0.160,
D24,Sample X96,0.157,
E01,Sample X97,0.173,
E02,Sample X98,0.160,
E03,Sample X99,1.871,
E04,Sample X100,1.875,
E05,Sample X101,1.103,
E06,Sample X102,1.612,
E07,Sample X103,2.017,
E08,Sample X104,2.037,
E09,Sample X105,1.946,
E10,Sample X106,1.969,
E11,Sample X107,1.818,
E12,Sample X108,1.729,
E13,Sample X109,2.014,
E14,Sample X110,2.088,
E15,Sample X111,1.969,
E16,Sample X112,1.917,
E17,Sample X113,1.008,
E18,Sample X114,0.156,
E19,Sample X115,0.150,
E20,Sample X116,0.825,
E21,Sample X117,1.826,
E22,Sample X118,1.517,
E23,Sample X119,0.154,
E24,Sample X120,0.147,
F01,Sample X121,0.159,
F02,Sample X122,0.160,
F03,Sample X123,1.239,
F04,Sample X124,1.967,
F05,Sample X125,2.054,
F06,Sample X126,1.776,
F07,Sample X127,0.757,
F08,Sample X128,1.867,
F09,Sample X129,0.158,
F10,Sample X130,0.193,
F11,Sample X131,2.099,
F12,Sample X132,1.849,
F13,Sample X133,0.754,
F14,Sample X134,1.768,
F15,Sample X135,1.788,
F16,Sample X136,1.795,
F17,Sample X137,1.170,
F18,Sample X138,0.179,
F19,Sample X139,1.149,
F20,Sample X140,1.782,
F21,Sample X141,0.171,
F22,Sample X142,0.158,
F23,Sample X143,0.153,
F24,Sample X144,0.146,
G01,Sample X145,0.158,
G02,Sample X146,0.179,
G03,Sample X147,1.946,
G04,Sample X148,0.156,
G05,Sample X149,2.002,
G06,Sample X150,1.636,
G07,Sample X151,2.003,
G08,Sample X152,1.781,
G09,Sample X153,1.939,
G10,Sample X154,1.754,
G11,Sample X155,1.890,
G12,Sample X156,1.409,
G13,Sample X157,0.509,
G14,Sample X158,0.163,
G15,Sample X159,0.327,
G16,Sample X160,0.211,
G17,Sample X161,0.200,
G18,Sample X162,0.165,
G19,Sample X163,1.395,
G20,Sample X164,0.157,
G21,Sample X165,1.694,
G22,Sample X166,0.215,
G23,Sample X167,0.148,
G24,Sample X168,0.156,
H01,Sample X169,0.155,
H02,Sample X170,0.165,
H03,Sample X171,1.765,
H04,Sample X172,1.692,
H05,Sample X173,1.672,
H06,Sample X174,1.906,
H07,Sample X175,1.186,
H08,Sample X176,0.889,
H09,Sample X177,1.628,
H10,Sample X178,2.238,
H11,Sample X179,1.884,
H12,Sample X180,1.346,
H13,Sample X181,0.205,
H14,Sample X182,1.372,
H15,Sample X183,1.916,
H16,Sample X184,1.590,
H17,Sample X185,0.304,
H18,Sample X186,1.742,
H19,Sample X187,1.803,
H20,Sample X188,1.483,
H21,Sample X189,1.655,
H22,Sample X190,1.548,
H23,Sample X191,0.150,
H24,Sample X192,0.295,
I01,Sample X193,0.165,
I02,Sample X194,0.197,
I03,Sample X195,1.604,
I04,Sample X196,1.831,
I05,Sample X197,1.974,
I06,Sample X198,1.648,
I07,Sample X199,0.176,
I08,Sample X200,0.992,
I09,Sample X201,1.724,
I10,Sample X202,2.061,
I11,Sample X203,1.498,
I12,Sample X204,1.578,
I13,Sample X205,1.473,
I14,Sample X206,0.371,
I15,Sample X207,1.575,
I16,Sample X208,0.359,
I17,Sample X209,0.300,
I18,Sample X210,0.916,
I19,Sample X211,1.515,
I20,Sample X212,1.831,
I21,Sample X213,1.729,
I22,Sample X214,1.320,
I23,Sample X215,0.148,
I24,Sample X216,0.190,
J01,Sample X217,0.154,
J02,Sample X218,0.154,
J03,Sample X219,0.175,
J04,Sample X220,1.841,
J05,Sample X221,1.248,
J06,Sample X222,1.747,
J07,Sample X223,1.510,
J08,Sample X224,1.543,
J09,Sample X225,1.604,
J10,Sample X226,1.733,
J11,Sample X227,2.006,
J12,Sample X228,1.542,
J13,Sample X229,1.682,
J14,Sample X230,1.175,
J15,Sample X231,1.795,
J16,Sample X232,1.758,
J17,Sample X233,1.811,
J18,Sample X234,1.717,
J19,Sample X235,1.476,
J20,Sample X236,1.374,
J21,Sample X237,1.731,
J22,Sample X238,1.379,
J23,Sample X239,0.146,
J24,Sample X240,0.149,
K01,Sample X241,0.157,
K02,Sample X242,0.152,
K03,Sample X243,1.780,
K04,Sample X244,1.773,
K05,Sample X245,0.200,
K06,Sample X246,1.542,
K07,Sample X247,0.155,
K08,Sample X248,1.640,
K09,Sample X249,1.676,
K10,Sample X250,1.779,
K11,Sample X251,0.156,
K12,Sample X252,1.720,
K13,Sample X253,1.672,
K14,Sample X254,1.141,
K15,Sample X255,0.171,
K16,Sample X256,1.973,
K17,Sample X257,1.602,
K18,Sample X258,1.727,
K19,Sample X259,1.558,
K20,Sample X260,0.271,
K21,Sample X261,0.184,
K22,Sample X262,0.217,
K23,Sample X263,0.149,
K24,Sample X264,0.170,
L01,Sample X265,0.154,
L02,Sample X266,0.156,
L03,Sample X267,0.205,
