Well,Content,Raw Data (600),
A01,Sample X1,0.157,
A02,Sample X2,0.157,
A03,Sample X3,0.167,
A04,Sample X4,0.166,
A05,Sample X5,0.173,
A06,Sample X6,0.179,
A07,Sample X7,0.249,
A08,Sample X8,0.222,
A09,Sample X9,0.177,
A10,Sample X10,0.184,
A11,Sample X11,0.243,
A12,Sample X12,0.181,
A13,Sample X13,0.279,
A14,Sample X14,0.244,
A15,Sample X15,0.182,
A16,Sample X16,0.232,
A17,Sample X17,0.259,
A18,Sample X18,0.722,
A19,Sample X19,0.786,
A20,Sample X20,0.755,
A21,Sample X21,0.872,
A22,Sample X22,0.815,
A23,Sample X23,0.161,
A24,Sample X24,0.156,
B01,Sample X25,0.152,
B02,Sample X26,0.185,
B03,Sample X27,0.890,
B04,Sample X28,0.211,
B05,Sample X29,1.115,
B06,Sample X30,0.642,
B07,Sample X31,0.840,
B08,Sample X32,0.925,
B09,Sample X33,1.049,
B10,Sample X34,0.914,
B11,Sample X35,0.963,
B12,Sample X36,0.906,
B13,Sample X37,0.648,
B14,Sample X38,0.940,
B15,Sample X39,0.847,
B16,Sample X40,0.973,
B17,Sample X41,0.225,
B18,Sample X42,0.847,
B19,Sample X43,0.893,
B20,Sample X44,0.934,
B21,Sample X45,0.848,
B22,Sample X46,0.872,
B23,Sample X47,0.158,
B24,Sample X48,0.148,
C01,Sample X49,0.159,
C02,Sample X50,0.160,
C03,Sample X51,0.177,
C04,Sample X52,0.909,
C05,Sample X53,0.167,
C06,Sample X54,0.800,
C07,Sample X55,0.178,
C08,Sample X56,0.891,
C09,Sample X57,1.258,
C10,Sample X58,1.124,
C11,Sample X59,0.994,
C12,Sample X60,0.183,
C13,Sample X61,0.187,
C14,Sample X62,0.949,
C15,Sample X63,0.343,
C16,Sample X64,0.993,
C17,Sample X65,0.192,
C18,Sample X66,0.939,
C19,Sample X67,0.970,
C20,Sample X68,0.848,
C21,Sample X69,0.945,
C22,Sample X70,0.842,
C23,Sample X71,0.153,
C24,Sample X72,0.148,
D01,Sample X73,0.148,
D02,Sample X74,0.162,
D03,Sample X75,1.075,
D04,Sample X76,0.236,
D05,Sample X77,0.201,
D06,Sample X78,0.923,
D07,Sample X79,0.394,
D08,Sample X80,0.855,
D09,Sample X81,1.121,
D10,Sample X82,0.799,
D11,Sample X83,1.082,
D12,Sample X84,0.946,
D13,Sample X85,1.076,
D14,Sample X86,0.988,
D15,Sample X87,0.915,
D16,Sample X88,0.966,
D17,Sample X89,1.129,
D18,Sample X90,0.900,
D19,Sample X91,0.724,
D20,Sample X92,0.216,
D21,Sample X93,0.188,
D22,Sample X94,0.621,
D23,Sample X95,0.159,
D24,Sample X96,0.157,
E01,Sample X97,0.172,
E02,Sample X98,0.161,
E03,Sample X99,0.968,
E04,Sample X100,0.967,
E05,Sample X101,0.555,
E06,Sample X102,0.733,
E07,Sample X103,0.918,
E08,Sample X104,0.980,
E09,Sample X105,0.701,
E10,Sample X106,0.957,
E11,Sample X107,0.855,
E12,Sample X108,0.844,
E13,Sample X109,0.980,
E14,Sample X110,1.008,
E15,Sample X111,0.850,
E16,Sample X112,0.904,
E17,Sample X113,0.666,
E18,Sample X114,0.182,
E19,Sample X115,0.157,
E20,Sample X116,0.486,
E21,Sample X117,0.804,
E22,Sample X118,0.646,
E23,Sample X119,0.152,
E24,Sample X120,0.147,
F01,Sample X121,0.159,
F02,Sample X122,0.161,
F03,Sample X123,0.545,
F04,Sample X124,0.951,
F05,Sample X125,0.957,
F06,Sample X126,0.835,
F07,Sample X127,0.446,
F08,Sample X128,0.877,
F09,Sample X129,0.189,
F10,Sample X130,0.206,
F11,Sample X131,1.006,
F12,Sample X132,0.900,
F13,Sample X133,0.301,
F14,Sample X134,0.855,
F15,Sample X135,0.804,
F16,Sample X136,0.841,
F17,Sample X137,0.668,
F18,Sample X138,0.196,
F19,Sample X139,0.536,
F20,Sample X140,0.872,
F21,Sample X141,0.210,
F22,Sample X142,0.195,
F23,Sample X143,0.154,
F24,Sample X144,0.149,
G01,Sample X145,0.156,
G02,Sample X146,0.175,
G03,Sample X147,0.829,
G04,Sample X148,0.170,
G05,Sample X149,0.719,
G06,Sample X150,0.537,
G07,Sample X151,0.905,
G08,Sample X152,0.745,
G09,Sample X153,0.890,
G10,Sample X154,0.665,
G11,Sample X155,0.872,
G12,Sample X156,0.661,
G13,Sample X157,0.441,
G14,Sample X158,0.168,
G15,Sample X159,0.321,
G16,Sample X160,0.290,
G17,Sample X161,0.216,
G18,Sample X162,0.217,
G19,Sample X163,0.718,
G20,Sample X164,0.198,
G21,Sample X165,0.772,
G22,Sample X166,0.257,
G23,Sample X167,0.150,
G24,Sample X168,0.156,
H01,Sample X169,0.156,
H02,Sample X170,0.166,
H03,Sample X171,0.832,
H04,Sample X172,0.564,
H05,Sample X173,0.519,
H06,Sample X174,0.787,
H07,Sample X175,0.521,
H08,Sample X176,0.398,
H09,Sample X177,0.741,
H10,Sample X178,0.914,
H11,Sample X179,0.857,
H12,Sample X180,0.597,
H13,Sample X181,0.264,
H14,Sample X182,0.651,
H15,Sample X183,0.825,
H16,Sample X184,0.707,
H17,Sample X185,0.345,
H18,Sample X186,0.795,
H19,Sample X187,0.877,
H20,Sample X188,0.666,
H21,Sample X189,0.764,
H22,Sample X190,0.752,
H23,Sample X191,0.148,
H24,Sample X192,0.294,
I01,Sample X193,0.162,
I02,Sample X194,0.199,
I03,Sample X195,0.764,
I04,Sample X196,0.878,
I05,Sample X197,0.852,
I06,Sample X198,0.730,
I07,Sample X199,0.241,
I08,Sample X200,0.431,
I09,Sample X201,0.784,
I10,Sample X202,0.906,
I11,Sample X203,0.713,
I12,Sample X204,0.677,
I13,Sample X205,0.646,
I14,Sample X206,0.324,
I15,Sample X207,0.736,
I16,Sample X208,0.286,
I17,Sample X209,0.297,
I18,Sample X210,0.505,
I19,Sample X211,0.702,
I20,Sample X212,0.850,
I21,Sample X213,0.826,
I22,Sample X214,0.650,
I23,Sample X215,0.149,
I24,Sample X216,0.192,
J01,Sample X217,0.152,
J02,Sample X218,0.154,
J03,Sample X219,0.192,
J04,Sample X220,0.692,
J05,Sample X221,0.624,
J06,Sample X222,0.750,
J07,Sample X223,0.689,
J08,Sample X224,0.667,
J09,Sample X225,0.768,
