Well,Content,Raw Data (600),
A01,Sample X1,0.162,
A02,Sample X2,0.165,
A03,Sample X3,0.166,
A04,Sample X4,0.176,
A05,Sample X5,0.170,
A06,Sample X6,0.178,
A07,Sample X7,0.212,
A08,Sample X8,0.194,
A09,Sample X9,0.168,
A10,Sample X10,0.178,
A11,Sample X11,0.219,
A12,Sample X12,0.179,
A13,Sample X13,0.274,
A14,Sample X14,0.193,
A15,Sample X15,0.163,
A16,Sample X16,0.201,
A17,Sample X17,0.227,
A18,Sample X18,1.602,
A19,Sample X19,1.511,
A20,Sample X20,1.543,
A21,Sample X21,1.704,
A22,Sample X22,1.641,
A23,Sample X23,0.169,
A24,Sample X24,0.158,
B01,Sample X25,0.161,
B02,Sample X26,0.189,
B03,Sample X27,1.657,
B04,Sample X28,1.104,
B05,Sample X29,1.921,
B06,Sample X30,1.616,
B07,Sample X31,1.843,
B08,Sample X32,1.832,
B09,Sample X33,2.005,
B10,Sample X34,1.682,
B11,Sample X35,1.700,
B12,Sample X36,1.754,
B13,Sample X37,1.578,
B14,Sample X38,1.698,
B15,Sample X39,1.607,
B16,Sample X40,1.793,
B17,Sample X41,0.167,
B18,Sample X42,1.658,
B19,Sample X43,1.735,
B20,Sample X44,1.826,
B21,Sample X45,1.711,
B22,Sample X46,1.690,
B23,Sample X47,0.168,
B24,Sample X48,0.157,
C01,Sample X49,0.167,
C02,Sample X50,0.165,
C03,Sample X51,0.168,
C04,Sample X52,2.021,
C05,Sample X53,0.159,
C06,Sample X54,1.834,
C07,Sample X55,0.159,
C08,Sample X56,1.778,
C09,Sample X57,2.287,
C10,Sample X58,2.248,
C11,Sample X59,1.785,
C12,Sample X60,0.165,
C13,Sample X61,0.877,
C14,Sample X62,2.126,
C15,Sample X63,0.285,
C16,Sample X64,2.125,
C17,Sample X65,0.168,
C18,Sample X66,2.149,
C19,Sample X67,2.032,
C20,Sample X68,1.972,
C21,Sample X69,1.917,
C22,Sample X70,1.820,
C23,Sample X71,0.158,
C24,Sample X72,0.148,
D01,Sample X73,0.157,
D02,Sample X74,0.166,
D03,Sample X75,2.076,
D04,Sample X76,0.172,
D05,Sample X77,0.175,
D06,Sample X78,1.941,
D07,Sample X79,1.094,
D08,Sample X80,2.096,
D09,Sample X81,2.224,
D10,Sample X82,1.960,
D11,Sample X83,2.282,
D12,Sample X84,2.021,
D13,Sample X85,2.254,
D14,Sample X86,1.956,
D15,Sample X87,1.967,
D16,Sample X88,2.084,
D17,Sample X89,2.707,
D18,Sample X90,2.126,
D19,Sample X91,1.758,
D20,Sample X92,0.147,
D21,Sample X93,0.163,
D22,Sample X94,2.263,
D23,Sample X95,0.170,
D24,Sample X96,0.163,
E01,Sample X97,0.177,
E02,Sample X98,0.164,
E03,Sample X99,2.044,
E04,Sample X100,1.943,
E05,Sample X101,2.356,
E06,Sample X102,2.140,
E07,Sample X103,2.288,
E08,Sample X104,2.183,
E09,Sample X105,2.306,
E10,Sample X106,2.219,
E11,Sample X107,2.026,
E12,Sample X108,1.963,
E13,Sample X109,2.216,
E14,Sample X110,2.312,
E15,Sample X111,2.543,
E16,Sample X112,2.031,
E17,Sample X113,1.641,
E18,Sample X114,0.156,
E19,Sample X115,0.147,
E20,Sample X116,1.364,
E21,Sample X117,2.254,
E22,Sample X118,1.902,
E23,Sample X119,0.150,
E24,Sample X120,0.145,
F01,Sample X121,0.163,
F02,Sample X122,0.161,
F03,Sample X123,1.653,
F04,Sample X124,2.174,
F05,Sample X125,2.330,
F06,Sample X126,2.051,
F07,Sample X127,1.512,
F08,Sample X128,2.112,
