Well,Content,Well Scan: Average (600),
A01,Sample X1,0.082,
A02,Sample X2,0.082,
A03,Sample X3,0.089,
A04,Sample X4,0.099,
A05,Sample X5,0.078,
A06,Sample X6,0.093,
A07,Sample X7,0.080,
A08,Sample X8,0.095,
A09,Sample X9,0.103,
A10,Sample X10,0.091,
A11,Sample X11,0.098,
A12,Sample X12,0.128,
A13,Sample X13,0.112,
A14,Sample X14,0.104,
A15,Sample X15,0.095,
A16,Sample X16,0.109,
A17,Sample X17,0.101,
A18,Sample X18,1.001,
A19,Sample X19,0.946,
A20,Sample X20,0.568,
A21,Sample X21,0.680,
A22,Sample X22,1.443,
A23,Sample X23,0.074,
A24,Sample X24,0.074,
B01,Sample X25,0.081,
B02,Sample X26,0.108,
B03,Sample X27,0.094,
B04,Sample X28,0.622,
B05,Sample X29,0.817,
B06,Sample X30,0.773,
B07,Sample X31,0.667,
B08,Sample X32,0.609,
B09,Sample X33,0.672,
B10,Sample X34,0.660,
B11,Sample X35,0.080,
B12,Sample X36,1.526,
B13,Sample X37,0.787,
B14,Sample X38,0.705,
B15,Sample X39,0.688,
B16,Sample X40,0.673,
B17,Sample X41,1.155,
B18,Sample X42,0.716,
B19,Sample X43,0.557,
B20,Sample X44,0.925,
B21,Sample X45,0.942,
B22,Sample X46,0.943,
B23,Sample X47,0.074,
B24,Sample X48,0.068,
C01,Sample X49,0.087,
C02,Sample X50,0.077,
C03,Sample X51,1.123,
C04,Sample X52,0.677,
C05,Sample X53,0.707,
C06,Sample X54,1.413,
C07,Sample X55,0.720,
C08,Sample X56,0.126,
C09,Sample X57,0.691,
C10,Sample X58,0.374,
C11,Sample X59,0.655,
C12,Sample X60,0.088,
C13,Sample X61,0.090,
C14,Sample X62,0.102,
C15,Sample X63,1.069,
C16,Sample X64,0.629,
C17,Sample X65,0.550,
C18,Sample X66,0.907,
C19,Sample X67,0.455,
C20,Sample X68,0.589,
C21,Sample X69,0.511,
C22,Sample X70,1.294,
C23,Sample X71,0.071,
C24,Sample X72,0.067,
D01,Sample X73,0.080,
D02,Sample X74,0.083,
D03,Sample X75,0.108,
D04,Sample X76,0.592,
D05,Sample X77,0.905,
D06,Sample X78,0.897,
D07,Sample X79,0.608,
D08,Sample X80,1.238,
D09,Sample X81,0.091,
D10,Sample X82,1.033,
D11,Sample X83,0.930,
D12,Sample X84,0.828,
D13,Sample X85,0.091,
D14,Sample X86,0.635,
D15,Sample X87,0.146,
D16,Sample X88,0.408,
D17,Sample X89,0.111,
D18,Sample X90,0.697,
D19,Sample X91,0.173,
D20,Sample X92,0.097,
D21,Sample X93,0.108,
D22,Sample X94,0.093,
D23,Sample X95,0.070,
D24,Sample X96,0.067,
E01,Sample X97,0.074,
E02,Sample X98,0.073,
E03,Sample X99,0.076,
E04,Sample X100,0.750,
E05,Sample X101,0.100,
E06,Sample X102,0.529,
E07,Sample X103,0.100,
E08,Sample X104,0.103,
E09,Sample X105,0.697,
E10,Sample X106,0.101,
E11,Sample X107,0.089,
E12,Sample X108,0.093,
E13,Sample X109,0.958,
E14,Sample X110,0.576,
E15,Sample X111,0.091,
E16,Sample X112,0.483,
E17,Sample X113,1.266,
E18,Sample X114,0.091,
E19,Sample X115,0.084,
E20,Sample X116,0.093,
E21,Sample X117,0.982,
E22,Sample X118,0.087,
E23,Sample X119,0.070,
E24,Sample X120,0.064,
F01,Sample X121,0.081,
F02,Sample X122,0.080,
F03,Sample X123,0.110,
F04,Sample X124,0.114,
F05,Sample X125,0.223,
F06,Sample X126,0.109,
F07,Sample X127,0.377,
F08,Sample X128,0.514,
F09,Sample X129,0.141,
F10,Sample X130,0.497,
F11,Sample X131,0.932,
F12,Sample X132,0.497,
F13,Sample X133,0.096,
F14,Sample X134,0.483,
F15,Sample X135,0.460,
F16,Sample X136,0.942,
F17,Sample X137,1.291,
F18,Sample X138,0.102,
F19,Sample X139,1.855,
F20,Sample X140,1.582,
F21,Sample X141,0.530,
F22,Sample X142,0.655,
F23,Sample X143,0.067,
F24,Sample X144,0.066,
G01,Sample X145,0.082,
G02,Sample X146,0.074,
G03,Sample X147,0.583,
G04,Sample X148,0.492,
G05,Sample X149,1.081,
G06,Sample X150,0.575,
G07,Sample X151,0.097,
G08,Sample X152,0.328,
G09,Sample X153,0.314,
G10,Sample X154,0.109,
G11,Sample X155,0.545,
G12,Sample X156,1.515,
G13,Sample X157,0.124,
G14,Sample X158,0.683,
G15,Sample X159,0.377,
