Well,Content,Well Scan: Average (600),
A01,Sample X1,0.077,
A02,Sample X2,0.079,
A03,Sample X3,0.092,
A04,Sample X4,0.098,
A05,Sample X5,0.083,
A06,Sample X6,0.091,
A07,Sample X7,0.081,
A08,Sample X8,0.098,
A09,Sample X9,0.100,
A10,Sample X10,0.088,
A11,Sample X11,0.095,
A12,Sample X12,0.124,
A13,Sample X13,0.109,
A14,Sample X14,0.103,
A15,Sample X15,0.097,
A16,Sample X16,0.109,
A17,Sample X17,0.107,
A18,Sample X18,0.634,
A19,Sample X19,0.471,
A20,Sample X20,0.447,
A21,Sample X21,0.470,
A22,Sample X22,0.780,
A23,Sample X23,0.075,
A24,Sample X24,0.074,
B01,Sample X25,0.077,
B02,Sample X26,0.106,
B03,Sample X27,0.096,
B04,Sample X28,0.519,
B05,Sample X29,0.424,
B06,Sample X30,0.443,
B07,Sample X31,0.474,
B08,Sample X32,0.427,
B09,Sample X33,0.513,
B10,Sample X34,0.471,
B11,Sample X35,0.082,
B12,Sample X36,0.860,
B13,Sample X37,0.451,
B14,Sample X38,0.477,
B15,Sample X39,0.494,
B16,Sample X40,0.447,
B17,Sample X41,0.639,
B18,Sample X42,0.510,
B19,Sample X43,0.435,
B20,Sample X44,0.472,
B21,Sample X45,0.604,
B22,Sample X46,0.620,
B23,Sample X47,0.073,
B24,Sample X48,0.068,
C01,Sample X49,0.084,
C02,Sample X50,0.077,
C03,Sample X51,0.499,
C04,Sample X52,0.416,
C05,Sample X53,0.516,
C06,Sample X54,0.799,
C07,Sample X55,0.435,
C08,Sample X56,0.131,
C09,Sample X57,0.408,
C10,Sample X58,0.323,
C11,Sample X59,0.447,
C12,Sample X60,0.091,
C13,Sample X61,0.094,
C14,Sample X62,0.103,
C15,Sample X63,0.443,
C16,Sample X64,0.389,
C17,Sample X65,0.429,
C18,Sample X66,0.556,
C19,Sample X67,0.368,
C20,Sample X68,0.441,
C21,Sample X69,0.412,
C22,Sample X70,0.743,
C23,Sample X71,0.071,
C24,Sample X72,0.066,
D01,Sample X73,0.079,
D02,Sample X74,0.083,
D03,Sample X75,0.110,
D04,Sample X76,0.472,
D05,Sample X77,0.543,
D06,Sample X78,0.406,
D07,Sample X79,0.403,
D08,Sample X80,0.449,
D09,Sample X81,0.092,
D10,Sample X82,0.571,
D11,Sample X83,0.590,
D12,Sample X84,0.553,
D13,Sample X85,0.095,
D14,Sample X86,0.427,
D15,Sample X87,0.150,
D16,Sample X88,0.334,
D17,Sample X89,0.116,
D18,Sample X90,0.408,
D19,Sample X91,0.175,
D20,Sample X92,0.102,
D21,Sample X93,0.110,
