Well,Content,Well Scan: Average (600),
A01,Sample X1,0.079,
A02,Sample X2,0.079,
A03,Sample X3,0.090,
A04,Sample X4,0.095,
A05,Sample X5,0.084,
A06,Sample X6,0.088,
A07,Sample X7,0.080,
A08,Sample X8,0.098,
A09,Sample X9,0.103,
A10,Sample X10,0.089,
A11,Sample X11,0.093,
A12,Sample X12,0.121,
A13,Sample X13,0.109,
A14,Sample X14,0.108,
A15,Sample X15,0.095,
A16,Sample X16,0.112,
A17,Sample X17,0.105,
A18,Sample X18,0.859,
A19,Sample X19,0.623,
A20,Sample X20,0.515,
A21,Sample X21,0.562,
A22,Sample X22,1.048,
A23,Sample X23,0.074,
A24,Sample X24,0.074,
B01,Sample X25,0.079,
B02,Sample X26,0.108,
B03,Sample X27,0.095,
B04,Sample X28,0.570,
B05,Sample X29,0.556,
B06,Sample X30,0.586,
B07,Sample X31,0.566,
B08,Sample X32,0.499,
B09,Sample X33,0.571,
B10,Sample X34,0.559,
B11,Sample X35,0.081,
B12,Sample X36,1.152,
B13,Sample X37,0.524,
B14,Sample X38,0.551,
B15,Sample X39,0.591,
B16,Sample X40,0.514,
B17,Sample X41,1.038,
B18,Sample X42,0.582,
B19,Sample X43,0.497,
B20,Sample X44,0.605,
B21,Sample X45,0.789,
B22,Sample X46,0.742,
B23,Sample X47,0.074,
B24,Sample X48,0.068,
C01,Sample X49,0.085,
C02,Sample X50,0.077,
C03,Sample X51,0.650,
C04,Sample X52,0.513,
C05,Sample X53,0.593,
C06,Sample X54,1.294,
C07,Sample X55,0.501,
C08,Sample X56,0.128,
C09,Sample X57,0.466,
C10,Sample X58,0.348,
C11,Sample X59,0.551,
C12,Sample X60,0.089,
C13,Sample X61,0.092,
C14,Sample X62,0.103,
C15,Sample X63,0.830,
C16,Sample X64,0.574,
C17,Sample X65,0.491,
C18,Sample X66,0.782,
C19,Sample X67,0.408,
C20,Sample X68,0.528,
C21,Sample X69,0.451,
C22,Sample X70,0.963,
C23,Sample X71,0.071,
C24,Sample X72,0.066,
D01,Sample X73,0.079,
D02,Sample X74,0.084,
D03,Sample X75,0.109,
D04,Sample X76,0.527,
D05,Sample X77,0.679,
D06,Sample X78,0.590,
D07,Sample X79,0.560,
D08,Sample X80,0.691,
D09,Sample X81,0.092,
D10,Sample X82,0.661,
D11,Sample X83,0.758,
D12,Sample X84,0.654,
D13,Sample X85,0.093,
D14,Sample X86,0.475,
D15,Sample X87,0.148,
D16,Sample X88,0.370,
D17,Sample X89,0.113,
D18,Sample X90,0.639,
D19,Sample X91,0.174,
D20,Sample X92,0.099,
D21,Sample X93,0.109,
D22,Sample X94,0.096,
D23,Sample X95,0.072,
D24,Sample X96,0.066,
E01,Sample X97,0.073,
E02,Sample X98,0.072,
E03,Sample X99,0.077,
E04,Sample X100,0.513,
E05,Sample X101,0.101,
E06,Sample X102,0.340,
E07,Sample X103,0.101,
E08,Sample X104,0.107,
E09,Sample X105,0.511,
E10,Sample X106,0.104,
E11,Sample X107,0.091,
E12,Sample X108,0.095,
E13,Sample X109,0.769,
E14,Sample X110,0.513,
E15,Sample X111,0.091,
E16,Sample X112,0.429,
E17,Sample X113,1.044,
E18,Sample X114,0.094,
E19,Sample X115,0.086,
E20,Sample X116,0.096,
E21,Sample X117,0.821,
E22,Sample X118,0.088,
E23,Sample X119,0.071,
E24,Sample X120,0.064,
F01,Sample X121,0.080,
F02,Sample X122,0.081,
F03,Sample X123,0.104,
F04,Sample X124,0.116,
F05,Sample X125,0.221,
F06,Sample X126,0.109,
F07,Sample X127,0.353,
F08,Sample X128,0.433,
F09,Sample X129,0.143,
F10,Sample X130,0.439,
F11,Sample X131,0.779,
F12,Sample X132,0.446,
F13,Sample X133,0.097,
F14,Sample X134,0.437,
F15,Sample X135,0.417,
F16,Sample X136,0.625,
F17,Sample X137,0.926,
F18,Sample X138,0.106,
F19,Sample X139,1.519,
F20,Sample X140,0.979,
F21,Sample X141,0.462,
F22,Sample X142,0.571,
F23,Sample X143,0.072,
F24,Sample X144,0.066,
G01,Sample X145,0.081,
G02,Sample X146,0.075,
G03,Sample X147,0.471,
G04,Sample X148,0.441,
G05,Sample X149,0.882,
G06,Sample X150,0.454,
G07,Sample X151,0.097,
G08,Sample X152,0.302,
G09,Sample X153,0.305,
G10,Sample X154,0.110,
G11,Sample X155,0.476,
G12,Sample X156,1.285,
G13,Sample X157,0.128,
G14,Sample X158,0.596,
G15,Sample X159,0.360,
G16,Sample X160,0.697,
G17,Sample X161,0.456,
G18,Sample X162,0.452,
G19,Sample X163,0.215,
G20,Sample X164,0.491,
G21,Sample X165,0.124,
G22,Sample X166,0.098,
G23,Sample X167,0.066,
G24,Sample X168,0.092,
H01,Sample X169,0.079,
H02,Sample X170,0.079,
H03,Sample X171,0.091,
H04,Sample X172,0.105,
H05,Sample X173,1.735,
H06,Sample X174,0.365,
H07,Sample X175,0.519,
H08,Sample X176,0.562,
H09,Sample X177,0.131,
H10,Sample X178,0.589,
H11,Sample X179,0.671,
H12,Sample X180,0.881,
H13,Sample X181,0.456,
H14,Sample X182,0.500,
H15,Sample X183,0.846,
H16,Sample X184,0.153,
H17,Sample X185,0.104,
H18,Sample X186,0.469,
H19,Sample X187,0.431,
H20,Sample X188,0.520,
H21,Sample X189,0.475,
H22,Sample X190,0.532,
H23,Sample X191,0.072,
H24,Sample X192,0.071,
I01,Sample X193,0.073,
I02,Sample X194,0.074,
I03,Sample X195,0.100,
I04,Sample X196,0.542,
I05,Sample X197,0.099,
I06,Sample X198,0.494,
I07,Sample X199,0.101,
I08,Sample X200,0.453,
I09,Sample X201,0.084,
I10,Sample X202,0.485,
I11,Sample X203,0.114,
I12,Sample X204,0.108,
I13,Sample X205,0.093,
I14,Sample X206,0.465,
I15,Sample X207,0.088,
I16,Sample X208,0.799,
I17,Sample X209,0.108,
I18,Sample X210,0.140,
I19,Sample X211,0.258,
I20,Sample X212,0.089,
I21,Sample X213,0.101,
I22,Sample X214,0.110,
I23,Sample X215,0.075,
I24,Sample X216,0.087,
J01,Sample X217,0.072,
J02,Sample X218,0.073,
J03,Sample X219,0.497,
J04,Sample X220,0.123,
J05,Sample X221,0.549,
J06,Sample X222,0.101,
J07,Sample X223,0.100,
J08,Sample X224,0.477,
J09,Sample X225,0.242,
J10,Sample X226,0.621,
J11,Sample X227,0.098,
J12,Sample X228,0.146,
J13,Sample X229,0.225,
J14,Sample X230,0.535,
J15,Sample X231,0.482,
J16,Sample X232,0.476,
J17,Sample X233,0.504,
J18,Sample X234,0.489,
J19,Sample X235,1.152,
J20,Sample X236,0.631,
J21,Sample X237,1.375,
J22,Sample X238,0.502,
J23,Sample X239,0.072,
J24,Sample X240,0.088,
K01,Sample X241,0.072,
K02,Sample X242,0.077,
K03,Sample X243,0.101,
K04,Sample X244,0.702,
K05,Sample X245,0.119,
K06,Sample X246,0.342,
K07,Sample X247,0.103,
K08,Sample X248,0.528,
K09,Sample X249,0.306,
K10,Sample X250,0.502,
K11,Sample X251,0.108,
K12,Sample X252,0.459,
K13,Sample X253,1.094,
K14,Sample X254,0.514,
K15,Sample X255,0.096,
K16,Sample X256,1.156,
K17,Sample X257,0.525,
K18,Sample X258,0.242,
K19,Sample X259,1.035,
K20,Sample X260,0.123,
K21,Sample X261,1.684,
K22,Sample X262,0.093,
K23,Sample X263,0.070,
K24,Sample X264,0.074,
L01,Sample X265,0.072,
L02,Sample X266,0.085,
L03,Sample X267,0.634,
L04,Sample X268,0.092,
L05,Sample X269,0.154,
L06,Sample X270,0.530,
L07,Sample X271,0.513,
L08,Sample X272,0.588,
L09,Sample X273,0.121,
L10,Sample X274,0.697,
L11,Sample X275,0.101,
L12,Sample X276,0.853,
L13,Sample X277,0.442,
L14,Sample X278,0.482,
L15,Sample X279,0.291,
L16,Sample X280,0.469,
L17,Sample X281,0.128,
L18,Sample X282,1.093,
L19,Sample X283,0.092,
L20,Sample X284,0.469,
L21,Sample X285,0.526,
L22,Sample X286,1.369,
L23,Sample X287,0.066,
L24,Sample X288,0.070,
M01,Sample X289,0.152,
M02,Sample X290,0.065,
M03,Sample X291,1.862,
M04,Sample X292,0.164,
M05,Sample X293,0.352,
M06,Sample X294,0.345,
M07,Sample X295,0.572,
M08,Sample X296,1.230,
M09,Sample X297,0.466,
M10,Sample X298,0.084,
M11,Sample X299,0.385,
M12,Sample X300,0.525,
M13,Sample X301,0.479,
M14,Sample X302,0.102,
M15,Sample X303,0.096,
M16,Sample X304,0.145,
M17,Sample X305,0.303,
M18,Sample X306,0.111,
M19,Sample X307,1.162,
M20,Sample X308,0.611,
M21,Sample X309,1.389,
M22,Sample X310,0.131,
M23,Sample X311,0.063,
M24,Sample X312,0.083,
N01,Sample X313,0.072,
N02,Sample X314,0.074,
N03,Sample X315,0.902,
N04,Sample X316,0.904,
N05,Sample X317,0.090,
N06,Sample X318,0.492,
N07,Sample X319,0.534,
N08,Sample X320,0.489,
N09,Sample X321,0.119,
N10,Sample X322,0.710,
N11,Sample X323,1.783,
N12,Sample X324,0.519,
N13,Sample X325,0.252,
N14,Sample X326,1.092,
N15,Sample X327,0.259,
N16,Sample X328,0.703,
N17,Sample X329,1.131,
N18,Sample X330,0.525,
N19,Sample X331,0.514,
N20,Sample X332,0.336,
N21,Sample X333,1.145,
N22,Sample X334,0.930,
N23,Sample X335,0.061,
N24,Sample X336,0.078,
O01,Sample X337,0.064,
O02,Sample X338,0.067,
O03,Sample X339,0.505,
O04,Sample X340,0.098,
O05,Sample X341,0.396,
O06,Sample X342,0.140,
O07,Sample X343,0.124,
O08,Sample X344,0.084,
O09,Sample X345,1.435,
O10,Sample X346,0.110,
O11,Sample X347,0.089,
O12,Sample X348,0.130,
O13,Sample X349,0.094,
O14,Sample X350,0.098,
O15,Sample X351,1.109,
O16,Sample X352,0.481,
O17,Sample X353,1.397,
O18,Sample X354,0.706,
O19,Sample X355,0.833,
O20,Sample X356,0.474,
O21,Sample X357,0.690,
O22,Sample X358,1.612,
O23,Sample X359,0.063,
O24,Sample X360,0.073,
P01,Sample X361,0.076,
P02,Sample X362,0.071,
P03,Sample X363,0.117,
P04,Sample X364,0.093,
P05,Sample X365,0.094,
P06,Sample X366,0.108,
P07,Sample X367,0.132,
P08,Sample X368,0.111,
P09,Sample X369,0.113,
P10,Sample X370,0.088,
P11,Sample X371,0.085,
P12,Sample X372,0.087,
P13,Sample X373,1.388,
P14,Sample X374,0.578,
P15,Sample X375,0.538,
P16,Sample X376,0.525,
P17,Sample X377,0.908,
P18,Sample X378,0.498,
P19,Sample X379,1.008,
P20,Sample X380,1.174,
P21,Sample X381,1.062,
P22,Sample X382,0.477,
P23,Sample X383,0.063,
P24,Sample X384,0.074,
