Well,Content,Well Scan: Average (600),
A01,Sample X1,0.074,
A02,Sample X2,0.076,
A03,Sample X3,0.103,
A04,Sample X4,0.109,
A05,Sample X5,0.094,
A06,Sample X6,0.102,
A07,Sample X7,0.093,
A08,Sample X8,0.109,
A09,Sample X9,0.113,
A10,Sample X10,0.106,
A11,Sample X11,0.109,
A12,Sample X12,0.136,
A13,Sample X13,0.121,
A14,Sample X14,0.119,
A15,Sample X15,0.110,
A16,Sample X16,0.126,
A17,Sample X17,0.114,
A18,Sample X18,0.288,
A19,Sample X19,0.274,
A20,Sample X20,0.254,
A21,Sample X21,0.269,
A22,Sample X22,0.265,
A23,Sample X23,0.075,
A24,Sample X24,0.074,
B01,Sample X25,0.073,
B02,Sample X26,0.101,
B03,Sample X27,0.099,
B04,Sample X28,0.304,
B05,Sample X29,0.257,
B06,Sample X30,0.251,
B07,Sample X31,0.270,
B08,Sample X32,0.253,
B09,Sample X33,0.265,
B10,Sample X34,0.266,
B11,Sample X35,0.095,
B12,Sample X36,0.272,
B13,Sample X37,0.251,
B14,Sample X38,0.258,
B15,Sample X39,0.247,
B16,Sample X40,0.254,
B17,Sample X41,0.320,
B18,Sample X42,0.242,
B19,Sample X43,0.250,
B20,Sample X44,0.257,
B21,Sample X45,0.232,
B22,Sample X46,0.242,
B23,Sample X47,0.075,
B24,Sample X48,0.069,
C01,Sample X49,0.083,
C02,Sample X50,0.080,
C03,Sample X51,0.245,
C04,Sample X52,0.256,
C05,Sample X53,0.231,
C06,Sample X54,0.283,
C07,Sample X55,0.252,
C08,Sample X56,0.140,
C09,Sample X57,0.254,
C10,Sample X58,0.231,
C11,Sample X59,0.261,
C12,Sample X60,0.106,
C13,Sample X61,0.109,
C14,Sample X62,0.109,
C15,Sample X63,0.239,
C16,Sample X64,0.235,
C17,Sample X65,0.268,
C18,Sample X66,0.253,
C19,Sample X67,0.235,
C20,Sample X68,0.248,
C21,Sample X69,0.251,
C22,Sample X70,0.221,
C23,Sample X71,0.073,
C24,Sample X72,0.067,
D01,Sample X73,0.076,
D02,Sample X74,0.083,
D03,Sample X75,0.120,
D04,Sample X76,0.269,
D05,Sample X77,0.259,
D06,Sample X78,0.237,
D07,Sample X79,0.239,
D08,Sample X80,0.291,
D09,Sample X81,0.097,
D10,Sample X82,0.238,
D11,Sample X83,0.240,
D12,Sample X84,0.250,
D13,Sample X85,0.107,
D14,Sample X86,0.238,
D15,Sample X87,0.157,
D16,Sample X88,0.229,
D17,Sample X89,0.130,
D18,Sample X90,0.210,
D19,Sample X91,0.177,
D20,Sample X92,0.109,
D21,Sample X93,0.116,
D22,Sample X94,0.108,
D23,Sample X95,0.074,
D24,Sample X96,0.070,
E01,Sample X97,0.073,
E02,Sample X98,0.077,
E03,Sample X99,0.093,
E04,Sample X100,0.248,
E05,Sample X101,0.115,
E06,Sample X102,0.249,
E07,Sample X103,0.109,
E08,Sample X104,0.122,
E09,Sample X105,0.268,
E10,Sample X106,0.120,
E11,Sample X107,0.108,
E12,Sample X108,0.110,
E13,Sample X109,0.233,
E14,Sample X110,0.247,
E15,Sample X111,0.104,
E16,Sample X112,0.237,
E17,Sample X113,0.294,
E18,Sample X114,0.104,
E19,Sample X115,0.089,
E20,Sample X116,0.110,
E21,Sample X117,0.250,
E22,Sample X118,0.099,
E23,Sample X119,0.078,
E24,Sample X120,0.065,
F01,Sample X121,0.078,
F02,Sample X122,0.081,
F03,Sample X123,0.122,
F04,Sample X124,0.127,
F05,Sample X125,0.198,
F06,Sample X126,0.113,
F07,Sample X127,0.240,
F08,Sample X128,0.234,
F09,Sample X129,0.154,
F10,Sample X130,0.240,
F11,Sample X131,0.236,
F12,Sample X132,0.247,
F13,Sample X133,0.105,
F14,Sample X134,0.253,
F15,Sample X135,0.239,
F16,Sample X136,0.261,
F17,Sample X137,0.268,
F18,Sample X138,0.114,
F19,Sample X139,0.273,
F20,Sample X140,0.262,
F21,Sample X141,0.241,
F22,Sample X142,0.256,
F23,Sample X143,0.074,
F24,Sample X144,0.074,
G01,Sample X145,0.080,
G02,Sample X146,0.076,
G03,Sample X147,0.241,
G04,Sample X148,0.255,
G05,Sample X149,0.244,
G06,Sample X150,0.253,
G07,Sample X151,0.109,
G08,Sample X152,0.225,
G09,Sample X153,0.251,
G10,Sample X154,0.115,
G11,Sample X155,0.256,
G12,Sample X156,0.274,
G13,Sample X157,0.142,
G14,Sample X158,0.277,
G15,Sample X159,0.259,
G16,Sample X160,0.317,
G17,Sample X161,0.256,
G18,Sample X162,0.249,
G19,Sample X163,0.155,
G20,Sample X164,0.261,
G21,Sample X165,0.126,
G22,Sample X166,0.111,
G23,Sample X167,0.075,
G24,Sample X168,0.092,
H01,Sample X169,0.076,
H02,Sample X170,0.079,
H03,Sample X171,0.106,
H04,Sample X172,0.120,
H05,Sample X173,0.296,
H06,Sample X174,0.216,
H07,Sample X175,0.273,
H08,Sample X176,0.268,
H09,Sample X177,0.163,
H10,Sample X178,0.273,
H11,Sample X179,0.299,
H12,Sample X180,0.322,
H13,Sample X181,0.260,
H14,Sample X182,0.276,
H15,Sample X183,0.364,
H16,Sample X184,0.169,
H17,Sample X185,0.125,
H18,Sample X186,0.259,
H19,Sample X187,0.234,
H20,Sample X188,0.280,
H21,Sample X189,0.265,
H22,Sample X190,0.264,
H23,Sample X191,0.079,
H24,Sample X192,0.081,
I01,Sample X193,0.071,
I02,Sample X194,0.073,
I03,Sample X195,0.112,
I04,Sample X196,0.265,
I05,Sample X197,0.118,
I06,Sample X198,0.269,
I07,Sample X199,0.113,
I08,Sample X200,0.256,
I09,Sample X201,0.099,
I10,Sample X202,0.250,
I11,Sample X203,0.132,
I12,Sample X204,0.126,
I13,Sample X205,0.113,
I14,Sample X206,0.264,
I15,Sample X207,0.108,
I16,Sample X208,0.303,
I17,Sample X209,0.139,
I18,Sample X210,0.156,
I19,Sample X211,0.212,
I20,Sample X212,0.109,
I21,Sample X213,0.111,
I22,Sample X214,0.126,
I23,Sample X215,0.070,
I24,Sample X216,0.085,
J01,Sample X217,0.071,
J02,Sample X218,0.071,
J03,Sample X219,0.274,
J04,Sample X220,0.131,
J05,Sample X221,0.268,
J06,Sample X222,0.115,
J07,Sample X223,0.113,
J08,Sample X224,0.252,
J09,Sample X225,0.218,
J10,Sample X226,0.260,
J11,Sample X227,0.116,
J12,Sample X228,0.156,
J13,Sample X229,0.205,
J14,Sample X230,0.266,
J15,Sample X231,0.251,
J16,Sample X232,0.258,
J17,Sample X233,0.269,
J18,Sample X234,0.266,
J19,Sample X235,0.267,
J20,Sample X236,0.253,
J21,Sample X237,0.263,
J22,Sample X238,0.266,
J23,Sample X239,0.072,
J24,Sample X240,0.094,
K01,Sample X241,0.071,
K02,Sample X242,0.078,
K03,Sample X243,0.120,
K04,Sample X244,0.273,
K05,Sample X245,0.124,
K06,Sample X246,0.233,
K07,Sample X247,0.116,
K08,Sample X248,0.272,
K09,Sample X249,0.087,
K10,Sample X250,0.265,
K11,Sample X251,0.110,
K12,Sample X252,0.257,
K13,Sample X253,0.269,
K14,Sample X254,0.265,
K15,Sample X255,0.109,
K16,Sample X256,0.259,
K17,Sample X257,0.272,
K18,Sample X258,0.207,
K19,Sample X259,0.264,
K20,Sample X260,0.143,
K21,Sample X261,1.693,
K22,Sample X262,0.102,
K23,Sample X263,0.072,
K24,Sample X264,0.073,
L01,Sample X265,0.073,
L02,Sample X266,0.087,
L03,Sample X267,0.261,
L04,Sample X268,0.108,
L05,Sample X269,0.167,
L06,Sample X270,0.272,
L07,Sample X271,0.257,
L08,Sample X272,0.248,
L09,Sample X273,0.135,
L10,Sample X274,0.246,
L11,Sample X275,0.105,
L12,Sample X276,0.239,
L13,Sample X277,0.252,
L14,Sample X278,0.264,
L15,Sample X279,0.234,
L16,Sample X280,0.258,
L17,Sample X281,0.152,
L18,Sample X282,0.264,
L19,Sample X283,0.108,
L20,Sample X284,0.255,
L21,Sample X285,0.224,
L22,Sample X286,0.322,
L23,Sample X287,0.071,
