Well,Content,Well Scan: Average (600),
A01,Sample X1,0.076,
A02,Sample X2,0.076,
A03,Sample X3,0.125,
A04,Sample X4,0.131,
A05,Sample X5,0.115,
A06,Sample X6,0.125,
A07,Sample X7,0.125,
A08,Sample X8,0.129,
A09,Sample X9,0.134,
A10,Sample X10,0.132,
A11,Sample X11,0.253,
A12,Sample X12,0.127,
A13,Sample X13,0.154,
A14,Sample X14,0.356,
A15,Sample X15,0.262,
A16,Sample X16,0.148,
A17,Sample X17,0.249,
A18,Sample X18,0.195,
A19,Sample X19,0.323,
A20,Sample X20,0.287,
A21,Sample X21,0.252,
A22,Sample X22,0.178,
A23,Sample X23,0.082,
A24,Sample X24,0.092,
B01,Sample X25,0.098,
B02,Sample X26,0.123,
B03,Sample X27,0.122,
B04,Sample X28,0.187,
B05,Sample X29,0.183,
B06,Sample X30,0.188,
B07,Sample X31,0.195,
B08,Sample X32,0.213,
B09,Sample X33,0.329,
B10,Sample X34,0.328,
B11,Sample X35,0.205,
B12,Sample X36,0.425,
B13,Sample X37,0.384,
B14,Sample X38,0.345,
B15,Sample X39,0.434,
B16,Sample X40,0.346,
B17,Sample X41,0.487,
B18,Sample X42,0.418,
B19,Sample X43,0.461,
B20,Sample X44,0.255,
B21,Sample X45,0.355,
B22,Sample X46,0.253,
B23,Sample X47,0.075,
B24,Sample X48,0.099,
C01,Sample X49,0.109,
C02,Sample X50,0.108,
C03,Sample X51,0.184,
C04,Sample X52,0.279,
C05,Sample X53,0.214,
C06,Sample X54,0.189,
C07,Sample X55,0.197,
C08,Sample X56,0.179,
C09,Sample X57,0.386,
C10,Sample X58,0.383,
C11,Sample X59,0.244,
C12,Sample X60,0.355,
C13,Sample X61,0.163,
C14,Sample X62,0.388,
C15,Sample X63,0.443,
C16,Sample X64,0.535,
C17,Sample X65,0.531,
C18,Sample X66,0.443,
C19,Sample X67,0.478,
C20,Sample X68,0.361,
C21,Sample X69,0.301,
C22,Sample X70,0.372,
C23,Sample X71,0.150,
C24,Sample X72,0.118,
D01,Sample X73,0.116,
D02,Sample X74,0.117,
D03,Sample X75,0.163,
D04,Sample X76,0.321,
D05,Sample X77,0.208,
D06,Sample X78,0.199,
D07,Sample X79,0.229,
D08,Sample X80,0.286,
D09,Sample X81,0.378,
D10,Sample X82,0.432,
D11,Sample X83,0.206,
D12,Sample X84,0.430,
D13,Sample X85,0.449,
D14,Sample X86,0.551,
D15,Sample X87,0.508,
D16,Sample X88,0.547,
D17,Sample X89,0.600,
D18,Sample X90,0.571,
D19,Sample X91,0.488,
D20,Sample X92,0.276,
D21,Sample X93,0.276,
D22,Sample X94,0.185,
D23,Sample X95,0.174,
D24,Sample X96,0.109,
E01,Sample X97,0.111,
E02,Sample X98,0.111,
E03,Sample X99,0.164,
E04,Sample X100,0.254,
E05,Sample X101,0.249,
E06,Sample X102,0.182,
E07,Sample X103,0.256,
E08,Sample X104,0.369,
E09,Sample X105,0.465,
E10,Sample X106,0.575,
E11,Sample X107,0.530,
E12,Sample X108,0.496,
E13,Sample X109,0.600,
E14,Sample X110,0.582,
