Well,Content,Well Scan: Average (600),
A01,Sample X1,0.050,
A02,Sample X2,0.056,
A03,Sample X3,0.278,
A04,Sample X4,0.262,
A05,Sample X5,0.241,
A06,Sample X6,0.205,
A07,Sample X7,0.154,
A08,Sample X8,0.188,
A09,Sample X9,0.129,
A10,Sample X10,0.092,
A11,Sample X11,0.081,
A12,Sample X12,0.083,
A13,Sample X13,0.182,
A14,Sample X14,0.117,
A15,Sample X15,0.097,
A16,Sample X16,0.090,
A17,Sample X17,0.087,
A18,Sample X18,0.475,
A19,Sample X19,0.443,
A20,Sample X20,0.485,
A21,Sample X21,0.513,
A22,Sample X22,0.484,
A23,Sample X23,0.063,
A24,Sample X24,0.052,
B01,Sample X25,0.055,
B02,Sample X26,0.052,
B03,Sample X27,0.410,
B04,Sample X28,0.440,
B05,Sample X29,0.418,
B06,Sample X30,0.441,
B07,Sample X31,0.434,
B08,Sample X32,0.406,
B09,Sample X33,0.437,
B10,Sample X34,0.397,
B11,Sample X35,0.382,
B12,Sample X36,0.411,
B13,Sample X37,0.456,
B14,Sample X38,0.394,
B15,Sample X39,0.411,
B16,Sample X40,0.431,
B17,Sample X41,0.438,
B18,Sample X42,0.443,
B19,Sample X43,0.417,
B20,Sample X44,0.420,
B21,Sample X45,0.410,
B22,Sample X46,0.426,
B23,Sample X47,0.048,
B24,Sample X48,0.048,
C01,Sample X49,0.057,
C02,Sample X50,0.053,
C03,Sample X51,0.073,
C04,Sample X52,0.087,
C05,Sample X53,0.312,
C06,Sample X54,0.209,
C07,Sample X55,0.406,
C08,Sample X56,0.301,
C09,Sample X57,0.411,
C10,Sample X58,0.437,
C11,Sample X59,0.406,
C12,Sample X60,0.401,
C13,Sample X61,0.434,
C14,Sample X62,0.424,
C15,Sample X63,0.425,
C16,Sample X64,0.216,
C17,Sample X65,0.178,
C18,Sample X66,0.347,
C19,Sample X67,0.156,
C20,Sample X68,0.414,
C21,Sample X69,0.443,
C22,Sample X70,0.422,
C23,Sample X71,0.054,
C24,Sample X72,0.049,
D01,Sample X73,0.051,
D02,Sample X74,0.063,
D03,Sample X75,0.403,
D04,Sample X76,0.569,
D05,Sample X77,0.315,
D06,Sample X78,0.468,
D07,Sample X79,0.319,
D08,Sample X80,0.494,
D09,Sample X81,0.392,
D10,Sample X82,0.413,
D11,Sample X83,0.288,
D12,Sample X84,0.582,
D13,Sample X85,0.268,
D14,Sample X86,0.509,
D15,Sample X87,0.416,
D16,Sample X88,0.445,
D17,Sample X89,0.458,
D18,Sample X90,0.545,
D19,Sample X91,0.447,
D20,Sample X92,0.530,
D21,Sample X93,0.450,
D22,Sample X94,0.449,
D23,Sample X95,0.080,
D24,Sample X96,0.057,
E01,Sample X97,0.050,
E02,Sample X98,0.060,
E03,Sample X99,0.423,
E04,Sample X100,0.361,
E05,Sample X101,0.295,
E06,Sample X102,0.355,
E07,Sample X103,0.408,
E08,Sample X104,0.443,
E09,Sample X105,0.223,
E10,Sample X106,0.382,
E11,Sample X107,0.419,
E12,Sample X108,0.163,
E13,Sample X109,0.438,
E14,Sample X110,0.164,
E15,Sample X111,0.123,
E16,Sample X112,0.435,
E17,Sample X113,0.296,
E18,Sample X114,0.426,
E19,Sample X115,0.069,
E20,Sample X116,0.262,
E21,Sample X117,0.333,
E22,Sample X118,0.254,
E23,Sample X119,0.050,
E24,Sample X120,0.076,
F01,Sample X121,0.062,
F02,Sample X122,0.071,
F03,Sample X123,0.315,
F04,Sample X124,0.482,
F05,Sample X125,0.273,
F06,Sample X126,0.407,
F07,Sample X127,0.259,
F08,Sample X128,0.428,
F09,Sample X129,0.118,
F10,Sample X130,0.437,
F11,Sample X131,0.418,
F12,Sample X132,0.400,
F13,Sample X133,0.430,
F14,Sample X134,0.411,
F15,Sample X135,0.403,
F16,Sample X136,0.446,
F17,Sample X137,0.346,
F18,Sample X138,0.430,
F19,Sample X139,0.465,
F20,Sample X140,0.447,
F21,Sample X141,0.455,
F22,Sample X142,0.433,
F23,Sample X143,0.208,
F24,Sample X144,0.070,
G01,Sample X145,0.079,
G02,Sample X146,0.054,
G03,Sample X147,0.404,
G04,Sample X148,0.371,
G05,Sample X149,0.385,
G06,Sample X150,0.273,
G07,Sample X151,0.171,
G08,Sample X152,0.276,
G09,Sample X153,0.285,
G10,Sample X154,0.397,
G11,Sample X155,0.216,
G12,Sample X156,0.157,
G13,Sample X157,0.255,
G14,Sample X158,0.097,
G15,Sample X159,0.425,
G16,Sample X160,0.400,
G17,Sample X161,0.419,
G18,Sample X162,0.442,
G19,Sample X163,0.187,
G20,Sample X164,0.236,
G21,Sample X165,0.412,
G22,Sample X166,0.433,
G23,Sample X167,0.066,
G24,Sample X168,0.203,
H01,Sample X169,0.097,
H02,Sample X170,0.049,
H03,Sample X171,0.152,
H04,Sample X172,0.391,
H05,Sample X173,0.404,
H06,Sample X174,0.392,
H07,Sample X175,0.311,
H08,Sample X176,0.437,
H09,Sample X177,0.255,
H10,Sample X178,0.410,
H11,Sample X179,0.401,
H12,Sample X180,0.395,
H13,Sample X181,0.425,
H14,Sample X182,0.372,
H15,Sample X183,0.407,
H16,Sample X184,0.399,
H17,Sample X185,0.428,
H18,Sample X186,0.523,
H19,Sample X187,0.333,
H20,Sample X188,0.444,
H21,Sample X189,0.443,
H22,Sample X190,0.400,
H23,Sample X191,0.110,
H24,Sample X192,0.265,
I01,Sample X193,0.082,
I02,Sample X194,0.046,
I03,Sample X195,0.257,
I04,Sample X196,0.398,
