Well,Content,Well Scan: Average (600),
A01,Sample X1,0.066,
A02,Sample X2,0.062,
A03,Sample X3,0.617,
A04,Sample X4,0.663,
A05,Sample X5,0.677,
A06,Sample X6,0.622,
A07,Sample X7,0.612,
A08,Sample X8,0.122,
A09,Sample X9,0.086,
A10,Sample X10,0.062,
A11,Sample X11,0.061,
A12,Sample X12,0.064,
A13,Sample X13,0.105,
A14,Sample X14,0.082,
A15,Sample X15,0.072,
A16,Sample X16,0.064,
A17,Sample X17,0.059,
A18,Sample X18,0.484,
A19,Sample X19,0.430,
A20,Sample X20,0.556,
A21,Sample X21,0.519,
A22,Sample X22,0.530,
A23,Sample X23,0.052,
A24,Sample X24,0.045,
B01,Sample X25,0.060,
B02,Sample X26,0.059,
B03,Sample X27,0.542,
B04,Sample X28,0.648,
B05,Sample X29,0.581,
B06,Sample X30,0.622,
B07,Sample X31,0.564,
B08,Sample X32,0.575,
B09,Sample X33,0.583,
B10,Sample X34,0.539,
B11,Sample X35,0.532,
B12,Sample X36,0.644,
B13,Sample X37,0.511,
B14,Sample X38,0.525,
B15,Sample X39,0.557,
B16,Sample X40,0.552,
B17,Sample X41,0.562,
B18,Sample X42,0.450,
B19,Sample X43,0.481,
B20,Sample X44,0.489,
B21,Sample X45,0.446,
B22,Sample X46,0.388,
B23,Sample X47,0.070,
B24,Sample X48,0.066,
C01,Sample X49,0.058,
C02,Sample X50,0.058,
C03,Sample X51,0.068,
C04,Sample X52,0.099,
C05,Sample X53,0.292,
C06,Sample X54,0.245,
C07,Sample X55,0.354,
C08,Sample X56,0.300,
C09,Sample X57,0.462,
C10,Sample X58,0.494,
C11,Sample X59,0.492,
C12,Sample X60,0.503,
C13,Sample X61,0.625,
C14,Sample X62,0.525,
C15,Sample X63,0.311,
C16,Sample X64,0.247,
C17,Sample X65,0.451,
C18,Sample X66,0.266,
C19,Sample X67,0.181,
C20,Sample X68,0.443,
C21,Sample X69,0.440,
C22,Sample X70,0.370,
C23,Sample X71,0.060,
C24,Sample X72,0.054,
D01,Sample X73,0.060,
D02,Sample X74,0.060,
D03,Sample X75,0.466,
D04,Sample X76,0.538,
D05,Sample X77,0.286,
D06,Sample X78,0.520,
D07,Sample X79,0.340,
D08,Sample X80,0.537,
D09,Sample X81,0.437,
D10,Sample X82,0.494,
D11,Sample X83,0.412,
D12,Sample X84,0.500,
D13,Sample X85,0.378,
D14,Sample X86,0.472,
D15,Sample X87,0.513,
D16,Sample X88,0.612,
D17,Sample X89,0.487,
D18,Sample X90,0.412,
D19,Sample X91,0.381,
D20,Sample X92,0.459,
D21,Sample X93,0.399,
D22,Sample X94,0.376,
D23,Sample X95,0.068,
D24,Sample X96,0.062,
E01,Sample X97,0.055,
E02,Sample X98,0.063,
E03,Sample X99,0.451,
E04,Sample X100,0.328,
E05,Sample X101,0.311,
E06,Sample X102,0.353,
E07,Sample X103,0.418,
E08,Sample X104,0.473,
E09,Sample X105,0.269,
E10,Sample X106,0.427,
E11,Sample X107,0.464,
E12,Sample X108,0.199,
E13,Sample X109,0.394,
E14,Sample X110,0.226,
E15,Sample X111,0.254,
E16,Sample X112,0.477,
E17,Sample X113,0.216,
E18,Sample X114,0.364,
E19,Sample X115,0.078,
E20,Sample X116,0.224,
E21,Sample X117,0.371,
E22,Sample X118,0.224,
E23,Sample X119,0.066,
E24,Sample X120,0.069,
F01,Sample X121,0.067,
F02,Sample X122,0.084,
F03,Sample X123,0.354,
F04,Sample X124,0.517,
F05,Sample X125,0.337,
F06,Sample X126,0.451,
F07,Sample X127,0.332,
F08,Sample X128,0.499,
F09,Sample X129,0.484,
F10,Sample X130,0.437,
F11,Sample X131,0.444,
F12,Sample X132,0.482,
F13,Sample X133,0.448,
F14,Sample X134,0.455,
F15,Sample X135,0.558,
F16,Sample X136,0.466,
F17,Sample X137,0.289,
F18,Sample X138,0.405,
F19,Sample X139,0.455,
F20,Sample X140,0.486,
F21,Sample X141,0.559,
F22,Sample X142,0.475,
F23,Sample X143,0.079,
F24,Sample X144,0.069,
G01,Sample X145,0.075,
G02,Sample X146,0.057,
G03,Sample X147,0.481,
G04,Sample X148,0.461,
G05,Sample X149,0.420,
G06,Sample X150,0.273,
G07,Sample X151,0.113,
G08,Sample X152,0.402,
G09,Sample X153,0.303,
G10,Sample X154,0.441,
G11,Sample X155,0.194,
G12,Sample X156,0.198,
G13,Sample X157,0.307,
G14,Sample X158,0.156,
G15,Sample X159,0.462,
G16,Sample X160,0.312,
G17,Sample X161,0.402,
G18,Sample X162,0.302,
G19,Sample X163,0.226,
G20,Sample X164,0.371,
G21,Sample X165,0.468,
G22,Sample X166,0.444,
G23,Sample X167,0.070,
G24,Sample X168,0.179,
H01,Sample X169,0.084,
H02,Sample X170,0.063,
H03,Sample X171,0.474,
H04,Sample X172,0.505,
H05,Sample X173,0.423,
H06,Sample X174,0.457,
H07,Sample X175,0.394,
H08,Sample X176,0.506,
H09,Sample X177,0.264,
H10,Sample X178,0.446,
H11,Sample X179,0.455,
H12,Sample X180,0.464,
H13,Sample X181,0.364,
H14,Sample X182,0.431,
H15,Sample X183,0.332,
H16,Sample X184,0.308,
H17,Sample X185,0.436,
H18,Sample X186,0.418,
H19,Sample X187,0.428,
H20,Sample X188,0.498,
H21,Sample X189,0.437,
H22,Sample X190,0.354,
H23,Sample X191,0.101,
H24,Sample X192,0.264,
I01,Sample X193,0.080,
I02,Sample X194,0.053,
I03,Sample X195,0.186,
I04,Sample X196,0.492,
I05,Sample X197,0.498,
I06,Sample X198,0.458,
I07,Sample X199,0.418,
I08,Sample X200,0.182,
I09,Sample X201,0.477,
I10,Sample X202,0.528,
I11,Sample X203,0.295,
I12,Sample X204,0.411,
I13,Sample X205,0.574,
I14,Sample X206,0.619,
I15,Sample X207,0.457,
I16,Sample X208,0.341,
I17,Sample X209,0.310,
I18,Sample X210,0.452,
I19,Sample X211,0.305,
I20,Sample X212,0.554,
I21,Sample X213,0.196,
I22,Sample X214,0.312,
I23,Sample X215,0.052,
I24,Sample X216,0.065,
J01,Sample X217,0.060,
J02,Sample X218,0.051,
J03,Sample X219,0.442,
J04,Sample X220,0.509,
J05,Sample X221,0.332,
J06,Sample X222,0.512,
J07,Sample X223,0.459,
J08,Sample X224,0.513,
J09,Sample X225,0.460,
J10,Sample X226,0.479,
J11,Sample X227,0.308,
J12,Sample X228,0.459,
J13,Sample X229,0.103,
J14,Sample X230,0.450,
J15,Sample X231,0.067,
J16,Sample X232,0.464,
J17,Sample X233,0.358,
J18,Sample X234,0.303,
J19,Sample X235,0.090,
J20,Sample X236,0.482,
J21,Sample X237,0.191,
J22,Sample X238,0.423,
J23,Sample X239,0.062,
J24,Sample X240,0.059,
K01,Sample X241,0.058,
K02,Sample X242,0.058,
K03,Sample X243,0.420,
K04,Sample X244,0.289,
K05,Sample X245,0.634,
K06,Sample X246,0.473,
K07,Sample X247,0.422,
K08,Sample X248,0.492,
K09,Sample X249,0.516,
K10,Sample X250,0.444,
K11,Sample X251,0.292,
K12,Sample X252,0.461,
K13,Sample X253,0.488,
K14,Sample X254,0.446,
