Well,Content,Well Scan: Average (600),
A01,Sample X1,0.080,
A02,Sample X2,0.074,
A03,Sample X3,0.685,
A04,Sample X4,0.701,
A05,Sample X5,0.734,
A06,Sample X6,0.742,
A07,Sample X7,0.721,
A08,Sample X8,0.159,
A09,Sample X9,0.082,
A10,Sample X10,0.059,
A11,Sample X11,0.056,
A12,Sample X12,0.064,
A13,Sample X13,0.098,
A14,Sample X14,0.073,
A15,Sample X15,0.059,
A16,Sample X16,0.058,
A17,Sample X17,0.061,
A18,Sample X18,0.555,
A19,Sample X19,0.595,
A20,Sample X20,0.611,
A21,Sample X21,0.594,
A22,Sample X22,0.609,
A23,Sample X23,0.050,
A24,Sample X24,0.428,
B01,Sample X25,0.073,
B02,Sample X26,0.067,
B03,Sample X27,0.651,
B04,Sample X28,0.713,
B05,Sample X29,0.613,
B06,Sample X30,0.649,
B07,Sample X31,0.595,
B08,Sample X32,0.564,
B09,Sample X33,0.576,
B10,Sample X34,0.574,
B11,Sample X35,0.502,
B12,Sample X36,0.532,
B13,Sample X37,0.501,
B14,Sample X38,0.496,
B15,Sample X39,0.533,
B16,Sample X40,0.519,
B17,Sample X41,0.534,
B18,Sample X42,0.493,
B19,Sample X43,0.512,
B20,Sample X44,0.572,
B21,Sample X45,0.572,
B22,Sample X46,0.544,
B23,Sample X47,0.054,
B24,Sample X48,0.429,
C01,Sample X49,0.062,
C02,Sample X50,0.063,
C03,Sample X51,0.062,
C04,Sample X52,0.184,
C05,Sample X53,0.375,
C06,Sample X54,0.292,
C07,Sample X55,0.457,
C08,Sample X56,0.361,
C09,Sample X57,0.463,
C10,Sample X58,0.426,
C11,Sample X59,0.403,
C12,Sample X60,0.403,
C13,Sample X61,0.436,
C14,Sample X62,0.443,
C15,Sample X63,0.304,
C16,Sample X64,0.290,
C17,Sample X65,0.441,
C18,Sample X66,0.460,
C19,Sample X67,0.354,
C20,Sample X68,0.486,
C21,Sample X69,0.508,
C22,Sample X70,0.516,
C23,Sample X71,0.220,
C24,Sample X72,0.044,
D01,Sample X73,0.068,
D02,Sample X74,0.066,
D03,Sample X75,0.607,
D04,Sample X76,0.559,
D05,Sample X77,0.332,
D06,Sample X78,0.489,
D07,Sample X79,0.328,
D08,Sample X80,0.457,
D09,Sample X81,0.421,
D10,Sample X82,0.415,
D11,Sample X83,0.551,
D12,Sample X84,0.405,
D13,Sample X85,0.493,
D14,Sample X86,0.396,
D15,Sample X87,0.413,
D16,Sample X88,0.473,
D17,Sample X89,0.452,
D18,Sample X90,0.459,
D19,Sample X91,0.458,
D20,Sample X92,0.496,
D21,Sample X93,0.476,
D22,Sample X94,0.545,
D23,Sample X95,0.054,
D24,Sample X96,0.051,
E01,Sample X97,0.066,
E02,Sample X98,0.069,
E03,Sample X99,0.519,
E04,Sample X100,0.469,
E05,Sample X101,0.296,
E06,Sample X102,0.603,
E07,Sample X103,0.412,
E08,Sample X104,0.428,
E09,Sample X105,0.150,
E10,Sample X106,0.360,
E11,Sample X107,0.374,
E12,Sample X108,0.199,
E13,Sample X109,0.388,
E14,Sample X110,0.297,
E15,Sample X111,0.689,
E16,Sample X112,0.407,
E17,Sample X113,0.203,
E18,Sample X114,0.398,
