Well,Content,Well Scan: Average (600),
A01,Sample X1,0.075,
A02,Sample X2,0.057,
A03,Sample X3,0.245,
A04,Sample X4,0.274,
A05,Sample X5,0.226,
A06,Sample X6,0.215,
A07,Sample X7,0.176,
A08,Sample X8,0.188,
A09,Sample X9,0.127,
A10,Sample X10,0.102,
A11,Sample X11,0.085,
A12,Sample X12,0.096,
A13,Sample X13,0.158,
A14,Sample X14,0.117,
A15,Sample X15,0.103,
A16,Sample X16,0.095,
A17,Sample X17,0.102,
A18,Sample X18,0.432,
A19,Sample X19,0.412,
A20,Sample X20,0.438,
A21,Sample X21,0.431,
A22,Sample X22,0.421,
A23,Sample X23,0.053,
A24,Sample X24,0.084,
B01,Sample X25,0.084,
B02,Sample X26,0.058,
B03,Sample X27,0.254,
B04,Sample X28,0.380,
B05,Sample X29,0.375,
B06,Sample X30,0.372,
B07,Sample X31,0.406,
B08,Sample X32,0.385,
B09,Sample X33,0.370,
B10,Sample X34,0.387,
B11,Sample X35,0.164,
B12,Sample X36,0.406,
B13,Sample X37,0.358,
B14,Sample X38,0.307,
B15,Sample X39,0.383,
B16,Sample X40,0.373,
B17,Sample X41,0.404,
B18,Sample X42,0.374,
B19,Sample X43,0.370,
B20,Sample X44,0.389,
B21,Sample X45,0.360,
B22,Sample X46,0.356,
B23,Sample X47,0.053,
B24,Sample X48,0.058,
C01,Sample X49,0.064,
C02,Sample X50,0.062,
C03,Sample X51,0.355,
C04,Sample X52,0.430,
C05,Sample X53,0.406,
C06,Sample X54,0.387,
C07,Sample X55,0.391,
C08,Sample X56,0.292,
C09,Sample X57,0.404,
C10,Sample X58,0.392,
C11,Sample X59,0.382,
C12,Sample X60,0.176,
C13,Sample X61,0.221,
C14,Sample X62,0.360,
C15,Sample X63,0.375,
C16,Sample X64,0.384,
C17,Sample X65,0.388,
C18,Sample X66,0.400,
C19,Sample X67,0.349,
C20,Sample X68,0.378,
C21,Sample X69,0.357,
C22,Sample X70,0.346,
C23,Sample X71,0.055,
C24,Sample X72,0.064,
D01,Sample X73,0.063,
D02,Sample X74,0.083,
D03,Sample X75,0.326,
D04,Sample X76,0.353,
D05,Sample X77,0.435,
D06,Sample X78,0.409,
D07,Sample X79,0.372,
D08,Sample X80,0.421,
D09,Sample X81,0.371,
D10,Sample X82,0.377,
D11,Sample X83,0.366,
D12,Sample X84,0.345,
D13,Sample X85,0.236,
D14,Sample X86,0.450,
D15,Sample X87,0.261,
