Well,Content,Well Scan: Average (600),
A01,Sample X1,0.071,
A02,Sample X2,0.069,
A03,Sample X3,0.731,
A04,Sample X4,0.981,
A05,Sample X5,0.559,
A06,Sample X6,0.738,
A07,Sample X7,0.723,
A08,Sample X8,0.253,
A09,Sample X9,0.116,
A10,Sample X10,0.056,
A11,Sample X11,0.055,
A12,Sample X12,0.078,
A13,Sample X13,0.089,
A14,Sample X14,0.072,
A15,Sample X15,0.060,
A16,Sample X16,0.056,
A17,Sample X17,0.058,
A18,Sample X18,0.594,
A19,Sample X19,0.475,
A20,Sample X20,0.627,
A21,Sample X21,0.607,
A22,Sample X22,0.663,
A23,Sample X23,0.058,
A24,Sample X24,0.063,
B01,Sample X25,0.097,
B02,Sample X26,0.064,
B03,Sample X27,0.287,
B04,Sample X28,0.574,
B05,Sample X29,0.604,
B06,Sample X30,0.640,
B07,Sample X31,0.456,
B08,Sample X32,0.626,
B09,Sample X33,0.547,
B10,Sample X34,0.505,
B11,Sample X35,0.176,
B12,Sample X36,0.495,
B13,Sample X37,0.472,
B14,Sample X38,0.351,
B15,Sample X39,0.429,
B16,Sample X40,0.538,
B17,Sample X41,0.517,
B18,Sample X42,0.645,
B19,Sample X43,0.591,
B20,Sample X44,0.739,
B21,Sample X45,0.780,
B22,Sample X46,0.691,
B23,Sample X47,0.059,
B24,Sample X48,0.054,
C01,Sample X49,0.059,
C02,Sample X50,0.059,
C03,Sample X51,0.827,
C04,Sample X52,0.788,
C05,Sample X53,0.686,
C06,Sample X54,0.529,
C07,Sample X55,0.388,
C08,Sample X56,0.412,
C09,Sample X57,0.387,
C10,Sample X58,0.497,
C11,Sample X59,0.529,
C12,Sample X60,0.149,
C13,Sample X61,0.419,
C14,Sample X62,0.798,
C15,Sample X63,0.499,
C16,Sample X64,0.503,
C17,Sample X65,0.711,
C18,Sample X66,0.601,
C19,Sample X67,0.722,
C20,Sample X68,0.604,
C21,Sample X69,0.528,
C22,Sample X70,0.530,
C23,Sample X71,0.053,
C24,Sample X72,0.057,
D01,Sample X73,0.063,
D02,Sample X74,0.061,
D03,Sample X75,0.314,
D04,Sample X76,0.587,
D05,Sample X77,0.451,
D06,Sample X78,0.527,
D07,Sample X79,0.586,
D08,Sample X80,0.501,
D09,Sample X81,0.543,
D10,Sample X82,0.519,
D11,Sample X83,0.607,
D12,Sample X84,0.579,
D13,Sample X85,0.317,
D14,Sample X86,0.504,
D15,Sample X87,0.347,
D16,Sample X88,0.694,
D17,Sample X89,0.337,
D18,Sample X90,0.520,
D19,Sample X91,0.569,
D20,Sample X92,0.125,
D21,Sample X93,0.094,
D22,Sample X94,0.228,
D23,Sample X95,0.069,
D24,Sample X96,0.053,
E01,Sample X97,0.058,
E02,Sample X98,0.059,
E03,Sample X99,0.656,
E04,Sample X100,0.700,
E05,Sample X101,0.645,
E06,Sample X102,0.533,
E07,Sample X103,0.153,
E08,Sample X104,0.191,
E09,Sample X105,0.523,
E10,Sample X106,0.168,
E11,Sample X107,0.401,
E12,Sample X108,0.257,
E13,Sample X109,0.423,
E14,Sample X110,0.492,
E15,Sample X111,0.182,
E16,Sample X112,0.648,
E17,Sample X113,0.505,
E18,Sample X114,0.163,
E19,Sample X115,0.202,
E20,Sample X116,0.206,
E21,Sample X117,0.523,
E22,Sample X118,0.270,
E23,Sample X119,0.065,
E24,Sample X120,0.063,
F01,Sample X121,0.062,
F02,Sample X122,0.059,
F03,Sample X123,0.522,
F04,Sample X124,0.097,
F05,Sample X125,0.360,
F06,Sample X126,0.544,
F07,Sample X127,0.545,
F08,Sample X128,0.689,
F09,Sample X129,0.362,
F10,Sample X130,0.356,
F11,Sample X131,0.432,
F12,Sample X132,0.672,
F13,Sample X133,0.198,
F14,Sample X134,0.651,
F15,Sample X135,0.468,
F16,Sample X136,0.501,
F17,Sample X137,0.600,
F18,Sample X138,0.206,
F19,Sample X139,0.553,
F20,Sample X140,0.755,
F21,Sample X141,0.498,
F22,Sample X142,0.483,
F23,Sample X143,0.065,
F24,Sample X144,0.060,
G01,Sample X145,0.067,
G02,Sample X146,0.059,
G03,Sample X147,0.633,
G04,Sample X148,0.765,
G05,Sample X149,0.558,
G06,Sample X150,0.452,
G07,Sample X151,0.123,
G08,Sample X152,0.516,
G09,Sample X153,0.557,
G10,Sample X154,0.614,
G11,Sample X155,0.669,
G12,Sample X156,0.353,
G13,Sample X157,0.335,
G14,Sample X158,0.473,
G15,Sample X159,0.486,
G16,Sample X160,0.450,
G17,Sample X161,0.516,
G18,Sample X162,0.391,
G19,Sample X163,0.566,
G20,Sample X164,0.393,
G21,Sample X165,0.584,
G22,Sample X166,0.100,
G23,Sample X167,0.067,
G24,Sample X168,0.057,
H01,Sample X169,0.254,
H02,Sample X170,0.056,
H03,Sample X171,0.825,
H04,Sample X172,0.189,
H05,Sample X173,0.491,
H06,Sample X174,0.761,
H07,Sample X175,0.504,
H08,Sample X176,0.543,
H09,Sample X177,0.574,
H10,Sample X178,0.513,
H11,Sample X179,0.709,
H12,Sample X180,0.656,
H13,Sample X181,0.426,
H14,Sample X182,0.562,
H15,Sample X183,0.440,
H16,Sample X184,0.445,
H17,Sample X185,0.592,
H18,Sample X186,0.689,
H19,Sample X187,0.572,
H20,Sample X188,0.702,
H21,Sample X189,0.650,
H22,Sample X190,0.617,
H23,Sample X191,0.068,
H24,Sample X192,0.053,
I01,Sample X193,0.129,
I02,Sample X194,0.161,
I03,Sample X195,0.467,
I04,Sample X196,0.501,
I05,Sample X197,0.663,
I06,Sample X198,0.643,
I07,Sample X199,0.605,
I08,Sample X200,0.494,
I09,Sample X201,0.123,
I10,Sample X202,0.431,
I11,Sample X203,0.149,
I12,Sample X204,0.472,
I13,Sample X205,0.627,
I14,Sample X206,0.596,
I15,Sample X207,0.101,
I16,Sample X208,0.465,
I17,Sample X209,0.152,
I18,Sample X210,0.161,
I19,Sample X211,0.456,
I20,Sample X212,0.343,
I21,Sample X213,0.142,
I22,Sample X214,0.199,
I23,Sample X215,0.057,
I24,Sample X216,0.050,
J01,Sample X217,0.085,
J02,Sample X218,0.061,
J03,Sample X219,0.596,
J04,Sample X220,0.202,
J05,Sample X221,0.588,
J06,Sample X222,0.634,
J07,Sample X223,0.098,
J08,Sample X224,0.522,
J09,Sample X225,0.559,
J10,Sample X226,0.740,
J11,Sample X227,0.402,
J12,Sample X228,0.624,
J13,Sample X229,0.480,
J14,Sample X230,0.495,
J15,Sample X231,0.645,
J16,Sample X232,0.457,
J17,Sample X233,0.400,
J18,Sample X234,0.529,
J19,Sample X235,0.453,
J20,Sample X236,0.526,
J21,Sample X237,1.035,
J22,Sample X238,0.676,
J23,Sample X239,0.049,
J24,Sample X240,0.051,
K01,Sample X241,0.285,
K02,Sample X242,0.068,
K03,Sample X243,0.119,
K04,Sample X244,0.956,
K05,Sample X245,0.324,
K06,Sample X246,0.348,
K07,Sample X247,0.221,
K08,Sample X248,0.678,
K09,Sample X249,0.704,
K10,Sample X250,0.606,
K11,Sample X251,0.379,
K12,Sample X252,0.559,
K13,Sample X253,0.487,
K14,Sample X254,0.506,
K15,Sample X255,0.183,
K16,Sample X256,0.559,
K17,Sample X257,0.427,
K18,Sample X258,0.442,
K19,Sample X259,0.422,
K20,Sample X260,0.348,
K21,Sample X261,0.207,
K22,Sample X262,0.168,
