Well,Content,Well Scan: Average (600),
A01,Sample X1,0.066,
A02,Sample X2,0.063,
A03,Sample X3,0.502,
A04,Sample X4,0.665,
A05,Sample X5,0.405,
A06,Sample X6,0.494,
A07,Sample X7,0.300,
A08,Sample X8,0.186,
A09,Sample X9,0.114,
A10,Sample X10,0.086,
A11,Sample X11,0.088,
A12,Sample X12,0.091,
A13,Sample X13,0.150,
A14,Sample X14,0.114,
A15,Sample X15,0.105,
A16,Sample X16,0.089,
A17,Sample X17,0.098,
A18,Sample X18,0.430,
A19,Sample X19,0.372,
A20,Sample X20,0.454,
A21,Sample X21,0.469,
A22,Sample X22,0.461,
A23,Sample X23,0.072,
A24,Sample X24,0.078,
B01,Sample X25,0.085,
B02,Sample X26,0.052,
B03,Sample X27,0.230,
B04,Sample X28,0.474,
B05,Sample X29,0.450,
B06,Sample X30,0.484,
B07,Sample X31,0.450,
B08,Sample X32,0.470,
B09,Sample X33,0.473,
B10,Sample X34,0.432,
B11,Sample X35,0.095,
B12,Sample X36,0.561,
B13,Sample X37,0.439,
B14,Sample X38,0.319,
B15,Sample X39,0.477,
B16,Sample X40,0.479,
B17,Sample X41,0.540,
B18,Sample X42,0.435,
B19,Sample X43,0.427,
B20,Sample X44,0.482,
B21,Sample X45,0.424,
B22,Sample X46,0.442,
B23,Sample X47,0.063,
B24,Sample X48,0.073,
C01,Sample X49,0.059,
C02,Sample X50,0.053,
C03,Sample X51,0.463,
C04,Sample X52,0.523,
C05,Sample X53,0.483,
C06,Sample X54,0.463,
C07,Sample X55,0.468,
C08,Sample X56,0.341,
C09,Sample X57,0.465,
C10,Sample X58,0.530,
C11,Sample X59,0.454,
C12,Sample X60,0.120,
C13,Sample X61,0.235,
C14,Sample X62,0.539,
C15,Sample X63,0.443,
C16,Sample X64,0.460,
C17,Sample X65,0.537,
C18,Sample X66,0.461,
C19,Sample X67,0.440,
C20,Sample X68,0.439,
C21,Sample X69,0.426,
C22,Sample X70,0.368,
C23,Sample X71,0.078,
C24,Sample X72,0.075,
D01,Sample X73,0.056,
D02,Sample X74,0.064,
D03,Sample X75,0.266,
D04,Sample X76,0.445,
D05,Sample X77,0.431,
D06,Sample X78,0.482,
D07,Sample X79,0.536,
D08,Sample X80,0.469,
D09,Sample X81,0.485,
D10,Sample X82,0.496,
D11,Sample X83,0.497,
D12,Sample X84,0.479,
D13,Sample X85,0.234,
D14,Sample X86,0.443,
D15,Sample X87,0.229,
D16,Sample X88,0.476,
D17,Sample X89,0.267,
D18,Sample X90,0.477,
D19,Sample X91,0.375,
D20,Sample X92,0.084,
D21,Sample X93,0.083,
D22,Sample X94,0.151,
D23,Sample X95,0.073,
D24,Sample X96,0.063,
E01,Sample X97,0.054,
E02,Sample X98,0.055,
E03,Sample X99,0.572,
E04,Sample X100,0.459,
E05,Sample X101,0.429,
E06,Sample X102,0.446,
E07,Sample X103,0.079,
E08,Sample X104,0.151,
E09,Sample X105,0.462,
E10,Sample X106,0.192,
E11,Sample X107,0.307,
E12,Sample X108,0.194,
E13,Sample X109,0.455,
E14,Sample X110,0.461,
E15,Sample X111,0.162,
E16,Sample X112,0.488,
E17,Sample X113,0.473,
E18,Sample X114,0.208,
E19,Sample X115,0.200,
E20,Sample X116,0.179,
E21,Sample X117,0.437,
E22,Sample X118,0.294,
E23,Sample X119,0.056,
E24,Sample X120,0.063,
F01,Sample X121,0.055,
F02,Sample X122,0.056,
F03,Sample X123,0.486,
F04,Sample X124,0.085,
F05,Sample X125,0.286,
F06,Sample X126,0.460,
F07,Sample X127,0.234,
F08,Sample X128,0.468,
F09,Sample X129,0.370,
F10,Sample X130,0.455,
F11,Sample X131,0.451,
F12,Sample X132,0.475,
F13,Sample X133,0.144,
F14,Sample X134,0.458,
F15,Sample X135,0.455,
F16,Sample X136,0.457,
F17,Sample X137,0.449,
F18,Sample X138,0.114,
F19,Sample X139,0.430,
F20,Sample X140,0.495,
F21,Sample X141,0.516,
F22,Sample X142,0.453,
F23,Sample X143,0.072,
F24,Sample X144,0.072,
G01,Sample X145,0.064,
G02,Sample X146,0.065,
G03,Sample X147,0.487,
G04,Sample X148,0.575,
G05,Sample X149,0.509,
G06,Sample X150,0.472,
G07,Sample X151,0.099,
G08,Sample X152,0.483,
G09,Sample X153,0.522,
G10,Sample X154,0.485,
G11,Sample X155,0.550,
G12,Sample X156,0.456,
G13,Sample X157,0.527,
G14,Sample X158,0.464,
G15,Sample X159,0.541,
G16,Sample X160,0.449,
G17,Sample X161,0.551,
G18,Sample X162,0.466,
G19,Sample X163,0.440,
G20,Sample X164,0.348,
G21,Sample X165,0.419,
G22,Sample X166,0.148,
G23,Sample X167,0.066,
G24,Sample X168,0.069,
H01,Sample X169,0.256,
H02,Sample X170,0.057,
H03,Sample X171,0.447,
H04,Sample X172,0.098,
H05,Sample X173,0.455,
H06,Sample X174,0.461,
H07,Sample X175,0.459,
H08,Sample X176,0.471,
H09,Sample X177,0.505,
H10,Sample X178,0.471,
H11,Sample X179,0.492,
H12,Sample X180,0.498,
H13,Sample X181,0.471,
H14,Sample X182,0.452,
H15,Sample X183,0.437,
H16,Sample X184,0.430,
H17,Sample X185,0.193,
H18,Sample X186,0.387,
H19,Sample X187,0.504,
H20,Sample X188,0.472,
H21,Sample X189,0.483,
H22,Sample X190,0.420,
H23,Sample X191,0.079,
H24,Sample X192,0.072,
I01,Sample X193,0.142,
I02,Sample X194,0.074,
I03,Sample X195,0.081,
I04,Sample X196,0.454,
I05,Sample X197,0.089,
I06,Sample X198,0.468,
I07,Sample X199,0.107,
I08,Sample X200,0.489,
I09,Sample X201,0.095,
I10,Sample X202,0.481,
I11,Sample X203,0.126,
I12,Sample X204,0.169,
I13,Sample X205,0.320,
I14,Sample X206,0.582,
I15,Sample X207,0.130,
I16,Sample X208,0.412,
I17,Sample X209,0.071,
I18,Sample X210,0.181,
I19,Sample X211,0.381,
I20,Sample X212,0.246,
I21,Sample X213,0.089,
I22,Sample X214,0.247,
I23,Sample X215,0.059,
I24,Sample X216,0.054,
J01,Sample X217,0.084,
J02,Sample X218,0.061,
J03,Sample X219,0.394,
J04,Sample X220,0.122,
J05,Sample X221,0.448,
J06,Sample X222,0.226,
J07,Sample X223,0.107,
J08,Sample X224,0.464,
J09,Sample X225,0.456,
J10,Sample X226,0.483,
J11,Sample X227,0.241,
J12,Sample X228,0.455,
J13,Sample X229,0.463,
J14,Sample X230,0.461,
J15,Sample X231,0.459,
J16,Sample X232,0.444,
J17,Sample X233,0.416,
J18,Sample X234,0.399,
J19,Sample X235,0.415,
J20,Sample X236,0.490,
J21,Sample X237,0.601,
J22,Sample X238,0.434,
J23,Sample X239,0.058,
J24,Sample X240,0.059,
K01,Sample X241,0.092,
K02,Sample X242,0.071,
K03,Sample X243,0.098,
K04,Sample X244,0.663,
K05,Sample X245,0.088,
K06,Sample X246,0.247,
K07,Sample X247,0.157,
K08,Sample X248,0.480,
K09,Sample X249,0.161,
K10,Sample X250,0.499,
K11,Sample X251,0.405,
K12,Sample X252,0.465,
K13,Sample X253,0.457,
K14,Sample X254,0.457,
K15,Sample X255,0.163,
K16,Sample X256,0.404,
K17,Sample X257,0.413,
K18,Sample X258,0.405,
K19,Sample X259,0.370,
K20,Sample X260,0.231,
K21,Sample X261,0.235,
K22,Sample X262,0.140,
K23,Sample X263,0.054,
K24,Sample X264,0.063,
L01,Sample X265,0.061,
L02,Sample X266,0.055,
L03,Sample X267,0.401,
L04,Sample X268,0.239,
L05,Sample X269,0.446,
L06,Sample X270,0.469,
L07,Sample X271,0.457,
L08,Sample X272,0.469,
L09,Sample X273,0.149,
L10,Sample X274,0.442,
L11,Sample X275,0.117,
L12,Sample X276,0.431,
L13,Sample X277,0.417,
L14,Sample X278,0.417,
L15,Sample X279,0.399,
L16,Sample X280,0.454,
L17,Sample X281,0.473,
L18,Sample X282,0.401,
L19,Sample X283,0.132,
L20,Sample X284,0.399,
L21,Sample X285,0.475,
L22,Sample X286,0.503,
L23,Sample X287,0.062,
L24,Sample X288,0.062,
M01,Sample X289,0.057,
M02,Sample X290,0.050,
M03,Sample X291,0.348,
M04,Sample X292,0.178,
M05,Sample X293,0.443,
M06,Sample X294,0.499,
M07,Sample X295,0.423,
M08,Sample X296,0.447,
M09,Sample X297,0.430,
M10,Sample X298,0.440,
M11,Sample X299,0.430,
M12,Sample X300,0.435,
M13,Sample X301,0.443,
M14,Sample X302,0.147,
M15,Sample X303,0.151,
M16,Sample X304,0.328,
M17,Sample X305,0.388,
M18,Sample X306,0.439,
M19,Sample X307,0.458,
M20,Sample X308,0.394,
M21,Sample X309,0.433,
M22,Sample X310,0.361,
M23,Sample X311,0.062,
M24,Sample X312,0.056,
N01,Sample X313,0.068,
N02,Sample X314,0.054,
N03,Sample X315,0.462,
N04,Sample X316,0.471,
N05,Sample X317,0.198,
N06,Sample X318,0.408,
N07,Sample X319,0.448,
N08,Sample X320,0.431,
N09,Sample X321,0.429,
N10,Sample X322,0.427,
N11,Sample X323,0.392,
N12,Sample X324,0.405,
N13,Sample X325,0.416,
N14,Sample X326,0.415,
N15,Sample X327,0.433,
N16,Sample X328,0.418,
N17,Sample X329,0.417,
N18,Sample X330,0.395,
N19,Sample X331,0.385,
N20,Sample X332,0.477,
N21,Sample X333,0.528,
N22,Sample X334,0.439,
N23,Sample X335,0.057,
N24,Sample X336,0.056,
O01,Sample X337,0.064,
O02,Sample X338,0.052,
O03,Sample X339,0.431,
O04,Sample X340,0.093,
O05,Sample X341,0.572,
O06,Sample X342,0.124,
O07,Sample X343,0.279,
O08,Sample X344,0.116,
O09,Sample X345,0.429,
O10,Sample X346,0.159,
O11,Sample X347,0.140,
O12,Sample X348,0.183,
O13,Sample X349,0.125,
O14,Sample X350,0.161,
O15,Sample X351,0.390,
O16,Sample X352,0.440,
O17,Sample X353,0.452,
O18,Sample X354,0.411,
O19,Sample X355,0.434,
O20,Sample X356,0.404,
O21,Sample X357,0.440,
O22,Sample X358,0.430,
O23,Sample X359,0.062,
O24,Sample X360,0.054,
P01,Sample X361,0.053,
P02,Sample X362,0.053,
P03,Sample X363,0.160,
P04,Sample X364,0.180,
P05,Sample X365,0.204,
P06,Sample X366,0.139,
P07,Sample X367,0.221,
P08,Sample X368,0.458,
P09,Sample X369,0.393,
P10,Sample X370,0.310,
P11,Sample X371,0.159,
P12,Sample X372,0.159,
P13,Sample X373,0.367,
P14,Sample X374,0.385,
P15,Sample X375,0.430,
P16,Sample X376,0.421,
P17,Sample X377,0.380,
P18,Sample X378,0.367,
P19,Sample X379,0.413,
P20,Sample X380,0.365,
P21,Sample X381,0.432,
P22,Sample X382,0.395,
P23,Sample X383,0.052,
P24,Sample X384,0.054,
