Well,Content,Well Scan: Average (600),
A01,Sample X1,0.067,
A02,Sample X2,0.068,
A03,Sample X3,0.742,
A04,Sample X4,0.772,
A05,Sample X5,0.652,
A06,Sample X6,0.751,
A07,Sample X7,0.697,
A08,Sample X8,0.233,
A09,Sample X9,0.122,
A10,Sample X10,0.058,
A11,Sample X11,0.060,
A12,Sample X12,0.079,
A13,Sample X13,0.092,
A14,Sample X14,0.078,
A15,Sample X15,0.063,
A16,Sample X16,0.058,
A17,Sample X17,0.061,
A18,Sample X18,0.559,
A19,Sample X19,0.491,
A20,Sample X20,0.613,
A21,Sample X21,0.622,
A22,Sample X22,0.645,
A23,Sample X23,0.056,
A24,Sample X24,0.065,
B01,Sample X25,0.093,
B02,Sample X26,0.060,
B03,Sample X27,0.243,
B04,Sample X28,0.605,
B05,Sample X29,0.598,
B06,Sample X30,0.702,
B07,Sample X31,0.489,
B08,Sample X32,0.662,
B09,Sample X33,0.634,
B10,Sample X34,0.574,
B11,Sample X35,0.134,
B12,Sample X36,0.622,
B13,Sample X37,0.525,
B14,Sample X38,0.311,
B15,Sample X39,0.513,
B16,Sample X40,0.609,
B17,Sample X41,0.601,
B18,Sample X42,0.628,
B19,Sample X43,0.573,
B20,Sample X44,0.623,
B21,Sample X45,0.586,
B22,Sample X46,0.564,
B23,Sample X47,0.067,
B24,Sample X48,0.056,
C01,Sample X49,0.057,
C02,Sample X50,0.058,
C03,Sample X51,0.643,
C04,Sample X52,0.690,
C05,Sample X53,0.664,
C06,Sample X54,0.521,
C07,Sample X55,0.458,
C08,Sample X56,0.407,
C09,Sample X57,0.474,
C10,Sample X58,0.574,
C11,Sample X59,0.598,
C12,Sample X60,0.142,
C13,Sample X61,0.444,
C14,Sample X62,0.746,
C15,Sample X63,0.545,
C16,Sample X64,0.554,
C17,Sample X65,0.669,
C18,Sample X66,0.600,
C19,Sample X67,0.584,
C20,Sample X68,0.522,
C21,Sample X69,0.560,
C22,Sample X70,0.505,
C23,Sample X71,0.062,
C24,Sample X72,0.057,
D01,Sample X73,0.060,
D02,Sample X74,0.061,
D03,Sample X75,0.254,
D04,Sample X76,0.572,
D05,Sample X77,0.496,
D06,Sample X78,0.551,
D07,Sample X79,0.568,
D08,Sample X80,0.555,
D09,Sample X81,0.543,
D10,Sample X82,0.616,
D11,Sample X83,0.651,
D12,Sample X84,0.595,
D13,Sample X85,0.283,
D14,Sample X86,0.476,
D15,Sample X87,0.310,
D16,Sample X88,0.648,
D17,Sample X89,0.279,
D18,Sample X90,0.505,
D19,Sample X91,0.470,
D20,Sample X92,0.082,
D21,Sample X93,0.072,
D22,Sample X94,0.169,
D23,Sample X95,0.076,
D24,Sample X96,0.057,
E01,Sample X97,0.055,
E02,Sample X98,0.058,
E03,Sample X99,0.630,
E04,Sample X100,0.537,
E05,Sample X101,0.596,
E06,Sample X102,0.513,
E07,Sample X103,0.110,
E08,Sample X104,0.154,
E09,Sample X105,0.538,
E10,Sample X106,0.142,
E11,Sample X107,0.395,
E12,Sample X108,0.218,
E13,Sample X109,0.496,
E14,Sample X110,0.469,
E15,Sample X111,0.161,
E16,Sample X112,0.617,
E17,Sample X113,0.514,
E18,Sample X114,0.142,
E19,Sample X115,0.188,
E20,Sample X116,0.164,
E21,Sample X117,0.559,
E22,Sample X118,0.258,
E23,Sample X119,0.067,
E24,Sample X120,0.067,
F01,Sample X121,0.059,
F02,Sample X122,0.057,
F03,Sample X123,0.505,
F04,Sample X124,0.092,
F05,Sample X125,0.319,
F06,Sample X126,0.525,
F07,Sample X127,0.436,
F08,Sample X128,0.632,
F09,Sample X129,0.469,
F10,Sample X130,0.446,
F11,Sample X131,0.465,
F12,Sample X132,0.642,
F13,Sample X133,0.148,
F14,Sample X134,0.632,
F15,Sample X135,0.458,
F16,Sample X136,0.482,
F17,Sample X137,0.595,
F18,Sample X138,0.154,
F19,Sample X139,0.468,
F20,Sample X140,0.665,
F21,Sample X141,0.591,
F22,Sample X142,0.525,
F23,Sample X143,0.067,
F24,Sample X144,0.061,
G01,Sample X145,0.065,
G02,Sample X146,0.062,
G03,Sample X147,0.606,
G04,Sample X148,0.756,
G05,Sample X149,0.552,
G06,Sample X150,0.558,
G07,Sample X151,0.097,
G08,Sample X152,0.588,
G09,Sample X153,0.638,
G10,Sample X154,0.529,
G11,Sample X155,0.675,
G12,Sample X156,0.471,
G13,Sample X157,0.435,
G14,Sample X158,0.443,
G15,Sample X159,0.485,
G16,Sample X160,0.520,
G17,Sample X161,0.611,
G18,Sample X162,0.367,
G19,Sample X163,0.520,
G20,Sample X164,0.392,
G21,Sample X165,0.552,
G22,Sample X166,0.104,
G23,Sample X167,0.070,
G24,Sample X168,0.059,
H01,Sample X169,0.254,
H02,Sample X170,0.055,
H03,Sample X171,0.588,
H04,Sample X172,0.142,
H05,Sample X173,0.499,
H06,Sample X174,0.696,
H07,Sample X175,0.438,
H08,Sample X176,0.536,
H09,Sample X177,0.599,
H10,Sample X178,0.530,
H11,Sample X179,0.654,
H12,Sample X180,0.641,
H13,Sample X181,0.527,
H14,Sample X182,0.567,
H15,Sample X183,0.495,
H16,Sample X184,0.497,
H17,Sample X185,0.504,
H18,Sample X186,0.551,
H19,Sample X187,0.549,
H20,Sample X188,0.616,
H21,Sample X189,0.512,
H22,Sample X190,0.484,
H23,Sample X191,0.075,
H24,Sample X192,0.055,
I01,Sample X193,0.126,
