Well,Content,Well Scan: Average (600),
A01,Sample X1,0.082,
A02,Sample X2,0.076,
A03,Sample X3,0.827,
A04,Sample X4,1.173,
A05,Sample X5,0.596,
A06,Sample X6,0.840,
A07,Sample X7,0.805,
A08,Sample X8,0.233,
A09,Sample X9,0.157,
A10,Sample X10,0.056,
A11,Sample X11,0.053,
A12,Sample X12,0.078,
A13,Sample X13,0.084,
A14,Sample X14,0.073,
A15,Sample X15,0.059,
A16,Sample X16,0.060,
A17,Sample X17,0.057,
A18,Sample X18,0.736,
A19,Sample X19,0.545,
A20,Sample X20,0.774,
A21,Sample X21,0.697,
A22,Sample X22,0.809,
A23,Sample X23,0.060,
A24,Sample X24,0.062,
B01,Sample X25,0.101,
B02,Sample X26,0.067,
B03,Sample X27,0.326,
B04,Sample X28,0.656,
B05,Sample X29,0.763,
B06,Sample X30,0.762,
B07,Sample X31,0.544,
B08,Sample X32,0.764,
B09,Sample X33,0.681,
B10,Sample X34,0.553,
B11,Sample X35,0.222,
B12,Sample X36,0.552,
B13,Sample X37,0.555,
B14,Sample X38,0.405,
B15,Sample X39,0.494,
B16,Sample X40,0.662,
B17,Sample X41,0.591,
B18,Sample X42,0.840,
B19,Sample X43,0.752,
B20,Sample X44,0.925,
B21,Sample X45,0.968,
B22,Sample X46,0.840,
B23,Sample X47,0.053,
B24,Sample X48,0.055,
C01,Sample X49,0.059,
C02,Sample X50,0.059,
C03,Sample X51,0.994,
C04,Sample X52,0.974,
C05,Sample X53,0.863,
C06,Sample X54,0.656,
C07,Sample X55,0.411,
C08,Sample X56,0.411,
C09,Sample X57,0.418,
C10,Sample X58,0.401,
C11,Sample X59,0.622,
C12,Sample X60,0.167,
C13,Sample X61,0.391,
C14,Sample X62,0.954,
C15,Sample X63,0.577,
C16,Sample X64,0.639,
C17,Sample X65,0.799,
C18,Sample X66,0.797,
C19,Sample X67,0.916,
C20,Sample X68,0.764,
C21,Sample X69,0.654,
C22,Sample X70,0.597,
C23,Sample X71,0.216,
C24,Sample X72,0.059,
D01,Sample X73,0.099,
D02,Sample X74,0.062,
D03,Sample X75,0.357,
D04,Sample X76,0.729,
D05,Sample X77,0.482,
D06,Sample X78,0.639,
D07,Sample X79,0.734,
D08,Sample X80,0.579,
D09,Sample X81,0.673,
D10,Sample X82,0.582,
D11,Sample X83,0.661,
D12,Sample X84,0.682,
D13,Sample X85,0.355,
D14,Sample X86,0.608,
D15,Sample X87,0.379,
D16,Sample X88,0.690,
D17,Sample X89,0.354,
D18,Sample X90,0.595,
D19,Sample X91,0.730,
D20,Sample X92,0.167,
D21,Sample X93,0.133,
D22,Sample X94,0.277,
D23,Sample X95,0.316,
D24,Sample X96,0.050,
E01,Sample X97,0.059,
E02,Sample X98,0.059,
E03,Sample X99,0.773,
E04,Sample X100,0.815,
E05,Sample X101,0.731,
E06,Sample X102,0.536,
E07,Sample X103,0.187,
E08,Sample X104,0.211,
E09,Sample X105,0.628,
E10,Sample X106,0.201,
E11,Sample X107,0.420,
E12,Sample X108,0.292,
E13,Sample X109,0.431,
E14,Sample X110,0.580,
E15,Sample X111,0.187,
E16,Sample X112,0.768,
E17,Sample X113,0.610,
E18,Sample X114,0.213,
E19,Sample X115,0.250,
E20,Sample X116,0.240,
E21,Sample X117,0.639,
E22,Sample X118,0.283,
E23,Sample X119,0.057,
E24,Sample X120,0.057,
F01,Sample X121,0.062,
F02,Sample X122,0.059,
F03,Sample X123,0.551,
F04,Sample X124,0.107,
F05,Sample X125,0.397,
F06,Sample X126,0.664,
F07,Sample X127,0.606,
F08,Sample X128,0.840,
F09,Sample X129,0.367,
F10,Sample X130,0.382,
F11,Sample X131,0.460,
F12,Sample X132,0.763,
F13,Sample X133,0.228,
F14,Sample X134,0.708,
F15,Sample X135,0.451,
F16,Sample X136,0.649,
F17,Sample X137,0.686,
F18,Sample X138,0.262,
F19,Sample X139,0.682,
F20,Sample X140,0.921,
F21,Sample X141,0.528,
F22,Sample X142,0.527,
F23,Sample X143,0.057,
F24,Sample X144,0.058,
G01,Sample X145,0.067,
G02,Sample X146,0.058,
G03,Sample X147,0.757,
G04,Sample X148,0.884,
G05,Sample X149,0.650,
G06,Sample X150,0.479,
G07,Sample X151,0.156,
G08,Sample X152,0.567,
G09,Sample X153,0.594,
G10,Sample X154,0.656,
G11,Sample X155,0.701,
G12,Sample X156,0.377,
G13,Sample X157,0.356,
G14,Sample X158,0.592,
G15,Sample X159,0.516,
G16,Sample X160,0.549,
G17,Sample X161,0.606,
G18,Sample X162,0.437,
G19,Sample X163,0.656,
G20,Sample X164,0.397,
G21,Sample X165,0.743,
G22,Sample X166,0.096,
G23,Sample X167,0.059,
G24,Sample X168,0.055,
H01,Sample X169,0.231,
H02,Sample X170,0.061,
H03,Sample X171,1.051,
H04,Sample X172,0.222,
H05,Sample X173,0.575,
H06,Sample X174,0.836,
H07,Sample X175,0.667,
H08,Sample X176,0.647,
H09,Sample X177,0.594,
H10,Sample X178,0.602,
H11,Sample X179,0.820,
H12,Sample X180,0.718,
H13,Sample X181,0.434,
H14,Sample X182,0.676,
H15,Sample X183,0.520,
H16,Sample X184,0.584,
H17,Sample X185,0.628,
H18,Sample X186,0.845,
H19,Sample X187,0.726,
H20,Sample X188,0.843,
H21,Sample X189,0.825,
H22,Sample X190,0.753,
H23,Sample X191,0.060,
H24,Sample X192,0.052,
I01,Sample X193,0.129,
I02,Sample X194,0.387,
I03,Sample X195,0.497,
I04,Sample X196,0.580,
I05,Sample X197,0.870,
I06,Sample X198,0.735,
I07,Sample X199,0.700,
I08,Sample X200,0.589,
I09,Sample X201,0.148,
I10,Sample X202,0.486,
I11,Sample X203,0.181,
I12,Sample X204,0.489,
I13,Sample X205,0.676,
I14,Sample X206,0.705,
I15,Sample X207,0.116,
I16,Sample X208,0.522,
I17,Sample X209,0.168,
I18,Sample X210,0.176,
I19,Sample X211,0.511,
I20,Sample X212,0.399,
I21,Sample X213,0.169,
I22,Sample X214,0.219,
I23,Sample X215,0.061,
I24,Sample X216,0.052,
J01,Sample X217,0.088,
J02,Sample X218,0.062,
J03,Sample X219,0.696,
J04,Sample X220,0.245,
J05,Sample X221,0.615,
J06,Sample X222,0.682,
J07,Sample X223,0.089,
J08,Sample X224,0.664,
J09,Sample X225,0.661,
J10,Sample X226,0.833,
J11,Sample X227,0.397,
J12,Sample X228,0.713,
J13,Sample X229,0.580,
J14,Sample X230,0.632,
J15,Sample X231,0.744,
J16,Sample X232,0.526,
J17,Sample X233,0.455,
J18,Sample X234,0.701,
J19,Sample X235,0.537,
J20,Sample X236,0.619,
J21,Sample X237,1.206,
J22,Sample X238,0.783,
J23,Sample X239,0.050,
J24,Sample X240,0.053,
K01,Sample X241,0.335,
K02,Sample X242,0.067,
K03,Sample X243,0.156,
K04,Sample X244,1.056,
K05,Sample X245,0.324,
K06,Sample X246,0.466,
K07,Sample X247,0.259,
K08,Sample X248,0.769,
K09,Sample X249,0.890,
K10,Sample X250,0.702,
K11,Sample X251,0.426,
K12,Sample X252,0.631,
K13,Sample X253,0.590,
K14,Sample X254,0.540,
K15,Sample X255,0.194,
K16,Sample X256,0.709,
K17,Sample X257,0.463,
K18,Sample X258,0.542,
K19,Sample X259,0.520,
K20,Sample X260,0.593,
K21,Sample X261,0.200,
K22,Sample X262,0.240,
K23,Sample X263,0.526,
K24,Sample X264,0.357,
L01,Sample X265,0.063,
L02,Sample X266,0.056,
L03,Sample X267,0.567,
L04,Sample X268,0.492,
L05,Sample X269,0.587,
L06,Sample X270,0.798,
L07,Sample X271,0.810,
L08,Sample X272,0.404,
L09,Sample X273,0.210,
L10,Sample X274,0.485,
L11,Sample X275,0.068,
L12,Sample X276,0.582,
L13,Sample X277,0.561,
L14,Sample X278,0.432,
L15,Sample X279,0.728,
L16,Sample X280,0.795,
L17,Sample X281,0.649,
L18,Sample X282,0.774,
L19,Sample X283,0.541,
L20,Sample X284,0.710,
L21,Sample X285,0.803,
L22,Sample X286,0.921,
L23,Sample X287,0.050,
L24,Sample X288,0.051,
M01,Sample X289,0.056,
M02,Sample X290,0.046,
M03,Sample X291,0.558,
M04,Sample X292,0.436,
M05,Sample X293,0.469,
M06,Sample X294,0.867,
M07,Sample X295,0.515,
M08,Sample X296,0.379,
M09,Sample X297,0.381,
M10,Sample X298,0.824,
M11,Sample X299,0.491,
M12,Sample X300,0.363,
M13,Sample X301,0.407,
M14,Sample X302,0.225,
M15,Sample X303,0.200,
M16,Sample X304,0.220,
M17,Sample X305,0.462,
M18,Sample X306,0.847,
M19,Sample X307,0.859,
M20,Sample X308,0.591,
M21,Sample X309,0.569,
M22,Sample X310,0.459,
M23,Sample X311,0.317,
M24,Sample X312,0.047,
N01,Sample X313,0.072,
N02,Sample X314,0.055,
N03,Sample X315,0.967,
N04,Sample X316,0.740,
N05,Sample X317,0.181,
N06,Sample X318,0.601,
N07,Sample X319,0.626,
N08,Sample X320,0.452,
N09,Sample X321,0.557,
N10,Sample X322,0.381,
N11,Sample X323,0.714,
N12,Sample X324,0.662,
N13,Sample X325,0.876,
N14,Sample X326,0.545,
N15,Sample X327,0.713,
N16,Sample X328,0.884,
N17,Sample X329,0.729,
N18,Sample X330,0.804,
N19,Sample X331,0.798,
N20,Sample X332,0.750,
N21,Sample X333,0.870,
N22,Sample X334,0.858,
N23,Sample X335,0.047,
N24,Sample X336,0.048,
O01,Sample X337,0.102,
O02,Sample X338,0.051,
O03,Sample X339,0.728,
O04,Sample X340,0.197,
O05,Sample X341,0.869,
O06,Sample X342,0.211,
O07,Sample X343,0.403,
O08,Sample X344,0.078,
O09,Sample X345,0.756,
O10,Sample X346,0.372,
O11,Sample X347,0.167,
O12,Sample X348,0.484,
O13,Sample X349,0.531,
O14,Sample X350,0.240,
O15,Sample X351,0.665,
O16,Sample X352,0.754,
O17,Sample X353,0.905,
O18,Sample X354,0.562,
O19,Sample X355,0.768,
O20,Sample X356,0.567,
O21,Sample X357,0.974,
O22,Sample X358,0.662,
O23,Sample X359,0.052,
O24,Sample X360,0.048,
P01,Sample X361,0.055,
P02,Sample X362,0.054,
P03,Sample X363,0.146,
P04,Sample X364,0.197,
P05,Sample X365,0.192,
P06,Sample X366,0.182,
P07,Sample X367,0.229,
P08,Sample X368,0.451,
P09,Sample X369,0.326,
P10,Sample X370,0.279,
P11,Sample X371,0.080,
P12,Sample X372,0.088,
P13,Sample X373,0.515,
P14,Sample X374,0.551,
P15,Sample X375,0.569,
P16,Sample X376,0.575,
P17,Sample X377,0.543,
P18,Sample X378,0.554,
P19,Sample X379,0.719,
P20,Sample X380,0.626,
P21,Sample X381,0.568,
P22,Sample X382,0.665,
P23,Sample X383,0.047,
P24,Sample X384,0.050,
