Well,Content,Well Scan: Average (600),
A01,Sample X1,0.076,
A02,Sample X2,0.062,
A03,Sample X3,0.458,
A04,Sample X4,0.667,
A05,Sample X5,0.531,
A06,Sample X6,0.558,
A07,Sample X7,0.390,
A08,Sample X8,0.170,
A09,Sample X9,0.121,
A10,Sample X10,0.069,
A11,Sample X11,0.068,
A12,Sample X12,0.084,
A13,Sample X13,0.114,
A14,Sample X14,0.085,
A15,Sample X15,0.075,
A16,Sample X16,0.066,
A17,Sample X17,0.074,
A18,Sample X18,0.463,
A19,Sample X19,0.378,
A20,Sample X20,0.515,
A21,Sample X21,0.539,
A22,Sample X22,0.500,
A23,Sample X23,0.060,
A24,Sample X24,0.066,
B01,Sample X25,0.086,
B02,Sample X26,0.055,
B03,Sample X27,0.224,
B04,Sample X28,0.567,
B05,Sample X29,0.515,
B06,Sample X30,0.599,
B07,Sample X31,0.486,
B08,Sample X32,0.548,
B09,Sample X33,0.545,
B10,Sample X34,0.477,
B11,Sample X35,0.083,
B12,Sample X36,0.622,
B13,Sample X37,0.489,
B14,Sample X38,0.306,
B15,Sample X39,0.520,
B16,Sample X40,0.549,
B17,Sample X41,0.592,
B18,Sample X42,0.496,
B19,Sample X43,0.478,
B20,Sample X44,0.499,
B21,Sample X45,0.438,
B22,Sample X46,0.411,
B23,Sample X47,0.079,
B24,Sample X48,0.067,
C01,Sample X49,0.055,
C02,Sample X50,0.055,
C03,Sample X51,0.489,
C04,Sample X52,0.608,
C05,Sample X53,0.549,
C06,Sample X54,0.509,
C07,Sample X55,0.483,
C08,Sample X56,0.395,
C09,Sample X57,0.496,
C10,Sample X58,0.591,
C11,Sample X59,0.524,
C12,Sample X60,0.107,
C13,Sample X61,0.324,
C14,Sample X62,0.672,
C15,Sample X63,0.521,
C16,Sample X64,0.527,
C17,Sample X65,0.550,
C18,Sample X66,0.498,
C19,Sample X67,0.466,
C20,Sample X68,0.485,
C21,Sample X69,0.472,
C22,Sample X70,0.391,
C23,Sample X71,0.075,
C24,Sample X72,0.071,
D01,Sample X73,0.057,
D02,Sample X74,0.062,
D03,Sample X75,0.263,
D04,Sample X76,0.511,
D05,Sample X77,0.490,
D06,Sample X78,0.540,
D07,Sample X79,0.605,
D08,Sample X80,0.520,
D09,Sample X81,0.514,
D10,Sample X82,0.576,
D11,Sample X83,0.554,
D12,Sample X84,0.545,
D13,Sample X85,0.244,
D14,Sample X86,0.508,
D15,Sample X87,0.262,
D16,Sample X88,0.525,
D17,Sample X89,0.244,
D18,Sample X90,0.487,
D19,Sample X91,0.406,
D20,Sample X92,0.071,
D21,Sample X93,0.075,
