Well,Content,Well Scan: Average (600),
A01,Sample X1,0.069,
A02,Sample X2,0.073,
A03,Sample X3,0.079,
A04,Sample X4,0.082,
A05,Sample X5,0.084,
A06,Sample X6,0.086,
A07,Sample X7,0.079,
A08,Sample X8,0.093,
A09,Sample X9,0.084,
A10,Sample X10,0.078,
A11,Sample X11,0.077,
A12,Sample X12,0.106,
A13,Sample X13,0.100,
A14,Sample X14,0.073,
A15,Sample X15,0.067,
A16,Sample X16,0.065,
A17,Sample X17,0.069,
A18,Sample X18,0.524,
A19,Sample X19,0.536,
A20,Sample X20,0.542,
A21,Sample X21,0.513,
A22,Sample X22,0.624,
A23,Sample X23,0.091,
A24,Sample X24,0.175,
B01,Sample X25,0.063,
B02,Sample X26,0.062,
B03,Sample X27,0.063,
B04,Sample X28,0.452,
B05,Sample X29,0.443,
B06,Sample X30,0.445,
B07,Sample X31,0.451,
B08,Sample X32,0.502,
B09,Sample X33,0.509,
B10,Sample X34,0.469,
B11,Sample X35,0.077,
B12,Sample X36,0.470,
B13,Sample X37,0.474,
B14,Sample X38,0.497,
B15,Sample X39,0.444,
B16,Sample X40,0.482,
B17,Sample X41,0.523,
B18,Sample X42,0.474,
B19,Sample X43,0.499,
B20,Sample X44,0.495,
B21,Sample X45,0.453,
B22,Sample X46,0.563,
B23,Sample X47,0.071,
B24,Sample X48,0.240,
C01,Sample X49,0.088,
C02,Sample X50,0.065,
C03,Sample X51,0.436,
C04,Sample X52,0.435,
C05,Sample X53,0.458,
C06,Sample X54,0.448,
C07,Sample X55,0.436,
C08,Sample X56,0.095,
C09,Sample X57,0.421,
C10,Sample X58,0.285,
C11,Sample X59,0.469,
C12,Sample X60,0.076,
C13,Sample X61,0.102,
C14,Sample X62,0.094,
C15,Sample X63,0.451,
C16,Sample X64,0.443,
C17,Sample X65,0.546,
C18,Sample X66,0.392,
C19,Sample X67,0.436,
C20,Sample X68,0.420,
C21,Sample X69,0.500,
C22,Sample X70,0.447,
C23,Sample X71,0.063,
C24,Sample X72,0.060,
D01,Sample X73,0.071,
D02,Sample X74,0.069,
D03,Sample X75,0.078,
D04,Sample X76,0.424,
D05,Sample X77,0.417,
D06,Sample X78,0.422,
D07,Sample X79,0.478,
D08,Sample X80,0.447,
D09,Sample X81,0.074,
D10,Sample X82,0.450,
D11,Sample X83,0.509,
D12,Sample X84,0.443,
D13,Sample X85,0.142,
D14,Sample X86,0.480,
D15,Sample X87,0.113,
D16,Sample X88,0.092,
D17,Sample X89,0.103,
D18,Sample X90,0.429,
D19,Sample X91,0.481,
D20,Sample X92,0.098,
D21,Sample X93,0.104,
D22,Sample X94,0.093,
D23,Sample X95,0.061,
D24,Sample X96,0.066,
E01,Sample X97,0.066,
E02,Sample X98,0.091,
E03,Sample X99,0.083,
E04,Sample X100,0.417,
E05,Sample X101,0.226,
E06,Sample X102,0.422,
E07,Sample X103,0.078,
E08,Sample X104,0.090,
E09,Sample X105,0.498,
E10,Sample X106,0.085,
E11,Sample X107,0.253,
E12,Sample X108,0.097,
E13,Sample X109,0.458,
E14,Sample X110,0.447,
E15,Sample X111,0.095,
E16,Sample X112,0.445,
E17,Sample X113,0.514,
E18,Sample X114,0.088,
E19,Sample X115,0.080,
E20,Sample X116,0.098,
E21,Sample X117,0.454,
E22,Sample X118,0.092,
E23,Sample X119,0.068,
E24,Sample X120,0.083,
F01,Sample X121,0.074,
F02,Sample X122,0.098,
F03,Sample X123,0.095,
F04,Sample X124,0.085,
F05,Sample X125,0.083,
F06,Sample X126,0.420,
F07,Sample X127,0.353,
F08,Sample X128,0.434,
F09,Sample X129,0.087,
F10,Sample X130,0.429,
F11,Sample X131,0.411,
F12,Sample X132,0.409,
F13,Sample X133,0.109,
F14,Sample X134,0.434,
F15,Sample X135,0.078,
F16,Sample X136,0.399,
F17,Sample X137,0.417,
F18,Sample X138,0.104,
F19,Sample X139,0.419,
F20,Sample X140,0.490,
F21,Sample X141,0.407,
F22,Sample X142,0.407,
F23,Sample X143,0.073,
F24,Sample X144,0.071,
G01,Sample X145,0.077,
G02,Sample X146,0.064,
G03,Sample X147,0.437,
G04,Sample X148,0.446,
G05,Sample X149,0.372,
G06,Sample X150,0.464,
G07,Sample X151,0.084,
G08,Sample X152,0.167,
G09,Sample X153,0.306,
G10,Sample X154,0.091,
G11,Sample X155,0.408,
G12,Sample X156,0.446,
G13,Sample X157,0.432,
G14,Sample X158,0.426,
G15,Sample X159,0.414,
G16,Sample X160,0.413,
G17,Sample X161,0.408,
G18,Sample X162,0.539,
G19,Sample X163,0.441,
G20,Sample X164,0.415,
G21,Sample X165,0.273,
G22,Sample X166,0.090,
G23,Sample X167,0.073,
G24,Sample X168,0.068,
H01,Sample X169,0.058,
H02,Sample X170,0.066,
H03,Sample X171,0.116,
H04,Sample X172,0.084,
H05,Sample X173,0.383,
H06,Sample X174,0.266,
H07,Sample X175,0.422,
H08,Sample X176,0.457,
H09,Sample X177,0.149,
H10,Sample X178,0.406,
H11,Sample X179,0.416,
H12,Sample X180,0.401,
H13,Sample X181,0.427,
H14,Sample X182,0.423,
H15,Sample X183,0.418,
H16,Sample X184,0.341,
H17,Sample X185,0.415,
H18,Sample X186,0.422,
H19,Sample X187,0.398,
H20,Sample X188,0.392,
H21,Sample X189,0.424,
H22,Sample X190,0.433,
H23,Sample X191,0.064,
H24,Sample X192,0.077,
I01,Sample X193,0.086,
I02,Sample X194,0.057,
I03,Sample X195,0.315,
I04,Sample X196,0.462,
