Well,Content,Well Scan: Average (600),
A01,Sample X1,0.092,
A02,Sample X2,0.093,
A03,Sample X3,0.117,
A04,Sample X4,0.079,
A05,Sample X5,0.106,
A06,Sample X6,0.117,
A07,Sample X7,0.111,
A08,Sample X8,0.130,
A09,Sample X9,0.094,
A10,Sample X10,0.092,
A11,Sample X11,0.093,
A12,Sample X12,0.120,
A13,Sample X13,0.116,
A14,Sample X14,0.093,
A15,Sample X15,0.084,
A16,Sample X16,0.082,
A17,Sample X17,0.089,
A18,Sample X18,0.328,
A19,Sample X19,0.328,
A20,Sample X20,0.336,
A21,Sample X21,0.319,
A22,Sample X22,0.411,
A23,Sample X23,0.100,
A24,Sample X24,0.168,
B01,Sample X25,0.053,
B02,Sample X26,0.059,
B03,Sample X27,0.059,
B04,Sample X28,0.271,
B05,Sample X29,0.281,
B06,Sample X30,0.281,
B07,Sample X31,0.276,
B08,Sample X32,0.307,
B09,Sample X33,0.352,
B10,Sample X34,0.301,
B11,Sample X35,0.091,
B12,Sample X36,0.292,
B13,Sample X37,0.296,
B14,Sample X38,0.290,
B15,Sample X39,0.296,
B16,Sample X40,0.302,
B17,Sample X41,0.329,
B18,Sample X42,0.273,
B19,Sample X43,0.262,
B20,Sample X44,0.276,
B21,Sample X45,0.293,
B22,Sample X46,0.254,
B23,Sample X47,0.057,
B24,Sample X48,0.219,
C01,Sample X49,0.083,
C02,Sample X50,0.061,
C03,Sample X51,0.269,
C04,Sample X52,0.273,
C05,Sample X53,0.292,
C06,Sample X54,0.294,
C07,Sample X55,0.286,
C08,Sample X56,0.101,
C09,Sample X57,0.270,
C10,Sample X58,0.180,
C11,Sample X59,0.303,
C12,Sample X60,0.084,
C13,Sample X61,0.106,
C14,Sample X62,0.099,
C15,Sample X63,0.295,
C16,Sample X64,0.295,
C17,Sample X65,0.334,
C18,Sample X66,0.257,
C19,Sample X67,0.294,
C20,Sample X68,0.275,
C21,Sample X69,0.317,
C22,Sample X70,0.269,
C23,Sample X71,0.075,
C24,Sample X72,0.078,
D01,Sample X73,0.067,
D02,Sample X74,0.065,
D03,Sample X75,0.081,
D04,Sample X76,0.279,
D05,Sample X77,0.268,
D06,Sample X78,0.282,
D07,Sample X79,0.320,
D08,Sample X80,0.307,
D09,Sample X81,0.075,
D10,Sample X82,0.289,
D11,Sample X83,0.301,
D12,Sample X84,0.299,
D13,Sample X85,0.147,
D14,Sample X86,0.316,
D15,Sample X87,0.119,
D16,Sample X88,0.089,
D17,Sample X89,0.101,
D18,Sample X90,0.276,
D19,Sample X91,0.299,
D20,Sample X92,0.108,
D21,Sample X93,0.104,
D22,Sample X94,0.104,
D23,Sample X95,0.071,
D24,Sample X96,0.071,
E01,Sample X97,0.060,
E02,Sample X98,0.091,
E03,Sample X99,0.084,
E04,Sample X100,0.266,
E05,Sample X101,0.192,
E06,Sample X102,0.274,
E07,Sample X103,0.075,
E08,Sample X104,0.078,
E09,Sample X105,0.293,
E10,Sample X106,0.087,
E11,Sample X107,0.159,
E12,Sample X108,0.096,
E13,Sample X109,0.320,
E14,Sample X110,0.290,
E15,Sample X111,0.097,
E16,Sample X112,0.285,
E17,Sample X113,0.288,
E18,Sample X114,0.081,
E19,Sample X115,0.084,
E20,Sample X116,0.101,
E21,Sample X117,0.280,
E22,Sample X118,0.091,
E23,Sample X119,0.068,
E24,Sample X120,0.075,
F01,Sample X121,0.070,
F02,Sample X122,0.096,
F03,Sample X123,0.097,
F04,Sample X124,0.085,
F05,Sample X125,0.084,
F06,Sample X126,0.284,
F07,Sample X127,0.194,
F08,Sample X128,0.286,
F09,Sample X129,0.080,
F10,Sample X130,0.285,
F11,Sample X131,0.269,
F12,Sample X132,0.283,
F13,Sample X133,0.110,
F14,Sample X134,0.295,
F15,Sample X135,0.079,
F16,Sample X136,0.274,
F17,Sample X137,0.291,
F18,Sample X138,0.111,
F19,Sample X139,0.284,
F20,Sample X140,0.388,
F21,Sample X141,0.281,
F22,Sample X142,0.290,
F23,Sample X143,0.073,
F24,Sample X144,0.079,
G01,Sample X145,0.078,
G02,Sample X146,0.070,
G03,Sample X147,0.293,
G04,Sample X148,0.310,
G05,Sample X149,0.308,
G06,Sample X150,0.332,
G07,Sample X151,0.083,
G08,Sample X152,0.170,
G09,Sample X153,0.220,
G10,Sample X154,0.094,
G11,Sample X155,0.286,
G12,Sample X156,0.334,
G13,Sample X157,0.311,
G14,Sample X158,0.308,
G15,Sample X159,0.294,
G16,Sample X160,0.296,
G17,Sample X161,0.310,
G18,Sample X162,0.435,
G19,Sample X163,0.319,
G20,Sample X164,0.282,
G21,Sample X165,0.263,
G22,Sample X166,0.091,
G23,Sample X167,0.072,
G24,Sample X168,0.077,
H01,Sample X169,0.061,
H02,Sample X170,0.064,
H03,Sample X171,0.116,
H04,Sample X172,0.087,
H05,Sample X173,0.278,
H06,Sample X174,0.165,
H07,Sample X175,0.309,
H08,Sample X176,0.353,
H09,Sample X177,0.152,
H10,Sample X178,0.301,
H11,Sample X179,0.314,
H12,Sample X180,0.282,
H13,Sample X181,0.320,
H14,Sample X182,0.305,
H15,Sample X183,0.302,
H16,Sample X184,0.276,
H17,Sample X185,0.303,
H18,Sample X186,0.320,
H19,Sample X187,0.299,
H20,Sample X188,0.289,
H21,Sample X189,0.304,
H22,Sample X190,0.293,
H23,Sample X191,0.074,
H24,Sample X192,0.095,
I01,Sample X193,0.089,
I02,Sample X194,0.058,
I03,Sample X195,0.309,
I04,Sample X196,0.315,
I05,Sample X197,0.145,
I06,Sample X198,0.324,
I07,Sample X199,0.146,
I08,Sample X200,0.394,
I09,Sample X201,0.114,
I10,Sample X202,0.267,
I11,Sample X203,0.219,
I12,Sample X204,0.107,
I13,Sample X205,0.179,
I14,Sample X206,0.294,
I15,Sample X207,0.099,
I16,Sample X208,0.290,
I17,Sample X209,0.089,
I18,Sample X210,0.090,
I19,Sample X211,0.244,
I20,Sample X212,0.126,
I21,Sample X213,0.103,
I22,Sample X214,0.090,
I23,Sample X215,0.055,
I24,Sample X216,0.060,
J01,Sample X217,0.066,
J02,Sample X218,0.058,
J03,Sample X219,0.298,
J04,Sample X220,0.182,
J05,Sample X221,0.318,
J06,Sample X222,0.109,
J07,Sample X223,0.093,
J08,Sample X224,0.281,
J09,Sample X225,0.280,
J10,Sample X226,0.279,
J11,Sample X227,0.079,
J12,Sample X228,0.085,
J13,Sample X229,0.324,
J14,Sample X230,0.314,
J15,Sample X231,0.277,
J16,Sample X232,0.352,
J17,Sample X233,0.301,
J18,Sample X234,0.275,
J19,Sample X235,0.301,
J20,Sample X236,0.304,
J21,Sample X237,0.298,
J22,Sample X238,0.276,
J23,Sample X239,0.072,
J24,Sample X240,0.072,
K01,Sample X241,0.063,
K02,Sample X242,0.062,
K03,Sample X243,0.095,
K04,Sample X244,0.288,
K05,Sample X245,0.122,
K06,Sample X246,0.119,
K07,Sample X247,0.132,
K08,Sample X248,0.316,
K09,Sample X249,0.068,
K10,Sample X250,0.324,
K11,Sample X251,0.295,
K12,Sample X252,0.310,
K13,Sample X253,0.294,
K14,Sample X254,0.327,
K15,Sample X255,0.082,
K16,Sample X256,0.318,
K17,Sample X257,0.294,
K18,Sample X258,0.083,
K19,Sample X259,0.346,
K20,Sample X260,0.137,
K21,Sample X261,0.094,
K22,Sample X262,0.090,
K23,Sample X263,0.060,
K24,Sample X264,0.066,
L01,Sample X265,0.057,
L02,Sample X266,0.059,
L03,Sample X267,0.267,
L04,Sample X268,0.082,
L05,Sample X269,0.290,
L06,Sample X270,0.250,
L07,Sample X271,0.276,
L08,Sample X272,0.267,
L09,Sample X273,0.084,
L10,Sample X274,0.303,
L11,Sample X275,0.077,
L12,Sample X276,0.310,
L13,Sample X277,0.298,
L14,Sample X278,0.301,
L15,Sample X279,0.297,
L16,Sample X280,0.315,
L17,Sample X281,0.301,
L18,Sample X282,0.295,
L19,Sample X283,0.116,
L20,Sample X284,0.329,
L21,Sample X285,0.216,
L22,Sample X286,0.297,
L23,Sample X287,0.060,
L24,Sample X288,0.110,
M01,Sample X289,0.070,
M02,Sample X290,0.109,
M03,Sample X291,0.282,
M04,Sample X292,0.292,
M05,Sample X293,0.174,
M06,Sample X294,0.180,
M07,Sample X295,0.272,
M08,Sample X296,0.314,
M09,Sample X297,0.295,
M10,Sample X298,0.058,
M11,Sample X299,0.303,
M12,Sample X300,0.291,
M13,Sample X301,0.281,
M14,Sample X302,0.080,
M15,Sample X303,0.075,
M16,Sample X304,0.104,
M17,Sample X305,0.112,
M18,Sample X306,0.308,
M19,Sample X307,0.273,
M20,Sample X308,0.263,
M21,Sample X309,0.295,
M22,Sample X310,0.252,
M23,Sample X311,0.054,
M24,Sample X312,0.076,
N01,Sample X313,0.113,
N02,Sample X314,0.060,
N03,Sample X315,0.233,
N04,Sample X316,0.266,
N05,Sample X317,0.072,
N06,Sample X318,0.284,
N07,Sample X319,0.264,
N08,Sample X320,0.314,
N09,Sample X321,0.292,
N10,Sample X322,0.295,
N11,Sample X323,0.289,
N12,Sample X324,0.312,
N13,Sample X325,0.309,
N14,Sample X326,0.328,
N15,Sample X327,0.073,
N16,Sample X328,0.323,
N17,Sample X329,0.379,
N18,Sample X330,0.418,
N19,Sample X331,0.317,
N20,Sample X332,0.254,
N21,Sample X333,0.318,
N22,Sample X334,0.274,
N23,Sample X335,0.053,
N24,Sample X336,0.076,
O01,Sample X337,0.109,
O02,Sample X338,0.084,
O03,Sample X339,0.277,
O04,Sample X340,0.054,
O05,Sample X341,0.234,
O06,Sample X342,0.063,
O07,Sample X343,0.082,
O08,Sample X344,0.093,
O09,Sample X345,0.314,
O10,Sample X346,0.172,
O11,Sample X347,0.085,
O12,Sample X348,0.132,
O13,Sample X349,0.083,
O14,Sample X350,0.075,
O15,Sample X351,0.307,
O16,Sample X352,0.313,
O17,Sample X353,0.305,
O18,Sample X354,0.324,
O19,Sample X355,0.281,
O20,Sample X356,0.309,
O21,Sample X357,0.277,
O22,Sample X358,0.306,
O23,Sample X359,0.058,
O24,Sample X360,0.127,
P01,Sample X361,0.075,
P02,Sample X362,0.056,
P03,Sample X363,0.068,
P04,Sample X364,0.070,
P05,Sample X365,0.092,
P06,Sample X366,0.084,
P07,Sample X367,0.089,
P08,Sample X368,0.094,
P09,Sample X369,0.072,
P10,Sample X370,0.059,
P11,Sample X371,0.066,
P12,Sample X372,0.064,
P13,Sample X373,0.350,
P14,Sample X374,0.321,
P15,Sample X375,0.343,
P16,Sample X376,0.321,
P17,Sample X377,0.332,
P18,Sample X378,0.282,
P19,Sample X379,0.281,
P20,Sample X380,0.273,
P21,Sample X381,0.300,
P22,Sample X382,0.278,
P23,Sample X383,0.048,
P24,Sample X384,0.059,
