Well,Content,Well Scan: Average (600),
A01,Sample X1,0.052,
A02,Sample X2,0.055,
A03,Sample X3,0.077,
A04,Sample X4,0.075,
A05,Sample X5,0.074,
A06,Sample X6,0.081,
A07,Sample X7,0.072,
A08,Sample X8,0.075,
A09,Sample X9,0.072,
A10,Sample X10,0.075,
A11,Sample X11,0.081,
A12,Sample X12,0.104,
A13,Sample X13,0.095,
A14,Sample X14,0.078,
A15,Sample X15,0.073,
A16,Sample X16,0.078,
A17,Sample X17,0.077,
A18,Sample X18,0.084,
A19,Sample X19,0.119,
A20,Sample X20,0.109,
A21,Sample X21,0.096,
A22,Sample X22,0.083,
A23,Sample X23,0.188,
A24,Sample X24,0.166,
B01,Sample X25,0.058,
B02,Sample X26,0.052,
B03,Sample X27,0.066,
B04,Sample X28,0.081,
B05,Sample X29,0.085,
B06,Sample X30,0.091,
B07,Sample X31,0.081,
B08,Sample X32,0.102,
B09,Sample X33,0.095,
B10,Sample X34,0.082,
B11,Sample X35,0.076,
B12,Sample X36,0.088,
B13,Sample X37,0.102,
B14,Sample X38,0.091,
B15,Sample X39,0.084,
B16,Sample X40,0.082,
B17,Sample X41,0.087,
B18,Sample X42,0.074,
B19,Sample X43,0.081,
B20,Sample X44,0.080,
B21,Sample X45,0.082,
B22,Sample X46,0.082,
B23,Sample X47,0.056,
B24,Sample X48,0.232,
C01,Sample X49,0.080,
C02,Sample X50,0.058,
C03,Sample X51,0.081,
C04,Sample X52,0.077,
C05,Sample X53,0.077,
C06,Sample X54,0.076,
C07,Sample X55,0.103,
C08,Sample X56,0.147,
C09,Sample X57,0.158,
C10,Sample X58,0.144,
C11,Sample X59,0.334,
C12,Sample X60,0.202,
C13,Sample X61,0.302,
C14,Sample X62,0.275,
C15,Sample X63,0.172,
C16,Sample X64,0.196,
C17,Sample X65,0.155,
C18,Sample X66,0.127,
C19,Sample X67,0.094,
C20,Sample X68,0.081,
C21,Sample X69,0.102,
C22,Sample X70,0.077,
C23,Sample X71,0.059,
C24,Sample X72,0.061,
D01,Sample X73,0.081,
D02,Sample X74,0.061,
D03,Sample X75,0.079,
D04,Sample X76,0.089,
D05,Sample X77,0.092,
D06,Sample X78,0.232,
D07,Sample X79,0.298,
D08,Sample X80,0.276,
D09,Sample X81,0.252,
D10,Sample X82,0.355,
D11,Sample X83,0.383,
D12,Sample X84,0.327,
D13,Sample X85,0.284,
D14,Sample X86,0.405,
D15,Sample X87,0.378,
D16,Sample X88,0.365,
D17,Sample X89,0.364,
D18,Sample X90,0.395,
D19,Sample X91,0.233,
D20,Sample X92,0.263,
D21,Sample X93,0.093,
D22,Sample X94,0.102,
D23,Sample X95,0.056,
D24,Sample X96,0.057,
E01,Sample X97,0.063,
E02,Sample X98,0.117,
E03,Sample X99,0.090,
E04,Sample X100,0.105,
E05,Sample X101,0.091,
E06,Sample X102,0.250,
E07,Sample X103,0.122,
E08,Sample X104,0.300,
E09,Sample X105,0.241,
E10,Sample X106,0.179,
E11,Sample X107,0.476,
E12,Sample X108,0.522,
E13,Sample X109,0.420,
E14,Sample X110,0.342,
E15,Sample X111,0.438,
E16,Sample X112,0.262,
E17,Sample X113,0.501,
E18,Sample X114,0.386,
E19,Sample X115,0.351,
E20,Sample X116,0.185,
E21,Sample X117,0.195,
E22,Sample X118,0.107,
E23,Sample X119,0.078,
E24,Sample X120,0.088,
F01,Sample X121,0.097,
F02,Sample X122,0.120,
F03,Sample X123,0.118,
F04,Sample X124,0.106,
F05,Sample X125,0.114,
F06,Sample X126,0.335,
F07,Sample X127,0.280,
F08,Sample X128,0.365,
F09,Sample X129,0.261,
F10,Sample X130,0.379,
F11,Sample X131,0.494,
F12,Sample X132,0.389,
F13,Sample X133,0.410,
F14,Sample X134,0.428,
F15,Sample X135,0.432,
F16,Sample X136,0.432,
F17,Sample X137,0.592,
F18,Sample X138,0.377,
F19,Sample X139,0.462,
F20,Sample X140,0.154,
F21,Sample X141,0.379,
F22,Sample X142,0.112,
F23,Sample X143,0.076,
F24,Sample X144,0.094,
G01,Sample X145,0.093,
G02,Sample X146,0.073,
G03,Sample X147,0.105,
G04,Sample X148,0.107,
G05,Sample X149,0.203,
G06,Sample X150,0.295,
G07,Sample X151,0.419,
G08,Sample X152,0.143,
G09,Sample X153,0.146,
G10,Sample X154,0.253,
G11,Sample X155,0.429,
G12,Sample X156,0.293,
G13,Sample X157,0.417,
G14,Sample X158,0.453,
G15,Sample X159,0.262,
G16,Sample X160,0.398,
G17,Sample X161,0.214,
G18,Sample X162,0.243,
G19,Sample X163,0.284,
G20,Sample X164,0.439,
G21,Sample X165,0.344,
G22,Sample X166,0.121,
G23,Sample X167,0.090,
G24,Sample X168,0.093,
H01,Sample X169,0.080,
H02,Sample X170,0.078,
H03,Sample X171,0.104,
H04,Sample X172,0.109,
H05,Sample X173,0.135,
H06,Sample X174,0.423,
H07,Sample X175,0.453,
H08,Sample X176,0.124,
H09,Sample X177,0.202,
H10,Sample X178,0.485,
H11,Sample X179,0.540,
H12,Sample X180,0.493,
H13,Sample X181,0.257,
H14,Sample X182,0.415,
H15,Sample X183,0.231,
H16,Sample X184,0.105,
H17,Sample X185,0.122,
H18,Sample X186,0.490,
H19,Sample X187,0.497,
H20,Sample X188,0.526,
H21,Sample X189,0.379,
H22,Sample X190,0.136,
H23,Sample X191,0.080,
H24,Sample X192,0.114,
I01,Sample X193,0.110,
I02,Sample X194,0.084,
I03,Sample X195,0.285,
I04,Sample X196,0.106,
I05,Sample X197,0.116,
I06,Sample X198,0.153,
I07,Sample X199,0.387,
I08,Sample X200,0.109,
I09,Sample X201,0.108,
I10,Sample X202,0.389,
I11,Sample X203,0.526,
I12,Sample X204,0.410,
I13,Sample X205,0.267,
I14,Sample X206,0.254,
I15,Sample X207,0.274,
I16,Sample X208,0.133,
I17,Sample X209,0.148,
I18,Sample X210,0.363,
I19,Sample X211,0.439,
I20,Sample X212,0.239,
I21,Sample X213,0.122,
I22,Sample X214,0.131,
I23,Sample X215,0.090,
I24,Sample X216,0.110,
J01,Sample X217,0.083,
J02,Sample X218,0.078,
J03,Sample X219,0.120,
J04,Sample X220,0.118,
J05,Sample X221,0.110,
J06,Sample X222,0.116,
J07,Sample X223,0.393,
J08,Sample X224,0.255,
J09,Sample X225,0.192,
J10,Sample X226,0.294,
J11,Sample X227,0.308,
J12,Sample X228,0.573,
J13,Sample X229,0.412,
J14,Sample X230,0.511,
J15,Sample X231,0.109,
J16,Sample X232,0.148,
J17,Sample X233,0.483,
J18,Sample X234,0.277,
J19,Sample X235,0.344,
J20,Sample X236,0.120,
J21,Sample X237,0.098,
J22,Sample X238,0.123,
J23,Sample X239,0.089,
J24,Sample X240,0.084,
K01,Sample X241,0.096,
K02,Sample X242,0.091,
K03,Sample X243,0.129,
K04,Sample X244,0.121,
K05,Sample X245,0.127,
K06,Sample X246,0.112,
K07,Sample X247,0.246,
K08,Sample X248,0.223,
K09,Sample X249,0.135,
K10,Sample X250,0.110,
K11,Sample X251,0.311,
K12,Sample X252,0.368,
K13,Sample X253,0.417,
K14,Sample X254,0.508,
K15,Sample X255,0.477,
K16,Sample X256,0.247,
K17,Sample X257,0.121,
K18,Sample X258,0.456,
K19,Sample X259,0.107,
K20,Sample X260,0.349,
K21,Sample X261,0.136,
K22,Sample X262,0.126,
K23,Sample X263,0.089,
K24,Sample X264,0.095,
L01,Sample X265,0.078,
L02,Sample X266,0.077,
L03,Sample X267,0.108,
L04,Sample X268,0.107,
L05,Sample X269,0.123,
L06,Sample X270,0.103,
L07,Sample X271,0.127,
L08,Sample X272,0.212,
L09,Sample X273,0.202,
L10,Sample X274,0.141,
L11,Sample X275,0.229,
L12,Sample X276,0.219,
L13,Sample X277,0.352,
L14,Sample X278,0.307,
L15,Sample X279,0.179,
L16,Sample X280,0.154,
L17,Sample X281,0.109,
L18,Sample X282,0.113,
L19,Sample X283,0.172,
L20,Sample X284,0.156,
L21,Sample X285,0.113,
L22,Sample X286,0.111,
L23,Sample X287,0.086,
L24,Sample X288,0.130,
M01,Sample X289,0.094,
M02,Sample X290,0.135,
M03,Sample X291,0.108,
M04,Sample X292,0.108,
M05,Sample X293,0.106,
M06,Sample X294,0.102,
M07,Sample X295,0.103,
M08,Sample X296,0.108,
M09,Sample X297,0.105,
M10,Sample X298,0.136,
M11,Sample X299,0.280,
M12,Sample X300,0.249,
M13,Sample X301,0.227,
M14,Sample X302,0.119,
M15,Sample X303,0.097,
M16,Sample X304,0.119,
M17,Sample X305,0.153,
M18,Sample X306,0.105,
M19,Sample X307,0.102,
M20,Sample X308,0.116,
M21,Sample X309,0.108,
M22,Sample X310,0.093,
M23,Sample X311,0.205,
M24,Sample X312,0.076,
N01,Sample X313,0.084,
N02,Sample X314,0.052,
N03,Sample X315,0.072,
N04,Sample X316,0.074,
N05,Sample X317,0.074,
N06,Sample X318,0.077,
N07,Sample X319,0.080,
N08,Sample X320,0.086,
N09,Sample X321,0.071,
N10,Sample X322,0.072,
N11,Sample X323,0.070,
N12,Sample X324,0.097,
N13,Sample X325,0.088,
N14,Sample X326,0.080,
N15,Sample X327,0.071,
N16,Sample X328,0.074,
N17,Sample X329,0.160,
N18,Sample X330,0.146,
N19,Sample X331,0.120,
N20,Sample X332,0.130,
N21,Sample X333,0.103,
