Well,Content,Well Scan: Average (600),
A01,Sample X1,0.067,
A02,Sample X2,0.074,
A03,Sample X3,0.080,
A04,Sample X4,0.083,
A05,Sample X5,0.084,
A06,Sample X6,0.086,
A07,Sample X7,0.081,
A08,Sample X8,0.094,
A09,Sample X9,0.087,
A10,Sample X10,0.079,
A11,Sample X11,0.078,
A12,Sample X12,0.108,
A13,Sample X13,0.102,
A14,Sample X14,0.077,
A15,Sample X15,0.069,
A16,Sample X16,0.068,
A17,Sample X17,0.072,
A18,Sample X18,0.469,
A19,Sample X19,0.468,
A20,Sample X20,0.487,
A21,Sample X21,0.458,
A22,Sample X22,0.570,
A23,Sample X23,0.109,
A24,Sample X24,0.175,
B01,Sample X25,0.061,
B02,Sample X26,0.061,
B03,Sample X27,0.063,
B04,Sample X28,0.390,
B05,Sample X29,0.395,
B06,Sample X30,0.398,
B07,Sample X31,0.398,
B08,Sample X32,0.426,
B09,Sample X33,0.458,
B10,Sample X34,0.428,
B11,Sample X35,0.084,
B12,Sample X36,0.414,
B13,Sample X37,0.426,
B14,Sample X38,0.432,
B15,Sample X39,0.406,
B16,Sample X40,0.434,
B17,Sample X41,0.459,
B18,Sample X42,0.408,
B19,Sample X43,0.425,
B20,Sample X44,0.418,
B21,Sample X45,0.410,
B22,Sample X46,0.440,
B23,Sample X47,0.076,
B24,Sample X48,0.239,
C01,Sample X49,0.088,
C02,Sample X50,0.066,
C03,Sample X51,0.388,
C04,Sample X52,0.386,
C05,Sample X53,0.401,
C06,Sample X54,0.401,
C07,Sample X55,0.394,
C08,Sample X56,0.098,
C09,Sample X57,0.380,
C10,Sample X58,0.258,
C11,Sample X59,0.415,
C12,Sample X60,0.086,
C13,Sample X61,0.111,
C14,Sample X62,0.105,
C15,Sample X63,0.404,
C16,Sample X64,0.401,
C17,Sample X65,0.466,
C18,Sample X66,0.358,
C19,Sample X67,0.401,
C20,Sample X68,0.385,
C21,Sample X69,0.424,
C22,Sample X70,0.396,
C23,Sample X71,0.070,
C24,Sample X72,0.062,
D01,Sample X73,0.071,
D02,Sample X74,0.067,
D03,Sample X75,0.079,
D04,Sample X76,0.382,
D05,Sample X77,0.376,
D06,Sample X78,0.382,
D07,Sample X79,0.425,
D08,Sample X80,0.414,
D09,Sample X81,0.078,
D10,Sample X82,0.402,
D11,Sample X83,0.434,
D12,Sample X84,0.404,
D13,Sample X85,0.145,
D14,Sample X86,0.427,
D15,Sample X87,0.117,
D16,Sample X88,0.093,
D17,Sample X89,0.110,
D18,Sample X90,0.393,
D19,Sample X91,0.415,
D20,Sample X92,0.106,
D21,Sample X93,0.103,
D22,Sample X94,0.100,
D23,Sample X95,0.069,
D24,Sample X96,0.069,
E01,Sample X97,0.064,
E02,Sample X98,0.092,
E03,Sample X99,0.082,
E04,Sample X100,0.376,
E05,Sample X101,0.210,
E06,Sample X102,0.384,
E07,Sample X103,0.080,
E08,Sample X104,0.088,
E09,Sample X105,0.423,
E10,Sample X106,0.087,
E11,Sample X107,0.217,
E12,Sample X108,0.097,
E13,Sample X109,0.416,
E14,Sample X110,0.399,
E15,Sample X111,0.101,
E16,Sample X112,0.401,
E17,Sample X113,0.422,
E18,Sample X114,0.089,
E19,Sample X115,0.084,
E20,Sample X116,0.103,
E21,Sample X117,0.393,
E22,Sample X118,0.093,
E23,Sample X119,0.068,
E24,Sample X120,0.083,
F01,Sample X121,0.073,
F02,Sample X122,0.103,
F03,Sample X123,0.095,
F04,Sample X124,0.088,
F05,Sample X125,0.083,
F06,Sample X126,0.380,
F07,Sample X127,0.307,
F08,Sample X128,0.397,
F09,Sample X129,0.089,
F10,Sample X130,0.389,
F11,Sample X131,0.372,
F12,Sample X132,0.379,
F13,Sample X133,0.107,
F14,Sample X134,0.397,
F15,Sample X135,0.080,
F16,Sample X136,0.368,
F17,Sample X137,0.386,
F18,Sample X138,0.106,
F19,Sample X139,0.380,
F20,Sample X140,0.466,
F21,Sample X141,0.370,
F22,Sample X142,0.377,
F23,Sample X143,0.075,
F24,Sample X144,0.074,
G01,Sample X145,0.076,
G02,Sample X146,0.065,
G03,Sample X147,0.392,
G04,Sample X148,0.401,
G05,Sample X149,0.360,
G06,Sample X150,0.427,
G07,Sample X151,0.089,
G08,Sample X152,0.171,
G09,Sample X153,0.282,
G10,Sample X154,0.094,
G11,Sample X155,0.380,
G12,Sample X156,0.418,
G13,Sample X157,0.403,
G14,Sample X158,0.389,
G15,Sample X159,0.385,
G16,Sample X160,0.383,
G17,Sample X161,0.384,
G18,Sample X162,0.511,
G19,Sample X163,0.408,
G20,Sample X164,0.384,
G21,Sample X165,0.275,
G22,Sample X166,0.091,
G23,Sample X167,0.075,
G24,Sample X168,0.069,
H01,Sample X169,0.057,
H02,Sample X170,0.067,
H03,Sample X171,0.126,
H04,Sample X172,0.088,
H05,Sample X173,0.355,
H06,Sample X174,0.238,
H07,Sample X175,0.394,
H08,Sample X176,0.425,
H09,Sample X177,0.150,
H10,Sample X178,0.379,
H11,Sample X179,0.388,
H12,Sample X180,0.376,
H13,Sample X181,0.403,
H14,Sample X182,0.388,
H15,Sample X183,0.381,
H16,Sample X184,0.333,
H17,Sample X185,0.384,
H18,Sample X186,0.397,
H19,Sample X187,0.368,
H20,Sample X188,0.368,
H21,Sample X189,0.391,
H22,Sample X190,0.390,
H23,Sample X191,0.073,
H24,Sample X192,0.089,
I01,Sample X193,0.088,
I02,Sample X194,0.058,
I03,Sample X195,0.313,
I04,Sample X196,0.418,
I05,Sample X197,0.136,
I06,Sample X198,0.415,
I07,Sample X199,0.128,
I08,Sample X200,0.485,
I09,Sample X201,0.108,
I10,Sample X202,0.351,
I11,Sample X203,0.262,
I12,Sample X204,0.103,
I13,Sample X205,0.167,
I14,Sample X206,0.366,
I15,Sample X207,0.099,
I16,Sample X208,0.389,
I17,Sample X209,0.084,
I18,Sample X210,0.082,
I19,Sample X211,0.269,
I20,Sample X212,0.190,
I21,Sample X213,0.101,
I22,Sample X214,0.088,
I23,Sample X215,0.058,
I24,Sample X216,0.056,
J01,Sample X217,0.066,
J02,Sample X218,0.061,
J03,Sample X219,0.420,
J04,Sample X220,0.170,
J05,Sample X221,0.421,
J06,Sample X222,0.131,
J07,Sample X223,0.086,
J08,Sample X224,0.330,
J09,Sample X225,0.358,
J10,Sample X226,0.359,
J11,Sample X227,0.080,
J12,Sample X228,0.086,
J13,Sample X229,0.399,
J14,Sample X230,0.402,
J15,Sample X231,0.364,
J16,Sample X232,0.432,
J17,Sample X233,0.388,
J18,Sample X234,0.376,
J19,Sample X235,0.382,
J20,Sample X236,0.384,
J21,Sample X237,0.380,
J22,Sample X238,0.373,
J23,Sample X239,0.067,
J24,Sample X240,0.061,
K01,Sample X241,0.065,
K02,Sample X242,0.063,
K03,Sample X243,0.098,
K04,Sample X244,0.402,
K05,Sample X245,0.125,
K06,Sample X246,0.118,
K07,Sample X247,0.124,
K08,Sample X248,0.418,
K09,Sample X249,0.061,
K10,Sample X250,0.398,
K11,Sample X251,0.389,
K12,Sample X252,0.410,
K13,Sample X253,0.365,
K14,Sample X254,0.411,
K15,Sample X255,0.075,
K16,Sample X256,0.409,
K17,Sample X257,0.384,
K18,Sample X258,0.077,
K19,Sample X259,0.441,
K20,Sample X260,0.127,
K21,Sample X261,0.092,
K22,Sample X262,0.092,
K23,Sample X263,0.059,
K24,Sample X264,0.061,
L01,Sample X265,0.057,
L02,Sample X266,0.060,
L03,Sample X267,0.398,
L04,Sample X268,0.078,
L05,Sample X269,0.383,
L06,Sample X270,0.338,
L07,Sample X271,0.367,
L08,Sample X272,0.377,
L09,Sample X273,0.075,
L10,Sample X274,0.401,
L11,Sample X275,0.071,
L12,Sample X276,0.400,
L13,Sample X277,0.391,
L14,Sample X278,0.378,
L15,Sample X279,0.387,
L16,Sample X280,0.407,
L17,Sample X281,0.349,
L18,Sample X282,0.371,
L19,Sample X283,0.114,
L20,Sample X284,0.420,
L21,Sample X285,0.271,
L22,Sample X286,0.392,
L23,Sample X287,0.057,
L24,Sample X288,0.104,
M01,Sample X289,0.069,
M02,Sample X290,0.107,
M03,Sample X291,0.390,
M04,Sample X292,0.345,
M05,Sample X293,0.232,
M06,Sample X294,0.233,
M07,Sample X295,0.365,
M08,Sample X296,0.409,
M09,Sample X297,0.398,
M10,Sample X298,0.056,
M11,Sample X299,0.397,
M12,Sample X300,0.390,
M13,Sample X301,0.379,
M14,Sample X302,0.081,
M15,Sample X303,0.074,
M16,Sample X304,0.100,
M17,Sample X305,0.114,
M18,Sample X306,0.399,
M19,Sample X307,0.369,
M20,Sample X308,0.399,
M21,Sample X309,0.375,
M22,Sample X310,0.356,
M23,Sample X311,0.052,
M24,Sample X312,0.073,
N01,Sample X313,0.116,
N02,Sample X314,0.057,
N03,Sample X315,0.347,
N04,Sample X316,0.394,
N05,Sample X317,0.070,
N06,Sample X318,0.377,
N07,Sample X319,0.362,
N08,Sample X320,0.421,
N09,Sample X321,0.387,
N10,Sample X322,0.397,
N11,Sample X323,0.380,
N12,Sample X324,0.397,
N13,Sample X325,0.410,
N14,Sample X326,0.418,
N15,Sample X327,0.060,
N16,Sample X328,0.418,
N17,Sample X329,0.475,
N18,Sample X330,0.515,
N19,Sample X331,0.426,
N20,Sample X332,0.320,
N21,Sample X333,0.406,
N22,Sample X334,0.370,
N23,Sample X335,0.052,
N24,Sample X336,0.070,
O01,Sample X337,0.110,
O02,Sample X338,0.083,
O03,Sample X339,0.407,
O04,Sample X340,0.055,
O05,Sample X341,0.311,
O06,Sample X342,0.064,
O07,Sample X343,0.076,
O08,Sample X344,0.087,
O09,Sample X345,0.431,
O10,Sample X346,0.293,
O11,Sample X347,0.079,
O12,Sample X348,0.268,
O13,Sample X349,0.076,
O14,Sample X350,0.065,
O15,Sample X351,0.423,
O16,Sample X352,0.426,
O17,Sample X353,0.402,
O18,Sample X354,0.432,
O19,Sample X355,0.396,
O20,Sample X356,0.411,
O21,Sample X357,0.396,
O22,Sample X358,0.425,
O23,Sample X359,0.056,
O24,Sample X360,0.129,
P01,Sample X361,0.075,
P02,Sample X362,0.054,
P03,Sample X363,0.068,
P04,Sample X364,0.064,
P05,Sample X365,0.087,
P06,Sample X366,0.079,
P07,Sample X367,0.088,
P08,Sample X368,0.090,
P09,Sample X369,0.065,
P10,Sample X370,0.057,
P11,Sample X371,0.065,
P12,Sample X372,0.060,
P13,Sample X373,0.493,
P14,Sample X374,0.457,
P15,Sample X375,0.507,
P16,Sample X376,0.449,
P17,Sample X377,0.470,
P18,Sample X378,0.440,
P19,Sample X379,0.409,
P20,Sample X380,0.418,
P21,Sample X381,0.458,
P22,Sample X382,0.412,
P23,Sample X383,0.048,
P24,Sample X384,0.057,
