Well,Content,Well Scan: Average (600),
A01,Sample X1,0.073,
A02,Sample X2,0.079,
A03,Sample X3,0.145,
A04,Sample X4,0.086,
A05,Sample X5,0.088,
A06,Sample X6,0.086,
A07,Sample X7,0.080,
A08,Sample X8,0.092,
A09,Sample X9,0.082,
A10,Sample X10,0.075,
A11,Sample X11,0.074,
A12,Sample X12,0.108,
A13,Sample X13,0.099,
A14,Sample X14,0.072,
A15,Sample X15,0.065,
A16,Sample X16,0.064,
A17,Sample X17,0.066,
A18,Sample X18,0.669,
A19,Sample X19,0.686,
A20,Sample X20,0.681,
A21,Sample X21,0.643,
A22,Sample X22,0.723,
A23,Sample X23,0.062,
A24,Sample X24,0.169,
B01,Sample X25,0.067,
B02,Sample X26,0.064,
B03,Sample X27,0.065,
B04,Sample X28,0.719,
B05,Sample X29,0.640,
B06,Sample X30,0.647,
B07,Sample X31,0.582,
B08,Sample X32,0.678,
B09,Sample X33,0.656,
B10,Sample X34,0.630,
B11,Sample X35,0.074,
B12,Sample X36,0.629,
B13,Sample X37,0.605,
B14,Sample X38,0.780,
B15,Sample X39,0.594,
B16,Sample X40,0.738,
B17,Sample X41,0.737,
B18,Sample X42,0.719,
B19,Sample X43,0.756,
B20,Sample X44,0.792,
B21,Sample X45,0.570,
B22,Sample X46,0.801,
B23,Sample X47,0.058,
B24,Sample X48,0.241,
C01,Sample X49,0.090,
C02,Sample X50,0.062,
C03,Sample X51,0.600,
C04,Sample X52,0.650,
C05,Sample X53,0.652,
C06,Sample X54,0.621,
C07,Sample X55,0.565,
C08,Sample X56,0.086,
C09,Sample X57,0.558,
C10,Sample X58,0.349,
C11,Sample X59,0.736,
C12,Sample X60,0.064,
C13,Sample X61,0.088,
C14,Sample X62,0.081,
C15,Sample X63,0.591,
C16,Sample X64,0.572,
C17,Sample X65,0.863,
C18,Sample X66,0.449,
C19,Sample X67,0.610,
C20,Sample X68,0.537,
C21,Sample X69,0.691,
C22,Sample X70,0.674,
C23,Sample X71,0.050,
C24,Sample X72,0.052,
D01,Sample X73,0.072,
D02,Sample X74,0.066,
D03,Sample X75,0.075,
