Well,Content,Well Scan: Average (600),
A01,Sample X1,0.071,
A02,Sample X2,0.068,
A03,Sample X3,0.114,
A04,Sample X4,0.117,
A05,Sample X5,0.112,
A06,Sample X6,0.105,
A07,Sample X7,0.092,
A08,Sample X8,0.091,
A09,Sample X9,0.097,
A10,Sample X10,0.090,
A11,Sample X11,0.086,
A12,Sample X12,0.155,
A13,Sample X13,0.114,
A14,Sample X14,0.094,
A15,Sample X15,0.104,
A16,Sample X16,0.113,
A17,Sample X17,0.107,
A18,Sample X18,0.110,
A19,Sample X19,0.107,
A20,Sample X20,0.121,
A21,Sample X21,0.100,
A22,Sample X22,0.117,
A23,Sample X23,0.051,
A24,Sample X24,0.056,
B01,Sample X25,0.090,
B02,Sample X26,0.065,
B03,Sample X27,0.124,
B04,Sample X28,0.110,
B05,Sample X29,0.104,
B06,Sample X30,0.111,
B07,Sample X31,0.111,
B08,Sample X32,0.109,
B09,Sample X33,0.111,
B10,Sample X34,0.104,
B11,Sample X35,0.100,
B12,Sample X36,0.132,
B13,Sample X37,0.133,
B14,Sample X38,0.104,
B15,Sample X39,0.111,
B16,Sample X40,0.111,
B17,Sample X41,0.127,
B18,Sample X42,0.097,
B19,Sample X43,0.111,
B20,Sample X44,0.096,
B21,Sample X45,0.109,
B22,Sample X46,0.117,
B23,Sample X47,0.059,
B24,Sample X48,0.054,
C01,Sample X49,0.062,
C02,Sample X50,0.061,
C03,Sample X51,0.123,
C04,Sample X52,0.090,
C05,Sample X53,0.098,
C06,Sample X54,0.093,
C07,Sample X55,0.097,
C08,Sample X56,0.108,
C09,Sample X57,0.095,
C10,Sample X58,0.086,
C11,Sample X59,0.097,
C12,Sample X60,0.101,
C13,Sample X61,0.117,
C14,Sample X62,0.103,
C15,Sample X63,0.094,
C16,Sample X64,0.092,
C17,Sample X65,0.115,
C18,Sample X66,0.097,
C19,Sample X67,0.100,
C20,Sample X68,0.101,
C21,Sample X69,0.088,
C22,Sample X70,0.093,
C23,Sample X71,0.342,
C24,Sample X72,0.074,
D01,Sample X73,0.063,
D02,Sample X74,0.064,
D03,Sample X75,0.110,
D04,Sample X76,0.106,
D05,Sample X77,0.112,
D06,Sample X78,0.104,
D07,Sample X79,0.109,
D08,Sample X80,0.117,
D09,Sample X81,0.098,
D10,Sample X82,0.099,
D11,Sample X83,0.120,
D12,Sample X84,0.105,
D13,Sample X85,0.142,
D14,Sample X86,0.096,
D15,Sample X87,0.107,
D16,Sample X88,0.112,
D17,Sample X89,0.131,
D18,Sample X90,0.110,
D19,Sample X91,0.098,
D20,Sample X92,0.095,
D21,Sample X93,0.102,
D22,Sample X94,0.119,
D23,Sample X95,0.060,
D24,Sample X96,0.049,
E01,Sample X97,0.062,
E02,Sample X98,0.086,
E03,Sample X99,0.130,
E04,Sample X100,0.090,
E05,Sample X101,0.115,
E06,Sample X102,0.094,
E07,Sample X103,0.102,
E08,Sample X104,0.106,
E09,Sample X105,0.095,
E10,Sample X106,0.097,
E11,Sample X107,0.099,
E12,Sample X108,0.116,
E13,Sample X109,0.152,
E14,Sample X110,0.096,
E15,Sample X111,0.103,
E16,Sample X112,0.098,
E17,Sample X113,0.120,
E18,Sample X114,0.099,
E19,Sample X115,0.100,
E20,Sample X116,0.096,
E21,Sample X117,0.107,
E22,Sample X118,0.100,
E23,Sample X119,0.053,
E24,Sample X120,0.053,
F01,Sample X121,0.064,
F02,Sample X122,0.070,
F03,Sample X123,0.132,
F04,Sample X124,0.097,
F05,Sample X125,0.106,
F06,Sample X126,0.107,
F07,Sample X127,0.104,
F08,Sample X128,0.103,
F09,Sample X129,0.106,
F10,Sample X130,0.098,
F11,Sample X131,0.105,
F12,Sample X132,0.126,
F13,Sample X133,0.152,
F14,Sample X134,0.117,
F15,Sample X135,0.134,
F16,Sample X136,0.106,
F17,Sample X137,0.092,
F18,Sample X138,0.101,
F19,Sample X139,0.109,
F20,Sample X140,0.108,
F21,Sample X141,0.102,
F22,Sample X142,0.103,
F23,Sample X143,0.061,
F24,Sample X144,0.064,
G01,Sample X145,0.067,
G02,Sample X146,0.063,
G03,Sample X147,0.101,
G04,Sample X148,0.098,
G05,Sample X149,0.097,
G06,Sample X150,0.100,
G07,Sample X151,0.097,
G08,Sample X152,0.107,
G09,Sample X153,0.115,
G10,Sample X154,0.100,
G11,Sample X155,0.100,
G12,Sample X156,0.109,
G13,Sample X157,0.172,
G14,Sample X158,0.114,
G15,Sample X159,0.122,
G16,Sample X160,0.102,
G17,Sample X161,0.099,
G18,Sample X162,0.203,
G19,Sample X163,0.091,
G20,Sample X164,0.102,
G21,Sample X165,0.094,
G22,Sample X166,0.089,
G23,Sample X167,0.057,
G24,Sample X168,0.070,
H01,Sample X169,0.079,
H02,Sample X170,0.060,
H03,Sample X171,0.101,
H04,Sample X172,0.107,
H05,Sample X173,0.103,
H06,Sample X174,0.110,
H07,Sample X175,0.106,
H08,Sample X176,0.112,
H09,Sample X177,0.119,
H10,Sample X178,0.097,
H11,Sample X179,0.097,
H12,Sample X180,0.100,
H13,Sample X181,0.143,
H14,Sample X182,0.099,
H15,Sample X183,0.088,
H16,Sample X184,0.102,
H17,Sample X185,0.081,
H18,Sample X186,0.093,
H19,Sample X187,0.094,
H20,Sample X188,0.118,
H21,Sample X189,0.101,
H22,Sample X190,0.111,
H23,Sample X191,0.062,
H24,Sample X192,0.131,
I01,Sample X193,0.064,
I02,Sample X194,0.060,
I03,Sample X195,0.096,
I04,Sample X196,0.102,
I05,Sample X197,0.096,
I06,Sample X198,0.092,
I07,Sample X199,0.096,
I08,Sample X200,0.114,
I09,Sample X201,0.098,
I10,Sample X202,0.097,
I11,Sample X203,0.093,
I12,Sample X204,0.093,
I13,Sample X205,0.119,
I14,Sample X206,0.115,
I15,Sample X207,0.102,
I16,Sample X208,0.093,
I17,Sample X209,0.080,
I18,Sample X210,0.088,
I19,Sample X211,0.091,
I20,Sample X212,0.084,
I21,Sample X213,0.076,
I22,Sample X214,0.091,
I23,Sample X215,0.056,
I24,Sample X216,0.091,
J01,Sample X217,0.061,
J02,Sample X218,0.056,
J03,Sample X219,0.117,
J04,Sample X220,0.102,
J05,Sample X221,0.080,
J06,Sample X222,0.108,
J07,Sample X223,0.081,
J08,Sample X224,0.113,
J09,Sample X225,0.102,
J10,Sample X226,0.102,
J11,Sample X227,0.080,
J12,Sample X228,0.083,
J13,Sample X229,0.100,
J14,Sample X230,0.097,
J15,Sample X231,0.089,
J16,Sample X232,0.096,
J17,Sample X233,0.076,
J18,Sample X234,0.109,
J19,Sample X235,0.082,
J20,Sample X236,0.103,
J21,Sample X237,0.104,
J22,Sample X238,0.079,
J23,Sample X239,0.054,
J24,Sample X240,0.066,
K01,Sample X241,0.066,
K02,Sample X242,0.059,
K03,Sample X243,0.104,
K04,Sample X244,0.105,
K05,Sample X245,0.106,
K06,Sample X246,0.110,
K07,Sample X247,0.102,
K08,Sample X248,0.105,
K09,Sample X249,0.098,
K10,Sample X250,0.113,
K11,Sample X251,0.104,
K12,Sample X252,0.092,
K13,Sample X253,0.105,
K14,Sample X254,0.104,
K15,Sample X255,0.100,
K16,Sample X256,0.095,
K17,Sample X257,0.093,
K18,Sample X258,0.089,
K19,Sample X259,0.097,
K20,Sample X260,0.101,
K21,Sample X261,0.100,
K22,Sample X262,0.093,
K23,Sample X263,0.053,
K24,Sample X264,0.056,
L01,Sample X265,0.066,
L02,Sample X266,0.054,
L03,Sample X267,0.098,
L04,Sample X268,0.100,
L05,Sample X269,0.110,
L06,Sample X270,0.084,
L07,Sample X271,0.103,
L08,Sample X272,0.102,
L09,Sample X273,0.100,
L10,Sample X274,0.193,
L11,Sample X275,0.142,
L12,Sample X276,0.105,
L13,Sample X277,0.099,
L14,Sample X278,0.110,
L15,Sample X279,0.091,
L16,Sample X280,0.086,
L17,Sample X281,0.098,
L18,Sample X282,0.107,
L19,Sample X283,0.195,
L20,Sample X284,0.094,
L21,Sample X285,0.105,
L22,Sample X286,0.103,
L23,Sample X287,0.054,
L24,Sample X288,0.065,
M01,Sample X289,0.054,
M02,Sample X290,0.052,
M03,Sample X291,0.095,
