Well,Content,Well Scan: Average (600),
A01,Sample X1,0.085,
A02,Sample X2,0.075,
A03,Sample X3,0.090,
A04,Sample X4,0.092,
A05,Sample X5,0.097,
A06,Sample X6,0.093,
A07,Sample X7,0.089,
A08,Sample X8,0.087,
A09,Sample X9,0.089,
A10,Sample X10,0.087,
A11,Sample X11,0.081,
A12,Sample X12,0.148,
A13,Sample X13,0.105,
A14,Sample X14,0.085,
A15,Sample X15,0.091,
A16,Sample X16,0.097,
A17,Sample X17,0.086,
A18,Sample X18,0.093,
A19,Sample X19,0.090,
A20,Sample X20,0.099,
A21,Sample X21,0.087,
A22,Sample X22,0.108,
A23,Sample X23,0.068,
A24,Sample X24,0.069,
B01,Sample X25,0.107,
B02,Sample X26,0.072,
B03,Sample X27,0.111,
B04,Sample X28,0.101,
B05,Sample X29,0.092,
B06,Sample X30,0.096,
B07,Sample X31,0.083,
B08,Sample X32,0.099,
B09,Sample X33,0.091,
B10,Sample X34,0.077,
B11,Sample X35,0.092,
B12,Sample X36,0.095,
B13,Sample X37,0.118,
B14,Sample X38,0.096,
B15,Sample X39,0.097,
B16,Sample X40,0.101,
B17,Sample X41,0.128,
B18,Sample X42,0.099,
B19,Sample X43,0.105,
B20,Sample X44,0.098,
B21,Sample X45,0.108,
B22,Sample X46,0.120,
B23,Sample X47,0.081,
B24,Sample X48,0.073,
C01,Sample X49,0.070,
C02,Sample X50,0.060,
C03,Sample X51,0.088,
C04,Sample X52,0.075,
C05,Sample X53,0.077,
C06,Sample X54,0.075,
C07,Sample X55,0.079,
C08,Sample X56,0.071,
C09,Sample X57,0.074,
C10,Sample X58,0.073,
C11,Sample X59,0.080,
C12,Sample X60,0.088,
C13,Sample X61,0.103,
C14,Sample X62,0.093,
C15,Sample X63,0.075,
C16,Sample X64,0.091,
C17,Sample X65,0.112,
C18,Sample X66,0.086,
C19,Sample X67,0.084,
C20,Sample X68,0.085,
C21,Sample X69,0.095,
C22,Sample X70,0.084,
C23,Sample X71,0.046,
C24,Sample X72,0.089,
D01,Sample X73,0.083,
D02,Sample X74,0.051,
D03,Sample X75,0.081,
D04,Sample X76,0.085,
D05,Sample X77,0.080,
D06,Sample X78,0.089,
D07,Sample X79,0.103,
D08,Sample X80,0.090,
D09,Sample X81,0.083,
D10,Sample X82,0.087,
D11,Sample X83,0.084,
D12,Sample X84,0.095,
D13,Sample X85,0.124,
D14,Sample X86,0.091,
D15,Sample X87,0.078,
D16,Sample X88,0.097,
D17,Sample X89,0.090,
D18,Sample X90,0.099,
D19,Sample X91,0.091,
D20,Sample X92,0.100,
D21,Sample X93,0.094,
D22,Sample X94,0.097,
D23,Sample X95,0.073,
D24,Sample X96,0.060,
E01,Sample X97,0.070,
E02,Sample X98,0.063,
E03,Sample X99,0.082,
E04,Sample X100,0.075,
E05,Sample X101,0.090,
E06,Sample X102,0.084,
E07,Sample X103,0.086,
E08,Sample X104,0.092,
E09,Sample X105,0.104,
E10,Sample X106,0.088,
E11,Sample X107,0.073,
E12,Sample X108,0.106,
E13,Sample X109,0.101,
E14,Sample X110,0.092,
E15,Sample X111,0.078,
E16,Sample X112,0.095,
E17,Sample X113,0.094,
E18,Sample X114,0.089,
E19,Sample X115,0.095,
E20,Sample X116,0.089,
E21,Sample X117,0.099,
E22,Sample X118,0.084,
E23,Sample X119,0.059,
E24,Sample X120,0.056,
F01,Sample X121,0.080,
F02,Sample X122,0.082,
F03,Sample X123,0.090,
F04,Sample X124,0.090,
F05,Sample X125,0.093,
F06,Sample X126,0.090,
F07,Sample X127,0.088,
F08,Sample X128,0.087,
F09,Sample X129,0.079,
F10,Sample X130,0.133,
F11,Sample X131,0.077,
F12,Sample X132,0.098,
F13,Sample X133,0.115,
F14,Sample X134,0.259,
F15,Sample X135,0.193,
F16,Sample X136,0.083,
F17,Sample X137,0.132,
F18,Sample X138,0.076,
F19,Sample X139,0.080,
F20,Sample X140,0.085,
F21,Sample X141,0.083,
F22,Sample X142,0.098,
F23,Sample X143,0.066,
F24,Sample X144,0.108,
G01,Sample X145,0.078,
G02,Sample X146,0.069,
G03,Sample X147,0.104,
G04,Sample X148,0.096,
G05,Sample X149,0.093,
G06,Sample X150,0.093,
G07,Sample X151,0.089,
G08,Sample X152,0.106,
G09,Sample X153,0.110,
G10,Sample X154,0.098,
G11,Sample X155,0.126,
G12,Sample X156,0.099,
G13,Sample X157,0.153,
G14,Sample X158,0.272,
G15,Sample X159,0.095,
G16,Sample X160,0.227,
G17,Sample X161,0.268,
G18,Sample X162,0.194,
G19,Sample X163,0.084,
G20,Sample X164,0.105,
G21,Sample X165,0.091,
G22,Sample X166,0.098,
G23,Sample X167,0.062,
G24,Sample X168,0.160,
H01,Sample X169,0.091,
H02,Sample X170,0.067,
H03,Sample X171,0.090,
H04,Sample X172,0.093,
H05,Sample X173,0.092,
H06,Sample X174,0.094,
H07,Sample X175,0.084,
H08,Sample X176,0.122,
H09,Sample X177,0.118,
H10,Sample X178,0.104,
H11,Sample X179,0.093,
H12,Sample X180,0.104,
H13,Sample X181,0.217,
H14,Sample X182,0.137,
H15,Sample X183,0.483,
H16,Sample X184,0.216,
H17,Sample X185,0.260,
H18,Sample X186,0.095,
H19,Sample X187,0.110,
H20,Sample X188,0.115,
H21,Sample X189,0.099,
H22,Sample X190,0.096,
H23,Sample X191,0.069,
H24,Sample X192,0.173,
I01,Sample X193,0.069,
I02,Sample X194,0.068,
I03,Sample X195,0.085,
I04,Sample X196,0.084,
I05,Sample X197,0.084,
I06,Sample X198,0.081,
I07,Sample X199,0.074,
I08,Sample X200,0.093,
I09,Sample X201,0.083,
I10,Sample X202,0.116,
I11,Sample X203,0.289,
I12,Sample X204,0.229,
I13,Sample X205,0.095,
I14,Sample X206,0.119,
I15,Sample X207,0.467,
I16,Sample X208,0.443,
I17,Sample X209,0.355,
I18,Sample X210,0.294,
I19,Sample X211,0.328,
I20,Sample X212,0.092,
I21,Sample X213,0.084,
I22,Sample X214,0.085,
I23,Sample X215,0.058,
I24,Sample X216,0.167,
J01,Sample X217,0.068,
J02,Sample X218,0.057,
J03,Sample X219,0.099,
J04,Sample X220,0.090,
J05,Sample X221,0.087,
J06,Sample X222,0.095,
J07,Sample X223,0.113,
J08,Sample X224,0.088,
J09,Sample X225,0.101,
J10,Sample X226,0.087,
J11,Sample X227,0.376,
J12,Sample X228,0.167,
J13,Sample X229,0.229,
J14,Sample X230,0.119,
J15,Sample X231,0.459,
J16,Sample X232,0.337,
J17,Sample X233,0.142,
J18,Sample X234,0.152,
J19,Sample X235,0.231,
J20,Sample X236,0.093,
J21,Sample X237,0.092,
J22,Sample X238,0.088,
J23,Sample X239,0.055,
J24,Sample X240,0.069,
K01,Sample X241,0.074,
K02,Sample X242,0.062,
K03,Sample X243,0.089,
K04,Sample X244,0.084,
K05,Sample X245,0.090,
K06,Sample X246,0.089,
K07,Sample X247,0.075,
K08,Sample X248,0.105,
K09,Sample X249,0.093,
K10,Sample X250,0.083,
K11,Sample X251,0.161,
K12,Sample X252,0.240,
K13,Sample X253,0.148,
K14,Sample X254,0.124,
K15,Sample X255,0.464,
K16,Sample X256,0.432,
K17,Sample X257,0.148,
K18,Sample X258,0.140,
K19,Sample X259,0.106,
K20,Sample X260,0.091,
K21,Sample X261,0.093,
K22,Sample X262,0.086,
K23,Sample X263,0.065,
K24,Sample X264,0.071,
L01,Sample X265,0.065,
L02,Sample X266,0.056,
L03,Sample X267,0.089,
L04,Sample X268,0.075,
L05,Sample X269,0.091,
L06,Sample X270,0.077,
L07,Sample X271,0.092,
L08,Sample X272,0.088,
L09,Sample X273,0.076,
L10,Sample X274,0.155,
L11,Sample X275,0.161,
L12,Sample X276,0.206,
L13,Sample X277,0.098,
L14,Sample X278,0.095,
L15,Sample X279,0.113,
L16,Sample X280,0.334,
L17,Sample X281,0.117,
L18,Sample X282,0.095,
L19,Sample X283,0.102,
L20,Sample X284,0.083,
L21,Sample X285,0.069,
L22,Sample X286,0.081,
L23,Sample X287,0.057,
L24,Sample X288,0.054,
M01,Sample X289,0.058,
M02,Sample X290,0.055,
M03,Sample X291,0.084,
M04,Sample X292,0.079,
M05,Sample X293,0.083,
M06,Sample X294,0.071,
M07,Sample X295,0.070,
M08,Sample X296,0.091,
M09,Sample X297,0.073,
M10,Sample X298,0.083,
M11,Sample X299,0.063,
M12,Sample X300,0.084,
M13,Sample X301,0.083,
M14,Sample X302,0.072,
M15,Sample X303,0.127,
M16,Sample X304,0.094,
M17,Sample X305,0.079,
M18,Sample X306,0.092,
M19,Sample X307,0.077,
M20,Sample X308,0.074,
M21,Sample X309,0.081,
M22,Sample X310,0.103,
M23,Sample X311,0.107,
M24,Sample X312,0.055,
N01,Sample X313,0.071,
N02,Sample X314,0.054,
N03,Sample X315,0.072,
N04,Sample X316,0.067,
N05,Sample X317,0.075,
N06,Sample X318,0.075,
N07,Sample X319,0.084,
N08,Sample X320,0.091,
N09,Sample X321,0.082,
N10,Sample X322,0.078,
N11,Sample X323,0.083,
N12,Sample X324,0.082,
N13,Sample X325,0.075,
N14,Sample X326,0.073,
N15,Sample X327,0.091,
N16,Sample X328,0.081,
N17,Sample X329,0.083,
N18,Sample X330,0.091,
N19,Sample X331,0.089,
