Well,Content,Well Scan: Average (600),
A01,Sample X1,0.076,
A02,Sample X2,0.063,
A03,Sample X3,0.082,
A04,Sample X4,0.082,
A05,Sample X5,0.085,
A06,Sample X6,0.082,
A07,Sample X7,0.079,
A08,Sample X8,0.077,
A09,Sample X9,0.077,
A10,Sample X10,0.077,
A11,Sample X11,0.071,
A12,Sample X12,0.143,
A13,Sample X13,0.097,
A14,Sample X14,0.087,
A15,Sample X15,0.084,
A16,Sample X16,0.087,
A17,Sample X17,0.084,
A18,Sample X18,0.089,
A19,Sample X19,0.089,
A20,Sample X20,0.097,
A21,Sample X21,0.079,
A22,Sample X22,0.096,
A23,Sample X23,0.056,
A24,Sample X24,0.064,
B01,Sample X25,0.094,
B02,Sample X26,0.068,
B03,Sample X27,0.102,
B04,Sample X28,0.092,
B05,Sample X29,0.086,
B06,Sample X30,0.092,
B07,Sample X31,0.080,
B08,Sample X32,0.090,
B09,Sample X33,0.089,
B10,Sample X34,0.076,
B11,Sample X35,0.089,
B12,Sample X36,0.094,
B13,Sample X37,0.116,
B14,Sample X38,0.097,
B15,Sample X39,0.104,
B16,Sample X40,0.102,
B17,Sample X41,0.122,
B18,Sample X42,0.098,
B19,Sample X43,0.112,
B20,Sample X44,0.101,
B21,Sample X45,0.111,
B22,Sample X46,0.112,
B23,Sample X47,0.077,
B24,Sample X48,0.067,
C01,Sample X49,0.059,
C02,Sample X50,0.055,
C03,Sample X51,0.087,
C04,Sample X52,0.069,
C05,Sample X53,0.074,
C06,Sample X54,0.074,
C07,Sample X55,0.079,
C08,Sample X56,0.083,
C09,Sample X57,0.071,
C10,Sample X58,0.070,
C11,Sample X59,0.078,
C12,Sample X60,0.081,
C13,Sample X61,0.099,
C14,Sample X62,0.088,
C15,Sample X63,0.075,
C16,Sample X64,0.080,
C17,Sample X65,0.104,
C18,Sample X66,0.078,
C19,Sample X67,0.081,
C20,Sample X68,0.088,
C21,Sample X69,0.084,
C22,Sample X70,0.076,
C23,Sample X71,0.128,
C24,Sample X72,0.089,
D01,Sample X73,0.063,
D02,Sample X74,0.096,
D03,Sample X75,0.113,
D04,Sample X76,0.076,
D05,Sample X77,0.075,
D06,Sample X78,0.087,
D07,Sample X79,0.094,
D08,Sample X80,0.098,
D09,Sample X81,0.080,
D10,Sample X82,0.086,
D11,Sample X83,0.101,
D12,Sample X84,0.093,
D13,Sample X85,0.125,
D14,Sample X86,0.091,
D15,Sample X87,0.092,
D16,Sample X88,0.088,
D17,Sample X89,0.085,
D18,Sample X90,0.090,
D19,Sample X91,0.089,
D20,Sample X92,0.081,
D21,Sample X93,0.087,
D22,Sample X94,0.090,
D23,Sample X95,0.081,
D24,Sample X96,0.064,
E01,Sample X97,0.058,
E02,Sample X98,0.081,
E03,Sample X99,0.106,
E04,Sample X100,0.069,
E05,Sample X101,0.082,
E06,Sample X102,0.077,
E07,Sample X103,0.078,
E08,Sample X104,0.085,
E09,Sample X105,0.082,
E10,Sample X106,0.085,
E11,Sample X107,0.090,
E12,Sample X108,0.100,
E13,Sample X109,0.092,
E14,Sample X110,0.077,
E15,Sample X111,0.083,
E16,Sample X112,0.080,
E17,Sample X113,0.100,
E18,Sample X114,0.087,
E19,Sample X115,0.089,
E20,Sample X116,0.088,
E21,Sample X117,0.098,
E22,Sample X118,0.083,
E23,Sample X119,0.064,
E24,Sample X120,0.057,
F01,Sample X121,0.065,
F02,Sample X122,0.071,
F03,Sample X123,0.088,
F04,Sample X124,0.085,
F05,Sample X125,0.104,
F06,Sample X126,0.090,
F07,Sample X127,0.087,
F08,Sample X128,0.091,
F09,Sample X129,0.092,
F10,Sample X130,0.096,
F11,Sample X131,0.092,
F12,Sample X132,0.104,
F13,Sample X133,0.099,
F14,Sample X134,0.115,
F15,Sample X135,0.098,
F16,Sample X136,0.079,
F17,Sample X137,0.101,
F18,Sample X138,0.095,
F19,Sample X139,0.082,
F20,Sample X140,0.098,
F21,Sample X141,0.094,
F22,Sample X142,0.101,
F23,Sample X143,0.064,
F24,Sample X144,0.121,
