Well,Content,Raw Data (600),
A01,Sample X1,0.200,
A02,Sample X2,0.166,
A03,Sample X3,0.210,
A04,Sample X4,0.202,
A05,Sample X5,0.238,
A06,Sample X6,0.212,
A07,Sample X7,0.233,
A08,Sample X8,0.252,
A09,Sample X9,0.254,
A10,Sample X10,0.251,
A11,Sample X11,0.252,
A12,Sample X12,0.390,
A13,Sample X13,0.199,
A14,Sample X14,0.231,
A15,Sample X15,0.216,
A16,Sample X16,0.226,
A17,Sample X17,0.226,
A18,Sample X18,1.462,
A19,Sample X19,1.074,
A20,Sample X20,1.671,
A21,Sample X21,1.876,
A22,Sample X22,1.783,
A23,Sample X23,0.156,
A24,Sample X24,0.148,
B01,Sample X25,0.170,
B02,Sample X26,0.167,
B03,Sample X27,1.222,
B04,Sample X28,1.534,
B05,Sample X29,1.434,
B06,Sample X30,1.541,
B07,Sample X31,1.598,
B08,Sample X32,1.594,
B09,Sample X33,1.490,
B10,Sample X34,1.422,
B11,Sample X35,1.416,
B12,Sample X36,1.785,
B13,Sample X37,1.818,
B14,Sample X38,1.425,
B15,Sample X39,1.359,
B16,Sample X40,1.415,
B17,Sample X41,1.542,
B18,Sample X42,1.187,
B19,Sample X43,1.222,
B20,Sample X44,1.255,
B21,Sample X45,1.097,
B22,Sample X46,0.854,
B23,Sample X47,0.146,
B24,Sample X48,0.147,
C01,Sample X49,0.159,
C02,Sample X50,0.162,
C03,Sample X51,0.987,
C04,Sample X52,1.576,
C05,Sample X53,1.299,
C06,Sample X54,1.315,
C07,Sample X55,1.497,
C08,Sample X56,1.530,
C09,Sample X57,1.362,
C10,Sample X58,1.706,
C11,Sample X59,1.372,
C12,Sample X60,1.405,
C13,Sample X61,1.599,
C14,Sample X62,0.250,
C15,Sample X63,1.500,
C16,Sample X64,2.434,
C17,Sample X65,1.421,
C18,Sample X66,1.476,
C19,Sample X67,1.611,
C20,Sample X68,1.295,
C21,Sample X69,1.471,
C22,Sample X70,1.038,
C23,Sample X71,0.173,
C24,Sample X72,0.143,
D01,Sample X73,0.184,
D02,Sample X74,0.162,
D03,Sample X75,1.172,
D04,Sample X76,1.519,
D05,Sample X77,1.272,
D06,Sample X78,1.308,
D07,Sample X79,1.469,
D08,Sample X80,1.387,
D09,Sample X81,1.288,
D10,Sample X82,1.310,
D11,Sample X83,1.416,
D12,Sample X84,1.404,
D13,Sample X85,1.466,
D14,Sample X86,1.308,
D15,Sample X87,1.356,
D16,Sample X88,1.675,
D17,Sample X89,1.263,
D18,Sample X90,1.112,
D19,Sample X91,0.930,
D20,Sample X92,1.238,
D21,Sample X93,1.101,
D22,Sample X94,0.921,
D23,Sample X95,0.150,
D24,Sample X96,0.143,
E01,Sample X97,0.171,
E02,Sample X98,0.161,
E03,Sample X99,1.088,
E04,Sample X100,1.259,
E05,Sample X101,1.380,
E06,Sample X102,1.853,
E07,Sample X103,1.225,
E08,Sample X104,1.491,
E09,Sample X105,1.398,
E10,Sample X106,2.073,
E11,Sample X107,0.337,
E12,Sample X108,2.112,
E13,Sample X109,1.721,
E14,Sample X110,1.515,
E15,Sample X111,1.646,
E16,Sample X112,1.897,
E17,Sample X113,1.612,
E18,Sample X114,1.135,
E19,Sample X115,1.196,
E20,Sample X116,1.681,
E21,Sample X117,1.479,
E22,Sample X118,1.355,
E23,Sample X119,0.146,
E24,Sample X120,0.142,
F01,Sample X121,0.159,
F02,Sample X122,0.160,
F03,Sample X123,0.971,
F04,Sample X124,1.382,
F05,Sample X125,1.430,
F06,Sample X126,1.246,
F07,Sample X127,1.254,
F08,Sample X128,1.367,
F09,Sample X129,1.303,
F10,Sample X130,1.254,
F11,Sample X131,1.369,
F12,Sample X132,1.365,
F13,Sample X133,1.208,
F14,Sample X134,1.278,
F15,Sample X135,1.475,
F16,Sample X136,1.319,
F17,Sample X137,1.258,
F18,Sample X138,0.259,
F19,Sample X139,1.103,
F20,Sample X140,1.380,
F21,Sample X141,1.482,
F22,Sample X142,1.512,
F23,Sample X143,0.148,
F24,Sample X144,0.144,
G01,Sample X145,0.162,
G02,Sample X146,0.247,
G03,Sample X147,1.179,
G04,Sample X148,1.857,
G05,Sample X149,1.472,
G06,Sample X150,1.327,
G07,Sample X151,1.156,
G08,Sample X152,1.411,
G09,Sample X153,1.425,
G10,Sample X154,1.266,
G11,Sample X155,1.336,
G12,Sample X156,1.543,
G13,Sample X157,1.974,
G14,Sample X158,1.826,
G15,Sample X159,1.826,
G16,Sample X160,1.695,
G17,Sample X161,2.007,
G18,Sample X162,1.456,
G19,Sample X163,1.651,
G20,Sample X164,1.736,
G21,Sample X165,1.730,
G22,Sample X166,1.629,
G23,Sample X167,0.156,
G24,Sample X168,0.145,
H01,Sample X169,0.260,
H02,Sample X170,0.169,
H03,Sample X171,1.606,
H04,Sample X172,1.366,
H05,Sample X173,1.377,
H06,Sample X174,1.358,
H07,Sample X175,1.284,
H08,Sample X176,1.531,
H09,Sample X177,1.379,
H10,Sample X178,1.323,
H11,Sample X179,1.359,
H12,Sample X180,1.607,
H13,Sample X181,1.526,
H14,Sample X182,1.215,
H15,Sample X183,1.340,
H16,Sample X184,1.340,
H17,Sample X185,1.207,
H18,Sample X186,1.191,
H19,Sample X187,1.061,
H20,Sample X188,1.371,
H21,Sample X189,1.254,
H22,Sample X190,0.950,
H23,Sample X191,0.149,
H24,Sample X192,0.150,
I01,Sample X193,0.172,
I02,Sample X194,0.210,
I03,Sample X195,1.305,
I04,Sample X196,1.804,
I05,Sample X197,2.230,
I06,Sample X198,1.451,
I07,Sample X199,1.726,
I08,Sample X200,1.320,
I09,Sample X201,1.408,
I10,Sample X202,2.069,
I11,Sample X203,2.399,
I12,Sample X204,1.632,
I13,Sample X205,2.015,
I14,Sample X206,1.999,
I15,Sample X207,1.829,
I16,Sample X208,1.800,
I17,Sample X209,1.635,
I18,Sample X210,0.312,
I19,Sample X211,1.492,
I20,Sample X212,1.828,
I21,Sample X213,1.782,
I22,Sample X214,1.610,
I23,Sample X215,0.147,
I24,Sample X216,0.145,
J01,Sample X217,0.155,
J02,Sample X218,0.167,
J03,Sample X219,1.018,
J04,Sample X220,1.280,
J05,Sample X221,1.484,
J06,Sample X222,1.393,
J07,Sample X223,1.268,
J08,Sample X224,1.418,
J09,Sample X225,1.374,
J10,Sample X226,1.379,
J11,Sample X227,1.427,
J12,Sample X228,1.391,
J13,Sample X229,1.279,
J14,Sample X230,1.264,
J15,Sample X231,1.327,
J16,Sample X232,1.290,
J17,Sample X233,1.417,
J18,Sample X234,1.012,
J19,Sample X235,1.110,
J20,Sample X236,1.394,
J21,Sample X237,1.343,
J22,Sample X238,1.248,
J23,Sample X239,0.140,
J24,Sample X240,0.149,
K01,Sample X241,0.194,
K02,Sample X242,0.161,
K03,Sample X243,0.986,
K04,Sample X244,1.430,
K05,Sample X245,1.712,
K06,Sample X246,1.329,
K07,Sample X247,1.367,
K08,Sample X248,1.409,
K09,Sample X249,1.538,
K10,Sample X250,1.626,
K11,Sample X251,1.587,
K12,Sample X252,1.873,
K13,Sample X253,2.605,
K14,Sample X254,2.565,
K15,Sample X255,1.884,
K16,Sample X256,1.875,
K17,Sample X257,1.490,
K18,Sample X258,1.464,
K19,Sample X259,1.801,
K20,Sample X260,1.674,
K21,Sample X261,0.198,
K22,Sample X262,1.748,
K23,Sample X263,0.144,
K24,Sample X264,0.147,
L01,Sample X265,0.157,
L02,Sample X266,0.162,
L03,Sample X267,1.041,
L04,Sample X268,1.292,
L05,Sample X269,1.272,
L06,Sample X270,1.452,
L07,Sample X271,1.272,
L08,Sample X272,1.380,
L09,Sample X273,1.366,
L10,Sample X274,1.272,
L11,Sample X275,1.419,
L12,Sample X276,1.298,
L13,Sample X277,1.226,
L14,Sample X278,1.320,
L15,Sample X279,1.252,
L16,Sample X280,1.242,
L17,Sample X281,1.165,
L18,Sample X282,1.470,
L19,Sample X283,1.495,
L20,Sample X284,1.173,
L21,Sample X285,3.750,
L22,Sample X286,1.376,
L23,Sample X287,0.143,
L24,Sample X288,0.144,
M01,Sample X289,0.157,
M02,Sample X290,0.159,
M03,Sample X291,0.874,
M04,Sample X292,1.274,
M05,Sample X293,1.410,
M06,Sample X294,1.620,
M07,Sample X295,1.285,
M08,Sample X296,1.430,
M09,Sample X297,1.302,
M10,Sample X298,1.277,
M11,Sample X299,1.277,
M12,Sample X300,1.282,
M13,Sample X301,1.309,
M14,Sample X302,0.258,
M15,Sample X303,1.211,
M16,Sample X304,1.478,
M17,Sample X305,2.050,
M18,Sample X306,1.345,
M19,Sample X307,1.038,
M20,Sample X308,1.810,
M21,Sample X309,1.813,
M22,Sample X310,1.250,
M23,Sample X311,0.155,
M24,Sample X312,0.141,
N01,Sample X313,0.155,
N02,Sample X314,0.158,
N03,Sample X315,1.328,
N04,Sample X316,1.316,
N05,Sample X317,1.308,
N06,Sample X318,1.349,
N07,Sample X319,1.423,
N08,Sample X320,1.531,
N09,Sample X321,1.359,
N10,Sample X322,1.295,
N11,Sample X323,1.150,
N12,Sample X324,1.242,
N13,Sample X325,1.447,
N14,Sample X326,1.260,
N15,Sample X327,1.230,
N16,Sample X328,1.202,
N17,Sample X329,1.180,
N18,Sample X330,1.007,
N19,Sample X331,1.060,
N20,Sample X332,1.355,
N21,Sample X333,1.786,
N22,Sample X334,1.108,
N23,Sample X335,0.148,
N24,Sample X336,0.141,
O01,Sample X337,3.663,
O02,Sample X338,0.149,
O03,Sample X339,0.950,
O04,Sample X340,1.288,
O05,Sample X341,1.238,
O06,Sample X342,1.432,
O07,Sample X343,0.264,
O08,Sample X344,1.451,
O09,Sample X345,1.305,
O10,Sample X346,1.311,
O11,Sample X347,1.062,
O12,Sample X348,1.114,
O13,Sample X349,1.005,
O14,Sample X350,1.087,
O15,Sample X351,1.031,
O16,Sample X352,1.111,
O17,Sample X353,1.308,
O18,Sample X354,1.276,
O19,Sample X355,1.189,
O20,Sample X356,1.231,
O21,Sample X357,1.115,
O22,Sample X358,1.400,
O23,Sample X359,0.139,
O24,Sample X360,0.135,
P01,Sample X361,0.157,
P02,Sample X362,0.173,
P03,Sample X363,0.225,
P04,Sample X364,0.284,
P05,Sample X365,0.277,
P06,Sample X366,0.280,
P07,Sample X367,0.216,
P08,Sample X368,0.268,
P09,Sample X369,0.209,
P10,Sample X370,0.203,
P11,Sample X371,0.201,
P12,Sample X372,0.204,
P13,Sample X373,1.755,
P14,Sample X374,1.173,
P15,Sample X375,1.265,
P16,Sample X376,1.227,
P17,Sample X377,1.220,
P18,Sample X378,1.065,
P19,Sample X379,1.199,
P20,Sample X380,1.099,
P21,Sample X381,1.532,
P22,Sample X382,1.140,
P23,Sample X383,0.139,
P24,Sample X384,0.139,
