Well,Content,Raw Data (600),
A01,Sample X1,0.204,
A02,Sample X2,0.169,
A03,Sample X3,0.210,
A04,Sample X4,0.202,
A05,Sample X5,0.242,
A06,Sample X6,0.216,
A07,Sample X7,0.237,
A08,Sample X8,0.257,
A09,Sample X9,0.255,
A10,Sample X10,0.251,
A11,Sample X11,0.252,
A12,Sample X12,0.388,
A13,Sample X13,0.200,
A14,Sample X14,0.231,
A15,Sample X15,0.218,
A16,Sample X16,0.226,
A17,Sample X17,0.226,
A18,Sample X18,1.601,
A19,Sample X19,1.212,
A20,Sample X20,1.819,
A21,Sample X21,2.017,
A22,Sample X22,1.921,
A23,Sample X23,0.159,
A24,Sample X24,0.152,
B01,Sample X25,0.174,
B02,Sample X26,0.170,
B03,Sample X27,1.324,
B04,Sample X28,1.703,
B05,Sample X29,1.521,
B06,Sample X30,1.604,
B07,Sample X31,1.744,
B08,Sample X32,1.662,
B09,Sample X33,1.556,
B10,Sample X34,1.501,
B11,Sample X35,1.495,
B12,Sample X36,1.832,
B13,Sample X37,1.995,
B14,Sample X38,1.476,
B15,Sample X39,1.416,
B16,Sample X40,1.467,
B17,Sample X41,1.592,
B18,Sample X42,1.254,
B19,Sample X43,1.266,
B20,Sample X44,1.280,
B21,Sample X45,1.144,
B22,Sample X46,0.919,
B23,Sample X47,0.148,
B24,Sample X48,0.146,
C01,Sample X49,0.163,
C02,Sample X50,0.166,
C03,Sample X51,1.054,
C04,Sample X52,1.697,
C05,Sample X53,1.358,
C06,Sample X54,1.369,
C07,Sample X55,1.445,
C08,Sample X56,1.602,
C09,Sample X57,1.393,
C10,Sample X58,1.570,
C11,Sample X59,1.425,
C12,Sample X60,1.520,
C13,Sample X61,1.625,
C14,Sample X62,0.251,
C15,Sample X63,1.576,
C16,Sample X64,2.929,
C17,Sample X65,1.535,
C18,Sample X66,1.610,
C19,Sample X67,1.732,
C20,Sample X68,1.503,
C21,Sample X69,1.611,
C22,Sample X70,1.111,
C23,Sample X71,0.174,
C24,Sample X72,0.145,
D01,Sample X73,0.189,
D02,Sample X74,0.166,
D03,Sample X75,1.218,
D04,Sample X76,1.615,
D05,Sample X77,1.295,
D06,Sample X78,1.337,
D07,Sample X79,1.486,
D08,Sample X80,1.424,
D09,Sample X81,1.313,
D10,Sample X82,1.349,
D11,Sample X83,1.522,
D12,Sample X84,1.582,
D13,Sample X85,1.510,
D14,Sample X86,1.339,
D15,Sample X87,1.389,
D16,Sample X88,1.683,
D17,Sample X89,1.287,
D18,Sample X90,1.153,
D19,Sample X91,0.998,
D20,Sample X92,1.272,
D21,Sample X93,1.161,
D22,Sample X94,0.983,
D23,Sample X95,0.149,
D24,Sample X96,0.144,
E01,Sample X97,0.175,
E02,Sample X98,0.165,
E03,Sample X99,1.120,
E04,Sample X100,1.286,
E05,Sample X101,1.416,
E06,Sample X102,2.030,
E07,Sample X103,1.264,
E08,Sample X104,1.525,
E09,Sample X105,1.503,
E10,Sample X106,2.401,
E11,Sample X107,0.337,
E12,Sample X108,2.380,
E13,Sample X109,1.943,
E14,Sample X110,1.744,
E15,Sample X111,1.832,
E16,Sample X112,2.284,
E17,Sample X113,1.849,
E18,Sample X114,1.309,
E19,Sample X115,1.330,
E20,Sample X116,1.988,
E21,Sample X117,1.633,
E22,Sample X118,1.573,
E23,Sample X119,0.150,
E24,Sample X120,0.145,
F01,Sample X121,0.164,
F02,Sample X122,0.165,
F03,Sample X123,1.005,
F04,Sample X124,1.393,
