Well,Content,Raw Data (600),
A01,Sample X1,0.204,
A02,Sample X2,0.169,
A03,Sample X3,0.213,
A04,Sample X4,0.208,
A05,Sample X5,0.243,
A06,Sample X6,0.214,
A07,Sample X7,0.232,
A08,Sample X8,0.258,
A09,Sample X9,0.259,
A10,Sample X10,0.250,
A11,Sample X11,0.255,
A12,Sample X12,0.397,
A13,Sample X13,0.202,
A14,Sample X14,0.229,
A15,Sample X15,0.215,
A16,Sample X16,0.230,
A17,Sample X17,0.231,
A18,Sample X18,1.341,
A19,Sample X19,0.985,
A20,Sample X20,1.552,
A21,Sample X21,1.683,
A22,Sample X22,1.613,
A23,Sample X23,0.155,
A24,Sample X24,0.149,
B01,Sample X25,0.173,
B02,Sample X26,0.172,
B03,Sample X27,1.153,
B04,Sample X28,1.470,
B05,Sample X29,1.379,
B06,Sample X30,1.503,
B07,Sample X31,1.396,
B08,Sample X32,1.537,
B09,Sample X33,1.442,
B10,Sample X34,1.356,
B11,Sample X35,1.363,
B12,Sample X36,1.717,
B13,Sample X37,1.737,
B14,Sample X38,1.394,
B15,Sample X39,1.333,
B16,Sample X40,1.377,
B17,Sample X41,1.530,
B18,Sample X42,1.135,
B19,Sample X43,1.192,
B20,Sample X44,1.233,
B21,Sample X45,1.047,
B22,Sample X46,0.787,
B23,Sample X47,0.150,
B24,Sample X48,0.148,
C01,Sample X49,0.160,
C02,Sample X50,0.163,
C03,Sample X51,0.923,
C04,Sample X52,1.672,
C05,Sample X53,1.257,
C06,Sample X54,1.282,
C07,Sample X55,1.357,
C08,Sample X56,1.491,
C09,Sample X57,1.332,
C10,Sample X58,1.664,
C11,Sample X59,1.335,
C12,Sample X60,1.351,
C13,Sample X61,1.595,
C14,Sample X62,0.251,
C15,Sample X63,1.459,
C16,Sample X64,2.331,
C17,Sample X65,1.327,
C18,Sample X66,1.434,
C19,Sample X67,1.519,
C20,Sample X68,1.252,
C21,Sample X69,1.379,
C22,Sample X70,0.859,
C23,Sample X71,0.182,
C24,Sample X72,0.145,
D01,Sample X73,0.188,
D02,Sample X74,0.164,
D03,Sample X75,1.151,
D04,Sample X76,1.351,
D05,Sample X77,1.256,
D06,Sample X78,1.296,
D07,Sample X79,1.450,
D08,Sample X80,1.341,
D09,Sample X81,1.256,
D10,Sample X82,1.280,
D11,Sample X83,1.287,
D12,Sample X84,1.403,
D13,Sample X85,1.435,
D14,Sample X86,1.286,
D15,Sample X87,1.330,
D16,Sample X88,1.678,
D17,Sample X89,1.230,
D18,Sample X90,1.062,
D19,Sample X91,0.885,
D20,Sample X92,1.186,
D21,Sample X93,0.926,
D22,Sample X94,0.872,
D23,Sample X95,0.148,
D24,Sample X96,0.144,
E01,Sample X97,0.172,
E02,Sample X98,0.163,
E03,Sample X99,1.053,
E04,Sample X100,1.251,
E05,Sample X101,1.379,
E06,Sample X102,1.764,
E07,Sample X103,1.182,
E08,Sample X104,1.428,
E09,Sample X105,1.329,
E10,Sample X106,1.908,
E11,Sample X107,0.341,
E12,Sample X108,2.110,
E13,Sample X109,1.531,
E14,Sample X110,1.415,
E15,Sample X111,1.550,
E16,Sample X112,1.606,
E17,Sample X113,1.489,
E18,Sample X114,1.049,
E19,Sample X115,1.079,
E20,Sample X116,1.571,
E21,Sample X117,1.379,
E22,Sample X118,1.276,
E23,Sample X119,0.147,
E24,Sample X120,0.142,
F01,Sample X121,0.162,
F02,Sample X122,0.163,
F03,Sample X123,0.929,
F04,Sample X124,1.395,
