Well,Content,Well Scan: Average (600),
A01,Sample X1,0.063,
A02,Sample X2,0.061,
A03,Sample X3,0.079,
A04,Sample X4,0.078,
A05,Sample X5,0.072,
A06,Sample X6,0.077,
A07,Sample X7,0.085,
A08,Sample X8,0.081,
A09,Sample X9,0.078,
A10,Sample X10,0.082,
A11,Sample X11,0.083,
A12,Sample X12,0.081,
A13,Sample X13,0.100,
A14,Sample X14,0.072,
A15,Sample X15,0.084,
A16,Sample X16,0.090,
A17,Sample X17,0.091,
A18,Sample X18,0.127,
A19,Sample X19,0.118,
A20,Sample X20,0.112,
A21,Sample X21,0.129,
A22,Sample X22,0.115,
A23,Sample X23,0.065,
A24,Sample X24,0.052,
B01,Sample X25,0.062,
B02,Sample X26,0.067,
B03,Sample X27,0.120,
B04,Sample X28,0.112,
B05,Sample X29,0.101,
B06,Sample X30,0.101,
B07,Sample X31,0.114,
B08,Sample X32,0.102,
B09,Sample X33,0.106,
B10,Sample X34,0.106,
B11,Sample X35,0.114,
B12,Sample X36,0.136,
B13,Sample X37,0.135,
B14,Sample X38,0.124,
B15,Sample X39,0.122,
B16,Sample X40,0.132,
B17,Sample X41,0.149,
B18,Sample X42,0.129,
B19,Sample X43,0.132,
B20,Sample X44,0.147,
B21,Sample X45,0.125,
B22,Sample X46,0.113,
B23,Sample X47,0.072,
B24,Sample X48,0.074,
C01,Sample X49,0.052,
C02,Sample X50,0.055,
C03,Sample X51,0.122,
C04,Sample X52,0.130,
C05,Sample X53,0.103,
C06,Sample X54,0.100,
C07,Sample X55,0.068,
C08,Sample X56,0.109,
C09,Sample X57,0.137,
C10,Sample X58,0.137,
C11,Sample X59,0.124,
C12,Sample X60,0.085,
C13,Sample X61,0.135,
C14,Sample X62,0.134,
C15,Sample X63,0.129,
C16,Sample X64,0.126,
C17,Sample X65,0.118,
C18,Sample X66,0.091,
C19,Sample X67,0.126,
C20,Sample X68,0.111,
C21,Sample X69,0.118,
C22,Sample X70,0.116,
C23,Sample X71,0.074,
C24,Sample X72,0.154,
D01,Sample X73,0.057,
D02,Sample X74,0.064,
D03,Sample X75,0.110,
D04,Sample X76,0.117,
D05,Sample X77,0.074,
D06,Sample X78,0.086,
D07,Sample X79,0.115,
D08,Sample X80,0.164,
D09,Sample X81,0.123,
D10,Sample X82,0.112,
D11,Sample X83,0.101,
D12,Sample X84,0.125,
D13,Sample X85,0.145,
D14,Sample X86,0.136,
D15,Sample X87,0.124,
D16,Sample X88,0.144,
D17,Sample X89,0.152,
D18,Sample X90,0.126,
D19,Sample X91,0.127,
D20,Sample X92,0.102,
D21,Sample X93,0.105,
D22,Sample X94,0.106,
D23,Sample X95,0.074,
D24,Sample X96,0.070,
E01,Sample X97,0.056,
E02,Sample X98,0.061,
E03,Sample X99,0.109,
E04,Sample X100,0.100,
E05,Sample X101,0.084,
E06,Sample X102,0.098,
E07,Sample X103,0.110,
E08,Sample X104,0.134,
E09,Sample X105,0.092,
E10,Sample X106,0.093,
E11,Sample X107,0.106,
E12,Sample X108,0.106,
E13,Sample X109,0.126,
E14,Sample X110,0.126,
E15,Sample X111,0.111,
E16,Sample X112,0.106,
E17,Sample X113,0.140,
E18,Sample X114,0.087,
E19,Sample X115,0.080,
E20,Sample X116,0.090,
E21,Sample X117,0.100,
E22,Sample X118,0.086,
E23,Sample X119,0.064,
E24,Sample X120,0.075,
F01,Sample X121,0.069,
F02,Sample X122,0.060,
F03,Sample X123,0.113,
F04,Sample X124,0.142,
F05,Sample X125,0.124,
F06,Sample X126,0.126,
F07,Sample X127,0.096,
F08,Sample X128,0.137,
F09,Sample X129,0.100,
F10,Sample X130,0.091,
F11,Sample X131,0.121,
F12,Sample X132,0.118,
F13,Sample X133,0.130,
F14,Sample X134,0.126,
F15,Sample X135,0.116,
F16,Sample X136,0.118,
F17,Sample X137,0.131,
F18,Sample X138,0.123,
F19,Sample X139,0.128,
F20,Sample X140,0.123,
F21,Sample X141,0.103,
F22,Sample X142,0.095,
F23,Sample X143,0.075,
F24,Sample X144,0.073,
G01,Sample X145,0.072,
G02,Sample X146,0.057,
G03,Sample X147,0.118,
G04,Sample X148,0.120,
G05,Sample X149,0.135,
G06,Sample X150,0.122,
G07,Sample X151,0.140,
G08,Sample X152,0.154,
G09,Sample X153,0.113,
G10,Sample X154,0.121,
G11,Sample X155,0.122,
G12,Sample X156,0.104,
G13,Sample X157,0.127,
G14,Sample X158,0.127,
G15,Sample X159,0.110,
G16,Sample X160,0.104,
G17,Sample X161,0.102,
G18,Sample X162,0.124,
G19,Sample X163,0.314,
G20,Sample X164,0.104,
G21,Sample X165,0.131,
G22,Sample X166,0.086,
G23,Sample X167,0.077,
G24,Sample X168,0.070,
H01,Sample X169,0.057,
H02,Sample X170,0.067,
H03,Sample X171,0.122,
H04,Sample X172,0.130,
H05,Sample X173,0.138,
H06,Sample X174,0.113,
H07,Sample X175,0.136,
H08,Sample X176,0.161,
H09,Sample X177,0.115,
H10,Sample X178,0.129,
H11,Sample X179,0.141,
H12,Sample X180,0.136,
H13,Sample X181,0.119,
H14,Sample X182,0.123,
H15,Sample X183,0.118,
H16,Sample X184,0.128,
H17,Sample X185,0.139,
H18,Sample X186,0.139,
H19,Sample X187,0.146,
H20,Sample X188,0.141,
H21,Sample X189,0.132,
H22,Sample X190,0.143,
H23,Sample X191,0.078,
H24,Sample X192,0.071,
I01,Sample X193,0.077,
I02,Sample X194,0.060,
I03,Sample X195,0.116,
I04,Sample X196,0.130,
I05,Sample X197,0.122,
I06,Sample X198,0.123,
I07,Sample X199,0.079,
I08,Sample X200,0.158,
I09,Sample X201,0.117,
I10,Sample X202,0.122,
I11,Sample X203,0.114,
I12,Sample X204,0.122,
I13,Sample X205,0.140,
I14,Sample X206,0.117,
I15,Sample X207,0.107,
I16,Sample X208,0.099,
I17,Sample X209,0.103,
I18,Sample X210,0.106,
I19,Sample X211,0.144,
I20,Sample X212,0.125,
I21,Sample X213,0.110,
I22,Sample X214,0.113,
I23,Sample X215,0.058,
I24,Sample X216,0.054,
J01,Sample X217,0.062,
J02,Sample X218,0.055,
J03,Sample X219,0.092,
J04,Sample X220,0.130,
J05,Sample X221,0.118,
J06,Sample X222,0.117,
J07,Sample X223,0.104,
J08,Sample X224,0.149,
J09,Sample X225,0.119,
J10,Sample X226,0.119,
J11,Sample X227,0.119,
J12,Sample X228,0.250,
J13,Sample X229,0.151,
J14,Sample X230,0.107,
J15,Sample X231,0.119,
J16,Sample X232,0.127,
