Well,Content,Well Scan: Average (600),
A01,Sample X1,0.074,
A02,Sample X2,0.069,
A03,Sample X3,0.085,
A04,Sample X4,0.087,
A05,Sample X5,0.074,
A06,Sample X6,0.074,
A07,Sample X7,0.079,
A08,Sample X8,0.074,
A09,Sample X9,0.072,
A10,Sample X10,0.066,
A11,Sample X11,0.069,
A12,Sample X12,0.069,
A13,Sample X13,0.083,
A14,Sample X14,0.060,
A15,Sample X15,0.064,
A16,Sample X16,0.064,
A17,Sample X17,0.065,
A18,Sample X18,0.747,
A19,Sample X19,0.610,
A20,Sample X20,0.569,
A21,Sample X21,0.633,
A22,Sample X22,0.608,
A23,Sample X23,0.059,
A24,Sample X24,0.050,
B01,Sample X25,0.067,
B02,Sample X26,0.077,
B03,Sample X27,0.674,
B04,Sample X28,0.643,
B05,Sample X29,0.632,
B06,Sample X30,0.684,
B07,Sample X31,0.597,
B08,Sample X32,0.666,
B09,Sample X33,0.640,
B10,Sample X34,0.627,
B11,Sample X35,0.703,
B12,Sample X36,0.633,
B13,Sample X37,0.601,
B14,Sample X38,0.668,
B15,Sample X39,0.617,
B16,Sample X40,0.699,
B17,Sample X41,0.644,
B18,Sample X42,0.634,
B19,Sample X43,0.598,
B20,Sample X44,0.544,
B21,Sample X45,0.616,
B22,Sample X46,0.560,
B23,Sample X47,0.059,
B24,Sample X48,0.056,
C01,Sample X49,0.058,
C02,Sample X50,0.065,
C03,Sample X51,0.565,
C04,Sample X52,0.618,
C05,Sample X53,0.622,
C06,Sample X54,0.332,
C07,Sample X55,0.062,
C08,Sample X56,0.593,
C09,Sample X57,0.598,
C10,Sample X58,0.576,
C11,Sample X59,0.607,
C12,Sample X60,0.058,
C13,Sample X61,0.551,
C14,Sample X62,0.544,
C15,Sample X63,0.555,
C16,Sample X64,0.624,
C17,Sample X65,0.087,
C18,Sample X66,0.060,
C19,Sample X67,0.653,
C20,Sample X68,0.563,
C21,Sample X69,0.558,
C22,Sample X70,0.556,
C23,Sample X71,0.053,
C24,Sample X72,0.142,
D01,Sample X73,0.065,
D02,Sample X74,0.066,
D03,Sample X75,0.657,
D04,Sample X76,0.630,
D05,Sample X77,0.066,
D06,Sample X78,0.584,
D07,Sample X79,0.696,
D08,Sample X80,0.651,
D09,Sample X81,0.621,
D10,Sample X82,0.624,
D11,Sample X83,0.552,
D12,Sample X84,0.583,
D13,Sample X85,0.631,
D14,Sample X86,0.605,
D15,Sample X87,0.569,
D16,Sample X88,0.650,
D17,Sample X89,0.614,
D18,Sample X90,0.558,
D19,Sample X91,0.553,
D20,Sample X92,0.215,
D21,Sample X93,0.081,
D22,Sample X94,0.525,
D23,Sample X95,0.060,
D24,Sample X96,0.058,
E01,Sample X97,0.063,
E02,Sample X98,0.064,
E03,Sample X99,0.669,
E04,Sample X100,0.578,
E05,Sample X101,0.074,
E06,Sample X102,0.542,
E07,Sample X103,0.612,
E08,Sample X104,0.679,
E09,Sample X105,0.514,
E10,Sample X106,0.580,
E11,Sample X107,0.628,
E12,Sample X108,0.623,
E13,Sample X109,0.655,
E14,Sample X110,0.605,
E15,Sample X111,0.642,
E16,Sample X112,0.663,
E17,Sample X113,0.664,
E18,Sample X114,0.083,
E19,Sample X115,0.423,
E20,Sample X116,0.299,
E21,Sample X117,0.617,
E22,Sample X118,0.087,
E23,Sample X119,0.066,
E24,Sample X120,0.062,
F01,Sample X121,0.076,
F02,Sample X122,0.064,
F03,Sample X123,0.619,
F04,Sample X124,0.569,
F05,Sample X125,0.583,
F06,Sample X126,0.598,
F07,Sample X127,0.198,
F08,Sample X128,0.665,
F09,Sample X129,0.208,
F10,Sample X130,0.074,
F11,Sample X131,0.638,
F12,Sample X132,0.585,
F13,Sample X133,0.526,
F14,Sample X134,0.564,
F15,Sample X135,0.581,
F16,Sample X136,0.547,
F17,Sample X137,0.527,
F18,Sample X138,0.574,
F19,Sample X139,0.379,
F20,Sample X140,0.619,
F21,Sample X141,0.095,
F22,Sample X142,0.079,
F23,Sample X143,0.063,
F24,Sample X144,0.058,
G01,Sample X145,0.078,
G02,Sample X146,0.059,
G03,Sample X147,0.556,
G04,Sample X148,0.635,
G05,Sample X149,0.534,
G06,Sample X150,0.561,
G07,Sample X151,0.662,
G08,Sample X152,0.561,
G09,Sample X153,0.459,
G10,Sample X154,0.402,
G11,Sample X155,0.568,
G12,Sample X156,0.441,
G13,Sample X157,0.099,
G14,Sample X158,0.313,
G15,Sample X159,0.083,
G16,Sample X160,0.086,
G17,Sample X161,0.083,
G18,Sample X162,0.496,
G19,Sample X163,0.726,
G20,Sample X164,0.245,
G21,Sample X165,0.574,
G22,Sample X166,0.080,
G23,Sample X167,0.066,
G24,Sample X168,0.059,
H01,Sample X169,0.060,
H02,Sample X170,0.066,
H03,Sample X171,0.605,
H04,Sample X172,0.578,
H05,Sample X173,0.548,
H06,Sample X174,0.276,
H07,Sample X175,0.703,
H08,Sample X176,0.546,
H09,Sample X177,0.580,
H10,Sample X178,0.634,
H11,Sample X179,0.448,
H12,Sample X180,0.488,
H13,Sample X181,0.100,
H14,Sample X182,0.658,
H15,Sample X183,0.558,
H16,Sample X184,0.600,
H17,Sample X185,0.594,
H18,Sample X186,0.548,
H19,Sample X187,0.554,
H20,Sample X188,0.683,
H21,Sample X189,0.583,
H22,Sample X190,0.533,
H23,Sample X191,0.062,
H24,Sample X192,0.054,
I01,Sample X193,0.078,
I02,Sample X194,0.062,
I03,Sample X195,0.626,
I04,Sample X196,0.614,
I05,Sample X197,0.616,
I06,Sample X198,0.553,
I07,Sample X199,0.206,
I08,Sample X200,0.545,
I09,Sample X201,0.590,
I10,Sample X202,0.506,
I11,Sample X203,0.620,
I12,Sample X204,0.566,
I13,Sample X205,0.546,
I14,Sample X206,0.454,
I15,Sample X207,0.523,
I16,Sample X208,0.483,
I17,Sample X209,0.081,
I18,Sample X210,0.511,
I19,Sample X211,0.621,
I20,Sample X212,0.728,
I21,Sample X213,0.607,
I22,Sample X214,0.624,
I23,Sample X215,0.052,
I24,Sample X216,0.051,
J01,Sample X217,0.063,
J02,Sample X218,0.060,
J03,Sample X219,0.080,
J04,Sample X220,0.650,
J05,Sample X221,0.588,
J06,Sample X222,0.616,
J07,Sample X223,0.516,
J08,Sample X224,0.602,
J09,Sample X225,0.499,
J10,Sample X226,0.523,
J11,Sample X227,0.502,
J12,Sample X228,0.678,
J13,Sample X229,0.473,
J14,Sample X230,0.543,
J15,Sample X231,0.546,
J16,Sample X232,0.591,
J17,Sample X233,0.515,
J18,Sample X234,0.540,
J19,Sample X235,0.538,
J20,Sample X236,0.623,
J21,Sample X237,0.512,
J22,Sample X238,0.580,
J23,Sample X239,0.049,
J24,Sample X240,0.050,
K01,Sample X241,0.061,
K02,Sample X242,0.058,
K03,Sample X243,0.569,
K04,Sample X244,0.550,
K05,Sample X245,0.363,
K06,Sample X246,0.550,
K07,Sample X247,0.524,
K08,Sample X248,0.580,
K09,Sample X249,0.545,
K10,Sample X250,0.435,
K11,Sample X251,0.069,
K12,Sample X252,0.430,
K13,Sample X253,0.541,
K14,Sample X254,0.523,
K15,Sample X255,0.069,
K16,Sample X256,0.425,
K17,Sample X257,0.552,
K18,Sample X258,0.534,
K19,Sample X259,0.624,
K20,Sample X260,0.517,
K21,Sample X261,0.063,
K22,Sample X262,0.441,
K23,Sample X263,0.051,
K24,Sample X264,0.056,
L01,Sample X265,0.055,
L02,Sample X266,0.056,
L03,Sample X267,0.505,
L04,Sample X268,0.612,
L05,Sample X269,0.658,
L06,Sample X270,0.764,
L07,Sample X271,0.568,
L08,Sample X272,0.613,
L09,Sample X273,0.444,
L10,Sample X274,0.431,
L11,Sample X275,0.452,
L12,Sample X276,0.571,
L13,Sample X277,0.437,
L14,Sample X278,0.064,
L15,Sample X279,0.424,
L16,Sample X280,0.627,
L17,Sample X281,0.068,
L18,Sample X282,0.542,
L19,Sample X283,0.550,
L20,Sample X284,0.540,
L21,Sample X285,0.556,
L22,Sample X286,0.544,
L23,Sample X287,0.052,
L24,Sample X288,0.056,
M01,Sample X289,0.059,
M02,Sample X290,0.051,
M03,Sample X291,0.060,
M04,Sample X292,0.627,
M05,Sample X293,0.654,
M06,Sample X294,0.617,
M07,Sample X295,0.531,
M08,Sample X296,0.308,
M09,Sample X297,0.567,
M10,Sample X298,0.477,
M11,Sample X299,0.504,
M12,Sample X300,0.058,
M13,Sample X301,0.582,
M14,Sample X302,0.057,
M15,Sample X303,0.574,
M16,Sample X304,0.065,
M17,Sample X305,0.358,
M18,Sample X306,0.169,
M19,Sample X307,0.578,
M20,Sample X308,0.536,
M21,Sample X309,0.563,
M22,Sample X310,0.566,
M23,Sample X311,0.046,
M24,Sample X312,0.050,
N01,Sample X313,0.079,
N02,Sample X314,0.056,
N03,Sample X315,0.521,
N04,Sample X316,0.588,
N05,Sample X317,0.324,
N06,Sample X318,0.604,
N07,Sample X319,0.477,
N08,Sample X320,0.098,
N09,Sample X321,0.060,
N10,Sample X322,0.057,
N11,Sample X323,0.408,
N12,Sample X324,0.550,
N13,Sample X325,0.455,
N14,Sample X326,0.586,
N15,Sample X327,0.564,
N16,Sample X328,0.636,
N17,Sample X329,0.540,
N18,Sample X330,0.628,
N19,Sample X331,0.596,
N20,Sample X332,0.616,
N21,Sample X333,0.510,
N22,Sample X334,0.594,
N23,Sample X335,0.047,
N24,Sample X336,0.049,
O01,Sample X337,0.084,
O02,Sample X338,0.052,
O03,Sample X339,0.561,
O04,Sample X340,0.602,
O05,Sample X341,0.637,
O06,Sample X342,0.669,
O07,Sample X343,0.616,
O08,Sample X344,0.612,
O09,Sample X345,0.561,
O10,Sample X346,0.066,
O11,Sample X347,0.567,
O12,Sample X348,0.465,
O13,Sample X349,0.602,
O14,Sample X350,0.620,
O15,Sample X351,0.591,
O16,Sample X352,0.603,
O17,Sample X353,0.660,
O18,Sample X354,0.600,
O19,Sample X355,0.614,
O20,Sample X356,0.597,
O21,Sample X357,0.606,
O22,Sample X358,0.625,
O23,Sample X359,0.051,
O24,Sample X360,0.048,
P01,Sample X361,0.078,
P02,Sample X362,0.056,
P03,Sample X363,0.065,
P04,Sample X364,0.068,
P05,Sample X365,0.071,
P06,Sample X366,0.078,
P07,Sample X367,0.132,
P08,Sample X368,0.071,
P09,Sample X369,0.058,
P10,Sample X370,0.056,
P11,Sample X371,0.054,
P12,Sample X372,0.053,
P13,Sample X373,0.620,
P14,Sample X374,0.641,
P15,Sample X375,0.625,
P16,Sample X376,0.610,
P17,Sample X377,0.620,
P18,Sample X378,0.800,
P19,Sample X379,0.619,
P20,Sample X380,0.612,
P21,Sample X381,0.651,
P22,Sample X382,0.646,
P23,Sample X383,0.047,
P24,Sample X384,0.050,
