Well,Content,Well Scan: Average (600),
A01,Sample X1,0.096,
A02,Sample X2,0.086,
A03,Sample X3,0.108,
A04,Sample X4,0.115,
A05,Sample X5,0.081,
A06,Sample X6,0.096,
A07,Sample X7,0.091,
A08,Sample X8,0.089,
A09,Sample X9,0.093,
A10,Sample X10,0.082,
A11,Sample X11,0.138,
A12,Sample X12,0.339,
A13,Sample X13,0.360,
A14,Sample X14,0.357,
A15,Sample X15,0.155,
A16,Sample X16,0.301,
A17,Sample X17,0.122,
A18,Sample X18,0.103,
A19,Sample X19,0.105,
A20,Sample X20,0.127,
A21,Sample X21,0.088,
A22,Sample X22,0.076,
A23,Sample X23,0.065,
A24,Sample X24,0.063,
B01,Sample X25,0.067,
B02,Sample X26,0.074,
B03,Sample X27,0.091,
B04,Sample X28,0.090,
B05,Sample X29,0.134,
B06,Sample X30,0.153,
B07,Sample X31,0.095,
B08,Sample X32,0.078,
B09,Sample X33,0.070,
B10,Sample X34,0.067,
B11,Sample X35,0.186,
B12,Sample X36,0.285,
B13,Sample X37,0.329,
B14,Sample X38,0.371,
B15,Sample X39,0.433,
B16,Sample X40,0.359,
B17,Sample X41,0.219,
B18,Sample X42,0.142,
B19,Sample X43,0.275,
B20,Sample X44,0.157,
B21,Sample X45,0.100,
B22,Sample X46,0.100,
B23,Sample X47,0.044,
B24,Sample X48,0.064,
C01,Sample X49,0.060,
C02,Sample X50,0.086,
C03,Sample X51,0.228,
C04,Sample X52,0.308,
C05,Sample X53,0.317,
C06,Sample X54,0.227,
C07,Sample X55,0.083,
C08,Sample X56,0.085,
C09,Sample X57,0.095,
C10,Sample X58,0.131,
C11,Sample X59,0.247,
C12,Sample X60,0.256,
C13,Sample X61,0.456,
C14,Sample X62,0.457,
C15,Sample X63,0.380,
C16,Sample X64,0.488,
C17,Sample X65,0.292,
C18,Sample X66,0.159,
C19,Sample X67,0.367,
C20,Sample X68,0.165,
C21,Sample X69,0.095,
C22,Sample X70,0.102,
C23,Sample X71,0.280,
C24,Sample X72,0.196,
D01,Sample X73,0.082,
D02,Sample X74,0.182,
D03,Sample X75,0.248,
D04,Sample X76,0.315,
D05,Sample X77,0.328,
D06,Sample X78,0.186,
D07,Sample X79,0.101,
D08,Sample X80,0.125,
D09,Sample X81,0.100,
D10,Sample X82,0.105,
D11,Sample X83,0.425,
D12,Sample X84,0.304,
D13,Sample X85,0.609,
D14,Sample X86,0.342,
D15,Sample X87,0.397,
D16,Sample X88,0.096,
D17,Sample X89,0.115,
D18,Sample X90,0.103,
D19,Sample X91,0.102,
D20,Sample X92,0.283,
D21,Sample X93,0.193,
D22,Sample X94,0.295,
D23,Sample X95,0.242,
D24,Sample X96,0.087,
E01,Sample X97,0.077,
E02,Sample X98,0.208,
E03,Sample X99,0.368,
E04,Sample X100,0.245,
E05,Sample X101,0.339,
E06,Sample X102,0.325,
E07,Sample X103,0.097,
E08,Sample X104,0.126,
E09,Sample X105,0.194,
E10,Sample X106,0.447,
E11,Sample X107,0.445,
E12,Sample X108,0.403,
E13,Sample X109,0.314,
E14,Sample X110,0.468,
E15,Sample X111,0.422,
E16,Sample X112,0.397,
E17,Sample X113,0.146,
E18,Sample X114,0.110,
E19,Sample X115,0.119,
E20,Sample X116,0.305,
E21,Sample X117,0.328,
E22,Sample X118,0.413,
E23,Sample X119,0.205,
E24,Sample X120,0.085,
F01,Sample X121,0.099,
F02,Sample X122,0.275,
F03,Sample X123,0.149,
F04,Sample X124,0.153,
F05,Sample X125,0.367,
F06,Sample X126,0.429,
F07,Sample X127,0.131,
F08,Sample X128,0.167,
F09,Sample X129,0.260,
F10,Sample X130,0.405,
F11,Sample X131,0.326,
F12,Sample X132,0.617,
F13,Sample X133,0.313,
F14,Sample X134,0.392,
F15,Sample X135,0.128,
F16,Sample X136,0.269,
F17,Sample X137,0.216,
F18,Sample X138,0.249,
F19,Sample X139,0.213,
F20,Sample X140,0.356,
F21,Sample X141,0.326,
F22,Sample X142,0.164,
F23,Sample X143,0.152,
F24,Sample X144,0.105,
G01,Sample X145,0.103,
G02,Sample X146,0.259,
G03,Sample X147,0.175,
G04,Sample X148,0.367,
G05,Sample X149,0.403,
G06,Sample X150,0.484,
G07,Sample X151,0.300,
G08,Sample X152,0.170,
G09,Sample X153,0.197,
G10,Sample X154,0.238,
G11,Sample X155,0.436,
G12,Sample X156,0.480,
G13,Sample X157,0.460,
G14,Sample X158,0.185,
G15,Sample X159,0.435,
G16,Sample X160,0.478,
G17,Sample X161,0.396,
G18,Sample X162,0.456,
G19,Sample X163,0.213,
G20,Sample X164,0.200,
G21,Sample X165,0.396,
G22,Sample X166,0.365,
G23,Sample X167,0.110,
G24,Sample X168,0.096,
H01,Sample X169,0.094,
H02,Sample X170,0.112,
H03,Sample X171,0.269,
H04,Sample X172,0.361,
H05,Sample X173,0.216,
H06,Sample X174,0.374,
H07,Sample X175,0.427,
H08,Sample X176,0.386,
H09,Sample X177,0.366,
H10,Sample X178,0.280,
H11,Sample X179,0.565,
H12,Sample X180,0.430,
H13,Sample X181,0.255,
H14,Sample X182,0.274,
H15,Sample X183,0.461,
H16,Sample X184,0.500,
H17,Sample X185,0.297,
H18,Sample X186,0.176,
H19,Sample X187,0.196,
H20,Sample X188,0.301,
H21,Sample X189,0.417,
H22,Sample X190,0.343,
H23,Sample X191,0.098,
H24,Sample X192,0.108,
I01,Sample X193,0.108,
I02,Sample X194,0.096,
I03,Sample X195,0.295,
