Well,Content,Well Scan: Average (600),
A01,Sample X1,0.075,
A02,Sample X2,0.065,
A03,Sample X3,0.092,
A04,Sample X4,0.114,
A05,Sample X5,0.071,
A06,Sample X6,0.073,
A07,Sample X7,0.079,
A08,Sample X8,0.075,
A09,Sample X9,0.073,
A10,Sample X10,0.065,
A11,Sample X11,0.068,
A12,Sample X12,0.066,
A13,Sample X13,0.081,
A14,Sample X14,0.057,
A15,Sample X15,0.061,
A16,Sample X16,0.065,
A17,Sample X17,0.065,
A18,Sample X18,0.743,
A19,Sample X19,0.656,
A20,Sample X20,0.636,
A21,Sample X21,0.743,
A22,Sample X22,0.699,
A23,Sample X23,0.061,
A24,Sample X24,0.055,
B01,Sample X25,0.068,
B02,Sample X26,0.078,
B03,Sample X27,0.675,
B04,Sample X28,0.799,
B05,Sample X29,0.791,
B06,Sample X30,0.855,
B07,Sample X31,0.735,
B08,Sample X32,0.968,
B09,Sample X33,0.644,
B10,Sample X34,0.849,
B11,Sample X35,0.717,
B12,Sample X36,0.938,
B13,Sample X37,0.700,
B14,Sample X38,0.786,
B15,Sample X39,0.883,
B16,Sample X40,0.809,
B17,Sample X41,0.800,
B18,Sample X42,0.936,
B19,Sample X43,0.692,
B20,Sample X44,0.658,
B21,Sample X45,0.748,
B22,Sample X46,0.652,
B23,Sample X47,0.053,
B24,Sample X48,0.053,
C01,Sample X49,0.058,
C02,Sample X50,0.066,
C03,Sample X51,0.669,
C04,Sample X52,0.713,
C05,Sample X53,0.642,
C06,Sample X54,0.450,
C07,Sample X55,0.061,
C08,Sample X56,0.698,
C09,Sample X57,0.710,
C10,Sample X58,0.645,
C11,Sample X59,0.612,
C12,Sample X60,0.057,
C13,Sample X61,0.637,
C14,Sample X62,0.578,
C15,Sample X63,0.615,
C16,Sample X64,0.677,
C17,Sample X65,0.083,
C18,Sample X66,0.059,
C19,Sample X67,0.746,
C20,Sample X68,0.645,
C21,Sample X69,0.592,
C22,Sample X70,0.648,
C23,Sample X71,0.055,
C24,Sample X72,0.140,
D01,Sample X73,0.067,
D02,Sample X74,0.068,
D03,Sample X75,0.860,
D04,Sample X76,0.660,
D05,Sample X77,0.068,
D06,Sample X78,0.671,
D07,Sample X79,0.708,
D08,Sample X80,0.698,
D09,Sample X81,0.692,
D10,Sample X82,0.627,
D11,Sample X83,0.690,
D12,Sample X84,0.627,
D13,Sample X85,0.676,
D14,Sample X86,0.646,
D15,Sample X87,0.660,
D16,Sample X88,0.723,
D17,Sample X89,0.700,
D18,Sample X90,0.719,
D19,Sample X91,0.620,
D20,Sample X92,0.261,
D21,Sample X93,0.123,
D22,Sample X94,0.634,
D23,Sample X95,0.058,
D24,Sample X96,0.055,
E01,Sample X97,0.063,
E02,Sample X98,0.065,
E03,Sample X99,0.707,
E04,Sample X100,0.655,
E05,Sample X101,0.071,
E06,Sample X102,0.631,
E07,Sample X103,0.662,
E08,Sample X104,0.775,
E09,Sample X105,0.615,
E10,Sample X106,0.613,
E11,Sample X107,0.726,
E12,Sample X108,0.734,
E13,Sample X109,0.757,
E14,Sample X110,0.649,
E15,Sample X111,0.714,
E16,Sample X112,0.768,
E17,Sample X113,0.760,
E18,Sample X114,0.083,
E19,Sample X115,0.494,
E20,Sample X116,0.346,
