Well,Content,Well Scan: Average (600),
A01,Sample X1,0.070,
A02,Sample X2,0.067,
A03,Sample X3,0.079,
A04,Sample X4,0.078,
A05,Sample X5,0.072,
A06,Sample X6,0.074,
A07,Sample X7,0.080,
A08,Sample X8,0.074,
A09,Sample X9,0.074,
A10,Sample X10,0.066,
A11,Sample X11,0.071,
A12,Sample X12,0.069,
A13,Sample X13,0.086,
A14,Sample X14,0.060,
A15,Sample X15,0.064,
A16,Sample X16,0.065,
A17,Sample X17,0.069,
A18,Sample X18,0.435,
A19,Sample X19,0.398,
A20,Sample X20,0.390,
A21,Sample X21,0.436,
A22,Sample X22,0.443,
A23,Sample X23,0.064,
A24,Sample X24,0.048,
B01,Sample X25,0.062,
B02,Sample X26,0.071,
B03,Sample X27,0.448,
B04,Sample X28,0.439,
B05,Sample X29,0.414,
B06,Sample X30,0.410,
B07,Sample X31,0.420,
B08,Sample X32,0.416,
B09,Sample X33,0.424,
B10,Sample X34,0.401,
B11,Sample X35,0.417,
B12,Sample X36,0.434,
B13,Sample X37,0.429,
B14,Sample X38,0.427,
B15,Sample X39,0.416,
B16,Sample X40,0.425,
B17,Sample X41,0.453,
B18,Sample X42,0.417,
B19,Sample X43,0.418,
B20,Sample X44,0.421,
B21,Sample X45,0.427,
B22,Sample X46,0.395,
B23,Sample X47,0.068,
B24,Sample X48,0.074,
C01,Sample X49,0.054,
C02,Sample X50,0.062,
C03,Sample X51,0.452,
C04,Sample X52,0.452,
C05,Sample X53,0.436,
C06,Sample X54,0.181,
C07,Sample X55,0.062,
C08,Sample X56,0.417,
C09,Sample X57,0.440,
C10,Sample X58,0.404,
C11,Sample X59,0.415,
C12,Sample X60,0.062,
C13,Sample X61,0.397,
C14,Sample X62,0.416,
C15,Sample X63,0.414,
C16,Sample X64,0.412,
C17,Sample X65,0.105,
C18,Sample X66,0.070,
C19,Sample X67,0.442,
C20,Sample X68,0.393,
C21,Sample X69,0.405,
C22,Sample X70,0.356,
C23,Sample X71,0.064,
C24,Sample X72,0.146,
D01,Sample X73,0.060,
D02,Sample X74,0.063,
D03,Sample X75,0.407,
D04,Sample X76,0.409,
D05,Sample X77,0.069,
D06,Sample X78,0.369,
D07,Sample X79,0.410,
D08,Sample X80,0.462,
D09,Sample X81,0.422,
D10,Sample X82,0.415,
D11,Sample X83,0.385,
D12,Sample X84,0.405,
D13,Sample X85,0.456,
D14,Sample X86,0.434,
D15,Sample X87,0.398,
D16,Sample X88,0.448,
D17,Sample X89,0.382,
D18,Sample X90,0.352,
D19,Sample X91,0.380,
D20,Sample X92,0.099,
D21,Sample X93,0.083,
D22,Sample X94,0.350,
D23,Sample X95,0.062,
D24,Sample X96,0.063,
E01,Sample X97,0.059,
E02,Sample X98,0.062,
E03,Sample X99,0.422,
E04,Sample X100,0.368,
E05,Sample X101,0.079,
E06,Sample X102,0.385,
E07,Sample X103,0.439,
E08,Sample X104,0.462,
E09,Sample X105,0.236,
E10,Sample X106,0.365,
E11,Sample X107,0.395,
E12,Sample X108,0.377,
E13,Sample X109,0.421,
E14,Sample X110,0.411,
E15,Sample X111,0.421,
E16,Sample X112,0.403,
E17,Sample X113,0.428,
E18,Sample X114,0.080,
E19,Sample X115,0.238,
E20,Sample X116,0.163,
E21,Sample X117,0.381,
E22,Sample X118,0.080,
E23,Sample X119,0.070,
E24,Sample X120,0.068,
F01,Sample X121,0.072,
F02,Sample X122,0.066,
F03,Sample X123,0.395,
F04,Sample X124,0.382,
F05,Sample X125,0.329,
F06,Sample X126,0.414,
F07,Sample X127,0.090,
F08,Sample X128,0.442,
F09,Sample X129,0.098,
F10,Sample X130,0.074,
F11,Sample X131,0.392,
F12,Sample X132,0.348,
F13,Sample X133,0.295,
F14,Sample X134,0.390,
F15,Sample X135,0.376,
F16,Sample X136,0.371,
F17,Sample X137,0.361,
F18,Sample X138,0.357,
F19,Sample X139,0.239,
F20,Sample X140,0.356,
F21,Sample X141,0.104,
F22,Sample X142,0.085,
F23,Sample X143,0.069,
F24,Sample X144,0.062,
G01,Sample X145,0.075,
G02,Sample X146,0.056,
G03,Sample X147,0.373,
G04,Sample X148,0.380,
G05,Sample X149,0.399,
G06,Sample X150,0.372,
G07,Sample X151,0.436,
G08,Sample X152,0.417,
G09,Sample X153,0.300,
G10,Sample X154,0.253,
G11,Sample X155,0.399,
G12,Sample X156,0.218,
G13,Sample X157,0.110,
G14,Sample X158,0.203,
G15,Sample X159,0.092,
G16,Sample X160,0.090,
G17,Sample X161,0.093,
G18,Sample X162,0.333,
G19,Sample X163,0.546,
G20,Sample X164,0.134,
G21,Sample X165,0.376,
G22,Sample X166,0.082,
G23,Sample X167,0.072,
G24,Sample X168,0.058,
H01,Sample X169,0.060,
H02,Sample X170,0.066,
H03,Sample X171,0.420,
H04,Sample X172,0.401,
H05,Sample X173,0.375,
H06,Sample X174,0.274,
H07,Sample X175,0.448,
H08,Sample X176,0.389,
H09,Sample X177,0.375,
H10,Sample X178,0.408,
H11,Sample X179,0.335,
H12,Sample X180,0.389,
H13,Sample X181,0.108,
H14,Sample X182,0.392,
H15,Sample X183,0.382,
H16,Sample X184,0.326,
H17,Sample X185,0.369,
H18,Sample X186,0.375,
H19,Sample X187,0.378,
H20,Sample X188,0.362,
H21,Sample X189,0.384,
H22,Sample X190,0.363,
H23,Sample X191,0.071,
H24,Sample X192,0.052,
I01,Sample X193,0.076,
I02,Sample X194,0.061,
I03,Sample X195,0.400,
I04,Sample X196,0.418,
I05,Sample X197,0.419,
I06,Sample X198,0.399,
I07,Sample X199,0.090,
I08,Sample X200,0.368,
I09,Sample X201,0.390,
I10,Sample X202,0.349,
I11,Sample X203,0.398,
I12,Sample X204,0.371,
I13,Sample X205,0.397,
I14,Sample X206,0.311,
I15,Sample X207,0.346,
I16,Sample X208,0.274,
I17,Sample X209,0.080,
I18,Sample X210,0.342,
I19,Sample X211,0.397,
I20,Sample X212,0.388,
I21,Sample X213,0.385,
I22,Sample X214,0.386,
I23,Sample X215,0.054,
I24,Sample X216,0.052,
J01,Sample X217,0.063,
J02,Sample X218,0.058,
J03,Sample X219,0.080,
J04,Sample X220,0.418,
J05,Sample X221,0.361,
J06,Sample X222,0.405,
J07,Sample X223,0.357,
J08,Sample X224,0.424,
J09,Sample X225,0.317,
J10,Sample X226,0.333,
J11,Sample X227,0.342,
J12,Sample X228,0.495,
J13,Sample X229,0.392,
J14,Sample X230,0.348,
J15,Sample X231,0.383,
J16,Sample X232,0.392,
J17,Sample X233,0.350,
J18,Sample X234,0.342,
J19,Sample X235,0.348,
J20,Sample X236,0.438,
J21,Sample X237,0.360,
J22,Sample X238,0.399,
J23,Sample X239,0.051,
J24,Sample X240,0.053,
K01,Sample X241,0.059,
K02,Sample X242,0.056,
K03,Sample X243,0.413,
K04,Sample X244,0.386,
K05,Sample X245,0.378,
K06,Sample X246,0.355,
K07,Sample X247,0.356,
K08,Sample X248,0.353,
K09,Sample X249,0.373,
K10,Sample X250,0.331,
K11,Sample X251,0.078,
K12,Sample X252,0.353,
K13,Sample X253,0.383,
K14,Sample X254,0.353,
K15,Sample X255,0.077,
K16,Sample X256,0.393,
K17,Sample X257,0.392,
K18,Sample X258,0.351,
K19,Sample X259,0.367,
K20,Sample X260,0.340,
K21,Sample X261,0.067,
K22,Sample X262,0.234,
K23,Sample X263,0.052,
K24,Sample X264,0.055,
L01,Sample X265,0.054,
L02,Sample X266,0.053,
L03,Sample X267,0.296,
