Well,Content,Raw Data (600),
A01,Sample X1,0.148,
A02,Sample X2,0.144,
A03,Sample X3,0.774,
A04,Sample X4,0.682,
A05,Sample X5,0.418,
A06,Sample X6,0.311,
A07,Sample X7,0.266,
A08,Sample X8,0.388,
A09,Sample X9,0.377,
A10,Sample X10,0.371,
A11,Sample X11,0.372,
A12,Sample X12,0.532,
A13,Sample X13,0.355,
A14,Sample X14,0.406,
A15,Sample X15,0.351,
A16,Sample X16,0.385,
A17,Sample X17,0.427,
A18,Sample X18,3.640,
A19,Sample X19,2.827,
A20,Sample X20,2.881,
A21,Sample X21,3.445,
A22,Sample X22,3.325,
A23,Sample X23,0.130,
A24,Sample X24,0.129,
B01,Sample X25,0.166,
B02,Sample X26,0.161,
B03,Sample X27,2.319,
B04,Sample X28,2.193,
B05,Sample X29,2.541,
B06,Sample X30,2.318,
B07,Sample X31,2.166,
B08,Sample X32,2.732,
B09,Sample X33,2.477,
B10,Sample X34,1.864,
B11,Sample X35,2.496,
B12,Sample X36,2.333,
B13,Sample X37,2.031,
B14,Sample X38,2.192,
B15,Sample X39,1.977,
B16,Sample X40,2.233,
B17,Sample X41,1.908,
B18,Sample X42,2.550,
B19,Sample X43,2.142,
B20,Sample X44,2.786,
B21,Sample X45,3.203,
B22,Sample X46,3.109,
B23,Sample X47,0.130,
B24,Sample X48,0.129,
C01,Sample X49,0.140,
C02,Sample X50,0.140,
C03,Sample X51,2.290,
C04,Sample X52,2.046,
C05,Sample X53,2.070,
C06,Sample X54,2.273,
C07,Sample X55,1.567,
C08,Sample X56,2.668,
C09,Sample X57,2.584,
C10,Sample X58,1.808,
C11,Sample X59,2.858,
C12,Sample X60,2.736,
C13,Sample X61,2.058,
C14,Sample X62,0.904,
C15,Sample X63,2.735,
C16,Sample X64,3.401,
C17,Sample X65,2.752,
C18,Sample X66,2.936,
C19,Sample X67,3.138,
C20,Sample X68,3.450,
C21,Sample X69,3.626,
C22,Sample X70,4.084,
C23,Sample X71,0.158,
C24,Sample X72,0.129,
D01,Sample X73,0.171,
D02,Sample X74,0.185,
D03,Sample X75,2.284,
D04,Sample X76,2.624,
D05,Sample X77,2.579,
D06,Sample X78,2.393,
D07,Sample X79,1.975,
D08,Sample X80,2.992,
D09,Sample X81,3.713,
D10,Sample X82,3.169,
D11,Sample X83,2.246,
D12,Sample X84,2.578,
D13,Sample X85,2.159,
D14,Sample X86,2.346,
D15,Sample X87,2.511,
D16,Sample X88,3.092,
D17,Sample X89,2.434,
D18,Sample X90,2.401,
D19,Sample X91,2.938,
D20,Sample X92,3.067,
D21,Sample X93,2.686,
D22,Sample X94,3.862,
D23,Sample X95,0.144,
D24,Sample X96,0.135,
E01,Sample X97,0.137,
E02,Sample X98,0.140,
E03,Sample X99,2.845,
E04,Sample X100,2.669,
E05,Sample X101,2.209,
E06,Sample X102,2.176,
E07,Sample X103,2.589,
E08,Sample X104,2.301,
E09,Sample X105,2.446,
E10,Sample X106,2.443,
E11,Sample X107,0.525,
E12,Sample X108,2.770,
E13,Sample X109,2.893,
E14,Sample X110,3.281,
E15,Sample X111,3.521,
E16,Sample X112,3.407,
E17,Sample X113,3.537,
E18,Sample X114,3.999,
E19,Sample X115,4.471,
E20,Sample X116,3.702,
E21,Sample X117,3.757,
E22,Sample X118,3.545,
E23,Sample X119,0.153,
E24,Sample X120,0.170,
F01,Sample X121,0.159,
F02,Sample X122,0.162,
F03,Sample X123,2.829,
F04,Sample X124,3.817,
F05,Sample X125,3.101,
F06,Sample X126,3.651,
F07,Sample X127,2.754,
F08,Sample X128,3.132,
F09,Sample X129,3.006,
F10,Sample X130,3.204,
F11,Sample X131,3.573,
F12,Sample X132,3.462,
F13,Sample X133,3.528,
F14,Sample X134,3.237,
F15,Sample X135,3.307,
F16,Sample X136,3.596,
F17,Sample X137,3.359,
F18,Sample X138,2.496,
F19,Sample X139,3.297,
F20,Sample X140,3.465,
F21,Sample X141,3.429,
F22,Sample X142,3.106,
F23,Sample X143,0.172,
F24,Sample X144,0.174,
G01,Sample X145,0.142,
G02,Sample X146,0.140,
G03,Sample X147,3.730,
G04,Sample X148,3.420,
G05,Sample X149,3.663,
G06,Sample X150,3.849,
G07,Sample X151,3.805,
G08,Sample X152,3.764,
G09,Sample X153,3.821,
G10,Sample X154,3.805,
G11,Sample X155,3.638,
G12,Sample X156,3.769,
G13,Sample X157,4.216,
G14,Sample X158,4.071,
G15,Sample X159,4.582,
G16,Sample X160,4.129,
G17,Sample X161,4.356,
G18,Sample X162,4.010,
G19,Sample X163,3.634,
G20,Sample X164,4.155,
G21,Sample X165,4.776,
G22,Sample X166,3.866,
G23,Sample X167,0.131,
G24,Sample X168,0.160,
H01,Sample X169,0.261,
H02,Sample X170,0.172,
H03,Sample X171,2.273,
H04,Sample X172,2.365,
H05,Sample X173,2.889,
H06,Sample X174,2.744,
H07,Sample X175,2.848,
H08,Sample X176,2.631,
H09,Sample X177,3.292,
H10,Sample X178,3.447,
H11,Sample X179,3.483,
H12,Sample X180,3.849,
H13,Sample X181,3.580,
H14,Sample X182,3.437,
H15,Sample X183,4.023,
H16,Sample X184,3.934,
H17,Sample X185,4.404,
H18,Sample X186,4.385,
H19,Sample X187,1.037,
H20,Sample X188,3.924,
H21,Sample X189,3.905,
H22,Sample X190,3.916,
H23,Sample X191,0.169,
H24,Sample X192,0.166,
I01,Sample X193,0.151,
