Well,Content,Raw Data (600),
A01,Sample X1,0.170,
A02,Sample X2,0.168,
A03,Sample X3,0.240,
A04,Sample X4,0.224,
A05,Sample X5,0.196,
A06,Sample X6,0.206,
A07,Sample X7,0.191,
A08,Sample X8,4.080,
A09,Sample X9,1.828,
A10,Sample X10,0.966,
A11,Sample X11,0.770,
A12,Sample X12,0.585,
A13,Sample X13,0.649,
A14,Sample X14,0.935,
A15,Sample X15,0.559,
A16,Sample X16,0.608,
A17,Sample X17,0.471,
A18,Sample X18,2.089,
A19,Sample X19,1.815,
A20,Sample X20,3.717,
A21,Sample X21,3.540,
A22,Sample X22,2.788,
A23,Sample X23,0.173,
A24,Sample X24,0.202,
B01,Sample X25,0.172,
B02,Sample X26,0.173,
B03,Sample X27,2.990,
B04,Sample X28,2.012,
B05,Sample X29,2.508,
B06,Sample X30,2.176,
B07,Sample X31,3.505,
B08,Sample X32,2.517,
B09,Sample X33,2.467,
B10,Sample X34,2.641,
B11,Sample X35,2.282,
B12,Sample X36,2.675,
B13,Sample X37,1.913,
B14,Sample X38,2.610,
B15,Sample X39,3.613,
B16,Sample X40,2.046,
B17,Sample X41,1.887,
B18,Sample X42,1.686,
B19,Sample X43,1.685,
B20,Sample X44,2.306,
B21,Sample X45,1.660,
B22,Sample X46,1.665,
B23,Sample X47,0.172,
B24,Sample X48,0.815,
C01,Sample X49,0.175,
C02,Sample X50,0.157,
C03,Sample X51,1.509,
C04,Sample X52,3.530,
C05,Sample X53,1.712,
C06,Sample X54,2.312,
C07,Sample X55,1.617,
C08,Sample X56,2.237,
C09,Sample X57,2.001,
C10,Sample X58,1.949,
C11,Sample X59,1.850,
C12,Sample X60,1.790,
C13,Sample X61,3.700,
C14,Sample X62,1.527,
C15,Sample X63,2.673,
C16,Sample X64,3.538,
C17,Sample X65,2.001,
C18,Sample X66,4.193,
C19,Sample X67,3.441,
C20,Sample X68,2.838,
C21,Sample X69,3.210,
C22,Sample X70,2.739,
C23,Sample X71,0.156,
C24,Sample X72,0.234,
D01,Sample X73,0.169,
D02,Sample X74,0.167,
D03,Sample X75,2.128,
D04,Sample X76,1.724,
D05,Sample X77,1.634,
D06,Sample X78,2.197,
D07,Sample X79,1.843,
D08,Sample X80,1.522,
D09,Sample X81,1.792,
D10,Sample X82,2.086,
D11,Sample X83,1.501,
D12,Sample X84,1.615,
D13,Sample X85,1.590,
D14,Sample X86,1.874,
D15,Sample X87,2.123,
D16,Sample X88,1.738,
D17,Sample X89,1.509,
D18,Sample X90,1.556,
D19,Sample X91,1.423,
D20,Sample X92,1.592,
D21,Sample X93,1.508,
D22,Sample X94,1.371,
D23,Sample X95,0.158,
D24,Sample X96,0.152,
E01,Sample X97,0.172,
E02,Sample X98,0.183,
E03,Sample X99,1.345,
E04,Sample X100,1.627,
E05,Sample X101,1.587,
E06,Sample X102,2.028,
E07,Sample X103,3.219,
E08,Sample X104,1.739,
E09,Sample X105,2.169,
E10,Sample X106,2.871,
E11,Sample X107,3.298,
E12,Sample X108,3.559,
E13,Sample X109,3.491,
E14,Sample X110,3.153,
E15,Sample X111,3.066,
E16,Sample X112,3.116,
E17,Sample X113,3.150,
E18,Sample X114,2.396,
E19,Sample X115,2.932,
E20,Sample X116,3.249,
E21,Sample X117,3.309,
E22,Sample X118,3.223,
E23,Sample X119,0.155,
E24,Sample X120,0.156,
F01,Sample X121,0.168,
F02,Sample X122,0.163,
F03,Sample X123,1.483,
F04,Sample X124,1.988,
F05,Sample X125,1.469,
F06,Sample X126,1.715,
F07,Sample X127,1.273,
F08,Sample X128,1.506,
F09,Sample X129,1.387,
F10,Sample X130,1.422,
F11,Sample X131,1.338,
F12,Sample X132,1.488,
F13,Sample X133,1.378,
F14,Sample X134,1.462,
F15,Sample X135,1.538,
F16,Sample X136,1.519,
F17,Sample X137,1.567,
F18,Sample X138,0.414,
F19,Sample X139,2.124,
F20,Sample X140,1.600,
F21,Sample X141,1.935,
F22,Sample X142,2.829,
F23,Sample X143,0.155,
F24,Sample X144,0.155,
G01,Sample X145,0.165,
G02,Sample X146,0.165,
G03,Sample X147,1.391,
G04,Sample X148,1.765,
G05,Sample X149,1.755,
G06,Sample X150,1.523,
G07,Sample X151,1.441,
G08,Sample X152,1.473,
G09,Sample X153,1.536,
G10,Sample X154,1.444,
G11,Sample X155,1.517,
G12,Sample X156,1.760,
G13,Sample X157,1.474,
G14,Sample X158,2.075,
G15,Sample X159,2.202,
G16,Sample X160,3.382,
G17,Sample X161,2.922,
G18,Sample X162,2.696,
G19,Sample X163,3.348,
G20,Sample X164,3.175,
G21,Sample X165,3.586,
G22,Sample X166,3.763,
G23,Sample X167,0.156,
G24,Sample X168,0.156,
H01,Sample X169,0.269,
H02,Sample X170,1.467,
H03,Sample X171,1.505,
H04,Sample X172,1.853,
H05,Sample X173,1.656,
H06,Sample X174,1.532,
H07,Sample X175,1.964,
H08,Sample X176,1.473,
H09,Sample X177,1.481,
H10,Sample X178,1.311,
H11,Sample X179,1.412,
H12,Sample X180,1.431,
H13,Sample X181,1.347,
H14,Sample X182,1.582,
H15,Sample X183,1.340,
H16,Sample X184,1.425,
H17,Sample X185,1.364,
H18,Sample X186,1.515,
H19,Sample X187,1.726,
H20,Sample X188,1.567,
H21,Sample X189,1.634,
H22,Sample X190,1.316,
H23,Sample X191,0.155,
H24,Sample X192,0.159,
I01,Sample X193,0.684,
I02,Sample X194,0.167,
I03,Sample X195,2.133,
I04,Sample X196,4.345,
I05,Sample X197,3.820,
I06,Sample X198,2.089,
I07,Sample X199,2.181,
I08,Sample X200,3.711,
I09,Sample X201,1.768,
I10,Sample X202,4.014,
I11,Sample X203,4.093,
I12,Sample X204,3.358,
I13,Sample X205,4.940,
I14,Sample X206,3.793,
I15,Sample X207,4.201,
I16,Sample X208,4.010,
I17,Sample X209,3.384,
I18,Sample X210,0.428,
