Well,Content,Raw Data (600),
A01,Sample X1,0.170,
A02,Sample X2,0.166,
A03,Sample X3,0.239,
A04,Sample X4,0.225,
A05,Sample X5,0.199,
A06,Sample X6,0.202,
A07,Sample X7,0.192,
A08,Sample X8,2.476,
A09,Sample X9,1.386,
A10,Sample X10,0.836,
A11,Sample X11,0.711,
A12,Sample X12,0.523,
A13,Sample X13,0.559,
A14,Sample X14,0.822,
A15,Sample X15,0.523,
A16,Sample X16,0.531,
A17,Sample X17,0.494,
A18,Sample X18,1.536,
A19,Sample X19,1.320,
A20,Sample X20,2.106,
A21,Sample X21,1.996,
A22,Sample X22,1.927,
A23,Sample X23,0.172,
A24,Sample X24,0.215,
B01,Sample X25,0.169,
B02,Sample X26,0.174,
B03,Sample X27,1.981,
B04,Sample X28,1.510,
B05,Sample X29,1.625,
B06,Sample X30,1.638,
B07,Sample X31,2.539,
B08,Sample X32,2.107,
B09,Sample X33,1.909,
B10,Sample X34,1.755,
B11,Sample X35,1.653,
B12,Sample X36,1.909,
B13,Sample X37,1.475,
B14,Sample X38,1.888,
B15,Sample X39,2.600,
B16,Sample X40,1.551,
B17,Sample X41,1.464,
B18,Sample X42,1.286,
B19,Sample X43,1.344,
B20,Sample X44,1.543,
B21,Sample X45,1.290,
B22,Sample X46,1.093,
B23,Sample X47,0.172,
B24,Sample X48,1.135,
C01,Sample X49,0.175,
C02,Sample X50,0.158,
C03,Sample X51,1.116,
C04,Sample X52,2.067,
C05,Sample X53,1.278,
C06,Sample X54,1.594,
C07,Sample X55,1.236,
C08,Sample X56,1.638,
C09,Sample X57,1.444,
C10,Sample X58,1.268,
C11,Sample X59,1.399,
C12,Sample X60,1.360,
C13,Sample X61,2.361,
C14,Sample X62,0.926,
C15,Sample X63,2.011,
C16,Sample X64,2.555,
C17,Sample X65,1.477,
C18,Sample X66,2.842,
C19,Sample X67,2.538,
C20,Sample X68,1.682,
C21,Sample X69,2.190,
C22,Sample X70,1.683,
C23,Sample X71,0.156,
C24,Sample X72,0.221,
D01,Sample X73,0.167,
D02,Sample X74,0.162,
D03,Sample X75,1.382,
D04,Sample X76,1.270,
D05,Sample X77,1.259,
D06,Sample X78,1.459,
D07,Sample X79,1.349,
D08,Sample X80,1.180,
D09,Sample X81,1.214,
D10,Sample X82,1.357,
D11,Sample X83,1.166,
D12,Sample X84,1.241,
D13,Sample X85,1.181,
D14,Sample X86,1.365,
D15,Sample X87,1.468,
D16,Sample X88,1.453,
D17,Sample X89,1.083,
D18,Sample X90,1.136,
D19,Sample X91,0.994,
D20,Sample X92,1.170,
D21,Sample X93,1.190,
D22,Sample X94,0.954,
D23,Sample X95,0.161,
D24,Sample X96,0.156,
E01,Sample X97,0.171,
E02,Sample X98,0.180,
E03,Sample X99,1.026,
E04,Sample X100,1.162,
E05,Sample X101,1.250,
E06,Sample X102,1.424,
E07,Sample X103,2.558,
E08,Sample X104,1.359,
E09,Sample X105,1.536,
E10,Sample X106,2.200,
E11,Sample X107,2.097,
E12,Sample X108,2.472,
E13,Sample X109,2.478,
E14,Sample X110,2.314,
E15,Sample X111,2.186,
E16,Sample X112,2.318,
E17,Sample X113,2.188,
E18,Sample X114,1.539,
E19,Sample X115,1.921,
E20,Sample X116,2.285,
E21,Sample X117,2.225,
E22,Sample X118,2.363,
E23,Sample X119,0.157,
E24,Sample X120,0.157,
F01,Sample X121,0.170,
F02,Sample X122,0.163,
F03,Sample X123,0.959,
F04,Sample X124,1.423,
F05,Sample X125,1.115,
F06,Sample X126,1.060,
F07,Sample X127,0.978,
F08,Sample X128,1.118,
F09,Sample X129,1.058,
F10,Sample X130,1.014,
F11,Sample X131,1.051,
F12,Sample X132,1.153,
F13,Sample X133,1.024,
F14,Sample X134,1.054,
F15,Sample X135,1.154,
F16,Sample X136,1.174,
F17,Sample X137,1.178,
F18,Sample X138,0.450,
F19,Sample X139,1.528,
F20,Sample X140,1.151,
F21,Sample X141,1.397,
F22,Sample X142,1.538,
F23,Sample X143,0.160,
F24,Sample X144,0.153,
G01,Sample X145,0.164,
G02,Sample X146,0.163,
G03,Sample X147,0.958,
G04,Sample X148,1.387,
G05,Sample X149,1.266,
G06,Sample X150,1.146,
G07,Sample X151,1.039,
G08,Sample X152,1.113,
G09,Sample X153,1.154,
G10,Sample X154,1.081,
G11,Sample X155,1.141,
G12,Sample X156,1.245,
G13,Sample X157,1.099,
G14,Sample X158,1.383,
G15,Sample X159,1.365,
G16,Sample X160,2.369,
G17,Sample X161,2.088,
G18,Sample X162,1.836,
G19,Sample X163,2.265,
G20,Sample X164,2.259,
G21,Sample X165,2.530,
G22,Sample X166,2.603,
G23,Sample X167,0.160,
G24,Sample X168,0.158,
H01,Sample X169,0.272,
H02,Sample X170,0.366,
H03,Sample X171,1.112,
H04,Sample X172,1.235,
H05,Sample X173,1.245,
H06,Sample X174,1.141,
H07,Sample X175,1.430,
H08,Sample X176,1.121,
H09,Sample X177,1.036,
H10,Sample X178,1.024,
H11,Sample X179,1.058,
H12,Sample X180,1.068,
H13,Sample X181,0.999,
H14,Sample X182,1.201,
H15,Sample X183,1.026,
H16,Sample X184,1.048,
H17,Sample X185,1.006,
H18,Sample X186,1.057,
H19,Sample X187,1.238,
H20,Sample X188,1.205,
H21,Sample X189,1.192,
H22,Sample X190,0.925,
H23,Sample X191,0.154,
H24,Sample X192,0.162,
I01,Sample X193,1.025,
I02,Sample X194,0.165,
I03,Sample X195,1.543,
I04,Sample X196,2.682,
I05,Sample X197,2.767,
I06,Sample X198,1.509,
I07,Sample X199,1.589,
I08,Sample X200,2.460,
I09,Sample X201,1.337,
I10,Sample X202,2.767,
I11,Sample X203,2.818,
I12,Sample X204,1.880,
I13,Sample X205,3.321,
I14,Sample X206,2.442,
I15,Sample X207,3.139,
I16,Sample X208,2.780,
I17,Sample X209,2.450,
I18,Sample X210,0.501,
I19,Sample X211,2.817,
I20,Sample X212,2.906,
I21,Sample X213,2.791,
I22,Sample X214,2.623,
I23,Sample X215,4.462,
I24,Sample X216,0.162,
J01,Sample X217,0.166,
J02,Sample X218,0.171,
J03,Sample X219,0.885,
J04,Sample X220,0.975,
J05,Sample X221,1.134,
J06,Sample X222,1.053,
J07,Sample X223,1.083,
J08,Sample X224,1.011,
J09,Sample X225,1.000,
J10,Sample X226,0.978,
J11,Sample X227,1.619,
J12,Sample X228,1.026,
J13,Sample X229,1.092,
J14,Sample X230,1.059,
J15,Sample X231,1.260,
J16,Sample X232,1.937,
J17,Sample X233,1.120,
J18,Sample X234,0.898,
J19,Sample X235,1.034,
J20,Sample X236,2.059,
J21,Sample X237,1.403,
J22,Sample X238,1.515,
J23,Sample X239,0.161,
J24,Sample X240,0.159,
K01,Sample X241,0.161,
K02,Sample X242,0.166,
K03,Sample X243,0.880,
K04,Sample X244,1.212,
K05,Sample X245,1.237,
K06,Sample X246,1.039,
K07,Sample X247,1.047,
K08,Sample X248,1.158,
K09,Sample X249,1.406,
K10,Sample X250,1.709,
K11,Sample X251,1.773,
K12,Sample X252,1.843,
K13,Sample X253,1.921,
K14,Sample X254,2.105,
K15,Sample X255,2.221,
K16,Sample X256,1.648,
K17,Sample X257,2.137,
K18,Sample X258,2.032,
K19,Sample X259,2.026,
K20,Sample X260,2.065,
K21,Sample X261,0.498,
K22,Sample X262,2.586,
K23,Sample X263,0.165,
K24,Sample X264,0.159,
L01,Sample X265,0.584,
L02,Sample X266,0.169,
L03,Sample X267,0.781,
L04,Sample X268,1.043,
L05,Sample X269,0.976,
L06,Sample X270,1.009,
L07,Sample X271,0.987,
L08,Sample X272,1.087,
L09,Sample X273,1.031,
L10,Sample X274,1.072,
L11,Sample X275,0.892,
L12,Sample X276,1.009,
L13,Sample X277,1.073,
L14,Sample X278,1.060,
L15,Sample X279,1.033,
L16,Sample X280,1.109,
L17,Sample X281,1.008,
L18,Sample X282,1.125,
L19,Sample X283,1.040,
L20,Sample X284,1.251,
L21,Sample X285,0.899,
L22,Sample X286,1.090,
L23,Sample X287,0.168,
L24,Sample X288,0.158,
M01,Sample X289,0.161,
M02,Sample X290,0.161,
M03,Sample X291,1.028,
M04,Sample X292,1.151,
M05,Sample X293,1.218,
M06,Sample X294,1.186,
M07,Sample X295,0.994,
M08,Sample X296,1.139,
M09,Sample X297,1.000,
M10,Sample X298,1.039,
M11,Sample X299,0.968,
M12,Sample X300,1.104,
M13,Sample X301,1.306,
M14,Sample X302,0.432,
M15,Sample X303,1.001,
M16,Sample X304,1.203,
M17,Sample X305,1.664,
M18,Sample X306,2.335,
M19,Sample X307,1.674,
M20,Sample X308,2.474,
M21,Sample X309,2.438,
M22,Sample X310,2.655,
M23,Sample X311,0.159,
M24,Sample X312,0.165,
N01,Sample X313,0.172,
N02,Sample X314,0.175,
N03,Sample X315,0.866,
N04,Sample X316,0.968,
N05,Sample X317,1.012,
N06,Sample X318,0.929,
N07,Sample X319,1.004,
N08,Sample X320,1.048,
N09,Sample X321,0.951,
N10,Sample X322,0.974,
N11,Sample X323,0.825,
N12,Sample X324,0.935,
N13,Sample X325,1.244,
N14,Sample X326,0.992,
N15,Sample X327,0.955,
N16,Sample X328,1.008,
N17,Sample X329,1.087,
N18,Sample X330,1.024,
N19,Sample X331,1.062,
N20,Sample X332,1.321,
N21,Sample X333,1.701,
N22,Sample X334,1.299,
N23,Sample X335,0.208,
N24,Sample X336,0.176,
O01,Sample X337,0.180,
O02,Sample X338,0.162,
O03,Sample X339,0.902,
O04,Sample X340,1.208,
O05,Sample X341,1.044,
O06,Sample X342,1.174,
O07,Sample X343,0.438,
O08,Sample X344,1.146,
O09,Sample X345,1.031,
O10,Sample X346,1.058,
O11,Sample X347,0.933,
O12,Sample X348,0.971,
O13,Sample X349,0.940,
O14,Sample X350,0.987,
O15,Sample X351,1.000,
O16,Sample X352,1.036,
O17,Sample X353,1.150,
O18,Sample X354,1.180,
O19,Sample X355,1.264,
O20,Sample X356,1.316,
O21,Sample X357,1.344,
O22,Sample X358,1.324,
O23,Sample X359,0.170,
O24,Sample X360,0.172,
P01,Sample X361,0.183,
P02,Sample X362,0.177,
P03,Sample X363,0.355,
P04,Sample X364,0.364,
P05,Sample X365,0.355,
P06,Sample X366,0.307,
P07,Sample X367,0.268,
P08,Sample X368,0.628,
P09,Sample X369,0.493,
P10,Sample X370,0.442,
P11,Sample X371,0.299,
P12,Sample X372,0.276,
P13,Sample X373,1.186,
P14,Sample X374,1.230,
P15,Sample X375,1.402,
P16,Sample X376,1.377,
P17,Sample X377,1.316,
P18,Sample X378,1.283,
P19,Sample X379,1.377,
P20,Sample X380,1.387,
P21,Sample X381,1.446,
P22,Sample X382,1.483,
P23,Sample X383,0.166,
P24,Sample X384,1.246,
