Well,Content,Raw Data (600),
A01,Sample X1,0.171,
A02,Sample X2,0.166,
A03,Sample X3,0.254,
A04,Sample X4,0.205,
A05,Sample X5,0.203,
A06,Sample X6,0.202,
A07,Sample X7,0.207,
A08,Sample X8,1.011,
A09,Sample X9,0.958,
A10,Sample X10,0.716,
A11,Sample X11,0.624,
A12,Sample X12,0.644,
A13,Sample X13,0.610,
A14,Sample X14,0.668,
A15,Sample X15,0.587,
A16,Sample X16,0.572,
A17,Sample X17,0.537,
A18,Sample X18,0.870,
A19,Sample X19,0.832,
A20,Sample X20,0.869,
A21,Sample X21,1.024,
A22,Sample X22,0.907,
A23,Sample X23,0.160,
A24,Sample X24,0.201,
B01,Sample X25,0.165,
B02,Sample X26,0.174,
B03,Sample X27,0.721,
B04,Sample X28,0.817,
B05,Sample X29,0.797,
B06,Sample X30,0.860,
B07,Sample X31,0.797,
B08,Sample X32,1.404,
B09,Sample X33,0.833,
B10,Sample X34,0.845,
B11,Sample X35,0.781,
B12,Sample X36,0.997,
B13,Sample X37,0.792,
B14,Sample X38,0.847,
B15,Sample X39,0.848,
B16,Sample X40,0.837,
B17,Sample X41,0.881,
B18,Sample X42,0.797,
B19,Sample X43,0.814,
B20,Sample X44,0.847,
B21,Sample X45,0.749,
B22,Sample X46,0.675,
B23,Sample X47,0.170,
B24,Sample X48,0.176,
C01,Sample X49,0.166,
C02,Sample X50,0.156,
C03,Sample X51,0.673,
C04,Sample X52,0.849,
C05,Sample X53,0.746,
C06,Sample X54,0.779,
C07,Sample X55,0.713,
C08,Sample X56,0.966,
C09,Sample X57,0.771,
C10,Sample X58,0.732,
C11,Sample X59,0.780,
C12,Sample X60,0.750,
C13,Sample X61,1.041,
C14,Sample X62,0.674,
C15,Sample X63,0.838,
C16,Sample X64,0.912,
C17,Sample X65,0.769,
C18,Sample X66,0.864,
C19,Sample X67,0.926,
C20,Sample X68,0.827,
C21,Sample X69,0.801,
C22,Sample X70,0.750,
C23,Sample X71,0.160,
C24,Sample X72,0.221,
D01,Sample X73,0.163,
D02,Sample X74,0.159,
D03,Sample X75,0.762,
D04,Sample X76,0.749,
D05,Sample X77,0.678,
D06,Sample X78,0.878,
D07,Sample X79,0.774,
D08,Sample X80,0.749,
D09,Sample X81,0.726,
D10,Sample X82,0.775,
D11,Sample X83,0.674,
D12,Sample X84,0.769,
D13,Sample X85,0.742,
D14,Sample X86,0.808,
D15,Sample X87,0.787,
D16,Sample X88,0.861,
D17,Sample X89,0.709,
D18,Sample X90,0.674,
D19,Sample X91,0.718,
D20,Sample X92,0.744,
D21,Sample X93,0.798,
D22,Sample X94,0.676,
D23,Sample X95,0.162,
D24,Sample X96,0.158,
E01,Sample X97,0.167,
E02,Sample X98,0.178,
E03,Sample X99,0.667,
E04,Sample X100,0.731,
E05,Sample X101,0.781,
E06,Sample X102,0.787,
E07,Sample X103,0.846,
E08,Sample X104,0.886,
E09,Sample X105,0.796,
E10,Sample X106,0.851,
E11,Sample X107,0.840,
E12,Sample X108,0.957,
E13,Sample X109,0.884,
E14,Sample X110,0.872,
E15,Sample X111,0.872,
E16,Sample X112,0.930,
E17,Sample X113,0.841,
E18,Sample X114,0.733,
E19,Sample X115,0.735,
E20,Sample X116,0.869,
E21,Sample X117,0.859,
E22,Sample X118,0.891,
E23,Sample X119,0.159,
E24,Sample X120,0.157,
F01,Sample X121,0.166,
F02,Sample X122,0.160,
F03,Sample X123,0.614,
F04,Sample X124,0.976,
F05,Sample X125,0.728,
F06,Sample X126,0.696,
F07,Sample X127,0.647,
F08,Sample X128,0.749,
F09,Sample X129,0.698,
F10,Sample X130,0.666,
F11,Sample X131,0.695,
F12,Sample X132,0.749,
