Well,Content,Well Scan: Average (600),
A01,Sample X1,0.075,
A02,Sample X2,0.060,
A03,Sample X3,0.088,
A04,Sample X4,0.082,
A05,Sample X5,0.075,
A06,Sample X6,0.080,
A07,Sample X7,0.077,
A08,Sample X8,0.070,
A09,Sample X9,0.064,
A10,Sample X10,0.073,
A11,Sample X11,0.068,
A12,Sample X12,0.080,
A13,Sample X13,0.078,
A14,Sample X14,0.072,
A15,Sample X15,0.059,
A16,Sample X16,0.071,
A17,Sample X17,0.079,
A18,Sample X18,0.223,
A19,Sample X19,0.218,
A20,Sample X20,0.265,
A21,Sample X21,0.226,
A22,Sample X22,0.262,
A23,Sample X23,0.055,
A24,Sample X24,0.087,
B01,Sample X25,0.061,
B02,Sample X26,0.058,
B03,Sample X27,0.255,
B04,Sample X28,0.248,
B05,Sample X29,0.267,
B06,Sample X30,0.237,
B07,Sample X31,0.227,
B08,Sample X32,0.260,
B09,Sample X33,0.220,
B10,Sample X34,0.160,
B11,Sample X35,0.233,
B12,Sample X36,0.253,
B13,Sample X37,0.241,
B14,Sample X38,0.234,
B15,Sample X39,0.221,
B16,Sample X40,0.258,
B17,Sample X41,0.267,
B18,Sample X42,0.258,
B19,Sample X43,0.247,
B20,Sample X44,0.254,
B21,Sample X45,0.232,
B22,Sample X46,0.198,
B23,Sample X47,0.067,
B24,Sample X48,0.068,
C01,Sample X49,0.054,
C02,Sample X50,0.056,
C03,Sample X51,0.267,
C04,Sample X52,0.242,
C05,Sample X53,0.227,
C06,Sample X54,0.238,
C07,Sample X55,0.064,
C08,Sample X56,0.234,
C09,Sample X57,0.254,
C10,Sample X58,0.227,
C11,Sample X59,0.237,
C12,Sample X60,0.071,
C13,Sample X61,0.194,
C14,Sample X62,0.236,
C15,Sample X63,0.234,
C16,Sample X64,0.261,
C17,Sample X65,0.109,
C18,Sample X66,0.082,
C19,Sample X67,0.254,
C20,Sample X68,0.233,
C21,Sample X69,0.234,
C22,Sample X70,0.238,
C23,Sample X71,0.066,
C24,Sample X72,0.054,
D01,Sample X73,0.070,
D02,Sample X74,0.058,
D03,Sample X75,0.234,
D04,Sample X76,0.248,
D05,Sample X77,0.066,
D06,Sample X78,0.228,
D07,Sample X79,0.244,
D08,Sample X80,0.258,
D09,Sample X81,0.217,
D10,Sample X82,0.214,
D11,Sample X83,0.219,
D12,Sample X84,0.241,
D13,Sample X85,0.235,
D14,Sample X86,0.235,
D15,Sample X87,0.224,
D16,Sample X88,0.273,
D17,Sample X89,0.212,
D18,Sample X90,0.206,
D19,Sample X91,0.173,
D20,Sample X92,0.062,
D21,Sample X93,0.075,
D22,Sample X94,0.134,
D23,Sample X95,0.066,
D24,Sample X96,0.071,
E01,Sample X97,0.061,
E02,Sample X98,0.058,
E03,Sample X99,0.245,
E04,Sample X100,0.207,
E05,Sample X101,0.064,
E06,Sample X102,0.195,
E07,Sample X103,0.214,
E08,Sample X104,0.177,
E09,Sample X105,0.108,
E10,Sample X106,0.189,
E11,Sample X107,0.223,
E12,Sample X108,0.211,
E13,Sample X109,0.250,
E14,Sample X110,0.193,
E15,Sample X111,0.257,
E16,Sample X112,0.233,
E17,Sample X113,0.239,
E18,Sample X114,0.067,
E19,Sample X115,0.089,
E20,Sample X116,0.095,
E21,Sample X117,0.206,
E22,Sample X118,0.077,
E23,Sample X119,0.076,
E24,Sample X120,0.067,
F01,Sample X121,0.066,
F02,Sample X122,0.051,
F03,Sample X123,0.199,
F04,Sample X124,0.245,
F05,Sample X125,0.216,
F06,Sample X126,0.223,
F07,Sample X127,0.082,
F08,Sample X128,0.247,
F09,Sample X129,0.092,
F10,Sample X130,0.078,
F11,Sample X131,0.177,
F12,Sample X132,0.219,
F13,Sample X133,0.103,
F14,Sample X134,0.240,
F15,Sample X135,0.185,
F16,Sample X136,0.259,
F17,Sample X137,0.177,
F18,Sample X138,0.215,
F19,Sample X139,0.146,
F20,Sample X140,0.216,
F21,Sample X141,0.086,
F22,Sample X142,0.074,
F23,Sample X143,0.097,
F24,Sample X144,0.052,
G01,Sample X145,0.069,
G02,Sample X146,0.054,
G03,Sample X147,0.286,
G04,Sample X148,0.275,
G05,Sample X149,0.269,
G06,Sample X150,0.260,
G07,Sample X151,0.226,
G08,Sample X152,0.246,
G09,Sample X153,0.121,
G10,Sample X154,0.115,
G11,Sample X155,0.210,
G12,Sample X156,0.086,
G13,Sample X157,0.095,
G14,Sample X158,0.099,
G15,Sample X159,0.088,
G16,Sample X160,0.091,
G17,Sample X161,0.081,
G18,Sample X162,0.192,
G19,Sample X163,0.247,
G20,Sample X164,0.086,
G21,Sample X165,0.244,
G22,Sample X166,0.076,
G23,Sample X167,0.067,
G24,Sample X168,0.064,
H01,Sample X169,0.057,
H02,Sample X170,0.056,
H03,Sample X171,0.260,
H04,Sample X172,0.275,
H05,Sample X173,0.233,
H06,Sample X174,0.266,
H07,Sample X175,0.252,
H08,Sample X176,0.233,
H09,Sample X177,0.227,
H10,Sample X178,0.226,
H11,Sample X179,0.244,
H12,Sample X180,0.209,
H13,Sample X181,0.129,
H14,Sample X182,0.224,
H15,Sample X183,0.250,
H16,Sample X184,0.172,
H17,Sample X185,0.244,
H18,Sample X186,0.240,
H19,Sample X187,0.230,
H20,Sample X188,0.217,
H21,Sample X189,0.249,
H22,Sample X190,0.250,
H23,Sample X191,0.065,
H24,Sample X192,0.054,
I01,Sample X193,0.074,
I02,Sample X194,0.051,
I03,Sample X195,0.244,
I04,Sample X196,0.238,
I05,Sample X197,0.280,
I06,Sample X198,0.238,
I07,Sample X199,0.098,
I08,Sample X200,0.273,
I09,Sample X201,0.235,
I10,Sample X202,0.244,
I11,Sample X203,0.234,
I12,Sample X204,0.225,
I13,Sample X205,0.280,
I14,Sample X206,0.225,
I15,Sample X207,0.225,
I16,Sample X208,0.100,
I17,Sample X209,0.075,
I18,Sample X210,0.201,
I19,Sample X211,0.195,
I20,Sample X212,0.221,
I21,Sample X213,0.245,
I22,Sample X214,0.216,
I23,Sample X215,0.060,
I24,Sample X216,0.051,
J01,Sample X217,0.070,
J02,Sample X218,0.056,
J03,Sample X219,0.078,
J04,Sample X220,0.248,
J05,Sample X221,0.179,
J06,Sample X222,0.284,
J07,Sample X223,0.193,
J08,Sample X224,0.268,
J09,Sample X225,0.231,
J10,Sample X226,0.226,
J11,Sample X227,0.197,
J12,Sample X228,0.168,
J13,Sample X229,0.226,
J14,Sample X230,0.217,
J15,Sample X231,0.216,
J16,Sample X232,0.233,
J17,Sample X233,0.091,
J18,Sample X234,0.197,
J19,Sample X235,0.240,
J20,Sample X236,0.199,
J21,Sample X237,0.231,
J22,Sample X238,0.213,
J23,Sample X239,0.062,
J24,Sample X240,0.054,
K01,Sample X241,0.058,
K02,Sample X242,0.055,
K03,Sample X243,0.255,
K04,Sample X244,0.236,
K05,Sample X245,0.099,
K06,Sample X246,0.375,
K07,Sample X247,0.182,
K08,Sample X248,0.230,
K09,Sample X249,0.181,
K10,Sample X250,0.184,
K11,Sample X251,0.080,
K12,Sample X252,0.181,
K13,Sample X253,0.281,
K14,Sample X254,0.219,
K15,Sample X255,0.077,
K16,Sample X256,0.212,
K17,Sample X257,0.196,
K18,Sample X258,0.186,
K19,Sample X259,0.244,
K20,Sample X260,0.199,
K21,Sample X261,0.066,
K22,Sample X262,0.181,
K23,Sample X263,0.062,
K24,Sample X264,0.055,
L01,Sample X265,0.059,
L02,Sample X266,0.054,
L03,Sample X267,0.196,
L04,Sample X268,0.220,
L05,Sample X269,0.208,
L06,Sample X270,0.215,
L07,Sample X271,0.220,
L08,Sample X272,0.243,
L09,Sample X273,0.156,
L10,Sample X274,0.243,
L11,Sample X275,0.176,
L12,Sample X276,0.168,
L13,Sample X277,0.198,
L14,Sample X278,0.083,
L15,Sample X279,0.090,
L16,Sample X280,0.209,
L17,Sample X281,0.081,
L18,Sample X282,0.188,
L19,Sample X283,0.178,
L20,Sample X284,0.221,
L21,Sample X285,0.230,
L22,Sample X286,0.231,
L23,Sample X287,0.067,
L24,Sample X288,0.051,
M01,Sample X289,0.064,
M02,Sample X290,0.048,
M03,Sample X291,0.075,
M04,Sample X292,0.207,
M05,Sample X293,0.253,
M06,Sample X294,0.192,
M07,Sample X295,0.201,
M08,Sample X296,0.070,
M09,Sample X297,0.181,
M10,Sample X298,0.209,
M11,Sample X299,0.241,
M12,Sample X300,0.069,
M13,Sample X301,0.203,
M14,Sample X302,0.059,
M15,Sample X303,0.175,
M16,Sample X304,0.100,
M17,Sample X305,0.089,
