Well,Content,Well Scan: Average (600),
A01,Sample X1,0.074,
A02,Sample X2,0.061,
A03,Sample X3,0.087,
A04,Sample X4,0.088,
A05,Sample X5,0.079,
A06,Sample X6,0.092,
A07,Sample X7,0.079,
A08,Sample X8,0.071,
A09,Sample X9,0.064,
A10,Sample X10,0.068,
A11,Sample X11,0.067,
A12,Sample X12,0.074,
A13,Sample X13,0.090,
A14,Sample X14,0.063,
A15,Sample X15,0.058,
A16,Sample X16,0.064,
A17,Sample X17,0.076,
A18,Sample X18,0.369,
A19,Sample X19,0.358,
A20,Sample X20,0.384,
A21,Sample X21,0.371,
A22,Sample X22,0.421,
A23,Sample X23,0.058,
A24,Sample X24,0.086,
B01,Sample X25,0.061,
B02,Sample X26,0.060,
B03,Sample X27,0.391,
B04,Sample X28,0.370,
B05,Sample X29,0.386,
B06,Sample X30,0.378,
B07,Sample X31,0.371,
B08,Sample X32,0.391,
B09,Sample X33,0.374,
B10,Sample X34,0.328,
B11,Sample X35,0.348,
B12,Sample X36,0.405,
B13,Sample X37,0.399,
B14,Sample X38,0.387,
B15,Sample X39,0.366,
B16,Sample X40,0.380,
B17,Sample X41,0.399,
B18,Sample X42,0.378,
B19,Sample X43,0.344,
B20,Sample X44,0.381,
B21,Sample X45,0.327,
B22,Sample X46,0.352,
B23,Sample X47,0.058,
B24,Sample X48,0.055,
C01,Sample X49,0.052,
C02,Sample X50,0.056,
C03,Sample X51,0.379,
C04,Sample X52,0.381,
C05,Sample X53,0.358,
C06,Sample X54,0.343,
C07,Sample X55,0.067,
C08,Sample X56,0.374,
C09,Sample X57,0.381,
C10,Sample X58,0.348,
C11,Sample X59,0.357,
C12,Sample X60,0.061,
C13,Sample X61,0.320,
C14,Sample X62,0.388,
C15,Sample X63,0.348,
C16,Sample X64,0.394,
C17,Sample X65,0.101,
C18,Sample X66,0.060,
C19,Sample X67,0.388,
C20,Sample X68,0.372,
C21,Sample X69,0.379,
C22,Sample X70,0.396,
C23,Sample X71,0.057,
C24,Sample X72,0.048,
D01,Sample X73,0.070,
D02,Sample X74,0.058,
D03,Sample X75,0.343,
D04,Sample X76,0.428,
D05,Sample X77,0.062,
D06,Sample X78,0.318,
D07,Sample X79,0.365,
D08,Sample X80,0.348,
D09,Sample X81,0.298,
D10,Sample X82,0.331,
D11,Sample X83,0.335,
D12,Sample X84,0.348,
D13,Sample X85,0.389,
D14,Sample X86,0.357,
D15,Sample X87,0.362,
D16,Sample X88,0.407,
D17,Sample X89,0.349,
D18,Sample X90,0.310,
D19,Sample X91,0.289,
D20,Sample X92,0.059,
D21,Sample X93,0.065,
D22,Sample X94,0.289,
D23,Sample X95,0.067,
D24,Sample X96,0.050,
E01,Sample X97,0.062,
E02,Sample X98,0.058,
E03,Sample X99,0.377,
E04,Sample X100,0.329,
E05,Sample X101,0.062,
E06,Sample X102,0.335,
E07,Sample X103,0.362,
E08,Sample X104,0.285,
E09,Sample X105,0.235,
E10,Sample X106,0.327,
E11,Sample X107,0.306,
E12,Sample X108,0.316,
E13,Sample X109,0.348,
E14,Sample X110,0.381,
E15,Sample X111,0.347,
E16,Sample X112,0.355,
E17,Sample X113,0.381,
E18,Sample X114,0.061,
E19,Sample X115,0.166,
E20,Sample X116,0.110,
E21,Sample X117,0.331,
E22,Sample X118,0.079,
E23,Sample X119,0.077,
E24,Sample X120,0.065,
F01,Sample X121,0.065,
F02,Sample X122,0.052,
F03,Sample X123,0.361,
F04,Sample X124,0.372,
F05,Sample X125,0.316,
F06,Sample X126,0.332,
F07,Sample X127,0.085,
F08,Sample X128,0.404,
F09,Sample X129,0.084,
F10,Sample X130,0.073,
F11,Sample X131,0.360,
F12,Sample X132,0.374,
F13,Sample X133,0.184,
F14,Sample X134,0.341,
F15,Sample X135,0.314,
F16,Sample X136,0.366,
F17,Sample X137,0.282,
F18,Sample X138,0.319,
F19,Sample X139,0.228,
F20,Sample X140,0.290,
F21,Sample X141,0.084,
F22,Sample X142,0.066,
F23,Sample X143,0.091,
F24,Sample X144,0.051,
G01,Sample X145,0.070,
G02,Sample X146,0.052,
G03,Sample X147,0.386,
G04,Sample X148,0.319,
G05,Sample X149,0.407,
G06,Sample X150,0.381,
G07,Sample X151,0.341,
G08,Sample X152,0.369,
G09,Sample X153,0.141,
G10,Sample X154,0.110,
G11,Sample X155,0.325,
G12,Sample X156,0.094,
G13,Sample X157,0.082,
G14,Sample X158,0.105,
G15,Sample X159,0.081,
G16,Sample X160,0.083,
G17,Sample X161,0.075,
G18,Sample X162,0.283,
G19,Sample X163,0.370,
G20,Sample X164,0.071,
G21,Sample X165,0.380,
G22,Sample X166,0.076,
G23,Sample X167,0.068,
G24,Sample X168,0.056,
H01,Sample X169,0.059,
H02,Sample X170,0.056,
H03,Sample X171,0.471,
H04,Sample X172,0.340,
H05,Sample X173,0.362,
H06,Sample X174,0.310,
H07,Sample X175,0.391,
H08,Sample X176,0.327,
H09,Sample X177,0.420,
H10,Sample X178,0.242,
H11,Sample X179,0.374,
H12,Sample X180,0.320,
H13,Sample X181,0.120,
H14,Sample X182,0.368,
H15,Sample X183,0.374,
H16,Sample X184,0.295,
H17,Sample X185,0.336,
H18,Sample X186,0.337,
H19,Sample X187,0.326,
H20,Sample X188,0.352,
H21,Sample X189,0.363,
H22,Sample X190,0.342,
H23,Sample X191,0.060,
H24,Sample X192,0.052,
I01,Sample X193,0.075,
I02,Sample X194,0.052,
I03,Sample X195,0.378,
I04,Sample X196,0.331,
I05,Sample X197,0.360,
I06,Sample X198,0.379,
I07,Sample X199,0.189,
I08,Sample X200,0.350,
I09,Sample X201,0.363,
I10,Sample X202,0.346,
I11,Sample X203,0.404,
I12,Sample X204,0.330,
I13,Sample X205,0.382,
I14,Sample X206,0.317,
I15,Sample X207,0.344,
I16,Sample X208,0.153,
I17,Sample X209,0.071,
I18,Sample X210,0.320,
I19,Sample X211,0.275,
I20,Sample X212,0.334,
I21,Sample X213,0.387,
I22,Sample X214,0.352,
I23,Sample X215,0.060,
I24,Sample X216,0.053,
J01,Sample X217,0.070,
J02,Sample X218,0.057,
J03,Sample X219,0.077,
J04,Sample X220,0.299,
