Well,Content,Well Scan: Average (600),
A01,Sample X1,0.070,
A02,Sample X2,0.067,
A03,Sample X3,0.082,
A04,Sample X4,0.076,
A05,Sample X5,0.074,
A06,Sample X6,0.083,
A07,Sample X7,0.076,
A08,Sample X8,0.069,
A09,Sample X9,0.069,
A10,Sample X10,0.070,
A11,Sample X11,0.070,
A12,Sample X12,0.083,
A13,Sample X13,0.078,
A14,Sample X14,0.064,
A15,Sample X15,0.059,
A16,Sample X16,0.062,
A17,Sample X17,0.073,
A18,Sample X18,0.616,
A19,Sample X19,0.616,
A20,Sample X20,0.571,
A21,Sample X21,0.634,
A22,Sample X22,0.629,
A23,Sample X23,0.057,
A24,Sample X24,0.085,
B01,Sample X25,0.067,
B02,Sample X26,0.068,
B03,Sample X27,0.640,
B04,Sample X28,0.556,
B05,Sample X29,0.748,
B06,Sample X30,0.527,
B07,Sample X31,1.024,
B08,Sample X32,0.554,
B09,Sample X33,0.585,
B10,Sample X34,0.627,
B11,Sample X35,0.651,
B12,Sample X36,0.631,
B13,Sample X37,0.506,
B14,Sample X38,0.548,
B15,Sample X39,0.522,
B16,Sample X40,0.602,
B17,Sample X41,0.689,
B18,Sample X42,0.633,
B19,Sample X43,0.518,
B20,Sample X44,0.518,
B21,Sample X45,0.668,
B22,Sample X46,0.737,
B23,Sample X47,0.057,
B24,Sample X48,0.053,
C01,Sample X49,0.056,
C02,Sample X50,0.072,
C03,Sample X51,0.624,
C04,Sample X52,0.596,
C05,Sample X53,0.472,
C06,Sample X54,0.453,
C07,Sample X55,0.070,
C08,Sample X56,0.480,
C09,Sample X57,0.482,
C10,Sample X58,0.771,
C11,Sample X59,0.537,
C12,Sample X60,0.059,
C13,Sample X61,0.527,
C14,Sample X62,0.680,
C15,Sample X63,0.508,
C16,Sample X64,0.549,
C17,Sample X65,0.087,
C18,Sample X66,0.056,
C19,Sample X67,0.616,
C20,Sample X68,0.538,
C21,Sample X69,0.512,
C22,Sample X70,0.568,
C23,Sample X71,0.050,
C24,Sample X72,0.048,
D01,Sample X73,0.075,
D02,Sample X74,0.061,
D03,Sample X75,0.470,
D04,Sample X76,0.587,
D05,Sample X77,0.069,
D06,Sample X78,0.575,
D07,Sample X79,0.499,
D08,Sample X80,0.649,
D09,Sample X81,0.456,
D10,Sample X82,0.638,
D11,Sample X83,0.564,
D12,Sample X84,0.575,
D13,Sample X85,0.600,
D14,Sample X86,0.578,
D15,Sample X87,0.625,
D16,Sample X88,0.604,
D17,Sample X89,0.513,
D18,Sample X90,0.510,
D19,Sample X91,0.432,
D20,Sample X92,0.078,
D21,Sample X93,0.071,
D22,Sample X94,0.507,
D23,Sample X95,0.052,
D24,Sample X96,0.050,
E01,Sample X97,0.067,
E02,Sample X98,0.064,
E03,Sample X99,0.540,
E04,Sample X100,0.652,
E05,Sample X101,0.061,
E06,Sample X102,0.636,
E07,Sample X103,0.488,
E08,Sample X104,0.480,
E09,Sample X105,0.469,
E10,Sample X106,0.480,
E11,Sample X107,0.460,
E12,Sample X108,0.511,
E13,Sample X109,0.635,
E14,Sample X110,0.600,
E15,Sample X111,0.584,
E16,Sample X112,0.594,
E17,Sample X113,0.593,
E18,Sample X114,0.062,
E19,Sample X115,0.351,
E20,Sample X116,0.254,
E21,Sample X117,0.575,
E22,Sample X118,0.073,
E23,Sample X119,0.066,
E24,Sample X120,0.065,
F01,Sample X121,0.071,
F02,Sample X122,0.057,
F03,Sample X123,0.579,
F04,Sample X124,0.618,
F05,Sample X125,0.590,
F06,Sample X126,0.509,
F07,Sample X127,0.275,
F08,Sample X128,0.599,
F09,Sample X129,0.228,
F10,Sample X130,0.067,
F11,Sample X131,0.676,
F12,Sample X132,0.577,
F13,Sample X133,0.392,
F14,Sample X134,0.515,
F15,Sample X135,0.454,
F16,Sample X136,0.542,
F17,Sample X137,0.437,
F18,Sample X138,0.486,
F19,Sample X139,0.386,
F20,Sample X140,0.534,
F21,Sample X141,0.079,
F22,Sample X142,0.064,
F23,Sample X143,0.089,
F24,Sample X144,0.057,
G01,Sample X145,0.075,
G02,Sample X146,0.057,
G03,Sample X147,0.564,
G04,Sample X148,0.473,
G05,Sample X149,0.550,
G06,Sample X150,0.514,
G07,Sample X151,0.603,
G08,Sample X152,0.571,
G09,Sample X153,0.437,
G10,Sample X154,0.199,
G11,Sample X155,1.361,
G12,Sample X156,0.432,
G13,Sample X157,0.074,
G14,Sample X158,0.202,
G15,Sample X159,0.069,
G16,Sample X160,0.080,
G17,Sample X161,0.072,
G18,Sample X162,0.460,
G19,Sample X163,0.544,
G20,Sample X164,0.137,
G21,Sample X165,0.544,
G22,Sample X166,0.073,
G23,Sample X167,0.063,
G24,Sample X168,0.059,
H01,Sample X169,0.062,
H02,Sample X170,0.058,
H03,Sample X171,0.570,
H04,Sample X172,0.500,
H05,Sample X173,0.687,
H06,Sample X174,0.388,
H07,Sample X175,0.498,
H08,Sample X176,0.600,
H09,Sample X177,0.607,
H10,Sample X178,0.451,
H11,Sample X179,0.564,
H12,Sample X180,0.551,
H13,Sample X181,0.103,
H14,Sample X182,0.783,
H15,Sample X183,0.713,
H16,Sample X184,0.464,
H17,Sample X185,0.714,
H18,Sample X186,0.438,
H19,Sample X187,0.511,
H20,Sample X188,0.550,
H21,Sample X189,0.477,
H22,Sample X190,0.469,
H23,Sample X191,0.060,
H24,Sample X192,0.057,
I01,Sample X193,0.076,
I02,Sample X194,0.055,
I03,Sample X195,0.582,
I04,Sample X196,0.527,
I05,Sample X197,0.483,
I06,Sample X198,0.492,
I07,Sample X199,0.257,
I08,Sample X200,0.436,
I09,Sample X201,0.644,
I10,Sample X202,0.969,
I11,Sample X203,0.552,
I12,Sample X204,0.582,
I13,Sample X205,0.594,
I14,Sample X206,0.602,
I15,Sample X207,0.583,
I16,Sample X208,0.445,
I17,Sample X209,0.068,
I18,Sample X210,0.635,
I19,Sample X211,0.437,
I20,Sample X212,0.555,
I21,Sample X213,0.573,
I22,Sample X214,0.599,
I23,Sample X215,0.059,
I24,Sample X216,0.055,
J01,Sample X217,0.071,
J02,Sample X218,0.060,
J03,Sample X219,0.127,
J04,Sample X220,0.691,
J05,Sample X221,0.556,
J06,Sample X222,0.437,
J07,Sample X223,0.435,
J08,Sample X224,0.647,
J09,Sample X225,0.432,
J10,Sample X226,0.617,
J11,Sample X227,0.518,
J12,Sample X228,0.683,
J13,Sample X229,0.372,
J14,Sample X230,0.384,
J15,Sample X231,0.377,
J16,Sample X232,0.326,
J17,Sample X233,0.305,
J18,Sample X234,0.444,
J19,Sample X235,0.389,
J20,Sample X236,0.542,
J21,Sample X237,0.355,
J22,Sample X238,0.517,
J23,Sample X239,0.059,
J24,Sample X240,0.054,
K01,Sample X241,0.061,
K02,Sample X242,0.059,
K03,Sample X243,0.447,
K04,Sample X244,0.555,
K05,Sample X245,0.088,
K06,Sample X246,0.595,
K07,Sample X247,0.420,
K08,Sample X248,0.565,
K09,Sample X249,0.527,
K10,Sample X250,0.368,
K11,Sample X251,0.066,
K12,Sample X252,0.361,
K13,Sample X253,0.531,
K14,Sample X254,0.716,
K15,Sample X255,0.065,
K16,Sample X256,0.696,
K17,Sample X257,0.443,
K18,Sample X258,0.315,
K19,Sample X259,0.462,
K20,Sample X260,0.479,
K21,Sample X261,0.062,
K22,Sample X262,0.962,
K23,Sample X263,0.061,
K24,Sample X264,0.055,
L01,Sample X265,0.062,
L02,Sample X266,0.056,
L03,Sample X267,0.448,
