Well,Content,Well Scan: Average (600),
A01,Sample X1,0.094,
A02,Sample X2,0.076,
A03,Sample X3,0.156,
A04,Sample X4,0.116,
A05,Sample X5,0.080,
A06,Sample X6,0.111,
A07,Sample X7,0.101,
A08,Sample X8,0.080,
A09,Sample X9,0.085,
A10,Sample X10,0.069,
A11,Sample X11,0.069,
A12,Sample X12,0.079,
A13,Sample X13,0.093,
A14,Sample X14,0.064,
A15,Sample X15,0.057,
A16,Sample X16,0.082,
A17,Sample X17,0.088,
A18,Sample X18,0.792,
A19,Sample X19,0.613,
A20,Sample X20,0.671,
A21,Sample X21,0.769,
A22,Sample X22,0.695,
A23,Sample X23,0.125,
A24,Sample X24,0.195,
B01,Sample X25,0.069,
B02,Sample X26,0.070,
B03,Sample X27,0.836,
B04,Sample X28,0.666,
B05,Sample X29,1.691,
B06,Sample X30,0.600,
B07,Sample X31,1.178,
B08,Sample X32,0.619,
B09,Sample X33,1.071,
B10,Sample X34,0.762,
B11,Sample X35,0.639,
B12,Sample X36,0.742,
B13,Sample X37,0.608,
B14,Sample X38,0.659,
B15,Sample X39,0.593,
B16,Sample X40,0.743,
B17,Sample X41,0.689,
B18,Sample X42,0.685,
B19,Sample X43,0.698,
B20,Sample X44,0.588,
B21,Sample X45,0.709,
B22,Sample X46,0.995,
B23,Sample X47,0.197,
B24,Sample X48,0.077,
C01,Sample X49,0.057,
C02,Sample X50,0.067,
C03,Sample X51,0.620,
C04,Sample X52,0.698,
C05,Sample X53,0.670,
C06,Sample X54,0.549,
C07,Sample X55,0.068,
C08,Sample X56,0.544,
C09,Sample X57,0.632,
C10,Sample X58,0.829,
C11,Sample X59,0.742,
C12,Sample X60,0.060,
C13,Sample X61,0.615,
C14,Sample X62,1.334,
C15,Sample X63,0.527,
C16,Sample X64,0.597,
C17,Sample X65,0.086,
C18,Sample X66,0.055,
C19,Sample X67,0.707,
C20,Sample X68,0.639,
C21,Sample X69,0.466,
C22,Sample X70,0.643,
C23,Sample X71,0.051,
C24,Sample X72,0.049,
D01,Sample X73,0.075,
D02,Sample X74,0.061,
D03,Sample X75,0.606,
D04,Sample X76,0.657,
D05,Sample X77,0.070,
D06,Sample X78,0.490,
D07,Sample X79,0.491,
D08,Sample X80,0.536,
D09,Sample X81,0.566,
D10,Sample X82,0.485,
D11,Sample X83,0.576,
D12,Sample X84,0.608,
D13,Sample X85,0.691,
D14,Sample X86,0.576,
D15,Sample X87,0.604,
D16,Sample X88,0.660,
D17,Sample X89,0.653,
D18,Sample X90,0.637,
D19,Sample X91,0.514,
D20,Sample X92,0.121,
D21,Sample X93,0.088,
D22,Sample X94,0.580,
D23,Sample X95,0.051,
D24,Sample X96,0.052,
E01,Sample X97,0.067,
E02,Sample X98,0.066,
E03,Sample X99,0.621,
E04,Sample X100,0.599,
E05,Sample X101,0.062,
E06,Sample X102,0.594,
E07,Sample X103,0.551,
E08,Sample X104,0.634,
E09,Sample X105,0.523,
E10,Sample X106,0.643,
E11,Sample X107,0.629,
E12,Sample X108,0.409,
E13,Sample X109,0.671,
E14,Sample X110,0.838,
E15,Sample X111,0.667,
E16,Sample X112,0.676,
E17,Sample X113,0.705,
E18,Sample X114,0.062,
E19,Sample X115,0.413,
E20,Sample X116,0.291,
E21,Sample X117,0.697,
E22,Sample X118,0.075,
E23,Sample X119,0.066,
E24,Sample X120,0.067,
F01,Sample X121,0.072,
F02,Sample X122,0.059,
F03,Sample X123,0.649,
F04,Sample X124,0.658,
F05,Sample X125,0.671,
F06,Sample X126,0.549,
F07,Sample X127,0.331,
F08,Sample X128,0.620,
F09,Sample X129,0.240,
F10,Sample X130,0.067,
F11,Sample X131,0.663,
F12,Sample X132,0.703,
F13,Sample X133,0.495,
F14,Sample X134,0.650,
F15,Sample X135,0.577,
F16,Sample X136,0.636,
F17,Sample X137,0.575,
F18,Sample X138,0.575,
F19,Sample X139,0.504,
F20,Sample X140,0.439,
F21,Sample X141,0.076,
F22,Sample X142,0.064,
F23,Sample X143,0.089,
F24,Sample X144,0.059,
G01,Sample X145,0.076,
G02,Sample X146,0.058,
G03,Sample X147,0.647,
G04,Sample X148,0.491,
G05,Sample X149,0.617,
G06,Sample X150,0.542,
G07,Sample X151,0.612,
G08,Sample X152,0.630,
G09,Sample X153,0.476,
G10,Sample X154,0.262,
G11,Sample X155,1.331,
G12,Sample X156,0.502,
G13,Sample X157,0.074,
G14,Sample X158,0.242,
G15,Sample X159,0.074,
G16,Sample X160,0.073,
G17,Sample X161,0.072,
G18,Sample X162,0.590,
G19,Sample X163,0.604,
G20,Sample X164,0.184,
G21,Sample X165,0.619,
G22,Sample X166,0.072,
G23,Sample X167,0.064,
G24,Sample X168,0.059,
H01,Sample X169,0.062,
H02,Sample X170,0.060,
H03,Sample X171,0.756,
H04,Sample X172,0.602,
H05,Sample X173,0.623,
H06,Sample X174,0.461,
H07,Sample X175,0.651,
H08,Sample X176,0.707,
