Well,Content,Well Scan: Average (600),
A01,Sample X1,0.063,
A02,Sample X2,0.061,
A03,Sample X3,0.074,
A04,Sample X4,0.075,
A05,Sample X5,0.072,
A06,Sample X6,0.080,
A07,Sample X7,0.074,
A08,Sample X8,0.065,
A09,Sample X9,0.065,
A10,Sample X10,0.068,
A11,Sample X11,0.067,
A12,Sample X12,0.084,
A13,Sample X13,0.073,
A14,Sample X14,0.064,
A15,Sample X15,0.058,
A16,Sample X16,0.064,
A17,Sample X17,0.074,
A18,Sample X18,0.473,
A19,Sample X19,0.409,
A20,Sample X20,0.499,
A21,Sample X21,0.507,
A22,Sample X22,0.460,
A23,Sample X23,0.061,
A24,Sample X24,0.083,
B01,Sample X25,0.063,
B02,Sample X26,0.063,
B03,Sample X27,0.520,
B04,Sample X28,0.452,
B05,Sample X29,0.516,
B06,Sample X30,0.470,
B07,Sample X31,0.545,
B08,Sample X32,0.425,
B09,Sample X33,0.510,
B10,Sample X34,0.438,
B11,Sample X35,0.434,
B12,Sample X36,0.473,
B13,Sample X37,0.468,
B14,Sample X38,0.551,
B15,Sample X39,0.471,
B16,Sample X40,0.447,
B17,Sample X41,0.502,
B18,Sample X42,0.463,
B19,Sample X43,0.467,
B20,Sample X44,0.467,
B21,Sample X45,0.409,
B22,Sample X46,0.445,
B23,Sample X47,0.061,
B24,Sample X48,0.058,
C01,Sample X49,0.055,
C02,Sample X50,0.058,
C03,Sample X51,0.487,
C04,Sample X52,0.465,
C05,Sample X53,0.412,
C06,Sample X54,0.454,
C07,Sample X55,0.070,
C08,Sample X56,0.477,
C09,Sample X57,0.474,
C10,Sample X58,0.428,
C11,Sample X59,0.422,
C12,Sample X60,0.062,
C13,Sample X61,0.413,
C14,Sample X62,0.504,
C15,Sample X63,0.393,
C16,Sample X64,0.439,
C17,Sample X65,0.093,
C18,Sample X66,0.061,
C19,Sample X67,0.480,
C20,Sample X68,0.427,
C21,Sample X69,0.407,
C22,Sample X70,0.477,
C23,Sample X71,0.058,
C24,Sample X72,0.049,
D01,Sample X73,0.072,
D02,Sample X74,0.060,
D03,Sample X75,0.462,
D04,Sample X76,0.516,
D05,Sample X77,0.064,
D06,Sample X78,0.367,
D07,Sample X79,0.383,
D08,Sample X80,0.440,
D09,Sample X81,0.343,
D10,Sample X82,0.423,
D11,Sample X83,0.441,
D12,Sample X84,0.545,
D13,Sample X85,0.455,
D14,Sample X86,0.463,
D15,Sample X87,0.435,
D16,Sample X88,0.493,
D17,Sample X89,0.339,
D18,Sample X90,0.354,
D19,Sample X91,0.400,
D20,Sample X92,0.061,
D21,Sample X93,0.065,
D22,Sample X94,0.377,
D23,Sample X95,0.054,
D24,Sample X96,0.052,
E01,Sample X97,0.065,
E02,Sample X98,0.060,
E03,Sample X99,0.430,
E04,Sample X100,0.495,
E05,Sample X101,0.062,
E06,Sample X102,0.533,
E07,Sample X103,0.410,
E08,Sample X104,0.356,
E09,Sample X105,0.382,
E10,Sample X106,0.396,
E11,Sample X107,0.389,
E12,Sample X108,0.375,
E13,Sample X109,0.441,
E14,Sample X110,0.468,
E15,Sample X111,0.451,
E16,Sample X112,0.474,
E17,Sample X113,0.453,
E18,Sample X114,0.063,
E19,Sample X115,0.253,
E20,Sample X116,0.179,
E21,Sample X117,0.406,
E22,Sample X118,0.079,
E23,Sample X119,0.075,
E24,Sample X120,0.064,
F01,Sample X121,0.069,
F02,Sample X122,0.055,
F03,Sample X123,0.392,
F04,Sample X124,0.516,
F05,Sample X125,0.460,
F06,Sample X126,0.463,
F07,Sample X127,0.111,
F08,Sample X128,0.511,
F09,Sample X129,0.079,
F10,Sample X130,0.067,
F11,Sample X131,0.522,
F12,Sample X132,0.424,
F13,Sample X133,0.313,
F14,Sample X134,0.433,
F15,Sample X135,0.457,
F16,Sample X136,0.427,
F17,Sample X137,0.391,
F18,Sample X138,0.384,
F19,Sample X139,0.253,
F20,Sample X140,0.371,
F21,Sample X141,0.082,
F22,Sample X142,0.064,
F23,Sample X143,0.088,
F24,Sample X144,0.052,
G01,Sample X145,0.072,
G02,Sample X146,0.056,
G03,Sample X147,0.463,
G04,Sample X148,0.537,
G05,Sample X149,0.555,
G06,Sample X150,0.444,
G07,Sample X151,0.411,
G08,Sample X152,0.486,
G09,Sample X153,0.193,
G10,Sample X154,0.116,
G11,Sample X155,0.450,
G12,Sample X156,0.227,
G13,Sample X157,0.079,
G14,Sample X158,0.139,
G15,Sample X159,0.081,
G16,Sample X160,0.077,
G17,Sample X161,0.074,
G18,Sample X162,0.321,
G19,Sample X163,0.455,
G20,Sample X164,0.074,
G21,Sample X165,0.451,
G22,Sample X166,0.077,
G23,Sample X167,0.064,
G24,Sample X168,0.058,
H01,Sample X169,0.060,
H02,Sample X170,0.057,
H03,Sample X171,0.673,
H04,Sample X172,0.430,
H05,Sample X173,0.346,
H06,Sample X174,0.378,
H07,Sample X175,0.467,
H08,Sample X176,0.462,
H09,Sample X177,0.421,
H10,Sample X178,0.451,
H11,Sample X179,0.523,
H12,Sample X180,0.522,
H13,Sample X181,0.113,
H14,Sample X182,0.515,
H15,Sample X183,0.480,
H16,Sample X184,0.368,
H17,Sample X185,0.459,
H18,Sample X186,0.414,
H19,Sample X187,0.415,
H20,Sample X188,0.418,
H21,Sample X189,0.374,
H22,Sample X190,0.391,
H23,Sample X191,0.059,
H24,Sample X192,0.055,
I01,Sample X193,0.075,
I02,Sample X194,0.053,
I03,Sample X195,0.463,
I04,Sample X196,0.460,
I05,Sample X197,0.390,
I06,Sample X198,0.372,
I07,Sample X199,0.248,
I08,Sample X200,0.386,
I09,Sample X201,0.463,
I10,Sample X202,0.429,
I11,Sample X203,0.445,
I12,Sample X204,0.385,
I13,Sample X205,0.427,
I14,Sample X206,0.409,
I15,Sample X207,0.435,
I16,Sample X208,0.289,
I17,Sample X209,0.071,
I18,Sample X210,0.309,
I19,Sample X211,0.457,
I20,Sample X212,0.409,
I21,Sample X213,0.479,
I22,Sample X214,0.464,
I23,Sample X215,0.057,
I24,Sample X216,0.053,
J01,Sample X217,0.072,
J02,Sample X218,0.060,
J03,Sample X219,0.090,
J04,Sample X220,0.504,
J05,Sample X221,0.371,
J06,Sample X222,0.426,
J07,Sample X223,0.413,
J08,Sample X224,0.524,
J09,Sample X225,0.431,
J10,Sample X226,0.460,
J11,Sample X227,0.411,
J12,Sample X228,0.466,
J13,Sample X229,0.418,
J14,Sample X230,0.414,
J15,Sample X231,0.367,
J16,Sample X232,0.347,
