Well,Content,Well Scan: Average (600),
A01,Sample X1,0.051,
A02,Sample X2,0.048,
A03,Sample X3,0.075,
A04,Sample X4,0.080,
A05,Sample X5,0.072,
A06,Sample X6,0.081,
A07,Sample X7,0.069,
A08,Sample X8,0.100,
A09,Sample X9,0.086,
A10,Sample X10,0.097,
A11,Sample X11,0.275,
A12,Sample X12,0.267,
A13,Sample X13,0.312,
A14,Sample X14,0.162,
A15,Sample X15,0.296,
A16,Sample X16,0.236,
A17,Sample X17,0.114,
A18,Sample X18,0.106,
A19,Sample X19,0.167,
A20,Sample X20,0.101,
A21,Sample X21,0.098,
A22,Sample X22,0.093,
A23,Sample X23,0.076,
A24,Sample X24,0.098,
B01,Sample X25,0.073,
B02,Sample X26,0.067,
B03,Sample X27,0.095,
B04,Sample X28,0.145,
B05,Sample X29,0.273,
B06,Sample X30,0.287,
B07,Sample X31,0.319,
B08,Sample X32,0.245,
B09,Sample X33,0.092,
B10,Sample X34,0.111,
B11,Sample X35,0.389,
B12,Sample X36,0.392,
B13,Sample X37,0.090,
B14,Sample X38,0.291,
B15,Sample X39,0.366,
B16,Sample X40,0.437,
B17,Sample X41,0.261,
B18,Sample X42,0.119,
B19,Sample X43,0.364,
B20,Sample X44,0.343,
B21,Sample X45,0.285,
B22,Sample X46,0.244,
B23,Sample X47,0.068,
B24,Sample X48,0.065,
C01,Sample X49,0.058,
C02,Sample X50,0.064,
C03,Sample X51,0.115,
C04,Sample X52,0.265,
C05,Sample X53,0.249,
C06,Sample X54,0.215,
C07,Sample X55,0.311,
C08,Sample X56,0.381,
C09,Sample X57,0.423,
C10,Sample X58,0.362,
C11,Sample X59,0.399,
C12,Sample X60,0.475,
C13,Sample X61,0.249,
C14,Sample X62,0.439,
C15,Sample X63,0.371,
C16,Sample X64,0.476,
C17,Sample X65,0.338,
C18,Sample X66,0.436,
C19,Sample X67,0.423,
C20,Sample X68,0.367,
C21,Sample X69,0.375,
C22,Sample X70,0.329,
C23,Sample X71,0.074,
C24,Sample X72,0.082,
D01,Sample X73,0.086,
D02,Sample X74,0.078,
D03,Sample X75,0.105,
D04,Sample X76,0.291,
D05,Sample X77,0.272,
D06,Sample X78,0.210,
D07,Sample X79,0.400,
D08,Sample X80,0.337,
D09,Sample X81,0.278,
D10,Sample X82,0.476,
D11,Sample X83,0.443,
D12,Sample X84,0.471,
D13,Sample X85,0.457,
D14,Sample X86,0.494,
D15,Sample X87,0.522,
D16,Sample X88,0.429,
D17,Sample X89,0.376,
D18,Sample X90,0.430,
D19,Sample X91,0.443,
D20,Sample X92,0.410,
D21,Sample X93,0.292,
D22,Sample X94,0.213,
D23,Sample X95,0.177,
D24,Sample X96,0.072,
E01,Sample X97,0.075,
E02,Sample X98,0.074,
E03,Sample X99,0.144,
E04,Sample X100,0.222,
E05,Sample X101,0.232,
E06,Sample X102,0.162,
E07,Sample X103,0.383,
E08,Sample X104,0.332,
E09,Sample X105,0.152,
E10,Sample X106,0.440,
E11,Sample X107,0.448,
E12,Sample X108,0.516,
E13,Sample X109,0.460,
E14,Sample X110,0.487,
E15,Sample X111,0.495,
E16,Sample X112,0.467,
E17,Sample X113,0.510,
E18,Sample X114,0.380,
E19,Sample X115,0.526,
E20,Sample X116,0.414,
E21,Sample X117,0.225,
E22,Sample X118,0.156,
E23,Sample X119,0.089,
E24,Sample X120,0.101,
F01,Sample X121,0.097,
F02,Sample X122,0.083,
F03,Sample X123,0.195,
F04,Sample X124,0.139,
F05,Sample X125,0.370,
F06,Sample X126,0.337,
F07,Sample X127,0.123,
F08,Sample X128,0.349,
F09,Sample X129,0.112,
F10,Sample X130,0.125,
F11,Sample X131,0.405,
F12,Sample X132,0.490,
F13,Sample X133,0.458,
F14,Sample X134,0.519,
F15,Sample X135,0.448,
F16,Sample X136,0.490,
F17,Sample X137,0.424,
F18,Sample X138,0.455,
F19,Sample X139,0.177,
F20,Sample X140,0.295,
F21,Sample X141,0.251,
F22,Sample X142,0.315,
F23,Sample X143,0.099,
F24,Sample X144,0.080,
G01,Sample X145,0.104,
G02,Sample X146,0.084,
G03,Sample X147,0.271,
G04,Sample X148,0.396,
G05,Sample X149,0.227,
G06,Sample X150,0.219,
G07,Sample X151,0.201,
