Well,Content,Well Scan: Average (600),
A01,Sample X1,0.076,
A02,Sample X2,0.055,
A03,Sample X3,0.081,
A04,Sample X4,0.092,
A05,Sample X5,0.073,
A06,Sample X6,0.078,
A07,Sample X7,0.086,
A08,Sample X8,0.081,
A09,Sample X9,0.071,
A10,Sample X10,0.076,
A11,Sample X11,0.074,
A12,Sample X12,0.081,
A13,Sample X13,0.096,
A14,Sample X14,0.072,
A15,Sample X15,0.064,
A16,Sample X16,0.074,
A17,Sample X17,0.081,
A18,Sample X18,0.080,
A19,Sample X19,0.078,
A20,Sample X20,0.103,
A21,Sample X21,0.099,
A22,Sample X22,0.100,
A23,Sample X23,0.062,
A24,Sample X24,0.084,
B01,Sample X25,0.058,
B02,Sample X26,0.058,
B03,Sample X27,0.101,
B04,Sample X28,0.090,
B05,Sample X29,0.096,
B06,Sample X30,0.083,
B07,Sample X31,0.091,
B08,Sample X32,0.102,
B09,Sample X33,0.085,
B10,Sample X34,0.073,
B11,Sample X35,0.093,
B12,Sample X36,0.102,
B13,Sample X37,0.111,
B14,Sample X38,0.094,
B15,Sample X39,0.088,
B16,Sample X40,0.109,
B17,Sample X41,0.121,
B18,Sample X42,0.112,
B19,Sample X43,0.098,
B20,Sample X44,0.104,
B21,Sample X45,0.103,
B22,Sample X46,0.080,
B23,Sample X47,0.059,
B24,Sample X48,0.060,
C01,Sample X49,0.053,
C02,Sample X50,0.056,
C03,Sample X51,0.112,
C04,Sample X52,0.094,
C05,Sample X53,0.084,
C06,Sample X54,0.090,
C07,Sample X55,0.066,
C08,Sample X56,0.114,
C09,Sample X57,0.101,
C10,Sample X58,0.095,
C11,Sample X59,0.101,
C12,Sample X60,0.084,
C13,Sample X61,0.106,
C14,Sample X62,0.109,
C15,Sample X63,0.099,
C16,Sample X64,0.119,
C17,Sample X65,0.122,
C18,Sample X66,0.094,
C19,Sample X67,0.117,
C20,Sample X68,0.104,
C21,Sample X69,0.117,
C22,Sample X70,0.113,
C23,Sample X71,0.079,
C24,Sample X72,0.063,
D01,Sample X73,0.069,
D02,Sample X74,0.058,
D03,Sample X75,0.109,
D04,Sample X76,0.097,
D05,Sample X77,0.071,
D06,Sample X78,0.094,
D07,Sample X79,0.094,
D08,Sample X80,0.120,
D09,Sample X81,0.086,
D10,Sample X82,0.098,
D11,Sample X83,0.094,
D12,Sample X84,0.105,
D13,Sample X85,0.118,
D14,Sample X86,0.114,
D15,Sample X87,0.103,
D16,Sample X88,0.130,
D17,Sample X89,0.098,
D18,Sample X90,0.103,
D19,Sample X91,0.098,
D20,Sample X92,0.065,
D21,Sample X93,0.091,
D22,Sample X94,0.100,
D23,Sample X95,0.072,
D24,Sample X96,0.073,
E01,Sample X97,0.060,
E02,Sample X98,0.059,
E03,Sample X99,0.105,
E04,Sample X100,0.089,
E05,Sample X101,0.072,
E06,Sample X102,0.094,
E07,Sample X103,0.092,
E08,Sample X104,0.115,
E09,Sample X105,0.080,
E10,Sample X106,0.092,
E11,Sample X107,0.095,
E12,Sample X108,0.095,
E13,Sample X109,0.115,
E14,Sample X110,0.102,
E15,Sample X111,0.124,
E16,Sample X112,0.105,
E17,Sample X113,0.125,
E18,Sample X114,0.082,
E19,Sample X115,0.086,
E20,Sample X116,0.093,
E21,Sample X117,0.103,
E22,Sample X118,0.087,
E23,Sample X119,0.074,
E24,Sample X120,0.085,
F01,Sample X121,0.067,
F02,Sample X122,0.053,
F03,Sample X123,0.091,
F04,Sample X124,0.109,
F05,Sample X125,0.096,
F06,Sample X126,0.109,
F07,Sample X127,0.093,
F08,Sample X128,0.125,
F09,Sample X129,0.090,
F10,Sample X130,0.090,
F11,Sample X131,0.100,
F12,Sample X132,0.110,
F13,Sample X133,0.097,
F14,Sample X134,0.115,
F15,Sample X135,0.106,
F16,Sample X136,0.125,
F17,Sample X137,0.128,
F18,Sample X138,0.113,
F19,Sample X139,0.096,
F20,Sample X140,0.119,
F21,Sample X141,0.089,
F22,Sample X142,0.085,
F23,Sample X143,0.100,
F24,Sample X144,0.058,
G01,Sample X145,0.074,
G02,Sample X146,0.060,
G03,Sample X147,0.131,
G04,Sample X148,0.117,
G05,Sample X149,0.132,
G06,Sample X150,0.124,
G07,Sample X151,0.113,
G08,Sample X152,0.133,
G09,Sample X153,0.105,
G10,Sample X154,0.117,
G11,Sample X155,0.104,
G12,Sample X156,0.092,
G13,Sample X157,0.118,
G14,Sample X158,0.101,
G15,Sample X159,0.108,
G16,Sample X160,0.096,
G17,Sample X161,0.088,
G18,Sample X162,0.103,
G19,Sample X163,0.128,
G20,Sample X164,0.097,
G21,Sample X165,0.115,
G22,Sample X166,0.089,
G23,Sample X167,0.072,
G24,Sample X168,0.072,
H01,Sample X169,0.057,
H02,Sample X170,0.056,
H03,Sample X171,0.105,
H04,Sample X172,0.134,
H05,Sample X173,0.127,
H06,Sample X174,0.172,
H07,Sample X175,0.116,
H08,Sample X176,0.130,
H09,Sample X177,0.101,
H10,Sample X178,0.126,
H11,Sample X179,0.125,
H12,Sample X180,0.126,
H13,Sample X181,0.127,
H14,Sample X182,0.126,
H15,Sample X183,0.161,
H16,Sample X184,0.126,
H17,Sample X185,0.131,
H18,Sample X186,0.131,
H19,Sample X187,0.123,
H20,Sample X188,0.102,
H21,Sample X189,0.127,
H22,Sample X190,0.121,
H23,Sample X191,0.074,
H24,Sample X192,0.071,
I01,Sample X193,0.074,
I02,Sample X194,0.050,
