Well,Content,Well Scan: Average (600),
A01,Sample X1,0.049,
A02,Sample X2,0.048,
A03,Sample X3,0.074,
A04,Sample X4,0.082,
A05,Sample X5,0.072,
A06,Sample X6,0.076,
A07,Sample X7,0.073,
A08,Sample X8,0.070,
A09,Sample X9,0.073,
A10,Sample X10,0.075,
A11,Sample X11,0.073,
A12,Sample X12,0.097,
A13,Sample X13,0.078,
A14,Sample X14,0.077,
A15,Sample X15,0.071,
A16,Sample X16,0.071,
A17,Sample X17,0.085,
A18,Sample X18,0.078,
A19,Sample X19,0.080,
A20,Sample X20,0.084,
A21,Sample X21,0.090,
A22,Sample X22,0.089,
A23,Sample X23,0.067,
A24,Sample X24,0.092,
B01,Sample X25,0.062,
B02,Sample X26,0.055,
B03,Sample X27,0.090,
B04,Sample X28,0.084,
B05,Sample X29,0.089,
B06,Sample X30,0.073,
B07,Sample X31,0.090,
B08,Sample X32,0.082,
B09,Sample X33,0.085,
B10,Sample X34,0.090,
B11,Sample X35,0.078,
B12,Sample X36,0.079,
B13,Sample X37,0.092,
B14,Sample X38,0.080,
B15,Sample X39,0.071,
B16,Sample X40,0.107,
B17,Sample X41,0.100,
B18,Sample X42,0.077,
B19,Sample X43,0.086,
B20,Sample X44,0.072,
B21,Sample X45,0.086,
B22,Sample X46,0.088,
B23,Sample X47,0.058,
B24,Sample X48,0.062,
C01,Sample X49,0.047,
C02,Sample X50,0.051,
C03,Sample X51,0.084,
C04,Sample X52,0.077,
C05,Sample X53,0.078,
C06,Sample X54,0.081,
C07,Sample X55,0.079,
C08,Sample X56,0.096,
C09,Sample X57,0.075,
C10,Sample X58,0.089,
C11,Sample X59,0.069,
C12,Sample X60,0.079,
C13,Sample X61,0.095,
C14,Sample X62,0.086,
C15,Sample X63,0.071,
C16,Sample X64,0.087,
C17,Sample X65,0.109,
C18,Sample X66,0.080,
C19,Sample X67,0.083,
C20,Sample X68,0.088,
C21,Sample X69,0.094,
C22,Sample X70,0.083,
C23,Sample X71,0.060,
C24,Sample X72,0.054,
D01,Sample X73,0.064,
D02,Sample X74,0.056,
D03,Sample X75,0.092,
D04,Sample X76,0.078,
D05,Sample X77,0.078,
D06,Sample X78,0.087,
D07,Sample X79,0.075,
D08,Sample X80,0.099,
D09,Sample X81,0.080,
D10,Sample X82,0.093,
D11,Sample X83,0.083,
D12,Sample X84,0.089,
D13,Sample X85,0.100,
D14,Sample X86,0.087,
D15,Sample X87,0.074,
