Well,Content,Raw Data (600),
A01,Sample X1,0.148,
A02,Sample X2,0.134,
A03,Sample X3,0.439,
A04,Sample X4,0.459,
A05,Sample X5,0.429,
A06,Sample X6,0.397,
A07,Sample X7,0.359,
A08,Sample X8,0.420,
A09,Sample X9,0.421,
A10,Sample X10,0.462,
A11,Sample X11,0.511,
A12,Sample X12,0.645,
A13,Sample X13,0.401,
A14,Sample X14,0.409,
A15,Sample X15,0.411,
A16,Sample X16,0.423,
A17,Sample X17,0.429,
A18,Sample X18,0.453,
A19,Sample X19,0.408,
A20,Sample X20,0.408,
A21,Sample X21,0.401,
A22,Sample X22,0.382,
A23,Sample X23,0.154,
A24,Sample X24,0.189,
B01,Sample X25,0.160,
B02,Sample X26,0.165,
B03,Sample X27,0.454,
B04,Sample X28,0.424,
B05,Sample X29,0.435,
B06,Sample X30,0.449,
B07,Sample X31,0.475,
B08,Sample X32,0.484,
B09,Sample X33,0.413,
B10,Sample X34,0.431,
B11,Sample X35,0.526,
B12,Sample X36,0.494,
B13,Sample X37,0.599,
B14,Sample X38,0.756,
B15,Sample X39,0.841,
B16,Sample X40,0.950,
B17,Sample X41,0.832,
B18,Sample X42,0.811,
B19,Sample X43,0.661,
B20,Sample X44,0.408,
B21,Sample X45,0.694,
B22,Sample X46,0.402,
B23,Sample X47,0.131,
B24,Sample X48,0.159,
C01,Sample X49,0.166,
C02,Sample X50,0.156,
C03,Sample X51,0.369,
C04,Sample X52,0.361,
C05,Sample X53,0.410,
C06,Sample X54,0.630,
C07,Sample X55,0.818,
C08,Sample X56,1.055,
C09,Sample X57,0.893,
C10,Sample X58,1.033,
C11,Sample X59,1.205,
C12,Sample X60,0.959,
C13,Sample X61,1.215,
C14,Sample X62,1.208,
C15,Sample X63,1.157,
C16,Sample X64,0.899,
C17,Sample X65,0.756,
C18,Sample X66,0.892,
C19,Sample X67,0.808,
C20,Sample X68,0.558,
C21,Sample X69,0.485,
C22,Sample X70,0.381,
C23,Sample X71,0.158,
C24,Sample X72,0.141,
D01,Sample X73,0.182,
D02,Sample X74,0.174,
D03,Sample X75,0.406,
D04,Sample X76,0.602,
D05,Sample X77,1.096,
D06,Sample X78,1.260,
D07,Sample X79,0.968,
D08,Sample X80,1.290,
D09,Sample X81,1.198,
D10,Sample X82,1.252,
D11,Sample X83,1.015,
D12,Sample X84,1.352,
D13,Sample X85,1.460,
D14,Sample X86,1.280,
D15,Sample X87,1.348,
D16,Sample X88,1.406,
D17,Sample X89,1.253,
D18,Sample X90,1.070,
D19,Sample X91,1.080,
D20,Sample X92,1.109,
D21,Sample X93,0.981,
D22,Sample X94,0.644,
D23,Sample X95,0.144,
D24,Sample X96,0.142,
E01,Sample X97,0.171,
E02,Sample X98,0.178,
E03,Sample X99,0.415,
E04,Sample X100,0.793,
E05,Sample X101,1.097,
E06,Sample X102,1.284,
E07,Sample X103,1.258,
E08,Sample X104,1.730,
E09,Sample X105,1.095,
E10,Sample X106,0.868,
E11,Sample X107,1.462,
E12,Sample X108,1.074,
E13,Sample X109,1.093,
E14,Sample X110,1.369,
E15,Sample X111,1.198,
E16,Sample X112,1.273,
E17,Sample X113,1.113,
E18,Sample X114,0.824,
E19,Sample X115,1.287,
E20,Sample X116,1.174,
E21,Sample X117,0.850,
E22,Sample X118,0.979,
E23,Sample X119,0.148,
E24,Sample X120,0.155,
F01,Sample X121,0.192,
F02,Sample X122,0.183,
F03,Sample X123,0.378,
F04,Sample X124,1.058,
F05,Sample X125,0.358,
F06,Sample X126,0.871,
F07,Sample X127,1.351,
F08,Sample X128,1.249,
F09,Sample X129,1.480,
F10,Sample X130,1.316,
F11,Sample X131,1.117,
F12,Sample X132,1.404,
F13,Sample X133,0.806,
F14,Sample X134,1.289,
F15,Sample X135,1.552,
F16,Sample X136,1.528,
F17,Sample X137,1.388,
F18,Sample X138,1.277,
F19,Sample X139,1.329,
F20,Sample X140,1.024,
F21,Sample X141,1.138,
F22,Sample X142,1.023,
F23,Sample X143,0.145,
F24,Sample X144,0.172,
G01,Sample X145,0.208,
G02,Sample X146,0.183,
G03,Sample X147,0.403,
G04,Sample X148,0.345,
G05,Sample X149,1.014,
G06,Sample X150,1.447,
G07,Sample X151,1.405,
G08,Sample X152,1.294,
G09,Sample X153,1.187,
G10,Sample X154,0.936,
G11,Sample X155,1.460,
G12,Sample X156,1.254,
G13,Sample X157,1.284,
G14,Sample X158,1.293,
G15,Sample X159,1.408,
G16,Sample X160,1.288,
G17,Sample X161,1.452,
G18,Sample X162,1.228,
G19,Sample X163,1.202,
G20,Sample X164,1.106,
G21,Sample X165,0.852,
G22,Sample X166,0.791,
G23,Sample X167,0.220,
G24,Sample X168,0.147,
H01,Sample X169,0.280,
H02,Sample X170,0.184,
H03,Sample X171,0.435,
H04,Sample X172,0.482,
H05,Sample X173,0.957,
H06,Sample X174,1.335,
H07,Sample X175,1.451,
H08,Sample X176,1.745,
H09,Sample X177,1.553,
H10,Sample X178,1.021,
H11,Sample X179,1.408,
H12,Sample X180,1.353,
H13,Sample X181,1.332,
H14,Sample X182,1.316,
H15,Sample X183,1.524,
H16,Sample X184,1.284,
H17,Sample X185,1.098,
H18,Sample X186,1.259,
H19,Sample X187,1.433,
H20,Sample X188,1.337,
H21,Sample X189,0.869,
H22,Sample X190,0.522,
H23,Sample X191,0.173,
H24,Sample X192,0.211,
I01,Sample X193,0.178,
I02,Sample X194,0.179,
I03,Sample X195,0.442,
I04,Sample X196,0.964,
I05,Sample X197,1.238,
I06,Sample X198,1.412,
I07,Sample X199,1.376,
I08,Sample X200,1.507,
I09,Sample X201,1.264,
I10,Sample X202,1.335,
I11,Sample X203,1.547,
I12,Sample X204,1.282,
I13,Sample X205,1.544,
I14,Sample X206,1.520,
I15,Sample X207,1.594,
I16,Sample X208,1.127,
I17,Sample X209,1.050,
I18,Sample X210,1.229,
I19,Sample X211,1.246,
I20,Sample X212,1.399,
I21,Sample X213,0.593,
I22,Sample X214,0.579,
I23,Sample X215,0.174,
I24,Sample X216,0.157,
J01,Sample X217,0.173,
J02,Sample X218,0.181,
J03,Sample X219,0.444,
J04,Sample X220,0.977,
J05,Sample X221,1.025,
J06,Sample X222,0.810,
J07,Sample X223,1.350,
J08,Sample X224,1.268,
J09,Sample X225,1.480,
J10,Sample X226,1.170,
J11,Sample X227,0.875,
J12,Sample X228,1.204,
J13,Sample X229,0.700,
J14,Sample X230,1.225,
J15,Sample X231,0.768,
J16,Sample X232,0.578,
J17,Sample X233,1.029,
J18,Sample X234,1.347,
J19,Sample X235,1.241,
J20,Sample X236,1.179,
J21,Sample X237,0.666,
J22,Sample X238,0.893,
J23,Sample X239,0.145,
J24,Sample X240,0.148,
K01,Sample X241,0.173,
K02,Sample X242,0.202,
K03,Sample X243,0.446,
K04,Sample X244,0.697,
K05,Sample X245,1.006,
K06,Sample X246,1.298,
