Well,Content,Raw Data (600),
A01,Sample X1,0.641,
A02,Sample X2,0.145,
A03,Sample X3,0.903,
A04,Sample X4,0.651,
A05,Sample X5,0.434,
A06,Sample X6,0.345,
A07,Sample X7,0.310,
A08,Sample X8,0.435,
A09,Sample X9,0.475,
A10,Sample X10,0.514,
A11,Sample X11,0.513,
A12,Sample X12,0.620,
A13,Sample X13,0.397,
A14,Sample X14,0.402,
A15,Sample X15,0.430,
A16,Sample X16,0.436,
A17,Sample X17,0.417,
A18,Sample X18,3.789,
A19,Sample X19,3.717,
A20,Sample X20,3.699,
A21,Sample X21,3.765,
A22,Sample X22,3.776,
A23,Sample X23,0.189,
A24,Sample X24,0.181,
B01,Sample X25,0.689,
B02,Sample X26,0.158,
B03,Sample X27,3.659,
B04,Sample X28,3.694,
B05,Sample X29,3.733,
B06,Sample X30,3.780,
B07,Sample X31,3.803,
B08,Sample X32,3.858,
B09,Sample X33,3.708,
B10,Sample X34,3.876,
B11,Sample X35,3.863,
B12,Sample X36,3.713,
B13,Sample X37,3.793,
B14,Sample X38,3.863,
B15,Sample X39,3.706,
B16,Sample X40,3.794,
B17,Sample X41,3.694,
B18,Sample X42,3.908,
B19,Sample X43,3.824,
B20,Sample X44,3.629,
B21,Sample X45,3.860,
B22,Sample X46,3.622,
B23,Sample X47,0.135,
B24,Sample X48,0.152,
C01,Sample X49,0.156,
C02,Sample X50,0.148,
C03,Sample X51,0.395,
C04,Sample X52,0.716,
C05,Sample X53,1.803,
C06,Sample X54,0.401,
C07,Sample X55,3.101,
C08,Sample X56,2.298,
C09,Sample X57,3.450,
C10,Sample X58,3.697,
C11,Sample X59,3.683,
C12,Sample X60,2.981,
C13,Sample X61,3.739,
C14,Sample X62,3.240,
C15,Sample X63,0.922,
C16,Sample X64,0.374,
C17,Sample X65,2.064,
C18,Sample X66,1.261,
C19,Sample X67,2.723,
C20,Sample X68,3.439,
C21,Sample X69,3.016,
C22,Sample X70,3.752,
C23,Sample X71,0.148,
C24,Sample X72,0.133,
D01,Sample X73,0.164,
D02,Sample X74,0.157,
D03,Sample X75,3.331,
D04,Sample X76,3.675,
D05,Sample X77,0.736,
D06,Sample X78,3.848,
D07,Sample X79,0.681,
D08,Sample X80,3.689,
D09,Sample X81,2.299,
D10,Sample X82,3.921,
D11,Sample X83,2.034,
D12,Sample X84,3.696,
D13,Sample X85,2.144,
D14,Sample X86,3.692,
D15,Sample X87,3.756,
D16,Sample X88,3.819,
D17,Sample X89,3.774,
D18,Sample X90,3.796,
D19,Sample X91,3.290,
D20,Sample X92,2.887,
D21,Sample X93,3.473,
D22,Sample X94,3.386,
D23,Sample X95,0.138,
D24,Sample X96,0.133,
E01,Sample X97,0.795,
E02,Sample X98,0.149,
E03,Sample X99,2.276,
E04,Sample X100,0.818,
E05,Sample X101,0.607,
E06,Sample X102,0.982,
E07,Sample X103,2.830,
E08,Sample X104,3.679,
E09,Sample X105,2.002,
E10,Sample X106,3.346,
E11,Sample X107,3.590,
E12,Sample X108,0.423,
E13,Sample X109,1.123,
E14,Sample X110,0.425,
E15,Sample X111,1.960,
E16,Sample X112,3.533,
E17,Sample X113,1.292,
E18,Sample X114,3.773,
E19,Sample X115,0.363,
E20,Sample X116,0.609,
E21,Sample X117,2.809,
E22,Sample X118,2.453,
E23,Sample X119,0.134,
E24,Sample X120,0.139,
F01,Sample X121,0.156,
F02,Sample X122,0.148,
F03,Sample X123,0.327,
F04,Sample X124,3.536,
F05,Sample X125,0.474,
F06,Sample X126,3.475,
F07,Sample X127,0.459,
F08,Sample X128,3.665,
F09,Sample X129,3.687,
F10,Sample X130,3.655,
F11,Sample X131,3.496,
F12,Sample X132,3.630,
F13,Sample X133,3.534,
F14,Sample X134,3.422,
F15,Sample X135,4.627,
F16,Sample X136,3.335,
F17,Sample X137,2.486,
F18,Sample X138,3.611,
F19,Sample X139,3.700,
F20,Sample X140,3.602,
F21,Sample X141,3.843,
F22,Sample X142,3.463,
F23,Sample X143,0.130,
F24,Sample X144,0.179,
G01,Sample X145,0.170,
G02,Sample X146,0.147,
G03,Sample X147,1.335,
G04,Sample X148,0.517,
G05,Sample X149,0.658,
G06,Sample X150,0.417,
G07,Sample X151,0.455,
G08,Sample X152,0.601,
G09,Sample X153,0.456,
G10,Sample X154,3.822,
G11,Sample X155,0.447,
G12,Sample X156,0.650,
G13,Sample X157,2.164,
G14,Sample X158,0.835,
G15,Sample X159,3.320,
G16,Sample X160,3.448,
G17,Sample X161,3.844,
G18,Sample X162,3.391,
G19,Sample X163,0.473,
G20,Sample X164,3.769,
G21,Sample X165,3.389,
G22,Sample X166,2.718,
G23,Sample X167,0.186,
G24,Sample X168,0.315,
H01,Sample X169,0.257,
H02,Sample X170,0.143,
H03,Sample X171,1.658,
H04,Sample X172,3.250,
H05,Sample X173,0.793,
H06,Sample X174,3.618,
H07,Sample X175,0.645,
H08,Sample X176,3.557,
H09,Sample X177,1.963,
H10,Sample X178,3.687,
H11,Sample X179,3.796,
H12,Sample X180,3.538,
H13,Sample X181,0.846,
H14,Sample X182,3.475,
H15,Sample X183,3.537,
H16,Sample X184,3.667,
H17,Sample X185,1.644,
H18,Sample X186,3.652,
H19,Sample X187,2.798,
H20,Sample X188,3.676,
H21,Sample X189,3.623,
H22,Sample X190,3.682,
H23,Sample X191,0.147,
H24,Sample X192,0.169,
I01,Sample X193,0.309,
I02,Sample X194,0.140,
I03,Sample X195,0.619,
I04,Sample X196,3.009,
I05,Sample X197,1.611,
I06,Sample X198,2.287,
I07,Sample X199,0.637,
I08,Sample X200,0.365,
I09,Sample X201,2.408,
I10,Sample X202,2.331,
I11,Sample X203,0.799,
I12,Sample X204,3.285,
I13,Sample X205,4.085,
I14,Sample X206,2.531,
I15,Sample X207,2.511,
I16,Sample X208,4.062,
I17,Sample X209,2.537,
I18,Sample X210,3.900,
I19,Sample X211,2.494,
I20,Sample X212,2.457,
I21,Sample X213,0.425,
I22,Sample X214,1.796,
I23,Sample X215,0.136,
I24,Sample X216,0.133,
J01,Sample X217,0.141,
J02,Sample X218,0.141,
J03,Sample X219,3.286,
J04,Sample X220,3.357,
J05,Sample X221,3.346,
J06,Sample X222,3.703,
J07,Sample X223,3.611,
J08,Sample X224,3.716,
J09,Sample X225,3.631,
J10,Sample X226,3.684,
J11,Sample X227,1.510,
J12,Sample X228,3.762,
J13,Sample X229,0.421,
J14,Sample X230,3.733,
J15,Sample X231,0.379,
J16,Sample X232,3.778,
J17,Sample X233,3.658,
J18,Sample X234,3.654,
J19,Sample X235,2.303,
J20,Sample X236,3.730,
J21,Sample X237,0.536,
J22,Sample X238,3.680,
J23,Sample X239,0.133,
J24,Sample X240,0.137,
K01,Sample X241,0.139,
K02,Sample X242,0.152,
K03,Sample X243,3.312,
K04,Sample X244,0.621,
K05,Sample X245,3.775,
K06,Sample X246,3.394,
K07,Sample X247,3.571,
K08,Sample X248,3.701,
K09,Sample X249,2.447,
K10,Sample X250,1.859,
K11,Sample X251,3.166,
K12,Sample X252,3.688,
K13,Sample X253,3.808,
K14,Sample X254,2.492,
K15,Sample X255,0.467,
K16,Sample X256,2.388,
K17,Sample X257,2.566,
K18,Sample X258,3.576,
K19,Sample X259,0.382,
K20,Sample X260,3.933,
K21,Sample X261,3.833,
K22,Sample X262,4.043,
K23,Sample X263,0.127,
K24,Sample X264,0.128,
L01,Sample X265,0.139,
L02,Sample X266,0.143,
L03,Sample X267,3.108,
L04,Sample X268,3.529,
L05,Sample X269,3.142,
L06,Sample X270,3.731,
L07,Sample X271,3.782,
L08,Sample X272,3.773,
L09,Sample X273,3.433,
L10,Sample X274,3.656,
L11,Sample X275,3.449,
L12,Sample X276,3.742,
L13,Sample X277,1.243,
L14,Sample X278,3.832,
L15,Sample X279,3.552,
L16,Sample X280,3.724,
L17,Sample X281,3.646,
L18,Sample X282,3.762,
L19,Sample X283,3.656,
L20,Sample X284,3.559,
L21,Sample X285,2.473,
L22,Sample X286,3.501,
L23,Sample X287,0.130,
L24,Sample X288,0.205,
M01,Sample X289,0.136,
M02,Sample X290,0.140,
M03,Sample X291,3.453,
M04,Sample X292,3.523,
M05,Sample X293,2.505,
M06,Sample X294,3.751,
M07,Sample X295,3.775,
M08,Sample X296,3.606,
M09,Sample X297,2.726,
M10,Sample X298,4.006,
M11,Sample X299,3.696,
M12,Sample X300,3.690,
M13,Sample X301,2.151,
M14,Sample X302,3.692,
M15,Sample X303,3.329,
M16,Sample X304,3.611,
M17,Sample X305,0.701,
M18,Sample X306,3.661,
M19,Sample X307,3.345,
M20,Sample X308,3.825,
M21,Sample X309,0.307,
M22,Sample X310,0.784,
M23,Sample X311,0.124,
M24,Sample X312,0.121,
N01,Sample X313,0.139,
N02,Sample X314,0.157,
N03,Sample X315,2.611,
N04,Sample X316,3.643,
N05,Sample X317,3.557,
N06,Sample X318,3.564,
N07,Sample X319,3.767,
N08,Sample X320,3.955,
N09,Sample X321,3.913,
N10,Sample X322,4.083,
N11,Sample X323,3.728,
N12,Sample X324,3.723,
N13,Sample X325,3.900,
N14,Sample X326,3.786,
N15,Sample X327,3.830,
N16,Sample X328,3.712,
N17,Sample X329,3.728,
N18,Sample X330,3.743,
N19,Sample X331,3.707,
N20,Sample X332,3.815,
N21,Sample X333,3.815,
N22,Sample X334,3.904,
N23,Sample X335,0.121,
N24,Sample X336,0.122,
O01,Sample X337,0.992,
O02,Sample X338,0.140,
O03,Sample X339,3.404,
O04,Sample X340,3.431,
O05,Sample X341,3.709,
O06,Sample X342,3.654,
O07,Sample X343,3.679,
O08,Sample X344,3.723,
O09,Sample X345,3.484,
O10,Sample X346,3.703,
O11,Sample X347,3.836,
O12,Sample X348,3.950,
O13,Sample X349,3.711,
O14,Sample X350,3.791,
O15,Sample X351,3.888,
O16,Sample X352,3.792,
O17,Sample X353,3.585,
O18,Sample X354,3.924,
O19,Sample X355,4.062,
O20,Sample X356,3.730,
O21,Sample X357,4.134,
O22,Sample X358,3.756,
O23,Sample X359,0.134,
O24,Sample X360,0.119,
P01,Sample X361,0.141,
P02,Sample X362,0.140,
P03,Sample X363,0.406,
P04,Sample X364,0.415,
P05,Sample X365,0.340,
P06,Sample X366,0.348,
P07,Sample X367,0.434,
P08,Sample X368,0.575,
P09,Sample X369,0.483,
P10,Sample X370,0.439,
P11,Sample X371,0.428,
