Well,Content,Raw Data (600),
A01,Sample X1,1.003,
A02,Sample X2,0.148,
A03,Sample X3,0.783,
A04,Sample X4,0.675,
A05,Sample X5,0.472,
A06,Sample X6,0.369,
A07,Sample X7,0.327,
A08,Sample X8,0.522,
A09,Sample X9,0.570,
A10,Sample X10,0.627,
A11,Sample X11,0.610,
A12,Sample X12,0.732,
A13,Sample X13,0.468,
A14,Sample X14,0.488,
A15,Sample X15,0.538,
A16,Sample X16,0.530,
A17,Sample X17,0.485,
A18,Sample X18,1.110,
A19,Sample X19,1.088,
A20,Sample X20,1.100,
A21,Sample X21,1.092,
A22,Sample X22,1.074,
A23,Sample X23,0.187,
A24,Sample X24,0.187,
B01,Sample X25,0.189,
B02,Sample X26,0.160,
B03,Sample X27,0.974,
B04,Sample X28,1.068,
B05,Sample X29,1.077,
B06,Sample X30,1.038,
B07,Sample X31,1.100,
B08,Sample X32,1.059,
B09,Sample X33,0.978,
B10,Sample X34,1.083,
B11,Sample X35,1.049,
B12,Sample X36,1.063,
B13,Sample X37,1.015,
B14,Sample X38,1.119,
B15,Sample X39,1.045,
B16,Sample X40,1.054,
B17,Sample X41,1.043,
B18,Sample X42,1.084,
B19,Sample X43,1.065,
B20,Sample X44,1.046,
B21,Sample X45,1.031,
B22,Sample X46,0.980,
B23,Sample X47,0.138,
B24,Sample X48,0.162,
C01,Sample X49,0.159,
C02,Sample X50,0.150,
C03,Sample X51,0.389,
C04,Sample X52,0.559,
C05,Sample X53,0.710,
C06,Sample X54,0.425,
C07,Sample X55,0.791,
C08,Sample X56,0.725,
C09,Sample X57,0.901,
C10,Sample X58,0.949,
C11,Sample X59,0.981,
C12,Sample X60,0.900,
C13,Sample X61,1.020,
C14,Sample X62,0.833,
C15,Sample X63,0.778,
C16,Sample X64,0.428,
C17,Sample X65,0.684,
C18,Sample X66,0.750,
C19,Sample X67,0.822,
C20,Sample X68,0.975,
C21,Sample X69,0.985,
C22,Sample X70,0.979,
C23,Sample X71,0.148,
C24,Sample X72,0.135,
D01,Sample X73,0.164,
D02,Sample X74,0.156,
D03,Sample X75,0.877,
D04,Sample X76,0.953,
D05,Sample X77,0.590,
D06,Sample X78,1.025,
D07,Sample X79,0.593,
D08,Sample X80,1.000,
D09,Sample X81,0.717,
D10,Sample X82,1.024,
D11,Sample X83,0.764,
D12,Sample X84,0.973,
D13,Sample X85,0.915,
D14,Sample X86,0.981,
D15,Sample X87,0.950,
D16,Sample X88,1.039,
D17,Sample X89,0.962,
D18,Sample X90,1.001,
D19,Sample X91,0.942,
D20,Sample X92,0.922,
D21,Sample X93,0.876,
D22,Sample X94,0.888,
D23,Sample X95,0.142,
D24,Sample X96,0.132,
E01,Sample X97,1.038,
E02,Sample X98,0.150,
E03,Sample X99,0.878,
E04,Sample X100,0.598,
E05,Sample X101,0.558,
E06,Sample X102,0.617,
E07,Sample X103,0.839,
E08,Sample X104,1.057,
E09,Sample X105,0.760,
E10,Sample X106,0.850,
E11,Sample X107,0.901,
E12,Sample X108,0.478,
E13,Sample X109,0.785,
E14,Sample X110,0.478,
E15,Sample X111,0.613,
E16,Sample X112,0.965,
E17,Sample X113,0.643,
E18,Sample X114,0.906,
E19,Sample X115,0.350,
E20,Sample X116,0.597,
E21,Sample X117,0.841,
E22,Sample X118,0.825,
E23,Sample X119,0.130,
E24,Sample X120,0.142,
F01,Sample X121,0.155,
F02,Sample X122,0.149,
F03,Sample X123,0.341,
F04,Sample X124,0.918,
F05,Sample X125,0.533,
F06,Sample X126,0.889,
F07,Sample X127,0.520,
F08,Sample X128,1.042,
F09,Sample X129,0.928,
F10,Sample X130,0.934,
F11,Sample X131,0.940,
F12,Sample X132,0.935,
F13,Sample X133,0.928,
F14,Sample X134,0.907,
F15,Sample X135,0.949,
F16,Sample X136,0.834,
F17,Sample X137,0.853,
F18,Sample X138,0.955,
F19,Sample X139,0.899,
F20,Sample X140,0.957,
F21,Sample X141,0.888,
F22,Sample X142,0.892,
F23,Sample X143,0.134,
F24,Sample X144,0.170,
G01,Sample X145,0.167,
G02,Sample X146,0.148,
G03,Sample X147,0.760,
G04,Sample X148,0.483,
G05,Sample X149,0.570,
G06,Sample X150,0.462,
G07,Sample X151,0.525,
G08,Sample X152,0.661,
G09,Sample X153,0.467,
G10,Sample X154,1.141,
G11,Sample X155,0.540,
G12,Sample X156,0.617,
G13,Sample X157,0.936,
G14,Sample X158,0.692,
G15,Sample X159,0.853,
G16,Sample X160,0.969,
G17,Sample X161,0.969,
G18,Sample X162,0.815,
G19,Sample X163,0.391,
G20,Sample X164,0.854,
G21,Sample X165,0.798,
G22,Sample X166,0.995,
G23,Sample X167,0.180,
G24,Sample X168,0.312,
H01,Sample X169,0.248,
H02,Sample X170,0.145,
H03,Sample X171,0.774,
H04,Sample X172,0.929,
H05,Sample X173,0.625,
H06,Sample X174,0.933,
H07,Sample X175,0.583,
H08,Sample X176,1.039,
