Well,Content,Raw Data (600),
A01,Sample X1,0.194,
A02,Sample X2,0.140,
A03,Sample X3,0.331,
A04,Sample X4,0.330,
A05,Sample X5,0.345,
A06,Sample X6,0.335,
A07,Sample X7,0.307,
A08,Sample X8,0.458,
A09,Sample X9,0.713,
A10,Sample X10,0.790,
A11,Sample X11,0.700,
A12,Sample X12,1.132,
A13,Sample X13,1.088,
A14,Sample X14,0.999,
A15,Sample X15,0.880,
A16,Sample X16,0.957,
A17,Sample X17,0.976,
A18,Sample X18,1.020,
A19,Sample X19,1.042,
A20,Sample X20,0.837,
A21,Sample X21,0.342,
A22,Sample X22,0.361,
A23,Sample X23,0.147,
A24,Sample X24,0.146,
B01,Sample X25,0.178,
B02,Sample X26,0.157,
B03,Sample X27,0.343,
B04,Sample X28,0.458,
B05,Sample X29,0.639,
B06,Sample X30,0.901,
B07,Sample X31,1.086,
B08,Sample X32,1.164,
B09,Sample X33,0.990,
B10,Sample X34,1.343,
B11,Sample X35,1.311,
B12,Sample X36,1.410,
B13,Sample X37,1.276,
B14,Sample X38,1.238,
B15,Sample X39,1.447,
B16,Sample X40,0.798,
B17,Sample X41,1.261,
B18,Sample X42,1.239,
B19,Sample X43,1.343,
B20,Sample X44,1.238,
B21,Sample X45,1.199,
B22,Sample X46,0.891,
B23,Sample X47,0.125,
B24,Sample X48,0.144,
C01,Sample X49,0.172,
C02,Sample X50,0.164,
C03,Sample X51,0.571,
C04,Sample X52,1.149,
C05,Sample X53,1.133,
C06,Sample X54,1.319,
C07,Sample X55,1.199,
C08,Sample X56,1.322,
C09,Sample X57,1.324,
C10,Sample X58,1.288,
C11,Sample X59,1.409,
C12,Sample X60,1.297,
C13,Sample X61,1.225,
C14,Sample X62,1.362,
C15,Sample X63,1.239,
C16,Sample X64,1.269,
C17,Sample X65,1.402,
C18,Sample X66,1.469,
C19,Sample X67,1.233,
C20,Sample X68,1.385,
C21,Sample X69,1.298,
C22,Sample X70,1.204,
C23,Sample X71,0.640,
C24,Sample X72,0.146,
D01,Sample X73,0.195,
D02,Sample X74,0.181,
D03,Sample X75,1.221,
D04,Sample X76,1.216,
D05,Sample X77,1.418,
D06,Sample X78,1.409,
D07,Sample X79,1.519,
D08,Sample X80,1.159,
D09,Sample X81,1.890,
D10,Sample X82,1.500,
D11,Sample X83,1.552,
D12,Sample X84,1.417,
D13,Sample X85,1.413,
D14,Sample X86,1.271,
D15,Sample X87,1.534,
D16,Sample X88,1.433,
D17,Sample X89,1.545,
D18,Sample X90,1.418,
D19,Sample X91,1.301,
D20,Sample X92,1.488,
D21,Sample X93,1.461,
D22,Sample X94,1.427,
D23,Sample X95,0.958,
D24,Sample X96,0.153,
E01,Sample X97,0.178,
E02,Sample X98,0.383,
E03,Sample X99,1.194,
E04,Sample X100,1.500,
E05,Sample X101,1.056,
E06,Sample X102,1.112,
E07,Sample X103,1.440,
E08,Sample X104,1.249,
E09,Sample X105,1.617,
E10,Sample X106,1.455,
E11,Sample X107,1.411,
E12,Sample X108,1.463,
E13,Sample X109,1.471,
E14,Sample X110,1.453,
E15,Sample X111,1.798,
E16,Sample X112,1.495,
E17,Sample X113,1.359,
E18,Sample X114,1.558,
E19,Sample X115,1.450,
E20,Sample X116,1.434,
E21,Sample X117,1.318,
E22,Sample X118,1.422,
E23,Sample X119,0.830,
E24,Sample X120,0.153,
F01,Sample X121,0.181,
F02,Sample X122,0.605,
F03,Sample X123,1.382,
F04,Sample X124,1.214,
F05,Sample X125,1.195,
F06,Sample X126,1.380,
F07,Sample X127,1.502,
F08,Sample X128,1.106,
F09,Sample X129,1.704,
F10,Sample X130,1.597,
F11,Sample X131,1.528,
F12,Sample X132,1.592,
F13,Sample X133,1.508,
F14,Sample X134,1.376,
F15,Sample X135,1.652,
F16,Sample X136,1.542,
F17,Sample X137,1.661,
F18,Sample X138,1.528,
F19,Sample X139,1.409,
F20,Sample X140,1.516,
F21,Sample X141,1.643,
F22,Sample X142,1.438,
F23,Sample X143,0.901,
F24,Sample X144,0.162,
G01,Sample X145,0.192,
G02,Sample X146,0.633,
G03,Sample X147,1.321,
G04,Sample X148,1.215,
G05,Sample X149,1.585,
G06,Sample X150,1.357,
G07,Sample X151,1.380,
G08,Sample X152,1.413,
G09,Sample X153,1.489,
G10,Sample X154,1.357,
G11,Sample X155,1.296,
G12,Sample X156,1.295,
G13,Sample X157,1.595,
G14,Sample X158,1.598,
G15,Sample X159,1.411,
G16,Sample X160,1.383,
G17,Sample X161,1.459,
G18,Sample X162,1.395,
G19,Sample X163,1.411,
G20,Sample X164,1.465,
G21,Sample X165,1.417,
G22,Sample X166,1.276,
G23,Sample X167,0.918,
G24,Sample X168,0.225,
H01,Sample X169,0.192,
H02,Sample X170,0.626,
H03,Sample X171,1.207,
