Well,Content,Raw Data (600),
A01,Sample X1,0.164,
A02,Sample X2,0.152,
A03,Sample X3,0.180,
A04,Sample X4,0.173,
A05,Sample X5,0.210,
A06,Sample X6,0.222,
A07,Sample X7,0.223,
A08,Sample X8,0.253,
A09,Sample X9,0.206,
A10,Sample X10,0.211,
A11,Sample X11,0.185,
A12,Sample X12,0.380,
A13,Sample X13,0.165,
A14,Sample X14,0.219,
A15,Sample X15,0.216,
A16,Sample X16,0.248,
A17,Sample X17,0.256,
A18,Sample X18,0.661,
A19,Sample X19,0.630,
A20,Sample X20,0.867,
A21,Sample X21,0.814,
A22,Sample X22,0.747,
A23,Sample X23,0.145,
A24,Sample X24,0.162,
B01,Sample X25,0.154,
B02,Sample X26,0.156,
B03,Sample X27,0.638,
B04,Sample X28,0.233,
B05,Sample X29,1.072,
B06,Sample X30,0.972,
B07,Sample X31,0.909,
B08,Sample X32,1.123,
B09,Sample X33,0.809,
B10,Sample X34,0.949,
B11,Sample X35,0.782,
B12,Sample X36,1.075,
B13,Sample X37,0.932,
B14,Sample X38,0.880,
B15,Sample X39,0.846,
B16,Sample X40,1.028,
B17,Sample X41,0.243,
B18,Sample X42,0.786,
B19,Sample X43,0.791,
B20,Sample X44,0.931,
B21,Sample X45,0.699,
B22,Sample X46,0.402,
B23,Sample X47,0.142,
B24,Sample X48,0.148,
C01,Sample X49,0.152,
C02,Sample X50,0.154,
C03,Sample X51,0.153,
C04,Sample X52,0.813,
C05,Sample X53,0.164,
C06,Sample X54,0.745,
C07,Sample X55,0.213,
C08,Sample X56,1.107,
C09,Sample X57,1.016,
C10,Sample X58,1.075,
C11,Sample X59,0.928,
C12,Sample X60,0.159,
C13,Sample X61,1.146,
C14,Sample X62,1.016,
C15,Sample X63,0.384,
C16,Sample X64,0.907,
C17,Sample X65,0.192,
C18,Sample X66,0.965,
C19,Sample X67,0.877,
C20,Sample X68,0.827,
C21,Sample X69,0.792,
C22,Sample X70,0.548,
C23,Sample X71,0.137,
C24,Sample X72,0.139,
D01,Sample X73,0.153,
D02,Sample X74,0.165,
D03,Sample X75,0.805,
D04,Sample X76,0.203,
D05,Sample X77,0.275,
D06,Sample X78,1.008,
D07,Sample X79,0.168,
D08,Sample X80,0.951,
D09,Sample X81,1.059,
D10,Sample X82,1.033,
D11,Sample X83,0.934,
D12,Sample X84,1.023,
D13,Sample X85,1.030,
D14,Sample X86,1.009,
D15,Sample X87,1.089,
D16,Sample X88,0.994,
D17,Sample X89,0.936,
D18,Sample X90,0.855,
D19,Sample X91,0.719,
D20,Sample X92,0.153,
D21,Sample X93,0.191,
D22,Sample X94,0.518,
D23,Sample X95,0.144,
D24,Sample X96,0.146,
E01,Sample X97,0.166,
E02,Sample X98,0.153,
E03,Sample X99,0.774,
E04,Sample X100,0.943,
E05,Sample X101,0.767,
E06,Sample X102,0.857,
E07,Sample X103,0.927,
E08,Sample X104,1.109,
E09,Sample X105,0.769,
E10,Sample X106,0.907,
E11,Sample X107,0.922,
E12,Sample X108,0.886,
E13,Sample X109,1.075,
E14,Sample X110,1.028,
E15,Sample X111,0.891,
E16,Sample X112,0.902,
E17,Sample X113,0.600,
E18,Sample X114,0.173,
E19,Sample X115,0.169,
E20,Sample X116,0.554,
E21,Sample X117,0.719,
E22,Sample X118,0.642,
E23,Sample X119,0.146,
E24,Sample X120,0.265,
F01,Sample X121,0.148,
F02,Sample X122,0.159,
F03,Sample X123,0.191,
F04,Sample X124,0.982,
F05,Sample X125,0.910,
F06,Sample X126,0.935,
F07,Sample X127,0.495,
F08,Sample X128,0.937,
F09,Sample X129,0.228,
F10,Sample X130,0.177,
F11,Sample X131,0.996,
F12,Sample X132,0.860,
F13,Sample X133,0.352,
F14,Sample X134,0.840,
F15,Sample X135,0.931,
F16,Sample X136,0.855,
F17,Sample X137,0.790,
F18,Sample X138,0.160,
F19,Sample X139,0.538,
F20,Sample X140,0.783,
F21,Sample X141,0.285,
F22,Sample X142,0.205,
F23,Sample X143,0.143,
F24,Sample X144,0.142,
G01,Sample X145,0.151,
G02,Sample X146,0.146,
G03,Sample X147,0.694,
G04,Sample X148,0.162,
G05,Sample X149,0.761,
G06,Sample X150,0.660,
G07,Sample X151,0.826,
G08,Sample X152,0.754,
G09,Sample X153,0.863,
G10,Sample X154,0.711,
G11,Sample X155,0.839,
G12,Sample X156,0.638,
G13,Sample X157,0.442,
G14,Sample X158,0.278,
G15,Sample X159,0.295,
G16,Sample X160,0.290,
G17,Sample X161,0.191,
G18,Sample X162,0.180,
G19,Sample X163,0.646,
G20,Sample X164,0.231,
G21,Sample X165,0.753,
G22,Sample X166,0.257,
G23,Sample X167,0.141,
G24,Sample X168,0.145,
H01,Sample X169,0.258,
H02,Sample X170,0.167,
H03,Sample X171,0.693,
H04,Sample X172,0.748,
H05,Sample X173,0.422,
H06,Sample X174,0.760,
H07,Sample X175,0.548,
H08,Sample X176,0.488,
H09,Sample X177,0.745,
H10,Sample X178,0.937,
H11,Sample X179,0.809,
H12,Sample X180,0.811,
H13,Sample X181,0.199,
H14,Sample X182,0.668,
H15,Sample X183,0.718,
H16,Sample X184,0.760,
H17,Sample X185,0.229,
H18,Sample X186,0.753,
H19,Sample X187,0.744,
H20,Sample X188,0.674,
H21,Sample X189,0.706,
H22,Sample X190,0.525,
H23,Sample X191,0.142,
H24,Sample X192,0.147,
I01,Sample X193,0.159,
I02,Sample X194,0.160,
I03,Sample X195,0.706,
I04,Sample X196,0.850,
I05,Sample X197,0.870,
I06,Sample X198,0.723,
I07,Sample X199,0.240,
I08,Sample X200,0.311,
I09,Sample X201,0.759,
I10,Sample X202,0.894,
I11,Sample X203,0.637,
I12,Sample X204,0.776,
I13,Sample X205,0.782,
I14,Sample X206,0.324,
I15,Sample X207,0.766,
I16,Sample X208,0.298,
I17,Sample X209,0.260,
I18,Sample X210,0.446,
I19,Sample X211,0.671,
I20,Sample X212,0.777,
I21,Sample X213,0.715,
I22,Sample X214,0.695,
I23,Sample X215,0.146,
I24,Sample X216,0.141,
J01,Sample X217,0.151,
J02,Sample X218,0.158,
J03,Sample X219,0.173,
J04,Sample X220,0.845,
J05,Sample X221,0.632,
J06,Sample X222,0.755,
J07,Sample X223,0.658,
J08,Sample X224,0.767,
J09,Sample X225,0.787,
J10,Sample X226,0.771,
J11,Sample X227,0.784,
J12,Sample X228,0.705,
J13,Sample X229,0.948,
J14,Sample X230,0.641,
J15,Sample X231,0.764,
J16,Sample X232,0.771,
J17,Sample X233,0.791,
J18,Sample X234,0.778,
J19,Sample X235,0.711,
J20,Sample X236,0.606,
J21,Sample X237,0.710,
J22,Sample X238,0.519,
J23,Sample X239,0.142,
J24,Sample X240,0.144,
K01,Sample X241,0.149,
K02,Sample X242,0.151,
K03,Sample X243,0.510,
K04,Sample X244,0.661,
K05,Sample X245,0.270,
K06,Sample X246,0.686,
K07,Sample X247,0.203,
K08,Sample X248,0.568,
K09,Sample X249,0.810,
K10,Sample X250,0.766,
K11,Sample X251,0.220,
K12,Sample X252,0.705,
K13,Sample X253,0.750,
K14,Sample X254,0.760,
K15,Sample X255,0.250,
K16,Sample X256,0.823,
K17,Sample X257,0.679,
K18,Sample X258,0.746,
K19,Sample X259,0.662,
K20,Sample X260,0.226,
K21,Sample X261,0.232,
K22,Sample X262,0.181,
K23,Sample X263,0.141,
K24,Sample X264,0.141,
L01,Sample X265,0.153,
L02,Sample X266,0.161,
L03,Sample X267,0.175,
L04,Sample X268,0.688,
L05,Sample X269,0.783,
L06,Sample X270,0.795,
L07,Sample X271,0.814,
L08,Sample X272,0.604,
L09,Sample X273,0.398,
L10,Sample X274,0.825,
L11,Sample X275,0.518,
L12,Sample X276,0.263,
L13,Sample X277,0.843,
L14,Sample X278,0.250,
L15,Sample X279,0.399,
L16,Sample X280,0.786,
L17,Sample X281,0.234,
L18,Sample X282,0.856,
L19,Sample X283,0.739,
L20,Sample X284,0.751,
L21,Sample X285,0.863,
L22,Sample X286,0.468,
L23,Sample X287,0.141,
L24,Sample X288,0.141,
M01,Sample X289,0.148,
M02,Sample X290,0.149,
M03,Sample X291,0.194,
M04,Sample X292,0.613,
M05,Sample X293,0.891,
M06,Sample X294,0.826,
M07,Sample X295,0.736,
M08,Sample X296,0.313,
M09,Sample X297,0.192,
M10,Sample X298,0.885,
M11,Sample X299,0.573,
M12,Sample X300,0.232,
M13,Sample X301,0.701,
M14,Sample X302,0.229,
M15,Sample X303,0.296,
M16,Sample X304,0.280,
M17,Sample X305,0.404,
M18,Sample X306,0.281,
M19,Sample X307,0.654,
M20,Sample X308,0.709,
M21,Sample X309,0.694,
M22,Sample X310,0.233,
M23,Sample X311,0.136,
M24,Sample X312,0.133,
N01,Sample X313,0.150,
N02,Sample X314,0.151,
N03,Sample X315,0.617,
N04,Sample X316,0.178,
N05,Sample X317,0.633,
N06,Sample X318,0.511,
N07,Sample X319,0.919,
N08,Sample X320,0.329,
N09,Sample X321,0.172,
N10,Sample X322,0.205,
N11,Sample X323,0.693,
N12,Sample X324,0.650,
N13,Sample X325,0.971,
N14,Sample X326,0.774,
N15,Sample X327,0.700,
N16,Sample X328,0.163,
N17,Sample X329,0.570,
N18,Sample X330,0.328,
N19,Sample X331,0.700,
N20,Sample X332,0.734,
N21,Sample X333,0.204,
N22,Sample X334,0.397,
N23,Sample X335,0.179,
N24,Sample X336,0.188,
O01,Sample X337,0.151,
O02,Sample X338,0.154,
O03,Sample X339,0.380,
O04,Sample X340,0.745,
O05,Sample X341,0.708,
O06,Sample X342,0.860,
O07,Sample X343,0.718,
O08,Sample X344,0.819,
O09,Sample X345,0.670,
O10,Sample X346,0.710,
O11,Sample X347,0.607,
O12,Sample X348,0.390,
O13,Sample X349,0.495,
O14,Sample X350,0.711,
O15,Sample X351,0.645,
O16,Sample X352,0.647,
O17,Sample X353,0.703,
O18,Sample X354,0.800,
O19,Sample X355,0.520,
O20,Sample X356,0.727,
O21,Sample X357,0.682,
O22,Sample X358,0.626,
O23,Sample X359,0.152,
O24,Sample X360,0.179,
P01,Sample X361,0.158,
P02,Sample X362,0.151,
P03,Sample X363,0.187,
P04,Sample X364,0.185,
P05,Sample X365,0.202,
P06,Sample X366,0.179,
P07,Sample X367,0.217,
P08,Sample X368,0.255,
P09,Sample X369,0.209,
P10,Sample X370,0.194,
P11,Sample X371,0.168,
P12,Sample X372,0.174,
P13,Sample X373,0.728,
P14,Sample X374,0.622,
P15,Sample X375,0.447,
P16,Sample X376,0.723,
P17,Sample X377,0.515,
P18,Sample X378,0.576,
P19,Sample X379,0.598,
P20,Sample X380,0.541,
P21,Sample X381,0.681,
P22,Sample X382,0.510,
P23,Sample X383,0.126,
P24,Sample X384,0.136,
