Well,Content,Raw Data (600),
A01,Sample X1,0.165,
A02,Sample X2,0.157,
A03,Sample X3,0.178,
A04,Sample X4,0.174,
A05,Sample X5,0.199,
A06,Sample X6,0.227,
A07,Sample X7,0.223,
A08,Sample X8,0.208,
A09,Sample X9,0.192,
A10,Sample X10,0.197,
A11,Sample X11,0.179,
A12,Sample X12,0.388,
A13,Sample X13,0.164,
A14,Sample X14,0.200,
A15,Sample X15,0.192,
A16,Sample X16,0.215,
A17,Sample X17,0.234,
A18,Sample X18,1.243,
A19,Sample X19,1.024,
A20,Sample X20,1.394,
A21,Sample X21,1.371,
A22,Sample X22,1.346,
A23,Sample X23,0.154,
A24,Sample X24,0.174,
B01,Sample X25,0.157,
B02,Sample X26,0.157,
B03,Sample X27,1.567,
B04,Sample X28,1.177,
B05,Sample X29,1.659,
B06,Sample X30,1.664,
B07,Sample X31,1.712,
B08,Sample X32,1.778,
B09,Sample X33,1.540,
B10,Sample X34,1.822,
B11,Sample X35,1.465,
B12,Sample X36,1.788,
B13,Sample X37,1.526,
B14,Sample X38,1.501,
B15,Sample X39,1.536,
B16,Sample X40,1.702,
B17,Sample X41,0.204,
B18,Sample X42,1.453,
B19,Sample X43,1.476,
B20,Sample X44,1.609,
B21,Sample X45,1.419,
B22,Sample X46,1.082,
B23,Sample X47,0.145,
B24,Sample X48,0.151,
C01,Sample X49,0.159,
C02,Sample X50,0.157,
C03,Sample X51,0.149,
C04,Sample X52,1.639,
C05,Sample X53,0.157,
C06,Sample X54,1.568,
C07,Sample X55,0.171,
C08,Sample X56,1.727,
C09,Sample X57,1.690,
C10,Sample X58,1.999,
C11,Sample X59,1.626,
C12,Sample X60,0.158,
C13,Sample X61,2.196,
C14,Sample X62,1.852,
C15,Sample X63,0.367,
C16,Sample X64,1.635,
C17,Sample X65,0.152,
C18,Sample X66,1.863,
C19,Sample X67,1.808,
C20,Sample X68,1.650,
C21,Sample X69,1.598,
C22,Sample X70,1.408,
C23,Sample X71,0.141,
C24,Sample X72,0.143,
D01,Sample X73,0.163,
D02,Sample X74,0.168,
D03,Sample X75,1.682,
D04,Sample X76,0.173,
D05,Sample X77,0.195,
D06,Sample X78,1.726,
D07,Sample X79,0.185,
D08,Sample X80,1.821,
D09,Sample X81,1.920,
D10,Sample X82,1.896,
D11,Sample X83,1.794,
D12,Sample X84,1.889,
D13,Sample X85,1.893,
D14,Sample X86,1.873,
D15,Sample X87,1.998,
D16,Sample X88,1.960,
D17,Sample X89,2.244,
D18,Sample X90,1.889,
D19,Sample X91,1.640,
D20,Sample X92,0.151,
D21,Sample X93,0.168,
D22,Sample X94,2.067,
D23,Sample X95,0.146,
D24,Sample X96,0.145,
E01,Sample X97,0.171,
E02,Sample X98,0.156,
E03,Sample X99,1.647,
E04,Sample X100,2.028,
E05,Sample X101,1.958,
E06,Sample X102,2.103,
E07,Sample X103,1.955,
E08,Sample X104,2.111,
E09,Sample X105,2.100,
E10,Sample X106,2.016,
E11,Sample X107,2.048,
E12,Sample X108,1.827,
E13,Sample X109,2.052,
E14,Sample X110,2.114,
E15,Sample X111,2.186,
E16,Sample X112,1.862,
E17,Sample X113,1.469,
E18,Sample X114,0.149,
E19,Sample X115,0.154,
E20,Sample X116,1.442,
E21,Sample X117,1.966,
E22,Sample X118,1.894,
E23,Sample X119,0.149,
E24,Sample X120,0.267,
F01,Sample X121,0.155,
F02,Sample X122,0.164,
F03,Sample X123,1.026,
F04,Sample X124,2.133,
F05,Sample X125,2.081,
F06,Sample X126,2.255,
F07,Sample X127,1.338,
F08,Sample X128,2.096,
F09,Sample X129,0.154,
F10,Sample X130,0.167,
F11,Sample X131,2.132,
F12,Sample X132,1.877,
F13,Sample X133,2.069,
F14,Sample X134,2.025,
F15,Sample X135,2.149,
F16,Sample X136,2.070,
F17,Sample X137,2.145,
F18,Sample X138,0.183,
F19,Sample X139,1.589,
F20,Sample X140,2.018,
F21,Sample X141,0.222,
F22,Sample X142,0.149,
F23,Sample X143,0.148,
F24,Sample X144,0.146,
G01,Sample X145,0.158,
G02,Sample X146,0.153,
G03,Sample X147,2.064,
G04,Sample X148,0.151,
G05,Sample X149,2.286,
G06,Sample X150,2.210,
G07,Sample X151,2.000,
G08,Sample X152,2.253,
G09,Sample X153,2.155,
G10,Sample X154,2.350,
G11,Sample X155,1.866,
G12,Sample X156,1.954,
G13,Sample X157,1.426,
G14,Sample X158,0.210,
G15,Sample X159,0.210,
G16,Sample X160,0.247,
G17,Sample X161,0.156,
G18,Sample X162,0.148,
G19,Sample X163,1.787,
G20,Sample X164,0.160,
G21,Sample X165,1.958,
G22,Sample X166,0.162,
G23,Sample X167,0.144,
G24,Sample X168,0.154,
H01,Sample X169,0.262,
H02,Sample X170,0.170,
H03,Sample X171,1.871,
H04,Sample X172,2.246,
H05,Sample X173,2.024,
H06,Sample X174,2.336,
H07,Sample X175,1.831,
H08,Sample X176,1.616,
H09,Sample X177,1.945,
H10,Sample X178,2.626,
H11,Sample X179,2.075,
H12,Sample X180,2.283,
H13,Sample X181,0.174,
H14,Sample X182,1.939,
H15,Sample X183,2.118,
H16,Sample X184,2.130,
H17,Sample X185,0.181,
H18,Sample X186,2.096,
H19,Sample X187,2.019,
H20,Sample X188,2.096,
H21,Sample X189,1.930,
H22,Sample X190,1.616,
H23,Sample X191,0.148,
H24,Sample X192,0.150,
I01,Sample X193,0.161,
I02,Sample X194,0.164,
I03,Sample X195,1.908,
I04,Sample X196,1.973,
I05,Sample X197,2.265,
I06,Sample X198,2.079,
I07,Sample X199,0.157,
I08,Sample X200,1.646,
I09,Sample X201,2.035,
I10,Sample X202,2.311,
I11,Sample X203,1.889,
I12,Sample X204,2.024,
I13,Sample X205,2.275,
I14,Sample X206,0.296,
I15,Sample X207,1.977,
I16,Sample X208,0.588,
I17,Sample X209,0.195,
I18,Sample X210,1.975,
I19,Sample X211,2.068,
I20,Sample X212,1.976,
I21,Sample X213,1.850,
I22,Sample X214,1.805,
I23,Sample X215,0.148,
I24,Sample X216,0.143,
J01,Sample X217,0.156,
J02,Sample X218,0.160,
J03,Sample X219,0.168,
J04,Sample X220,2.451,
J05,Sample X221,2.161,
J06,Sample X222,2.328,
J07,Sample X223,1.845,
J08,Sample X224,2.205,
J09,Sample X225,2.213,
J10,Sample X226,2.187,
J11,Sample X227,2.523,
J12,Sample X228,2.103,
J13,Sample X229,2.346,
J14,Sample X230,2.330,
J15,Sample X231,2.171,
J16,Sample X232,2.243,
J17,Sample X233,2.305,
J18,Sample X234,2.207,
J19,Sample X235,2.053,
J20,Sample X236,2.060,
J21,Sample X237,1.931,
J22,Sample X238,1.757,
J23,Sample X239,0.143,
J24,Sample X240,0.148,
K01,Sample X241,0.151,
K02,Sample X242,0.153,
K03,Sample X243,1.618,
K04,Sample X244,2.090,
K05,Sample X245,0.197,
K06,Sample X246,1.905,
K07,Sample X247,0.169,
K08,Sample X248,1.903,
K09,Sample X249,2.264,
K10,Sample X250,2.120,
K11,Sample X251,0.161,
K12,Sample X252,2.361,
K13,Sample X253,2.168,
K14,Sample X254,1.833,
K15,Sample X255,0.170,
K16,Sample X256,2.308,
K17,Sample X257,1.996,
K18,Sample X258,2.093,
K19,Sample X259,1.994,
K20,Sample X260,0.272,
K21,Sample X261,0.174,
K22,Sample X262,0.176,
K23,Sample X263,0.142,
K24,Sample X264,0.143,
L01,Sample X265,0.157,
L02,Sample X266,0.163,
L03,Sample X267,0.246,
L04,Sample X268,2.418,
L05,Sample X269,2.139,
L06,Sample X270,2.054,
L07,Sample X271,2.111,
L08,Sample X272,2.516,
L09,Sample X273,2.381,
L10,Sample X274,2.579,
L11,Sample X275,2.267,
L12,Sample X276,0.176,
L13,Sample X277,2.376,
L14,Sample X278,0.169,
L15,Sample X279,1.823,
L16,Sample X280,1.942,
L17,Sample X281,0.191,
L18,Sample X282,2.300,
L19,Sample X283,1.952,
L20,Sample X284,1.948,
L21,Sample X285,2.127,
L22,Sample X286,1.643,
L23,Sample X287,0.145,
L24,Sample X288,0.144,
M01,Sample X289,0.151,
M02,Sample X290,0.150,
M03,Sample X291,0.184,
M04,Sample X292,1.837,
M05,Sample X293,2.099,
M06,Sample X294,2.114,
M07,Sample X295,2.003,
M08,Sample X296,0.264,
M09,Sample X297,0.176,
