Well,Content,Well Scan: Average (600),
A01,Sample X1,0.154,
A02,Sample X2,0.148,
A03,Sample X3,0.155,
A04,Sample X4,0.143,
A05,Sample X5,0.181,
A06,Sample X6,0.125,
A07,Sample X7,0.106,
A08,Sample X8,0.100,
A09,Sample X9,0.086,
A10,Sample X10,0.083,
A11,Sample X11,0.084,
A12,Sample X12,0.095,
A13,Sample X13,0.086,
A14,Sample X14,0.063,
A15,Sample X15,0.067,
A16,Sample X16,0.067,
A17,Sample X17,0.066,
A18,Sample X18,0.775,
A19,Sample X19,0.671,
A20,Sample X20,0.683,
A21,Sample X21,0.692,
A22,Sample X22,0.802,
A23,Sample X23,0.052,
A24,Sample X24,0.049,
B01,Sample X25,0.062,
B02,Sample X26,0.072,
B03,Sample X27,0.070,
B04,Sample X28,0.666,
B05,Sample X29,0.622,
B06,Sample X30,0.718,
B07,Sample X31,0.521,
B08,Sample X32,0.676,
B09,Sample X33,0.620,
B10,Sample X34,0.769,
B11,Sample X35,0.074,
B12,Sample X36,0.722,
B13,Sample X37,0.697,
B14,Sample X38,0.716,
B15,Sample X39,0.697,
B16,Sample X40,0.637,
B17,Sample X41,0.637,
B18,Sample X42,0.743,
B19,Sample X43,0.785,
B20,Sample X44,0.750,
B21,Sample X45,0.631,
B22,Sample X46,0.775,
B23,Sample X47,0.050,
B24,Sample X48,0.050,
C01,Sample X49,0.061,
C02,Sample X50,0.061,
C03,Sample X51,0.639,
C04,Sample X52,0.608,
C05,Sample X53,0.583,
C06,Sample X54,0.577,
C07,Sample X55,0.635,
C08,Sample X56,0.090,
C09,Sample X57,0.673,
C10,Sample X58,0.341,
C11,Sample X59,0.585,
C12,Sample X60,0.065,
C13,Sample X61,0.072,
C14,Sample X62,0.086,
C15,Sample X63,0.623,
C16,Sample X64,0.540,
C17,Sample X65,0.616,
C18,Sample X66,0.428,
C19,Sample X67,0.544,
C20,Sample X68,0.716,
C21,Sample X69,0.594,
C22,Sample X70,0.640,
C23,Sample X71,0.051,
C24,Sample X72,0.048,
D01,Sample X73,0.243,
D02,Sample X74,0.066,
D03,Sample X75,0.080,
D04,Sample X76,0.542,
D05,Sample X77,0.571,
D06,Sample X78,0.534,
D07,Sample X79,0.663,
D08,Sample X80,0.593,
D09,Sample X81,0.079,
D10,Sample X82,0.549,
D11,Sample X83,0.554,
D12,Sample X84,0.641,
D13,Sample X85,0.088,
D14,Sample X86,0.599,
D15,Sample X87,0.081,
D16,Sample X88,0.056,
D17,Sample X89,0.103,
D18,Sample X90,0.590,
D19,Sample X91,0.752,
D20,Sample X92,0.074,
D21,Sample X93,0.085,
D22,Sample X94,0.160,
D23,Sample X95,0.057,
D24,Sample X96,0.414,
E01,Sample X97,0.077,
E02,Sample X98,0.061,
E03,Sample X99,0.080,
E04,Sample X100,0.550,
E05,Sample X101,0.226,
E06,Sample X102,0.592,
E07,Sample X103,0.068,
E08,Sample X104,0.099,
E09,Sample X105,0.560,
E10,Sample X106,0.075,
E11,Sample X107,0.342,
E12,Sample X108,0.085,
E13,Sample X109,0.551,
E14,Sample X110,0.702,
E15,Sample X111,0.099,
E16,Sample X112,0.699,
E17,Sample X113,0.615,
E18,Sample X114,0.083,
E19,Sample X115,0.065,
E20,Sample X116,0.083,
E21,Sample X117,0.764,
E22,Sample X118,0.082,
E23,Sample X119,0.071,
E24,Sample X120,0.056,
F01,Sample X121,0.067,
F02,Sample X122,0.077,
F03,Sample X123,0.092,
F04,Sample X124,0.086,
F05,Sample X125,0.085,
F06,Sample X126,0.485,
F07,Sample X127,0.428,
F08,Sample X128,0.536,
F09,Sample X129,0.165,
F10,Sample X130,0.494,
F11,Sample X131,0.491,
F12,Sample X132,0.476,
F13,Sample X133,0.079,
F14,Sample X134,0.517,
F15,Sample X135,0.090,
F16,Sample X136,0.525,
F17,Sample X137,0.525,
F18,Sample X138,0.092,
F19,Sample X139,0.542,
F20,Sample X140,0.481,
F21,Sample X141,0.566,
F22,Sample X142,0.649,
F23,Sample X143,0.068,
F24,Sample X144,0.084,
G01,Sample X145,0.065,
G02,Sample X146,0.062,
G03,Sample X147,0.565,
G04,Sample X148,0.590,
G05,Sample X149,0.348,
G06,Sample X150,0.505,
G07,Sample X151,0.075,
G08,Sample X152,0.109,
G09,Sample X153,0.319,
G10,Sample X154,0.085,
G11,Sample X155,0.450,
G12,Sample X156,0.547,
G13,Sample X157,0.503,
G14,Sample X158,0.638,
G15,Sample X159,0.510,
G16,Sample X160,0.598,
G17,Sample X161,0.542,
G18,Sample X162,0.500,
G19,Sample X163,0.503,
G20,Sample X164,0.524,
G21,Sample X165,0.208,
G22,Sample X166,0.079,
G23,Sample X167,0.067,
