Well,Content,Well Scan: Average (600),
A01,Sample X1,0.079,
A02,Sample X2,0.107,
A03,Sample X3,0.097,
A04,Sample X4,0.098,
A05,Sample X5,0.100,
A06,Sample X6,0.099,
A07,Sample X7,0.172,
A08,Sample X8,0.121,
A09,Sample X9,0.088,
A10,Sample X10,0.227,
A11,Sample X11,0.387,
A12,Sample X12,0.130,
A13,Sample X13,0.180,
A14,Sample X14,0.217,
A15,Sample X15,0.372,
A16,Sample X16,0.171,
A17,Sample X17,0.268,
A18,Sample X18,0.297,
A19,Sample X19,0.090,
A20,Sample X20,0.245,
A21,Sample X21,0.109,
A22,Sample X22,0.095,
A23,Sample X23,0.060,
A24,Sample X24,0.070,
B01,Sample X25,0.067,
B02,Sample X26,0.076,
B03,Sample X27,0.175,
B04,Sample X28,0.177,
B05,Sample X29,0.132,
B06,Sample X30,0.297,
B07,Sample X31,0.102,
B08,Sample X32,0.115,
B09,Sample X33,0.120,
B10,Sample X34,0.188,
B11,Sample X35,0.098,
B12,Sample X36,0.093,
B13,Sample X37,0.075,
B14,Sample X38,0.452,
B15,Sample X39,0.350,
B16,Sample X40,0.216,
B17,Sample X41,0.262,
B18,Sample X42,0.556,
B19,Sample X43,0.622,
B20,Sample X44,0.229,
B21,Sample X45,0.136,
B22,Sample X46,0.144,
B23,Sample X47,0.089,
B24,Sample X48,0.057,
C01,Sample X49,0.073,
C02,Sample X50,0.160,
C03,Sample X51,0.146,
C04,Sample X52,0.211,
C05,Sample X53,0.201,
C06,Sample X54,0.367,
C07,Sample X55,0.114,
C08,Sample X56,0.164,
C09,Sample X57,0.154,
C10,Sample X58,0.407,
C11,Sample X59,0.125,
C12,Sample X60,0.253,
C13,Sample X61,0.285,
C14,Sample X62,0.368,
C15,Sample X63,0.415,
C16,Sample X64,0.095,
C17,Sample X65,0.123,
C18,Sample X66,0.152,
C19,Sample X67,0.236,
C20,Sample X68,0.220,
C21,Sample X69,0.333,
C22,Sample X70,0.497,
C23,Sample X71,0.117,
C24,Sample X72,0.084,
D01,Sample X73,0.089,
D02,Sample X74,0.182,
D03,Sample X75,0.262,
D04,Sample X76,0.345,
D05,Sample X77,0.384,
D06,Sample X78,0.391,
D07,Sample X79,0.152,
D08,Sample X80,0.237,
D09,Sample X81,0.126,
D10,Sample X82,0.188,
D11,Sample X83,0.330,
D12,Sample X84,0.437,
D13,Sample X85,0.394,
D14,Sample X86,0.250,
D15,Sample X87,0.102,
D16,Sample X88,0.144,
D17,Sample X89,0.137,
D18,Sample X90,0.197,
D19,Sample X91,0.452,
D20,Sample X92,0.450,
D21,Sample X93,0.460,
D22,Sample X94,0.423,
D23,Sample X95,0.190,
D24,Sample X96,0.107,
E01,Sample X97,0.092,
E02,Sample X98,0.239,
E03,Sample X99,0.310,
E04,Sample X100,0.449,
E05,Sample X101,0.210,
E06,Sample X102,0.290,
E07,Sample X103,0.097,
E08,Sample X104,0.186,
E09,Sample X105,0.152,
E10,Sample X106,0.178,
E11,Sample X107,0.120,
E12,Sample X108,0.143,
E13,Sample X109,0.240,
E14,Sample X110,0.435,
E15,Sample X111,0.383,
E16,Sample X112,0.144,
E17,Sample X113,0.159,
E18,Sample X114,0.242,
E19,Sample X115,0.291,
E20,Sample X116,0.293,
E21,Sample X117,0.238,
E22,Sample X118,0.222,
E23,Sample X119,0.197,
E24,Sample X120,0.101,
F01,Sample X121,0.088,
F02,Sample X122,0.121,
F03,Sample X123,0.255,
F04,Sample X124,0.160,
F05,Sample X125,0.187,
F06,Sample X126,0.217,
F07,Sample X127,0.325,
F08,Sample X128,0.300,
F09,Sample X129,0.375,
F10,Sample X130,0.355,
F11,Sample X131,0.125,
F12,Sample X132,0.244,
F13,Sample X133,0.156,
F14,Sample X134,0.285,
F15,Sample X135,0.146,
F16,Sample X136,0.135,
