Well,Content,Raw Data (600),
A01,Sample X1,0.191,
A02,Sample X2,0.173,
A03,Sample X3,0.244,
A04,Sample X4,0.218,
A05,Sample X5,0.193,
A06,Sample X6,0.192,
A07,Sample X7,0.223,
A08,Sample X8,2.799,
A09,Sample X9,2.023,
A10,Sample X10,1.095,
A11,Sample X11,0.916,
A12,Sample X12,0.377,
A13,Sample X13,0.986,
A14,Sample X14,0.887,
A15,Sample X15,0.601,
A16,Sample X16,0.729,
A17,Sample X17,0.586,
A18,Sample X18,3.930,
A19,Sample X19,4.630,
A20,Sample X20,4.447,
A21,Sample X21,4.361,
A22,Sample X22,5.049,
A23,Sample X23,0.185,
A24,Sample X24,0.187,
B01,Sample X25,0.173,
B02,Sample X26,0.171,
B03,Sample X27,2.578,
B04,Sample X28,3.196,
B05,Sample X29,2.634,
B06,Sample X30,2.021,
B07,Sample X31,2.257,
B08,Sample X32,2.957,
B09,Sample X33,2.235,
B10,Sample X34,2.496,
B11,Sample X35,2.320,
B12,Sample X36,2.465,
B13,Sample X37,1.927,
B14,Sample X38,2.025,
B15,Sample X39,2.639,
B16,Sample X40,2.150,
B17,Sample X41,2.076,
B18,Sample X42,2.039,
B19,Sample X43,1.786,
B20,Sample X44,1.932,
B21,Sample X45,2.285,
B22,Sample X46,2.198,
B23,Sample X47,0.169,
B24,Sample X48,0.173,
C01,Sample X49,0.165,
C02,Sample X50,0.167,
C03,Sample X51,0.212,
C04,Sample X52,0.230,
C05,Sample X53,0.938,
C06,Sample X54,0.191,
C07,Sample X55,1.694,
C08,Sample X56,0.796,
C09,Sample X57,2.086,
C10,Sample X58,1.848,
C11,Sample X59,1.868,
C12,Sample X60,1.707,
C13,Sample X61,1.698,
C14,Sample X62,3.199,
C15,Sample X63,3.319,
C16,Sample X64,0.239,
C17,Sample X65,2.800,
C18,Sample X66,3.760,
C19,Sample X67,0.213,
C20,Sample X68,4.030,
C21,Sample X69,3.079,
C22,Sample X70,2.692,
C23,Sample X71,0.172,
C24,Sample X72,0.165,
D01,Sample X73,0.871,
D02,Sample X74,0.165,
D03,Sample X75,1.702,
D04,Sample X76,1.506,
D05,Sample X77,0.505,
D06,Sample X78,1.577,
D07,Sample X79,0.376,
D08,Sample X80,1.930,
D09,Sample X81,1.002,
D10,Sample X82,2.030,
D11,Sample X83,1.549,
D12,Sample X84,1.528,
D13,Sample X85,0.401,
D14,Sample X86,1.751,
D15,Sample X87,1.669,
D16,Sample X88,1.791,
D17,Sample X89,1.839,
D18,Sample X90,1.735,
D19,Sample X91,1.833,
D20,Sample X92,1.961,
D21,Sample X93,1.739,
D22,Sample X94,1.915,
D23,Sample X95,0.160,
D24,Sample X96,0.165,
E01,Sample X97,0.170,
