Well,Content,Well Scan: Average (600),
A01,Sample X1,0.081,
A02,Sample X2,0.076,
A03,Sample X3,0.139,
A04,Sample X4,0.132,
A05,Sample X5,0.115,
A06,Sample X6,0.119,
A07,Sample X7,0.120,
A08,Sample X8,0.168,
A09,Sample X9,0.126,
A10,Sample X10,0.123,
A11,Sample X11,0.128,
A12,Sample X12,0.131,
A13,Sample X13,0.130,
A14,Sample X14,0.120,
A15,Sample X15,0.124,
A16,Sample X16,0.125,
A17,Sample X17,0.131,
A18,Sample X18,0.198,
A19,Sample X19,0.207,
A20,Sample X20,0.202,
A21,Sample X21,0.206,
A22,Sample X22,0.207,
A23,Sample X23,0.072,
A24,Sample X24,0.069,
B01,Sample X25,0.081,
B02,Sample X26,0.081,
B03,Sample X27,0.200,
B04,Sample X28,0.214,
B05,Sample X29,0.205,
B06,Sample X30,0.200,
B07,Sample X31,0.198,
B08,Sample X32,0.206,
B09,Sample X33,0.203,
B10,Sample X34,0.194,
B11,Sample X35,0.189,
B12,Sample X36,0.185,
B13,Sample X37,0.191,
B14,Sample X38,0.214,
B15,Sample X39,0.200,
B16,Sample X40,0.201,
B17,Sample X41,0.200,
B18,Sample X42,0.197,
B19,Sample X43,0.193,
B20,Sample X44,0.202,
B21,Sample X45,0.201,
B22,Sample X46,0.204,
B23,Sample X47,0.070,
B24,Sample X48,0.085,
C01,Sample X49,0.069,
C02,Sample X50,0.072,
C03,Sample X51,0.110,
C04,Sample X52,0.177,
C05,Sample X53,0.143,
C06,Sample X54,0.130,
C07,Sample X55,0.166,
C08,Sample X56,0.162,
C09,Sample X57,0.187,
C10,Sample X58,0.183,
C11,Sample X59,0.193,
C12,Sample X60,0.189,
C13,Sample X61,0.196,
C14,Sample X62,0.200,
C15,Sample X63,0.166,
C16,Sample X64,0.160,
C17,Sample X65,0.195,
C18,Sample X66,0.168,
C19,Sample X67,0.099,
C20,Sample X68,0.178,
C21,Sample X69,0.176,
C22,Sample X70,0.199,
C23,Sample X71,0.071,
C24,Sample X72,0.072,
D01,Sample X73,0.069,
D02,Sample X74,0.083,
D03,Sample X75,0.198,
D04,Sample X76,0.177,
D05,Sample X77,0.143,
D06,Sample X78,0.193,
D07,Sample X79,0.130,
D08,Sample X80,0.213,
D09,Sample X81,0.152,
D10,Sample X82,0.186,
D11,Sample X83,0.140,
D12,Sample X84,0.204,
D13,Sample X85,0.126,
D14,Sample X86,0.206,
D15,Sample X87,0.213,
D16,Sample X88,0.235,
D17,Sample X89,0.226,
D18,Sample X90,0.191,
D19,Sample X91,0.197,
D20,Sample X92,0.205,
D21,Sample X93,0.207,
D22,Sample X94,0.195,
D23,Sample X95,0.074,
D24,Sample X96,0.065,
E01,Sample X97,0.070,
E02,Sample X98,0.072,
E03,Sample X99,0.168,
E04,Sample X100,0.130,
E05,Sample X101,0.121,
E06,Sample X102,0.123,
E07,Sample X103,0.155,
E08,Sample X104,0.185,
E09,Sample X105,0.171,
E10,Sample X106,0.190,
E11,Sample X107,0.118,
E12,Sample X108,0.119,
E13,Sample X109,0.169,
E14,Sample X110,0.150,
E15,Sample X111,0.120,
E16,Sample X112,0.192,
E17,Sample X113,0.143,
E18,Sample X114,0.206,
E19,Sample X115,0.096,
E20,Sample X116,0.154,
E21,Sample X117,0.183,
E22,Sample X118,0.185,
E23,Sample X119,0.082,
E24,Sample X120,0.066,
F01,Sample X121,0.078,
F02,Sample X122,0.092,
F03,Sample X123,0.112,
F04,Sample X124,0.188,
F05,Sample X125,0.117,
F06,Sample X126,0.187,
F07,Sample X127,0.125,
F08,Sample X128,0.202,
F09,Sample X129,0.111,
F10,Sample X130,0.190,
F11,Sample X131,0.206,
F12,Sample X132,0.203,
F13,Sample X133,0.191,
F14,Sample X134,0.232,
F15,Sample X135,0.211,
F16,Sample X136,0.218,
F17,Sample X137,0.214,
F18,Sample X138,0.207,
F19,Sample X139,0.185,
F20,Sample X140,0.189,
F21,Sample X141,0.205,
F22,Sample X142,0.207,
F23,Sample X143,0.070,
F24,Sample X144,0.074,
G01,Sample X145,0.068,
G02,Sample X146,0.071,
G03,Sample X147,0.152,
G04,Sample X148,0.115,
G05,Sample X149,0.105,
G06,Sample X150,0.108,
G07,Sample X151,0.113,
G08,Sample X152,0.140,
G09,Sample X153,0.132,
G10,Sample X154,0.212,
G11,Sample X155,0.129,
G12,Sample X156,0.200,
G13,Sample X157,0.213,
G14,Sample X158,0.157,
G15,Sample X159,0.198,
G16,Sample X160,0.218,
G17,Sample X161,0.227,
G18,Sample X162,0.212,
G19,Sample X163,0.123,
G20,Sample X164,0.117,
G21,Sample X165,0.192,
G22,Sample X166,0.197,
G23,Sample X167,0.073,
G24,Sample X168,0.084,
H01,Sample X169,0.069,
H02,Sample X170,0.074,
H03,Sample X171,0.168,
H04,Sample X172,0.194,
H05,Sample X173,0.113,
H06,Sample X174,0.254,
H07,Sample X175,0.114,
H08,Sample X176,0.191,
H09,Sample X177,0.182,
H10,Sample X178,0.201,
H11,Sample X179,0.211,
H12,Sample X180,0.201,
H13,Sample X181,0.226,
H14,Sample X182,0.219,
H15,Sample X183,0.205,
H16,Sample X184,0.214,
H17,Sample X185,0.230,
H18,Sample X186,0.219,
H19,Sample X187,0.166,
H20,Sample X188,0.206,
H21,Sample X189,0.220,
H22,Sample X190,0.203,
H23,Sample X191,0.076,
H24,Sample X192,0.079,
I01,Sample X193,0.066,
I02,Sample X194,0.071,
I03,Sample X195,0.168,
I04,Sample X196,0.174,
I05,Sample X197,0.117,
I06,Sample X198,0.167,
I07,Sample X199,0.142,
I08,Sample X200,0.113,
I09,Sample X201,0.187,
I10,Sample X202,0.201,
I11,Sample X203,0.176,
I12,Sample X204,0.225,
I13,Sample X205,0.209,
I14,Sample X206,0.217,
I15,Sample X207,0.208,
I16,Sample X208,0.202,
I17,Sample X209,0.189,
I18,Sample X210,0.199,
I19,Sample X211,0.192,
I20,Sample X212,0.190,
I21,Sample X213,0.160,
I22,Sample X214,0.162,
I23,Sample X215,0.072,
I24,Sample X216,0.098,
J01,Sample X217,0.068,
J02,Sample X218,0.070,
J03,Sample X219,0.204,
J04,Sample X220,0.210,
J05,Sample X221,0.205,
J06,Sample X222,0.207,
J07,Sample X223,0.205,
J08,Sample X224,0.208,
J09,Sample X225,0.212,
J10,Sample X226,0.214,
J11,Sample X227,0.205,
J12,Sample X228,0.206,
J13,Sample X229,0.201,
J14,Sample X230,0.226,
J15,Sample X231,0.113,
J16,Sample X232,0.201,
J17,Sample X233,0.213,
J18,Sample X234,0.210,
J19,Sample X235,0.125,
J20,Sample X236,0.215,
J21,Sample X237,0.118,
J22,Sample X238,0.198,
J23,Sample X239,0.073,
J24,Sample X240,0.067,
K01,Sample X241,0.070,
K02,Sample X242,0.070,
K03,Sample X243,0.202,
K04,Sample X244,0.159,
K05,Sample X245,0.206,
K06,Sample X246,0.199,
K07,Sample X247,0.189,
K08,Sample X248,0.195,
K09,Sample X249,0.196,
K10,Sample X250,0.191,
K11,Sample X251,0.216,
K12,Sample X252,0.205,
K13,Sample X253,0.212,
K14,Sample X254,0.211,
K15,Sample X255,0.174,
K16,Sample X256,0.200,
K17,Sample X257,0.220,
K18,Sample X258,0.209,
K19,Sample X259,0.156,
K20,Sample X260,0.199,
K21,Sample X261,0.187,
K22,Sample X262,0.182,
K23,Sample X263,0.070,
K24,Sample X264,0.065,
L01,Sample X265,0.075,
L02,Sample X266,0.066,
L03,Sample X267,0.199,
L04,Sample X268,0.200,
L05,Sample X269,0.197,
L06,Sample X270,0.197,
L07,Sample X271,0.197,
L08,Sample X272,0.188,
L09,Sample X273,0.207,
L10,Sample X274,0.208,
L11,Sample X275,0.220,
L12,Sample X276,0.207,
L13,Sample X277,0.192,
L14,Sample X278,0.213,
L15,Sample X279,0.207,
L16,Sample X280,0.218,
L17,Sample X281,0.202,
L18,Sample X282,0.220,
L19,Sample X283,0.214,
L20,Sample X284,0.206,
L21,Sample X285,0.176,
L22,Sample X286,0.188,
L23,Sample X287,0.072,
L24,Sample X288,0.065,
M01,Sample X289,0.064,
M02,Sample X290,0.064,
M03,Sample X291,0.200,
M04,Sample X292,0.209,
M05,Sample X293,0.192,
M06,Sample X294,0.188,
M07,Sample X295,0.197,
M08,Sample X296,0.162,
M09,Sample X297,0.202,
M10,Sample X298,0.198,
M11,Sample X299,0.198,
M12,Sample X300,0.209,
M13,Sample X301,0.191,
M14,Sample X302,0.217,
M15,Sample X303,0.209,
M16,Sample X304,0.211,
M17,Sample X305,0.166,
M18,Sample X306,0.206,
M19,Sample X307,0.190,
M20,Sample X308,0.195,
M21,Sample X309,0.115,
M22,Sample X310,0.123,
M23,Sample X311,0.068,
M24,Sample X312,0.064,
N01,Sample X313,0.063,
N02,Sample X314,0.063,
N03,Sample X315,0.191,
N04,Sample X316,0.202,
N05,Sample X317,0.202,
N06,Sample X318,0.195,
N07,Sample X319,0.195,
N08,Sample X320,0.199,
N09,Sample X321,0.221,
N10,Sample X322,0.195,
N11,Sample X323,0.198,
N12,Sample X324,0.209,
N13,Sample X325,0.226,
N14,Sample X326,0.218,
N15,Sample X327,0.224,
N16,Sample X328,0.199,
N17,Sample X329,0.194,
N18,Sample X330,0.210,
N19,Sample X331,0.187,
N20,Sample X332,0.199,
N21,Sample X333,0.117,
N22,Sample X334,0.222,
N23,Sample X335,0.062,
N24,Sample X336,0.080,
O01,Sample X337,0.064,
O02,Sample X338,0.061,
O03,Sample X339,0.196,
O04,Sample X340,0.201,
O05,Sample X341,0.199,
O06,Sample X342,0.194,
O07,Sample X343,0.207,
O08,Sample X344,0.203,
O09,Sample X345,0.225,
O10,Sample X346,0.196,
O11,Sample X347,0.195,
O12,Sample X348,0.198,
O13,Sample X349,0.212,
O14,Sample X350,0.207,
O15,Sample X351,0.217,
O16,Sample X352,0.197,
O17,Sample X353,0.199,
O18,Sample X354,0.200,
O19,Sample X355,0.198,
O20,Sample X356,0.203,
O21,Sample X357,0.204,
O22,Sample X358,0.192,
O23,Sample X359,0.061,
O24,Sample X360,0.071,
P01,Sample X361,0.062,
P02,Sample X362,0.064,
P03,Sample X363,0.113,
P04,Sample X364,0.108,
P05,Sample X365,0.110,
P06,Sample X366,0.116,
P07,Sample X367,0.131,
P08,Sample X368,0.140,
P09,Sample X369,0.147,
P10,Sample X370,0.120,
P11,Sample X371,0.116,
P12,Sample X372,0.123,
P13,Sample X373,0.220,
P14,Sample X374,0.207,
P15,Sample X375,0.206,
P16,Sample X376,0.210,
P17,Sample X377,0.201,
P18,Sample X378,0.206,
P19,Sample X379,0.201,
P20,Sample X380,0.208,
P21,Sample X381,0.211,
P22,Sample X382,0.214,
P23,Sample X383,0.065,
P24,Sample X384,0.063,
