Well,Content,Well Scan: Average (600),
A01,Sample X1,0.080,
A02,Sample X2,0.078,
A03,Sample X3,0.165,
A04,Sample X4,0.147,
A05,Sample X5,0.175,
A06,Sample X6,0.286,
A07,Sample X7,0.234,
A08,Sample X8,0.372,
A09,Sample X9,0.423,
A10,Sample X10,0.352,
A11,Sample X11,0.278,
A12,Sample X12,0.324,
A13,Sample X13,0.316,
A14,Sample X14,0.259,
A15,Sample X15,0.260,
A16,Sample X16,0.333,
A17,Sample X17,0.309,
A18,Sample X18,0.426,
A19,Sample X19,0.391,
A20,Sample X20,0.372,
A21,Sample X21,0.152,
A22,Sample X22,0.342,
A23,Sample X23,0.131,
A24,Sample X24,0.083,
B01,Sample X25,0.113,
B02,Sample X26,0.148,
B03,Sample X27,0.361,
B04,Sample X28,0.363,
B05,Sample X29,0.352,
B06,Sample X30,0.373,
B07,Sample X31,0.243,
B08,Sample X32,0.440,
B09,Sample X33,0.498,
B10,Sample X34,0.456,
B11,Sample X35,0.477,
B12,Sample X36,0.252,
B13,Sample X37,0.166,
B14,Sample X38,0.351,
B15,Sample X39,0.379,
B16,Sample X40,0.263,
B17,Sample X41,0.463,
B18,Sample X42,0.440,
B19,Sample X43,0.440,
B20,Sample X44,0.458,
B21,Sample X45,0.406,
B22,Sample X46,0.385,
B23,Sample X47,0.109,
B24,Sample X48,0.103,
C01,Sample X49,0.101,
C02,Sample X50,0.233,
C03,Sample X51,0.301,
C04,Sample X52,0.198,
C05,Sample X53,0.413,
C06,Sample X54,0.367,
C07,Sample X55,0.245,
C08,Sample X56,0.501,
C09,Sample X57,0.509,
C10,Sample X58,0.535,
C11,Sample X59,0.303,
C12,Sample X60,0.521,
C13,Sample X61,0.547,
C14,Sample X62,0.210,
C15,Sample X63,0.465,
C16,Sample X64,0.207,
C17,Sample X65,0.622,
C18,Sample X66,0.506,
C19,Sample X67,0.496,
C20,Sample X68,0.485,
C21,Sample X69,0.317,
C22,Sample X70,0.223,
C23,Sample X71,0.128,
C24,Sample X72,0.111,
D01,Sample X73,0.101,
D02,Sample X74,0.157,
D03,Sample X75,0.416,
D04,Sample X76,0.330,
D05,Sample X77,0.519,
D06,Sample X78,0.685,
D07,Sample X79,0.472,
D08,Sample X80,0.560,
D09,Sample X81,0.606,
D10,Sample X82,0.653,
D11,Sample X83,0.727,
D12,Sample X84,0.506,
D13,Sample X85,0.568,
D14,Sample X86,0.719,
D15,Sample X87,0.424,
D16,Sample X88,0.292,
D17,Sample X89,0.630,
D18,Sample X90,0.645,
D19,Sample X91,0.600,
D20,Sample X92,0.494,
D21,Sample X93,0.501,
D22,Sample X94,0.286,
D23,Sample X95,0.154,
D24,Sample X96,0.102,
E01,Sample X97,0.091,
E02,Sample X98,0.139,
E03,Sample X99,0.345,
E04,Sample X100,0.325,
E05,Sample X101,0.595,
E06,Sample X102,0.468,
E07,Sample X103,0.509,
E08,Sample X104,0.750,
E09,Sample X105,0.628,
E10,Sample X106,0.680,
E11,Sample X107,0.641,
E12,Sample X108,0.577,
E13,Sample X109,0.621,
E14,Sample X110,0.784,
E15,Sample X111,0.584,
E16,Sample X112,0.570,
E17,Sample X113,0.391,
E18,Sample X114,0.701,
E19,Sample X115,0.826,
E20,Sample X116,0.632,
E21,Sample X117,0.693,
E22,Sample X118,0.452,
E23,Sample X119,0.148,
E24,Sample X120,0.098,
F01,Sample X121,0.118,
F02,Sample X122,0.117,
F03,Sample X123,0.272,
F04,Sample X124,0.540,
F05,Sample X125,0.672,
F06,Sample X126,0.674,
F07,Sample X127,0.516,
F08,Sample X128,0.674,
F09,Sample X129,0.570,
F10,Sample X130,0.674,
F11,Sample X131,0.693,
F12,Sample X132,0.715,
F13,Sample X133,0.674,
F14,Sample X134,0.756,
F15,Sample X135,0.518,
F16,Sample X136,0.778,
F17,Sample X137,0.458,
F18,Sample X138,0.664,
F19,Sample X139,0.558,
F20,Sample X140,0.629,
F21,Sample X141,0.654,
F22,Sample X142,0.350,
F23,Sample X143,0.147,
F24,Sample X144,0.154,
G01,Sample X145,0.109,
G02,Sample X146,0.219,
G03,Sample X147,0.321,
G04,Sample X148,0.448,
G05,Sample X149,0.680,
G06,Sample X150,0.651,
G07,Sample X151,0.588,
G08,Sample X152,0.807,
G09,Sample X153,0.709,
G10,Sample X154,0.620,
G11,Sample X155,0.677,
G12,Sample X156,0.832,
G13,Sample X157,0.666,
G14,Sample X158,0.604,
G15,Sample X159,0.598,
G16,Sample X160,0.688,
G17,Sample X161,0.593,
G18,Sample X162,0.714,
G19,Sample X163,0.620,
G20,Sample X164,0.771,
G21,Sample X165,0.741,
G22,Sample X166,0.302,
G23,Sample X167,0.168,
G24,Sample X168,0.123,
H01,Sample X169,0.114,
H02,Sample X170,0.169,
H03,Sample X171,0.404,
